, PART A.  REQUESTS FOR EXPEDITED SERVICE,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,PART B.  APPLICATION COMPLIANCE INFORMATION,,
Alpine,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amador,3.0,3.0,0.0,68.0,71.0,2.0,0.0,0.0,0.0,0.0,69.0,62.0,59.0,2.0,1.0,71.0,62.0,59.0,2.0,1.0,2.0,7.0,9.0,0.0,0.0,2.0,2.0
Butte,4.0,4.0,0.0,767.0,771.0,62.0,55.0,45.0,4.0,6.0,702.0,568.0,542.0,11.0,15.0,764.0,623.0,587.0,15.0,21.0,7.0,134.0,141.0,7.0,6.0,39.0,45.0
Calaveras,0.0,0.0,0.0,81.0,81.0,11.0,11.0,10.0,0.0,1.0,70.0,63.0,59.0,2.0,2.0,81.0,74.0,69.0,2.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0
Colusa,0.0,0.0,0.0,40.0,40.0,7.0,7.0,7.0,0.0,0.0,33.0,24.0,24.0,0.0,0.0,40.0,31.0,31.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0
Contra Costa  a/,546.0,652.0,-106.0,2272.0,2818.0,282.0,102.0,41.0,15.0,46.0,1689.0,666.0,437.0,81.0,148.0,1971.0,768.0,478.0,96.0,194.0,180.0,1023.0,1203.0,847.0,0.0,4.0,4.0
Del Norte,0.0,0.0,0.0,177.0,177.0,26.0,24.0,22.0,2.0,0.0,151.0,132.0,124.0,3.0,5.0,177.0,156.0,146.0,5.0,5.0,2.0,19.0,21.0,0.0,0.0,0.0,0.0
El Dorado,6.0,6.0,0.0,200.0,206.0,36.0,36.0,36.0,0.0,0.0,166.0,132.0,127.0,2.0,3.0,202.0,168.0,163.0,2.0,3.0,0.0,34.0,34.0,4.0,0.0,0.0,0.0
Fresno,1026.0,1026.0,0.0,4471.0,5497.0,2508.0,808.0,730.0,60.0,18.0,1999.0,1969.0,1840.0,95.0,34.0,4507.0,2777.0,2570.0,155.0,52.0,1700.0,30.0,1730.0,990.0,0.0,0.0,0.0
Glenn,0.0,0.0,0.0,72.0,72.0,6.0,6.0,6.0,0.0,0.0,66.0,58.0,58.0,0.0,0.0,72.0,64.0,64.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0
Humboldt  b/,0.0,0.0,0.0,563.0,563.0,30.0,2.0,2.0,0.0,0.0,533.0,467.0,392.0,26.0,49.0,563.0,469.0,394.0,26.0,49.0,28.0,66.0,94.0,0.0,9.0,19.0,28.0
Imperial,30.0,30.0,0.0,11.0,41.0,12.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,9.0,0.0,0.0,3.0,0.0,3.0,29.0,0.0,0.0,0.0
Inyo,2.0,2.0,0.0,43.0,45.0,10.0,8.0,6.0,2.0,0.0,34.0,30.0,29.0,1.0,0.0,44.0,38.0,35.0,3.0,0.0,2.0,4.0,6.0,1.0,0.0,5.0,5.0
Kern,38.0,70.0,-32.0,4622.0,4660.0,1245.0,128.0,119.0,0.0,9.0,3361.0,1218.0,1164.0,25.0,29.0,4606.0,1346.0,1283.0,25.0,38.0,1117.0,2143.0,3260.0,54.0,58.0,210.0,268.0
Kings,7.0,7.0,0.0,600.0,607.0,142.0,56.0,51.0,2.0,3.0,463.0,274.0,232.0,35.0,7.0,605.0,330.0,283.0,37.0,10.0,86.0,189.0,275.0,2.0,14.0,35.0,49.0
Lake,7.0,7.0,0.0,221.0,228.0,136.0,28.0,24.0,2.0,2.0,88.0,52.0,43.0,1.0,8.0,224.0,80.0,67.0,3.0,10.0,108.0,36.0,144.0,4.0,0.0,0.0,0.0
Lassen,6.0,6.0,0.0,88.0,94.0,22.0,8.0,8.0,0.0,0.0,63.0,54.0,45.0,4.0,5.0,85.0,62.0,53.0,4.0,5.0,14.0,9.0,23.0,9.0,0.0,1.0,1.0
Los Angeles,6755.0,15757.0,-9002.0,63854.0,70609.0,4789.0,2947.0,811.0,540.0,1596.0,50845.0,24341.0,19147.0,2255.0,2939.0,55634.0,27288.0,19958.0,2795.0,4535.0,1842.0,26504.0,28346.0,14975.0,28.0,3626.0,3654.0
Madera,2.0,2.0,0.0,282.0,284.0,24.0,21.0,21.0,0.0,0.0,259.0,177.0,168.0,9.0,0.0,283.0,198.0,189.0,9.0,0.0,3.0,82.0,85.0,1.0,1.0,4.0,5.0
Marin,105.0,105.0,0.0,116.0,221.0,9.0,9.0,9.0,0.0,0.0,101.0,83.0,75.0,1.0,7.0,110.0,92.0,84.0,1.0,7.0,0.0,18.0,18.0,111.0,0.0,0.0,0.0
Mariposa,0.0,0.0,0.0,35.0,35.0,3.0,1.0,1.0,0.0,0.0,31.0,25.0,25.0,0.0,0.0,34.0,26.0,26.0,0.0,0.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0
Mendocino,0.0,3.0,-3.0,235.0,235.0,34.0,31.0,30.0,0.0,1.0,201.0,187.0,184.0,1.0,2.0,235.0,218.0,214.0,1.0,3.0,3.0,14.0,17.0,0.0,0.0,3.0,3.0
Merced,227.0,230.0,-3.0,1323.0,1550.0,284.0,36.0,35.0,0.0,1.0,1043.0,102.0,100.0,1.0,1.0,1327.0,138.0,135.0,1.0,2.0,248.0,941.0,1189.0,223.0,0.0,1.0,1.0
Modoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mono,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,11.0,11.0,0.0,0.0,31.0,11.0,11.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
Monterey  b/,5.0,12.0,-7.0,1087.0,1092.0,122.0,30.0,30.0,0.0,0.0,966.0,271.0,265.0,3.0,3.0,1088.0,301.0,295.0,3.0,3.0,92.0,695.0,787.0,4.0,0.0,1.0,1.0
Napa,4.0,9.0,-5.0,428.0,432.0,63.0,3.0,1.0,0.0,2.0,365.0,128.0,105.0,19.0,4.0,428.0,131.0,106.0,19.0,6.0,60.0,237.0,297.0,4.0,0.0,14.0,14.0
Nevada,193.0,193.0,0.0,110.0,303.0,10.0,8.0,6.0,1.0,1.0,90.0,71.0,64.0,2.0,5.0,100.0,79.0,70.0,3.0,6.0,2.0,19.0,21.0,203.0,0.0,2.0,2.0
Orange,111.0,111.0,0.0,368.0,479.0,69.0,43.0,28.0,7.0,8.0,258.0,159.0,138.0,10.0,11.0,327.0,202.0,166.0,17.0,19.0,26.0,99.0,125.0,152.0,1.0,3.0,4.0
Placer,81.0,81.0,0.0,772.0,853.0,142.0,47.0,12.0,19.0,16.0,631.0,204.0,57.0,87.0,60.0,773.0,251.0,69.0,106.0,76.0,95.0,427.0,522.0,80.0,1.0,0.0,1.0
Plumas,5.0,5.0,0.0,25.0,30.0,2.0,1.0,1.0,0.0,0.0,23.0,7.0,7.0,0.0,0.0,25.0,8.0,8.0,0.0,0.0,1.0,16.0,17.0,5.0,0.0,0.0,0.0
Riverside,69.0,69.0,0.0,5441.0,5510.0,771.0,306.0,269.0,34.0,3.0,4637.0,1388.0,1260.0,92.0,36.0,5408.0,1694.0,1529.0,126.0,39.0,465.0,3249.0,3714.0,102.0,2.0,31.0,33.0
Sacramento  b/,1262.0,1673.0,-411.0,5444.0,6706.0,1260.0,478.0,317.0,111.0,50.0,3557.0,1183.0,675.0,364.0,144.0,4817.0,1661.0,992.0,475.0,194.0,782.0,2374.0,3156.0,1889.0,2.0,6.0,8.0
San Benito,0.0,0.0,0.0,98.0,98.0,15.0,15.0,14.0,0.0,1.0,83.0,79.0,75.0,4.0,0.0,98.0,94.0,89.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
San Bernardino,1039.0,926.0,113.0,7219.0,8258.0,592.0,23.0,22.0,0.0,1.0,6551.0,976.0,965.0,2.0,9.0,7143.0,999.0,987.0,2.0,10.0,569.0,5575.0,6144.0,1115.0,0.0,17.0,17.0
San Diego  b/,67.0,67.0,0.0,2546.0,2613.0,206.0,37.0,12.0,6.0,19.0,1063.0,418.0,264.0,61.0,93.0,1269.0,455.0,276.0,67.0,112.0,169.0,645.0,814.0,1344.0,2.0,3.0,5.0
San Francisco,19.0,19.0,0.0,55.0,74.0,11.0,8.0,6.0,1.0,1.0,46.0,35.0,26.0,3.0,6.0,57.0,43.0,32.0,4.0,7.0,3.0,11.0,14.0,17.0,0.0,0.0,0.0
San Joaquin,5.0,5.0,0.0,276.0,281.0,41.0,37.0,36.0,1.0,0.0,239.0,203.0,176.0,25.0,2.0,280.0,240.0,212.0,26.0,2.0,4.0,36.0,40.0,1.0,0.0,3.0,3.0
San Luis Obispo,2817.0,2817.0,0.0,451.0,3268.0,83.0,35.0,35.0,0.0,0.0,315.0,172.0,156.0,11.0,5.0,398.0,207.0,191.0,11.0,5.0,48.0,143.0,191.0,2870.0,0.0,1.0,1.0
San Mateo,112.0,112.0,0.0,452.0,564.0,44.0,31.0,23.0,4.0,4.0,395.0,262.0,148.0,53.0,61.0,439.0,293.0,171.0,57.0,65.0,13.0,133.0,146.0,125.0,2.0,1.0,3.0
Santa Barbara,159.0,159.0,0.0,673.0,832.0,134.0,66.0,30.0,14.0,22.0,551.0,259.0,195.0,33.0,31.0,685.0,325.0,225.0,47.0,53.0,68.0,292.0,360.0,147.0,0.0,4.0,4.0
Santa Clara  b/,2994.0,2994.0,0.0,2877.0,5871.0,447.0,233.0,86.0,55.0,92.0,1709.0,654.0,254.0,193.0,207.0,2156.0,887.0,340.0,248.0,299.0,214.0,1055.0,1269.0,3715.0,0.0,2.0,2.0
Santa Cruz  a/,77.0,76.0,1.0,304.0,381.0,10.0,6.0,3.0,2.0,1.0,340.0,193.0,97.0,46.0,50.0,350.0,199.0,100.0,48.0,51.0,4.0,147.0,151.0,31.0,0.0,0.0,0.0
Shasta,417.0,417.0,0.0,451.0,868.0,47.0,36.0,14.0,10.0,12.0,420.0,334.0,290.0,20.0,24.0,467.0,370.0,304.0,30.0,36.0,11.0,86.0,97.0,401.0,0.0,0.0,0.0
Sierra,0.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siskiyou,3.0,5.0,-2.0,154.0,157.0,22.0,17.0,14.0,1.0,2.0,127.0,103.0,99.0,2.0,2.0,149.0,120.0,113.0,3.0,4.0,5.0,24.0,29.0,8.0,0.0,5.0,5.0
Solano  b/,182.0,219.0,-37.0,1019.0,1201.0,85.0,34.0,25.0,1.0,8.0,734.0,210.0,127.0,32.0,51.0,819.0,244.0,152.0,33.0,59.0,51.0,524.0,575.0,382.0,0.0,5.0,5.0
Sonoma,390.0,747.0,-357.0,1742.0,2132.0,139.0,59.0,17.0,9.0,33.0,1584.0,513.0,133.0,97.0,283.0,1723.0,572.0,150.0,106.0,316.0,80.0,1071.0,1151.0,409.0,1.0,6.0,7.0
Stanislaus,6.0,5.0,1.0,236.0,242.0,9.0,2.0,2.0,0.0,0.0,227.0,142.0,142.0,0.0,0.0,236.0,144.0,144.0,0.0,0.0,7.0,85.0,92.0,6.0,0.0,0.0,0.0
Sutter,12.0,12.0,0.0,252.0,264.0,47.0,21.0,18.0,3.0,0.0,212.0,126.0,111.0,8.0,7.0,259.0,147.0,129.0,11.0,7.0,26.0,86.0,112.0,5.0,0.0,3.0,3.0
Tehama,5.0,5.0,0.0,359.0,364.0,117.0,32.0,32.0,0.0,0.0,245.0,112.0,103.0,1.0,8.0,362.0,144.0,135.0,1.0,8.0,85.0,133.0,218.0,2.0,0.0,4.0,4.0
Trinity,39.0,39.0,0.0,36.0,75.0,8.0,8.0,8.0,0.0,0.0,27.0,24.0,23.0,0.0,1.0,35.0,32.0,31.0,0.0,1.0,0.0,3.0,3.0,40.0,2.0,6.0,8.0
Tulare,920.0,920.0,0.0,1367.0,2287.0,269.0,103.0,66.0,12.0,25.0,1230.0,476.0,340.0,69.0,67.0,1499.0,579.0,406.0,81.0,92.0,166.0,754.0,920.0,788.0,0.0,8.0,8.0
Tuolumne,7.0,7.0,0.0,415.0,422.0,110.0,7.0,4.0,2.0,1.0,304.0,127.0,123.0,3.0,1.0,414.0,134.0,127.0,5.0,2.0,103.0,177.0,280.0,8.0,0.0,6.0,6.0
Ventura a/,1699.0,1699.0,0.0,2911.0,4610.0,368.0,255.0,177.0,26.0,52.0,1873.0,1105.0,829.0,102.0,174.0,2241.0,1360.0,1006.0,128.0,226.0,113.0,768.0,881.0,2369.0,0.0,24.0,24.0
Yolo  b/,51.0,51.0,0.0,334.0,385.0,22.0,9.0,4.0,0.0,5.0,331.0,206.0,172.0,16.0,18.0,353.0,215.0,176.0,16.0,23.0,13.0,125.0,138.0,32.0,0.0,2.0,2.0
Yuba,26.0,26.0,0.0,652.0,678.0,162.0,25.0,25.0,0.0,0.0,489.0,217.0,191.0,11.0,15.0,651.0,242.0,216.0,11.0,15.0,137.0,272.0,409.0,27.0,0.0,0.0,0.0
,"a/  Counties now reporting data:  Contra Costa, Santa Cruz and Ventura.",,,,,"a/  Counties now reporting data:  Contra Costa, Santa Cruz and Ventura.",,,,,,,,,,"a/  Counties now reporting data:  Contra Costa, Santa Cruz and Ventura.",,,,,,,,,"a/  Counties now reporting data:  Contra Costa, Santa Cruz and Ventura.",,
,"b/  Counties reporting revised data:  Alameda, Humboldt, Monterey, Sacramento, San Diego, Santa Clara, Solano, Sonoma and Yolo.",,,,,"b/  Counties reporting revised data:  Alameda, Humboldt, Monterey, Sacramento, San Diego, Santa Clara, Solano, Sonoma and Yolo.",,,,,,,,,,"b/  Counties reporting revised data:  Alameda, Humboldt, Monterey, Sacramento, San Diego, Santa Clara, Solano, Sonoma and Yolo.",,,,,,,,,"b/  Counties reporting revised data:  Alameda, Humboldt, Monterey, Sacramento, San Diego, Santa Clara, Solano, Sonoma and Yolo.",,
