, PART A.  REQUESTS FOR EXPEDITED SERVICE,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,PART B.  APPLICATION COMPLIANCE INFORMATION,,
Alpine,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amador,0.0,0.0,0.0,143.0,143.0,5.0,5.0,5.0,0.0,0.0,138.0,130.0,127.0,1.0,2.0,143.0,135.0,132.0,1.0,2.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0
Butte,4.0,0.0,4.0,1032.0,1036.0,37.0,30.0,27.0,1.0,2.0,995.0,843.0,808.0,22.0,13.0,1032.0,873.0,835.0,23.0,15.0,7.0,152.0,159.0,4.0,4.0,41.0,45.0
Calaveras,0.0,0.0,0.0,216.0,216.0,11.0,9.0,9.0,0.0,0.0,205.0,183.0,178.0,4.0,1.0,216.0,192.0,187.0,4.0,1.0,2.0,22.0,24.0,0.0,0.0,2.0,2.0
Colusa,0.0,0.0,0.0,38.0,38.0,4.0,4.0,4.0,0.0,0.0,33.0,30.0,30.0,0.0,0.0,37.0,34.0,34.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
Contra Costa,1487.0,1647.0,-160.0,4615.0,6102.0,173.0,173.0,137.0,21.0,15.0,4119.0,1491.0,1225.0,207.0,59.0,4292.0,1664.0,1362.0,228.0,74.0,0.0,2628.0,2628.0,1810.0,1.0,5.0,6.0
Del Norte,2.0,2.0,0.0,165.0,167.0,23.0,14.0,12.0,0.0,2.0,142.0,112.0,103.0,7.0,2.0,165.0,126.0,115.0,7.0,4.0,9.0,30.0,39.0,2.0,0.0,0.0,0.0
El Dorado,26.0,26.0,0.0,379.0,405.0,30.0,30.0,22.0,1.0,7.0,363.0,293.0,209.0,36.0,48.0,393.0,323.0,231.0,37.0,55.0,0.0,70.0,70.0,12.0,0.0,6.0,6.0
Fresno  a/,257.0,315.0,-58.0,6442.0,6699.0,119.0,72.0,54.0,7.0,11.0,6230.0,4218.0,3628.0,418.0,172.0,6349.0,4290.0,3682.0,425.0,183.0,47.0,2012.0,2059.0,350.0,0.0,27.0,27.0
Glenn,0.0,0.0,0.0,90.0,90.0,11.0,11.0,11.0,0.0,0.0,78.0,61.0,60.0,0.0,1.0,89.0,72.0,71.0,0.0,1.0,0.0,17.0,17.0,1.0,0.0,2.0,2.0
Humboldt,0.0,0.0,0.0,834.0,834.0,71.0,27.0,14.0,5.0,8.0,763.0,660.0,593.0,26.0,41.0,834.0,687.0,607.0,31.0,49.0,44.0,103.0,147.0,0.0,13.0,31.0,44.0
Imperial,3.0,8.0,-5.0,112.0,115.0,39.0,35.0,26.0,7.0,2.0,67.0,42.0,34.0,6.0,2.0,106.0,77.0,60.0,13.0,4.0,4.0,25.0,29.0,9.0,0.0,0.0,0.0
Inyo,0.0,0.0,0.0,71.0,71.0,6.0,5.0,3.0,2.0,0.0,63.0,53.0,36.0,16.0,1.0,69.0,58.0,39.0,18.0,1.0,1.0,10.0,11.0,2.0,0.0,0.0,0.0
Kern,38.0,24.0,14.0,3166.0,3204.0,214.0,159.0,157.0,1.0,1.0,2879.0,2203.0,2118.0,51.0,34.0,3093.0,2362.0,2275.0,52.0,35.0,55.0,676.0,731.0,111.0,0.0,23.0,23.0
Kings,2.0,2.0,0.0,760.0,762.0,156.0,65.0,49.0,12.0,4.0,597.0,367.0,306.0,43.0,18.0,753.0,432.0,355.0,55.0,22.0,91.0,230.0,321.0,9.0,2.0,53.0,55.0
Lake,0.0,6.0,-6.0,90.0,90.0,36.0,25.0,23.0,2.0,0.0,49.0,36.0,33.0,1.0,2.0,85.0,61.0,56.0,3.0,2.0,11.0,13.0,24.0,5.0,0.0,1.0,1.0
Lassen,21.0,21.0,0.0,165.0,186.0,10.0,10.0,9.0,1.0,0.0,151.0,121.0,112.0,8.0,1.0,161.0,131.0,121.0,9.0,1.0,0.0,30.0,30.0,25.0,0.0,4.0,4.0
Los Angeles,7204.0,22507.0,-15303.0,79828.0,87032.0,4082.0,2251.0,1029.0,326.0,896.0,64210.0,26626.0,23604.0,1536.0,1486.0,68292.0,28877.0,24633.0,1862.0,2382.0,1831.0,37584.0,39415.0,18740.0,101.0,6478.0,6579.0
Madera,1.0,1.0,0.0,314.0,315.0,13.0,12.0,12.0,0.0,0.0,297.0,233.0,210.0,15.0,8.0,310.0,245.0,222.0,15.0,8.0,1.0,64.0,65.0,5.0,2.0,9.0,11.0
Marin,154.0,154.0,0.0,184.0,338.0,15.0,15.0,11.0,2.0,2.0,162.0,146.0,118.0,23.0,5.0,177.0,161.0,129.0,25.0,7.0,0.0,16.0,16.0,161.0,0.0,0.0,0.0
Mariposa,6.0,6.0,0.0,189.0,195.0,51.0,8.0,8.0,0.0,0.0,143.0,45.0,45.0,0.0,0.0,194.0,53.0,53.0,0.0,0.0,43.0,98.0,141.0,1.0,0.0,1.0,1.0
Mendocino,0.0,5.0,-5.0,492.0,492.0,33.0,32.0,32.0,0.0,0.0,454.0,426.0,423.0,3.0,0.0,487.0,458.0,455.0,3.0,0.0,1.0,28.0,29.0,5.0,0.0,1.0,1.0
Merced,185.0,273.0,-88.0,3633.0,3818.0,597.0,304.0,287.0,9.0,8.0,3022.0,1256.0,1179.0,30.0,47.0,3619.0,1560.0,1466.0,39.0,55.0,293.0,1766.0,2059.0,199.0,0.0,14.0,14.0
Modoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mono,0.0,0.0,0.0,192.0,192.0,5.0,5.0,5.0,0.0,0.0,187.0,48.0,48.0,0.0,0.0,192.0,53.0,53.0,0.0,0.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0
Monterey,10.0,23.0,-13.0,1907.0,1917.0,204.0,130.0,130.0,0.0,0.0,1680.0,1124.0,1112.0,7.0,5.0,1884.0,1254.0,1242.0,7.0,5.0,74.0,556.0,630.0,33.0,0.0,2.0,2.0
Napa,8.0,10.0,-2.0,890.0,898.0,90.0,4.0,3.0,0.0,1.0,794.0,245.0,196.0,44.0,5.0,884.0,249.0,199.0,44.0,6.0,86.0,549.0,635.0,14.0,2.0,24.0,26.0
Nevada,436.0,436.0,0.0,311.0,747.0,13.0,9.0,7.0,1.0,1.0,247.0,196.0,142.0,29.0,25.0,260.0,205.0,149.0,30.0,26.0,4.0,51.0,55.0,487.0,0.0,2.0,2.0
Orange,252.0,278.0,-26.0,1466.0,1718.0,86.0,48.0,35.0,4.0,9.0,1304.0,608.0,489.0,43.0,76.0,1390.0,656.0,524.0,47.0,85.0,38.0,696.0,734.0,328.0,0.0,1.0,1.0
Placer,82.0,82.0,0.0,1763.0,1845.0,77.0,29.0,17.0,8.0,4.0,1675.0,413.0,282.0,86.0,45.0,1752.0,442.0,299.0,94.0,49.0,48.0,1262.0,1310.0,93.0,0.0,0.0,0.0
Plumas,0.0,0.0,0.0,47.0,47.0,4.0,3.0,3.0,0.0,0.0,43.0,34.0,34.0,0.0,0.0,47.0,37.0,37.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,6.0,6.0
Riverside  a/,44.0,38.0,6.0,12988.0,13032.0,2566.0,872.0,749.0,103.0,20.0,10317.0,4212.0,3627.0,496.0,89.0,12883.0,5084.0,4376.0,599.0,109.0,1694.0,6105.0,7799.0,149.0,8.0,68.0,76.0
Sacramento,3097.0,3165.0,-68.0,15203.0,18300.0,899.0,383.0,336.0,30.0,17.0,13797.0,3519.0,3417.0,77.0,25.0,14696.0,3902.0,3753.0,107.0,42.0,516.0,10278.0,10794.0,3604.0,0.0,14.0,14.0
San Benito,8.0,8.0,0.0,216.0,224.0,13.0,13.0,12.0,1.0,0.0,209.0,176.0,172.0,1.0,3.0,222.0,189.0,184.0,2.0,3.0,0.0,33.0,33.0,2.0,0.0,1.0,1.0
San Bernardino,1798.0,1872.0,-74.0,28785.0,30583.0,1736.0,820.0,687.0,62.0,71.0,27606.0,11101.0,8594.0,1240.0,1267.0,29342.0,11921.0,9281.0,1302.0,1338.0,916.0,16505.0,17421.0,1241.0,12.0,190.0,202.0
San Diego,4132.0,4132.0,0.0,12433.0,16565.0,364.0,223.0,166.0,27.0,30.0,11876.0,2971.0,2690.0,187.0,94.0,12240.0,3194.0,2856.0,214.0,124.0,141.0,8905.0,9046.0,4325.0,0.0,45.0,45.0
San Francisco,21.0,35.0,-14.0,128.0,149.0,32.0,32.0,23.0,6.0,3.0,71.0,26.0,19.0,5.0,2.0,103.0,58.0,42.0,11.0,5.0,0.0,45.0,45.0,46.0,0.0,1.0,1.0
San Joaquin,7.0,7.0,0.0,386.0,393.0,45.0,40.0,34.0,6.0,0.0,339.0,289.0,240.0,41.0,8.0,384.0,329.0,274.0,47.0,8.0,5.0,50.0,55.0,9.0,0.0,1.0,1.0
San Luis Obispo  a/,3249.0,3249.0,0.0,1378.0,4627.0,90.0,50.0,30.0,9.0,11.0,1196.0,437.0,337.0,54.0,46.0,1286.0,487.0,367.0,63.0,57.0,40.0,759.0,799.0,3341.0,0.0,4.0,4.0
San Mateo,1021.0,1021.0,0.0,3116.0,4137.0,55.0,55.0,31.0,6.0,18.0,2510.0,922.0,682.0,144.0,96.0,2565.0,977.0,713.0,150.0,114.0,0.0,1588.0,1588.0,1572.0,0.0,22.0,22.0
Santa Barbara,382.0,382.0,0.0,861.0,1243.0,74.0,46.0,27.0,10.0,9.0,729.0,421.0,288.0,59.0,74.0,803.0,467.0,315.0,69.0,83.0,28.0,308.0,336.0,440.0,0.0,0.0,0.0
Santa Clara,181.0,466.0,-285.0,6869.0,7050.0,516.0,228.0,173.0,28.0,27.0,6146.0,1091.0,702.0,199.0,190.0,6662.0,1319.0,875.0,227.0,217.0,288.0,5055.0,5343.0,388.0,0.0,1.0,1.0
Santa Cruz  a/,105.0,105.0,0.0,2145.0,2250.0,104.0,66.0,46.0,7.0,13.0,1916.0,774.0,666.0,65.0,43.0,2020.0,840.0,712.0,72.0,56.0,38.0,1142.0,1180.0,230.0,0.0,0.0,0.0
Shasta,373.0,373.0,0.0,725.0,1098.0,34.0,29.0,28.0,0.0,1.0,693.0,587.0,565.0,11.0,11.0,727.0,616.0,593.0,11.0,12.0,5.0,106.0,111.0,371.0,0.0,21.0,21.0
Sierra,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
Siskiyou,75.0,75.0,0.0,210.0,285.0,23.0,17.0,17.0,0.0,0.0,171.0,126.0,111.0,7.0,8.0,194.0,143.0,128.0,7.0,8.0,6.0,45.0,51.0,91.0,0.0,6.0,6.0
Solano,491.0,597.0,-106.0,1072.0,1563.0,77.0,46.0,25.0,6.0,15.0,942.0,512.0,308.0,132.0,72.0,1019.0,558.0,333.0,138.0,87.0,31.0,430.0,461.0,544.0,1.0,8.0,9.0
Sonoma,649.0,677.0,-28.0,3245.0,3894.0,18.0,18.0,12.0,2.0,4.0,3126.0,1017.0,672.0,272.0,73.0,3144.0,1035.0,684.0,274.0,77.0,0.0,2109.0,2109.0,750.0,0.0,10.0,10.0
Stanislaus,459.0,1493.0,-1034.0,7706.0,8165.0,570.0,190.0,171.0,4.0,15.0,7081.0,2344.0,2188.0,65.0,91.0,7651.0,2534.0,2359.0,69.0,106.0,380.0,4737.0,5117.0,514.0,2.0,13.0,15.0
Sutter,12.0,12.0,0.0,373.0,385.0,35.0,13.0,10.0,2.0,1.0,329.0,190.0,162.0,23.0,5.0,364.0,203.0,172.0,25.0,6.0,22.0,139.0,161.0,21.0,0.0,2.0,2.0
Tehama,3.0,3.0,0.0,604.0,607.0,123.0,10.0,9.0,1.0,0.0,476.0,173.0,164.0,7.0,2.0,599.0,183.0,173.0,8.0,2.0,113.0,303.0,416.0,8.0,0.0,13.0,13.0
Trinity,50.0,50.0,0.0,76.0,126.0,2.0,2.0,2.0,0.0,0.0,74.0,69.0,68.0,1.0,0.0,76.0,71.0,70.0,1.0,0.0,0.0,5.0,5.0,50.0,0.0,22.0,22.0
Tulare,2058.0,2058.0,0.0,5074.0,7132.0,402.0,203.0,83.0,41.0,79.0,4665.0,2320.0,1800.0,273.0,247.0,5067.0,2523.0,1883.0,314.0,326.0,199.0,2345.0,2544.0,2065.0,0.0,3.0,3.0
Tuolumne,4.0,4.0,0.0,646.0,650.0,75.0,8.0,7.0,0.0,1.0,564.0,261.0,247.0,10.0,4.0,639.0,269.0,254.0,10.0,5.0,67.0,303.0,370.0,11.0,0.0,0.0,0.0
Ventura,210.0,210.0,0.0,3832.0,4042.0,335.0,239.0,209.0,9.0,21.0,3386.0,2402.0,2234.0,106.0,62.0,3721.0,2641.0,2443.0,115.0,83.0,96.0,984.0,1080.0,321.0,0.0,14.0,14.0
Yolo,295.0,295.0,0.0,962.0,1257.0,47.0,28.0,24.0,1.0,3.0,859.0,442.0,390.0,21.0,31.0,906.0,470.0,414.0,22.0,34.0,19.0,417.0,436.0,351.0,0.0,4.0,4.0
Yuba,20.0,20.0,0.0,1091.0,1111.0,184.0,17.0,17.0,0.0,0.0,897.0,393.0,366.0,22.0,5.0,1081.0,410.0,383.0,22.0,5.0,167.0,504.0,671.0,30.0,0.0,0.0,0.0
,"a/  Counties reporting revised data:  Fresno, Riverside, San Luis Obispo and Santa Cruz.",,,,,"a/  Counties reporting revised data:  Fresno, Riverside, San Luis Obispo and Santa Cruz.",,,,,,,,,,"a/  Counties reporting revised data:  Fresno, Riverside, San Luis Obispo and Santa Cruz.",,,,,,,,,"a/  Counties reporting revised data:  Fresno, Riverside, San Luis Obispo and Santa Cruz.",,
