, PART A.  REQUESTS FOR EXPEDITED SERVICE,,,,,,,,, PART A.  REQUESTS FOR EXPEDITED SERVICE,,,,,,,PART B.  APPLICATION COMPLIANCE INFORMATION,,
Santa Clara,,907.0,5454.0,6361.0,5691.0,753.0,175.0,5.0,10.0,429.0,31.0,103.0,4938.0,644.0,4294.0,670.0,0.0,0.0,0.0
Santa Cruz,,129.0,1470.0,1599.0,1434.0,475.0,61.0,4.0,3.0,225.0,17.0,165.0,959.0,49.0,910.0,165.0,16.0,7.0,9.0
Shasta,,284.0,553.0,837.0,526.0,436.0,30.0,2.0,8.0,374.0,9.0,13.0,90.0,8.0,82.0,311.0,6.0,0.0,6.0
Sierra,,0.0,9.0,9.0,9.0,9.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siskiyou,,12.0,174.0,186.0,172.0,136.0,26.0,0.0,0.0,105.0,2.0,3.0,36.0,5.0,31.0,14.0,4.0,1.0,3.0
Solano,,0.0,733.0,733.0,733.0,698.0,56.0,1.0,6.0,574.0,47.0,14.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0
Sonoma,,12.0,1605.0,1617.0,1617.0,1055.0,126.0,0.0,3.0,900.0,12.0,14.0,562.0,352.0,210.0,0.0,0.0,0.0,0.0
Stanislaus,,0.0,206.0,206.0,206.0,86.0,11.0,6.0,4.0,50.0,12.0,3.0,120.0,76.0,44.0,0.0,2.0,1.0,1.0
Sutter,,10.0,229.0,239.0,231.0,117.0,22.0,1.0,1.0,76.0,10.0,7.0,114.0,32.0,82.0,8.0,1.0,0.0,1.0
Tehama,,16.0,422.0,438.0,429.0,181.0,29.0,7.0,5.0,87.0,29.0,24.0,248.0,106.0,142.0,9.0,3.0,0.0,3.0
Trinity,,25.0,50.0,75.0,44.0,41.0,3.0,0.0,0.0,37.0,1.0,0.0,3.0,1.0,2.0,31.0,9.0,0.0,9.0
Tulare,,693.0,927.0,1620.0,935.0,597.0,59.0,3.0,3.0,521.0,6.0,5.0,338.0,58.0,280.0,685.0,1.0,1.0,0.0
Tuolumne,,3.0,402.0,405.0,397.0,132.0,16.0,0.0,0.0,110.0,6.0,0.0,265.0,76.0,189.0,8.0,0.0,0.0,0.0
Ventura,,417.0,1335.0,1752.0,1229.0,828.0,3.0,1.0,4.0,569.0,163.0,88.0,401.0,4.0,397.0,523.0,76.0,21.0,55.0
Yolo,,0.0,260.0,260.0,260.0,218.0,25.0,0.0,0.0,185.0,7.0,1.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0
Yuba,,10.0,777.0,787.0,769.0,255.0,72.0,3.0,1.0,165.0,4.0,10.0,514.0,205.0,309.0,18.0,0.0,0.0,0.0
