, PART A.  REQUESTS FOR EXPEDITED SERVICE,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,," PART A.  REQUESTS FOR EXPEDITED SERVICE, Cont'd",,,,,,,,,PART B.  APPLICATION COMPLIANCE INFORMATION,,
Alpine,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Amador,3.0,3.0,0.0,101.0,104.0,0.0,0.0,0.0,0.0,0.0,101.0,89.0,89.0,0.0,0.0,101.0,89.0,89.0,0.0,0.0,0.0,12.0,12.0,3.0,0.0,2.0,2.0
Butte,4.0,4.0,0.0,761.0,765.0,59.0,53.0,50.0,2.0,1.0,702.0,597.0,562.0,19.0,16.0,761.0,650.0,612.0,21.0,17.0,6.0,105.0,111.0,4.0,10.0,41.0,51.0
Calaveras,0.0,0.0,0.0,87.0,87.0,15.0,13.0,12.0,0.0,1.0,72.0,57.0,55.0,2.0,0.0,87.0,70.0,67.0,2.0,1.0,2.0,15.0,17.0,0.0,0.0,3.0,3.0
Colusa,0.0,0.0,0.0,45.0,45.0,3.0,3.0,3.0,0.0,0.0,42.0,30.0,30.0,0.0,0.0,45.0,33.0,33.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0
Contra Costa  a/,402.0,652.0,-250.0,2349.0,2751.0,297.0,114.0,51.0,23.0,40.0,1802.0,799.0,501.0,119.0,179.0,2099.0,913.0,552.0,142.0,219.0,183.0,1003.0,1186.0,652.0,0.0,6.0,6.0
Del Norte,1.0,1.0,0.0,108.0,109.0,14.0,12.0,12.0,0.0,0.0,95.0,79.0,75.0,2.0,2.0,109.0,91.0,87.0,2.0,2.0,2.0,16.0,18.0,0.0,0.0,0.0,0.0
El Dorado,3.0,3.0,0.0,227.0,230.0,34.0,27.0,23.0,3.0,1.0,190.0,164.0,157.0,5.0,2.0,224.0,191.0,180.0,8.0,3.0,7.0,26.0,33.0,6.0,0.0,7.0,7.0
Fresno,1040.0,1040.0,0.0,4378.0,5418.0,2469.0,864.0,781.0,56.0,27.0,1923.0,1816.0,1673.0,109.0,34.0,4392.0,2680.0,2454.0,165.0,61.0,1605.0,107.0,1712.0,1026.0,0.0,1.0,1.0
Glenn,0.0,0.0,0.0,68.0,68.0,10.0,10.0,10.0,0.0,0.0,58.0,53.0,53.0,0.0,0.0,68.0,63.0,63.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0
Humboldt,0.0,0.0,0.0,659.0,659.0,40.0,7.0,4.0,1.0,2.0,619.0,542.0,464.0,36.0,42.0,659.0,549.0,468.0,37.0,44.0,33.0,77.0,110.0,0.0,10.0,23.0,33.0
Imperial,25.0,25.0,0.0,10.0,35.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0
Inyo,1.0,1.0,0.0,60.0,61.0,6.0,5.0,5.0,0.0,0.0,53.0,42.0,40.0,2.0,0.0,59.0,47.0,45.0,2.0,0.0,1.0,11.0,12.0,2.0,0.0,0.0,0.0
Kern,31.0,31.0,0.0,4545.0,4576.0,1180.0,108.0,98.0,1.0,9.0,3326.0,1234.0,1193.0,17.0,24.0,4506.0,1342.0,1291.0,18.0,33.0,1072.0,2092.0,3164.0,70.0,48.0,219.0,267.0
Kings,2.0,2.0,0.0,626.0,628.0,126.0,43.0,34.0,5.0,4.0,495.0,284.0,207.0,17.0,60.0,621.0,327.0,241.0,22.0,64.0,83.0,211.0,294.0,7.0,8.0,51.0,59.0
Lake,2.0,2.0,0.0,235.0,237.0,137.0,28.0,22.0,4.0,2.0,93.0,53.0,45.0,2.0,6.0,230.0,81.0,67.0,6.0,8.0,109.0,40.0,149.0,7.0,1.0,0.0,1.0
Lassen,1.0,1.0,0.0,187.0,188.0,54.0,7.0,5.0,1.0,1.0,128.0,62.0,52.0,10.0,0.0,182.0,69.0,57.0,11.0,1.0,47.0,66.0,113.0,6.0,0.0,2.0,2.0
Los Angeles,6316.0,15769.0,-9453.0,63591.0,69907.0,4718.0,2916.0,768.0,548.0,1600.0,49432.0,23802.0,18907.0,2072.0,2823.0,54150.0,26718.0,19675.0,2620.0,4423.0,1802.0,25630.0,27432.0,15757.0,20.0,4109.0,4129.0
Madera,0.0,0.0,0.0,271.0,271.0,32.0,23.0,23.0,0.0,0.0,237.0,175.0,171.0,4.0,0.0,269.0,198.0,194.0,4.0,0.0,9.0,62.0,71.0,2.0,1.0,4.0,5.0
Marin,104.0,104.0,0.0,97.0,201.0,6.0,5.0,4.0,0.0,1.0,90.0,84.0,72.0,0.0,12.0,96.0,89.0,76.0,0.0,13.0,1.0,6.0,7.0,105.0,0.0,0.0,0.0
Mariposa,0.0,0.0,0.0,20.0,20.0,6.0,6.0,6.0,0.0,0.0,14.0,11.0,11.0,0.0,0.0,20.0,17.0,17.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
Mendocino,0.0,2.0,-2.0,341.0,341.0,47.0,45.0,44.0,0.0,1.0,291.0,277.0,259.0,16.0,2.0,338.0,322.0,303.0,16.0,3.0,2.0,14.0,16.0,3.0,0.0,3.0,3.0
Merced  a/,188.0,188.0,0.0,1369.0,1557.0,299.0,32.0,32.0,0.0,0.0,1028.0,126.0,123.0,0.0,3.0,1327.0,158.0,155.0,0.0,3.0,267.0,902.0,1169.0,230.0,0.0,0.0,0.0
Modoc,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Mono,4.0,4.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,3.0,0.0,0.0,20.0,3.0,3.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
Monterey,0.0,11.0,-11.0,959.0,959.0,122.0,37.0,37.0,0.0,0.0,825.0,302.0,293.0,7.0,2.0,947.0,339.0,330.0,7.0,2.0,85.0,523.0,608.0,12.0,0.0,4.0,4.0
Napa,9.0,9.0,0.0,432.0,441.0,72.0,2.0,2.0,0.0,0.0,360.0,127.0,105.0,18.0,4.0,432.0,129.0,107.0,18.0,4.0,70.0,233.0,303.0,9.0,0.0,15.0,15.0
Nevada,186.0,186.0,0.0,99.0,285.0,3.0,1.0,1.0,0.0,0.0,89.0,70.0,60.0,3.0,7.0,92.0,71.0,61.0,3.0,7.0,2.0,19.0,21.0,193.0,0.0,5.0,5.0
Orange  a/,35.0,35.0,0.0,343.0,378.0,79.0,30.0,22.0,3.0,5.0,188.0,94.0,82.0,5.0,7.0,267.0,124.0,104.0,8.0,12.0,49.0,94.0,143.0,111.0,0.0,0.0,0.0
Placer,117.0,116.0,1.0,708.0,825.0,161.0,64.0,11.0,8.0,45.0,583.0,183.0,47.0,50.0,86.0,744.0,247.0,58.0,58.0,131.0,97.0,400.0,497.0,81.0,0.0,1.0,1.0
Plumas,5.0,5.0,0.0,42.0,47.0,3.0,2.0,2.0,0.0,0.0,39.0,28.0,27.0,0.0,1.0,42.0,30.0,29.0,0.0,1.0,1.0,11.0,12.0,5.0,0.0,3.0,3.0
Riverside,132.0,132.0,0.0,5019.0,5151.0,941.0,358.0,300.0,57.0,1.0,4141.0,1356.0,1268.0,83.0,5.0,5082.0,1714.0,1568.0,140.0,6.0,583.0,2785.0,3368.0,69.0,0.0,23.0,23.0
Sacramento  b/,1046.0,1429.0,-383.0,5525.0,6571.0,1403.0,502.0,281.0,140.0,81.0,3495.0,1152.0,639.0,356.0,157.0,4898.0,1654.0,920.0,496.0,238.0,901.0,2343.0,3244.0,1673.0,3.0,2.0,5.0
San Benito,0.0,0.0,0.0,127.0,127.0,22.0,22.0,20.0,1.0,1.0,105.0,89.0,89.0,0.0,0.0,127.0,111.0,109.0,1.0,1.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0
San Bernardino  a/,690.0,690.0,0.0,5724.0,6414.0,470.0,14.0,14.0,0.0,0.0,5018.0,773.0,771.0,1.0,1.0,5488.0,787.0,785.0,1.0,1.0,456.0,4245.0,4701.0,926.0,1.0,24.0,25.0
San Diego,32.0,32.0,0.0,6804.0,6836.0,2327.0,62.0,58.0,1.0,3.0,4442.0,1559.0,1511.0,27.0,21.0,6769.0,1621.0,1569.0,28.0,24.0,2265.0,2883.0,5148.0,67.0,0.0,3.0,3.0
San Francisco  a/,19.0,16.0,3.0,124.0,143.0,17.0,5.0,2.0,1.0,2.0,107.0,93.0,68.0,15.0,10.0,124.0,98.0,70.0,16.0,12.0,12.0,14.0,26.0,19.0,0.0,0.0,0.0
San Joaquin,4.0,4.0,0.0,276.0,280.0,34.0,32.0,31.0,0.0,1.0,241.0,214.0,190.0,19.0,5.0,275.0,246.0,221.0,19.0,6.0,2.0,27.0,29.0,5.0,0.0,1.0,1.0
San Luis Obispo,2763.0,2763.0,0.0,421.0,3184.0,72.0,23.0,22.0,0.0,1.0,295.0,157.0,149.0,3.0,5.0,367.0,180.0,171.0,3.0,6.0,49.0,138.0,187.0,2817.0,1.0,0.0,1.0
San Mateo,67.0,67.0,0.0,474.0,541.0,85.0,46.0,33.0,6.0,7.0,344.0,249.0,150.0,47.0,52.0,429.0,295.0,183.0,53.0,59.0,39.0,95.0,134.0,112.0,1.0,3.0,4.0
Santa Barbara,0.0,0.0,0.0,1469.0,1469.0,215.0,52.0,38.0,4.0,10.0,1095.0,384.0,308.0,59.0,17.0,1310.0,436.0,346.0,63.0,27.0,163.0,711.0,874.0,159.0,0.0,1.0,1.0
Santa Clara  b/,2340.0,2340.0,0.0,2466.0,4806.0,523.0,235.0,90.0,52.0,93.0,1289.0,448.0,143.0,116.0,189.0,1812.0,683.0,233.0,168.0,282.0,288.0,841.0,1129.0,2994.0,1.0,3.0,4.0
Santa Cruz  a/,46.0,70.0,-24.0,339.0,385.0,38.0,13.0,3.0,2.0,8.0,271.0,220.0,97.0,22.0,101.0,309.0,233.0,100.0,24.0,109.0,25.0,51.0,76.0,76.0,0.0,0.0,0.0
Shasta,417.0,417.0,0.0,367.0,784.0,28.0,18.0,11.0,4.0,3.0,339.0,229.0,196.0,18.0,15.0,367.0,247.0,207.0,22.0,18.0,10.0,110.0,120.0,417.0,0.0,4.0,4.0
Sierra  a/,0.0,0.0,0.0,15.0,15.0,4.0,4.0,4.0,0.0,0.0,11.0,11.0,9.0,2.0,0.0,15.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siskiyou,0.0,3.0,-3.0,147.0,147.0,15.0,11.0,10.0,1.0,0.0,127.0,96.0,92.0,1.0,3.0,142.0,107.0,102.0,2.0,3.0,4.0,31.0,35.0,5.0,0.0,4.0,4.0
Solano  b/,201.0,305.0,-104.0,491.0,692.0,74.0,25.0,15.0,3.0,7.0,399.0,181.0,114.0,7.0,60.0,473.0,206.0,129.0,10.0,67.0,49.0,218.0,267.0,219.0,1.0,9.0,10.0
Sonoma  b/,240.0,415.0,-175.0,2158.0,2398.0,272.0,96.0,14.0,8.0,74.0,1379.0,544.0,170.0,55.0,319.0,1651.0,640.0,184.0,63.0,393.0,176.0,835.0,1011.0,747.0,0.0,11.0,11.0
Stanislaus,14.0,36.0,-22.0,135.0,149.0,9.0,0.0,0.0,0.0,0.0,135.0,51.0,51.0,0.0,0.0,144.0,51.0,51.0,0.0,0.0,9.0,84.0,93.0,5.0,0.0,1.0,1.0
Sutter,9.0,9.0,0.0,259.0,268.0,44.0,12.0,11.0,0.0,1.0,212.0,110.0,93.0,13.0,4.0,256.0,122.0,104.0,13.0,5.0,32.0,102.0,134.0,12.0,0.0,1.0,1.0
Tehama,10.0,10.0,0.0,374.0,384.0,151.0,22.0,21.0,0.0,1.0,228.0,99.0,93.0,2.0,4.0,379.0,121.0,114.0,2.0,5.0,129.0,129.0,258.0,5.0,0.0,4.0,4.0
Trinity,38.0,38.0,0.0,49.0,87.0,6.0,6.0,6.0,0.0,0.0,42.0,41.0,37.0,1.0,3.0,48.0,47.0,43.0,1.0,3.0,0.0,1.0,1.0,39.0,1.0,8.0,9.0
Tulare,697.0,696.0,1.0,1375.0,2072.0,231.0,87.0,54.0,11.0,22.0,921.0,474.0,339.0,62.0,73.0,1152.0,561.0,393.0,73.0,95.0,144.0,447.0,591.0,920.0,2.0,3.0,5.0
Tuolumne,5.0,5.0,0.0,449.0,454.0,104.0,5.0,4.0,0.0,1.0,343.0,166.0,160.0,3.0,3.0,447.0,171.0,164.0,3.0,4.0,99.0,177.0,276.0,7.0,0.0,1.0,1.0
Ventura,1647.0,1647.0,0.0,1913.0,3560.0,3.0,3.0,0.0,0.0,3.0,1858.0,1133.0,786.0,266.0,81.0,1861.0,1136.0,786.0,266.0,84.0,0.0,725.0,725.0,1699.0,10.0,60.0,70.0
Yolo  b/,55.0,55.0,0.0,366.0,421.0,16.0,3.0,0.0,1.0,2.0,354.0,228.0,196.0,21.0,11.0,370.0,231.0,196.0,22.0,13.0,13.0,126.0,139.0,51.0,0.0,6.0,6.0
Yuba,18.0,18.0,0.0,759.0,777.0,184.0,27.0,27.0,0.0,0.0,567.0,233.0,210.0,8.0,15.0,751.0,260.0,237.0,8.0,15.0,157.0,334.0,491.0,26.0,0.0,0.0,0.0
,"a/  Counties now reporting data:  Alameda, Contra Costa, Merced, Orange, San Bernardino, San Francisco, Santa Cruz and Sierra.",,,,,"a/  Counties now reporting data:  Alameda, Contra Costa, Merced, Orange, San Bernardino, San Francisco, Santa Cruz and Sierra.",,,,,,,,,,"a/  Counties now reporting data:  Alameda, Contra Costa, Merced, Orange, San Bernardino, San Francisco, Santa Cruz and Sierra.",,,,,,,,,"a/  Counties now reporting data:  Alameda, Contra Costa, Merced, Orange, San Bernardino, San Francisco, Santa Cruz and Sierra.",,
,"b/  Counties reporting revised data:  Sacramento, Santa Clara, Solano, Sonoma and Yolo.",,,,,"b/  Counties reporting revised data:  Sacramento, Santa Clara, Solano, Sonoma and Yolo.",,,,,,,,,,"b/  Counties reporting revised data:  Sacramento, Santa Clara, Solano, Sonoma and Yolo.",,,,,,,,,"b/  Counties reporting revised data:  Sacramento, Santa Clara, Solano, Sonoma and Yolo.",,
