county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate
El Dorado,10,47.0,57,19,63,82,9,24,33,0,5.0,5,0,4,4,0,3,3,6,16,22,1,2,3,1,0,1,0,1,1,2,6,8,0,2.0,2,7,41,48,2,9.0,11,1,6,7,1,3,4,0,0,0,0,0,0,0,0.0,0,562,3457,4019,5,6.0,11,0,0,0,1,2.0,3,0,0.0,0,2,14.0,16,132,336.0,468,740,3975,4715,0,3.0,3,8,8,16,7,3,10,0,3.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,97,124,1,1.0,2,0,0,0,0,0.0,0,0,0.0,0,1,5.0,6,129,281.0,410,166,395,561,2010,JUL,3.0,2010-07-01
Fresno,221,698.0,919,1278,3966,5244,25,211,236,222,478.0,700,5,54,59,3,29,32,47,171,218,1,24,25,219,708,927,18,141,159,737,2146,2883,1,4.0,5,2001,7031,9032,67,258.0,325,25,77,102,2,11,13,4,28,32,36,141,177,0,1.0,1,3371,13179,16550,4,7.0,11,3,4,7,2,9.0,11,0,9.0,9,9,28.0,37,10935,34584.0,45519,17891,59773,77664,28,82.0,110,12,43,55,0,0,0,2,5.0,7,0,0,0,0,1,1,3,12,15,0,5,5,3,7,10,0,2,2,4,10,14,0,1.0,1,42,152,194,25,55.0,80,22,51,73,1,1,2,0,1,1,2,2,4,0,0.0,0,853,1240,2093,2,2.0,4,1,0,1,1,0.0,1,0,1.0,1,5,21.0,26,10809,34211.0,45020,11778,35807,47585,2010,JUL,3.0,2010-07-01
Glenn,1,24.0,25,16,43,59,1,3,4,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,31,43,0,1,1,2,8,10,0,0.0,0,7,15,22,0,2.0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,167,486,653,1,5.0,6,0,0,0,1,0.0,1,0,0.0,0,0,4.0,4,132,278.0,410,325,857,1182,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,11,15,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,1,132,276.0,408,136,288,424,2010,JUL,3.0,2010-07-01
Humboldt,129,641.0,770,74,235,309,13,118,131,0,1.0,1,1,6,7,0,4,4,13,17,30,2,3,5,27,43,70,1,1,2,16,39,55,1,3.0,4,31,146,177,6,23.0,29,3,11,14,1,4,5,1,6,7,1,2,3,0,0.0,0,821,4495,5316,16,55.0,71,0,1,1,1,10.0,11,0,3.0,3,8,28.0,36,45,292.0,337,1131,5929,7060,1,6.0,7,2,11,13,2,8,10,0,0.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19,124,143,0,3.0,3,0,0,0,0,0.0,0,0,0.0,0,4,11.0,15,45,282.0,327,71,442,513,2010,JUL,3.0,2010-07-01
Imperial,21,75.0,96,23,69,92,9,32,41,3,7.0,10,3,5,8,0,1,1,6,12,18,0,4,4,0,0,0,1,2,3,0,4,4,1,2.0,3,53,198,251,4,7.0,11,2,1,3,1,1,2,0,4,4,1,1,2,0,0.0,0,1978,6629,8607,3,15.0,18,2,19,21,0,5.0,5,0,0.0,0,3,19.0,22,544,2247.0,2791,2631,9283,11914,2,6.0,8,13,46,59,7,28,35,3,7.0,10,1,1,2,0,0,0,1,7,8,0,1,1,0,0,0,0,0,0,0,1,1,1,1.0,2,3,12,15,0,3.0,3,0,0,0,0,0,0,0,2,2,0,1,1,0,0.0,0,1762,5744,7506,3,13.0,16,2,19,21,0,0.0,0,0,0.0,0,3,8.0,11,536,2211.0,2747,2324,8062,10386,2010,JUL,3.0,2010-07-01
Inyo,77,105.0,182,0,5,5,0,1,1,0,0.0,0,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,3.0,3,0,1,1,0,1,1,0,0,0,0,1,1,0,0.0,0,47,408,455,0,12.0,12,0,0,0,1,1.0,2,0,0.0,0,0,3.0,3,25,100.0,125,150,638,788,0,5.0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,2,14,16,0,1.0,1,0,0,0,0,0.0,0,0,0.0,0,0,2.0,2,25,96.0,121,27,119,146,2010,JUL,3.0,2010-07-01
Kern,79,278.0,357,459,1236,1695,338,724,1062,40,113.0,153,6,21,27,2,9,11,31,238,269,5,7,12,5,9,14,6,25,31,21,80,101,5,10.0,15,1796,3987,5783,36,86.0,122,7,14,21,4,13,17,16,38,54,9,21,30,0,0.0,0,5055,16315,21370,5,39.0,44,3,10,13,9,30.0,39,13,14.0,27,51,94.0,145,4966,14289.0,19255,12472,36378,48850,23,118.0,141,357,737,1094,318,629,947,16,69.0,85,5,8,13,1,0,1,5,20,25,0,0,0,1,3,4,1,1,2,6,3,9,4,4.0,8,35,70,105,20,43.0,63,1,2,3,0,1,1,13,24,37,6,16,22,0,0.0,0,1856,4790,6646,3,17.0,20,2,3,5,2,3.0,5,13,12.0,25,24,35.0,59,4944,13658.0,18602,7279,19486,26765,2010,JUL,3.0,2010-07-01
Kings,9,44.0,53,132,295,427,91,165,256,3,13.0,16,3,5,8,1,4,5,23,75,98,2,3,5,4,16,20,1,2,3,3,11,14,1,1.0,2,148,595,743,7,29.0,36,1,4,5,1,3,4,4,18,22,1,4,5,0,0.0,0,562,2337,2899,1,6.0,7,0,0,0,1,6.0,7,2,15.0,17,7,18.0,25,908,3224.0,4132,1777,6569,8346,3,13.0,16,93,165,258,90,154,244,1,7.0,8,1,0,1,0,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,0,2,15,17,5,21.0,26,0,1,1,0,0,0,4,17,21,1,3,4,0,0.0,0,154,515,669,0,0.0,0,0,0,0,0,0.0,0,2,15.0,17,3,9.0,12,902,3202.0,4104,1164,3955,5119,2010,JUL,3.0,2010-07-01
Lake,11,85.0,96,8,21,29,1,4,5,0,0.0,0,0,0,0,0,1,1,5,7,12,1,1,2,0,0,0,0,1,1,1,6,7,0,1.0,1,45,97,142,0,7.0,7,0,5,5,0,0,0,0,2,2,0,0,0,0,0.0,0,580,2539,3119,2,16.0,18,0,0,0,1,3.0,4,0,0.0,0,10,19.0,29,115,388.0,503,772,3175,3947,0,1.0,1,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,9,12,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,4,10.0,14,115,371.0,486,122,393,515,2010,JUL,3.0,2010-07-01
Lassen,8,63.0,71,3,15,18,1,2,3,1,0.0,1,0,0,0,0,1,1,0,6,6,0,0,0,0,0,0,0,0,0,1,6,7,0,0.0,0,6,15,21,4,12.0,16,2,4,6,2,4,6,0,0,0,0,3,3,0,1.0,1,246,858,1104,0,6.0,6,0,0,0,0,1.0,1,0,0.0,0,1,6.0,7,25,81.0,106,293,1057,1350,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,4.0,6,2,4,6,0,0,0,0,0,0,0,0,0,0,0.0,0,1,3,4,0,1.0,1,0,0,0,0,0.0,0,0,0.0,0,0,4.0,4,24,81.0,105,27,93,120,2010,JUL,3.0,2010-07-01
Los Angeles,1209,3988.0,5197,2155,11090,13245,64,338,402,516,1660.0,2176,342,2284,2626,28,202,230,369,1849,2218,192,1024,1216,58,299,357,341,2537,2878,208,741,949,37,156.0,193,15600,80337,95937,1098,4143.0,5241,53,185,238,648,2127,2775,378,1759,2137,0,0,0,19,72.0,91,47875,166528,214403,345,1018.0,1363,104,440,544,334,1378.0,1712,47,234.0,281,4676,12843.0,17519,20249,48594.0,68843,93692,330593,424285,1162,3390.0,4552,197,741,938,0,13,13,68,197.0,265,5,16,21,3,22,25,18,71,89,2,7,9,46,234,280,2,11,13,38,124,162,15,46.0,61,453,1258,1711,898,3395.0,4293,20,78,98,638,2076,2714,222,1171,1393,0,0,0,18,70.0,88,38663,127801,166464,306,736.0,1042,43,124,167,78,190.0,268,25,92.0,117,0,0.0,0,20249,48594.0,68843,62074,186321,248395,2010,JUL,3.0,2010-07-01
Madera,12,76.0,88,36,117,153,25,79,104,2,7.0,9,0,0,0,0,1,1,1,12,13,0,0,0,1,3,4,0,1,1,5,11,16,2,3.0,5,65,291,356,1,8.0,9,0,5,5,0,0,0,1,3,4,0,0,0,0,0.0,0,1228,4193,5421,1,6.0,7,21,5,26,0,4.0,4,1,3.0,4,6,38.0,44,731,1915.0,2646,2102,6656,8758,0,4.0,4,21,73,94,17,60,77,1,6.0,7,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,1,1,2,2,2.0,4,5,12,17,1,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,761,2254,3015,0,2.0,2,21,5,26,0,0.0,0,1,3.0,4,6,33.0,39,725,1874.0,2599,1541,4260,5801,2010,JUL,3.0,2010-07-01
Marin,6,22.0,28,63,190,253,40,55,95,1,4.0,5,2,11,13,0,7,7,2,14,16,1,5,6,1,4,5,9,58,67,7,29,36,0,3.0,3,156,470,626,6,15.0,21,5,7,12,0,2,2,1,4,5,0,1,1,0,1.0,1,429,2338,2767,1,4.0,5,0,1,1,2,6.0,8,0,0.0,0,177,327.0,504,111,263.0,374,951,3636,4587,0,3.0,3,33,42,75,32,38,70,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0.0,0,3,11,14,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,177,317,494,1,1.0,2,0,0,0,0,1.0,1,0,0.0,0,174,319.0,493,102,188.0,290,490,883,1373,2010,JUL,3.0,2010-07-01
Mariposa,1,19.0,20,0,2,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,6,6,1,1.0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0,132,449,581,0,10.0,10,0,0,0,0,0.0,0,0,0.0,0,1,3.0,4,2,15.0,17,137,505,642,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,22,25,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,1,3.0,4,2,15.0,17,6,40,46,2010,JUL,3.0,2010-07-01
