county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate
El Dorado,6,59.0,65,9,79.0,88,2,19.0,21,0,3.0,3,0,5.0,5,0,7.0,7,4,31.0,35,0,2.0,2,0,2.0,2,1,5.0,6,2,0.0,2,0,5.0,5,6,78.0,84,2,13.0,15,1,7.0,8,1,1.0,2,0,2.0,2,0,3.0,3,0,0.0,0,428,4584.0,5012,0,44.0,44,0,3.0,3,2,6.0,8,0,0.0,0,2,23.0,25,118,920.0,1038,573,5809,6382,0,2.0,2,3,7.0,10,2,4.0,6,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,1,0,1.0,1,0,3.0,3,0,3.0,3,0,1.0,1,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,19,181.0,200,0,7.0,7,0,0.0,0,1,0.0,1,0,0.0,0,0,2.0,2,90,454.0,544,113,659,772,2013,JUL,3.0,2013-07-01
Fresno,333,1073.0,1406,1103,6868.0,7971,54,329.0,383,181,777.0,958,12,93.0,105,10,63.0,73,73,327.0,400,3,38.0,41,177,1266.0,1443,20,220.0,240,573,3755.0,4328,0,0.0,0,2284,9085.0,11369,67,518.0,585,37,285.0,322,2,14.0,16,8,45.0,53,20,174.0,194,0,0.0,0,4293,22976.0,27269,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7424,34648.0,42072,0,5.0,5,15504,75173,90677,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7424,34648.0,42072,0,0.0,0,7424,34648,42072,2013,JUL,3.0,2013-07-01
Glenn,8,42.0,50,11,52.0,63,0,5.0,5,1,0.0,1,0,0.0,0,0,0.0,0,0,4.0,4,0,0.0,0,10,32.0,42,0,1.0,1,0,10.0,10,0,0.0,0,8,20.0,28,0,3.0,3,0,1.0,1,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,203,1071.0,1274,0,7.0,7,0,0.0,0,0,2.0,2,0,1.0,1,1,2.0,3,0,0.0,0,231,1200,1431,2,2.0,4,2,3.0,5,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,2,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,79,410.0,489,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,1,0,0.0,0,86,417,503,2013,JUL,3.0,2013-07-01
Humboldt,160,779.0,939,31,210.0,241,2,10.0,12,0,2.0,2,1,7.0,8,0,6.0,6,2,20.0,22,0,8.0,8,8,67.0,75,0,3.0,3,17,83.0,100,1,4.0,5,24,166.0,190,9,30.0,39,3,13.0,16,0,3.0,3,1,7.0,8,5,7.0,12,0,0.0,0,668,5590.0,6258,25,157.0,182,0,4.0,4,3,24.0,27,1,6.0,7,5,52.0,57,63,799.0,862,989,7817,8806,2,27.0,29,0,12.0,12,0,7.0,7,0,0.0,0,0,0.0,0,0,0.0,0,0,3.0,3,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,1,6.0,7,3,4.0,7,0,0.0,0,0,0.0,0,0,2.0,2,3,2.0,5,0,0.0,0,28,171.0,199,0,12.0,12,0,0.0,0,0,1.0,1,0,0.0,0,1,9.0,10,55,426.0,481,90,668,758,2013,JUL,3.0,2013-07-01
Imperial,35,127.0,162,8,66.0,74,3,9.0,12,1,1.0,2,2,11.0,13,0,2.0,2,2,21.0,23,0,4.0,4,0,3.0,3,0,4.0,4,0,10.0,10,0,1.0,1,35,240.0,275,2,8.0,10,2,1.0,3,0,1.0,1,0,4.0,4,0,2.0,2,0,0.0,0,1773,11389.0,13162,5,20.0,25,3,8.0,11,0,9.0,9,0,1.0,1,4,32.0,36,183,538.0,721,2048,12438,14486,3,8.0,11,4,16.0,20,2,6.0,8,1,1.0,2,1,3.0,4,0,0.0,0,0,4.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,0,0.0,0,1,9.0,10,0,2.0,2,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,1618,10216.0,11834,3,11.0,14,3,7.0,10,0,3.0,3,0,0.0,0,4,20.0,24,88,427.0,515,1724,10719,12443,2013,JUL,3.0,2013-07-01
Inyo,53,218.0,271,0,6.0,6,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,2.0,2,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,1,4.0,5,0,6.0,6,0,4.0,4,0,1.0,1,0,0.0,0,0,1.0,1,0,0.0,0,47,540.0,587,1,18.0,19,0,0.0,0,0,2.0,2,0,0.0,0,2,4.0,6,13,143.0,156,117,941,1058,0,4.0,4,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,33.0,40,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,2,3.0,5,13,140.0,153,22,182,204,2013,JUL,3.0,2013-07-01
Kern,68,312.0,380,217,1057.0,1274,126,411.0,537,20,85.0,105,2,15.0,17,2,18.0,20,41,357.0,398,2,22.0,24,3,11.0,14,4,29.0,33,14,92.0,106,3,17.0,20,1669,5400.0,7069,29,111.0,140,5,17.0,22,1,18.0,19,11,33.0,44,12,40.0,52,0,3.0,3,6089,29945.0,36034,27,154.0,181,7,21.0,28,38,120.0,158,6,17.0,23,38,194.0,232,3294,10651.0,13945,11482,47982,59464,27,89.0,116,133,370.0,503,114,287.0,401,8,34.0,42,1,3.0,4,1,3.0,4,4,30.0,34,0,1.0,1,1,0.0,1,1,0.0,1,3,9.0,12,0,3.0,3,30,96.0,126,13,44.0,57,1,3.0,4,0,2.0,2,6,12.0,18,6,26.0,32,0,1.0,1,3293,14460.0,17753,10,52.0,62,4,11.0,15,8,21.0,29,3,9.0,12,19,82.0,101,3214,9837.0,13051,6754,25071,31825,2013,JUL,3.0,2013-07-01
Kings,5,43.0,48,72,269.0,341,43,101.0,144,2,11.0,13,2,2.0,4,1,3.0,4,19,111.0,130,1,2.0,3,1,16.0,17,0,3.0,3,3,17.0,20,0,3.0,3,133,686.0,819,4,29.0,33,1,10.0,11,1,4.0,5,2,13.0,15,0,2.0,2,0,0.0,0,455,2708.0,3163,1,8.0,9,0,2.0,2,0,10.0,10,1,7.0,8,6,17.0,23,915,4556.0,5471,1592,8335,9927,1,12.0,13,45,110.0,155,43,93.0,136,1,6.0,7,1,0.0,1,0,1.0,1,0,6.0,6,0,1.0,1,0,2.0,2,0,0.0,0,0,0.0,0,0,1.0,1,2,14.0,16,1,16.0,17,0,2.0,2,0,0.0,0,1,13.0,14,0,1.0,1,0,0.0,0,97,514.0,611,0,2.0,2,0,0.0,0,0,1.0,1,1,7.0,8,2,5.0,7,884,4333.0,5217,1033,5014,6047,2013,JUL,3.0,2013-07-01
Lake,24,129.0,153,7,35.0,42,1,7.0,8,0,0.0,0,0,1.0,1,1,1.0,2,3,11.0,14,0,3.0,3,1,4.0,5,0,1.0,1,1,5.0,6,0,2.0,2,25,147.0,172,1,15.0,16,0,6.0,6,0,2.0,2,0,1.0,1,1,6.0,7,0,0.0,0,464,3689.0,4153,5,29.0,34,0,4.0,4,3,12.0,15,0,1.0,1,10,30.0,40,82,508.0,590,621,4599,5220,3,15.0,18,0,9.0,9,0,2.0,2,0,0.0,0,0,1.0,1,0,0.0,0,0,1.0,1,0,0.0,0,0,4.0,4,0,0.0,0,0,1.0,1,0,0.0,0,0,3.0,3,1,4.0,5,0,0.0,0,0,1.0,1,0,0.0,0,1,3.0,4,0,0.0,0,28,129.0,157,0,4.0,4,0,0.0,0,0,1.0,1,0,0.0,0,1,7.0,8,76,426.0,502,109,598,707,2013,JUL,3.0,2013-07-01
Lassen,9,67.0,76,1,12.0,13,0,2.0,2,0,0.0,0,0,0.0,0,0,4.0,4,0,3.0,3,0,1.0,1,0,0.0,0,0,0.0,0,1,2.0,3,0,0.0,0,5,22.0,27,3,15.0,18,0,3.0,3,0,0.0,0,1,0.0,1,2,12.0,14,0,0.0,0,208,967.0,1175,6,12.0,18,1,0.0,1,0,0.0,0,0,0.0,0,1,6.0,7,18,73.0,91,252,1174,1426,0,6.0,6,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,8,41.0,49,1,2.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,16,65.0,81,25,118,143,2013,JUL,3.0,2013-07-01
Los Angeles,1425,6149.0,7574,1779,16170.0,17949,76,543.0,619,381,1954.0,2335,262,3762.0,4024,25,324.0,349,348,3136.0,3484,169,1760.0,1929,61,281.0,342,204,3041.0,3245,206,1095.0,1301,47,274.0,321,14129,98213.0,112342,1044,5169.0,6213,78,298.0,376,564,2523.0,3087,388,2268.0,2656,0,0.0,0,14,80.0,94,46747,242061.0,288808,292,1394.0,1686,123,885.0,1008,404,2441.0,2845,58,433.0,491,5746,25009.0,30755,18191,66663.0,84854,89938,464587,554525,1396,5407.0,6803,207,955.0,1162,4,19.0,23,55,228.0,283,4,25.0,29,3,25.0,28,18,100.0,118,3,6.0,9,45,221.0,266,2,8.0,10,48,236.0,284,25,87.0,112,408,1594.0,2002,881,4292.0,5173,56,162.0,218,560,2482.0,3042,251,1573.0,1824,0,0.0,0,14,75.0,89,38815,185856.0,224671,260,869.0,1129,44,181.0,225,74,264.0,338,30,144.0,174,0,0.0,0,18191,66663.0,84854,60306,266225,326531,2013,JUL,3.0,2013-07-01
