county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate
El Dorado,6,32.0,38,8,30,38,5,6,11,1,5.0,6,0,2,2,0,1,1,2,10,12,0,0,0,0,1,1,0,0,0,0,5,5,0,0.0,0,8,14,22,0,7.0,7,0,4,4,0,2,2,0,0,0,0,0,0,0,1.0,1,441,1362,1803,0,2.0,2,0,9,9,0,0.0,0,0,0.0,0,3,20.0,23,2,7.0,9,468,1483,1951,0,0.0,0,0,6,6,0,1,1,0,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,164,211,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,3,19.0,22,1,7.0,8,51,196,247,2007,JUL,3.0,2007-07-01
Fresno,124,352.0,476,1565,2310,3875,18,72,90,252,291.0,543,8,24,32,5,16,21,30,67,97,2,13,15,252,381,633,26,74,100,971,1364,2335,1,8.0,9,1769,3943,5712,53,135.0,188,25,56,81,2,9,11,1,17,18,25,51,76,0,2.0,2,2201,5330,7531,20,162.0,182,55,137,192,15,94.0,109,1,31.0,32,4,37.0,41,9146,17507.0,26653,14953,30038,44991,4,30.0,34,4,31,35,0,1,1,0,1.0,1,0,0,0,0,0,0,3,6,9,0,0,0,0,11,11,0,0,0,0,4,4,1,8.0,9,2,26,28,0,11.0,11,0,5,5,0,0,0,0,0,0,0,4,4,0,2.0,2,979,6381,7360,8,71.0,79,5,28,33,2,22.0,24,0,6.0,6,2,9.0,11,8211,11757.0,19968,9217,18372,27589,2007,JUL,3.0,2007-07-01
Glenn,3,22.0,25,14,47,61,0,4,4,0,0.0,0,1,0,1,0,1,1,0,1,1,0,0,0,12,31,43,0,0,0,1,10,11,0,0.0,0,5,9,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,134,348,482,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,67,216.0,283,223,642,865,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,67,216.0,283,67,216,283,2007,JUL,3.0,2007-07-01
Humboldt,147,406.0,553,38,95,133,1,10,11,0,0.0,0,1,2,3,1,2,3,6,11,17,1,3,4,19,42,61,0,0,0,9,25,34,0,0.0,0,30,75,105,2,14.0,16,2,10,12,0,2,2,0,2,2,0,0,0,0,0.0,0,847,3080,3927,2,5.0,7,1,2,3,0,1.0,1,1,0.0,1,5,32.0,37,4,22.0,26,1077,3732,4809,0,3.0,3,0,3,3,0,2,2,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36,203,239,0,1.0,1,0,0,0,0,1.0,1,0,0.0,0,4,20.0,24,0,8.0,8,40,240,280,2007,JUL,3.0,2007-07-01
Imperial,1303,4531.0,5834,6,12,18,2,0,2,0,0.0,0,1,1,2,0,0,0,3,6,9,0,2,2,0,1,1,0,1,1,0,1,1,0,0.0,0,34,71,105,0,2.0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,0,111,364,475,2,23.0,25,6,30,36,2,1.0,3,0,0.0,0,35,150.0,185,12,58.0,70,1511,5242,6753,1154,3931.0,5085,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,95,314,409,2,20.0,22,6,28,34,0,0.0,0,0,0.0,0,31,148.0,179,12,57.0,69,1301,4499,5800,2007,JUL,3.0,2007-07-01
Inyo,22,96.0,118,0,6,6,0,0,0,0,1.0,1,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,32,241,273,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,59.0,62,57,404,461,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,59.0,62,3,59,62,2007,JUL,3.0,2007-07-01
Kern,29,137.0,166,211,730,941,148,457,605,30,52.0,82,1,8,9,0,4,4,17,137,154,2,4,6,3,8,11,4,13,17,6,46,52,0,1.0,1,1090,2553,3643,10,47.0,57,3,12,15,1,12,13,6,21,27,0,2,2,0,0.0,0,4356,18130,22486,3,7.0,10,0,6,6,7,17.0,24,1,6.0,7,144,934.0,1078,100,474.0,574,5951,23041,28992,1,14.0,15,59,251,310,55,216,271,1,22.0,23,0,1,1,0,0,0,3,8,11,0,0,0,0,2,2,0,1,1,0,0,0,0,1.0,1,5,17,22,4,15.0,19,0,0,0,0,0,0,4,13,17,0,2,2,0,0.0,0,74,498,572,1,3.0,4,0,1,1,0,2.0,2,0,5.0,5,132,881.0,1013,79,407.0,486,355,2094,2449,2007,JUL,3.0,2007-07-01
Kings,3,23.0,26,24,94,118,6,19,25,0,1.0,1,0,0,0,1,0,1,7,49,56,0,0,0,7,7,14,1,4,5,2,14,16,0,0.0,0,121,415,536,8,21.0,29,0,0,0,1,4,5,7,17,24,0,0,0,0,0.0,0,804,3478,4282,0,0.0,0,0,0,0,0,0.0,0,0,9.0,9,33,270.0,303,11,69.0,80,1004,4379,5383,1,0.0,1,4,13,17,4,13,17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,3,4,7,16.0,23,0,0,0,0,0,0,7,16,23,0,0,0,0,0.0,0,513,2295,2808,0,0.0,0,0,0,0,0,0.0,0,0,9.0,9,33,270.0,303,11,69.0,80,570,2675,3245,2007,JUL,3.0,2007-07-01
Lake,12,79.0,91,8,19,27,6,6,12,0,0.0,0,0,0,0,0,1,1,1,6,7,0,2,2,0,3,3,0,0,0,1,1,2,0,0.0,0,30,95,125,2,6.0,8,2,4,6,0,0,0,0,0,0,0,1,1,0,1.0,1,499,1591,2090,1,1.0,2,0,0,0,1,0.0,1,0,0.0,0,6,12.0,18,1,5.0,6,560,1808,2368,0,1.0,1,1,2,3,1,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,45,241,286,1,0.0,1,0,0,0,0,0.0,0,0,0.0,0,5,11.0,16,1,3.0,4,53,260,313,2007,JUL,3.0,2007-07-01
Lassen,13,58.0,71,1,4,5,0,0,0,0,0.0,0,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,15,23,0,5.0,5,0,1,1,0,2,2,0,0,0,0,2,2,0,0.0,0,224,486,710,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,15,58.0,73,261,626,887,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,15,58.0,73,15,58,73,2007,JUL,3.0,2007-07-01
Los Angeles,147,1069.0,1216,2347,8564,10911,59,211,270,649,1425.0,2074,357,1887,2244,45,173,218,370,1157,1527,155,583,738,30,83,113,471,2456,2927,208,570,778,3,19.0,22,16343,59915,76258,297,906.0,1203,65,177,242,18,157,175,214,567,781,0,0,0,0,5.0,5,9389,34069,43458,13,102.0,115,5,38,43,12,98.0,110,3,27.0,30,317,1843.0,2160,44409,92723.0,137132,73282,199354,272636,66,461.0,527,16,110,126,0,1,1,0,16.0,16,0,5,5,1,2,3,1,9,10,0,0,0,7,33,40,1,0,1,4,35,39,2,9.0,11,29,131,160,29,289.0,318,2,21,23,8,123,131,19,140,159,0,0,0,0,5.0,5,1739,9563,11302,9,71.0,80,1,7,8,1,17.0,18,2,10.0,12,0,0.0,0,0,0.0,0,1892,10659,12551,2007,JUL,3.0,2007-07-01
Madera,4,43.0,47,13,77,90,7,55,62,4,2.0,6,0,1,1,0,1,1,2,8,10,0,1,1,0,7,7,0,1,1,0,0,0,0,1.0,1,59,185,244,1,3.0,4,0,0,0,0,0,0,1,3,4,0,0,0,0,0.0,0,406,1409,1815,0,1.0,1,8,36,44,1,5.0,6,0,2.0,2,438,2758.0,3196,26,31.0,57,956,4550,5506,1,1.0,2,5,41,46,2,39,41,3,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,278,312,0,1.0,1,5,26,31,0,2.0,2,0,1.0,1,19,119.0,138,8,31.0,39,72,500,572,2007,JUL,3.0,2007-07-01
Marin,75,428.0,503,23,113,136,4,17,21,0,0.0,0,2,7,9,1,5,6,1,5,6,0,5,5,0,0,0,13,58,71,2,15,17,0,1.0,1,112,309,421,1,6.0,7,1,4,5,0,0,0,0,2,2,0,0,0,0,0.0,0,198,1105,1303,0,1.0,1,1,5,6,0,1.0,1,0,0.0,0,5,44.0,49,0,20.0,20,415,2032,2447,0,0.0,0,1,6,7,1,6,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,6,10,0,1.0,1,0,0,0,0,0.0,0,0,0.0,0,5,39.0,44,69,428.0,497,79,480,559,2007,JUL,3.0,2007-07-01
Mariposa,1,3.0,4,0,2,2,0,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,77,263,340,0,3.0,3,0,1,1,0,0.0,0,0,0.0,0,1,1.0,2,0,2.0,2,80,275,355,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,1,1.0,2,0,2.0,2,1,4,5,2007,JUL,3.0,2007-07-01
