county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate
El Dorado,3,68.0,71,11,62.0,73,6,12.0,18,1,7.0,8,0,3.0,3,1,7.0,8,2,25.0,27,0,3.0,3,0,1.0,1,0,2.0,2,1,0.0,1,0,2.0,2,7,68.0,75,1,11.0,12,1,6.0,7,0,3.0,3,0,0.0,0,0,2.0,2,0,0.0,0,493,4392.0,4885,1,22.0,23,0,0.0,0,2,4.0,6,0,0.0,0,4,17.0,21,139,764.0,903,661,5408,6069,0,2.0,2,6,5.0,11,6,0.0,6,0,3.0,3,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,2,0,1.0,1,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,31,165.0,196,1,3.0,4,0,0.0,0,0,0.0,0,0,0.0,0,1,3.0,4,111,405.0,516,151,585,736,2012,JUL,3.0,2012-07-01
Fresno,229,856.0,1085,1003,5053.0,6056,36,251.0,287,149,615.0,764,9,61.0,70,4,57.0,61,42,238.0,280,1,27.0,28,171,889.0,1060,12,181.0,193,517,2475.0,2992,62,259.0,321,1771,8079.0,9850,77,479.0,556,19,99.0,118,3,20.0,23,9,36.0,45,41,300.0,341,5,24.0,29,3172,17678.0,20850,4,76.0,80,5,52.0,57,20,130.0,150,5,33.0,38,37,283.0,320,9438,40247.0,49685,15761,72966,88727,24,147.0,171,12,82.0,94,0,2.0,2,2,3.0,5,0,4.0,4,0,3.0,3,4,21.0,25,0,2.0,2,3,23.0,26,0,3.0,3,2,9.0,11,1,12.0,13,48,132.0,180,19,111.0,130,14,64.0,78,0,1.0,1,1,2.0,3,3,39.0,42,1,5.0,6,925,2561.0,3486,2,9.0,11,2,4.0,6,6,7.0,13,1,4.0,5,17,93.0,110,9200,39595.0,48795,10256,42745,53001,2012,JUL,3.0,2012-07-01
Glenn,10,35.0,45,16,52.0,68,1,6.0,7,1,1.0,2,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,12,37.0,49,0,1.0,1,2,6.0,8,0,0.0,0,7,22.0,29,2,2.0,4,1,1.0,2,1,0.0,1,0,0.0,0,0,1.0,1,0,0.0,0,217,1024.0,1241,2,7.0,9,0,0.0,0,0,2.0,2,0,0.0,0,1,2.0,3,0,0.0,0,255,1146,1401,8,2.0,10,8,0.0,8,4,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,84,394.0,478,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,1,0,0.0,0,101,398,499,2012,JUL,3.0,2012-07-01
Humboldt,178,718.0,896,39,166.0,205,1,11.0,12,1,0.0,1,0,7.0,7,0,5.0,5,4,23.0,27,1,7.0,8,17,47.0,64,0,4.0,4,14,59.0,73,1,3.0,4,22,163.0,185,6,32.0,38,5,12.0,17,0,2.0,2,1,9.0,10,0,9.0,9,0,0.0,0,717,5100.0,5817,22,129.0,151,0,1.0,1,1,19.0,20,2,4.0,6,6,52.0,58,64,668.0,732,1057,7052,8109,3,11.0,14,1,6.0,7,0,3.0,3,0,0.0,0,0,0.0,0,0,0.0,0,1,2.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,1,3.0,4,1,2.0,3,0,0.0,0,0,1.0,1,1,1.0,2,0,0.0,0,0,0.0,0,26,151.0,177,0,10.0,10,0,0.0,0,0,0.0,0,0,0.0,0,1,8.0,9,56,380.0,436,89,571,660,2012,JUL,3.0,2012-07-01
Imperial,29,116.0,145,13,56.0,69,4,12.0,16,1,1.0,2,0,9.0,9,0,1.0,1,5,15.0,20,0,4.0,4,1,1.0,2,0,5.0,5,2,7.0,9,0,1.0,1,33,226.0,259,3,5.0,8,1,2.0,3,0,1.0,1,1,2.0,3,1,0.0,1,0,0.0,0,2018,10715.0,12733,4,15.0,19,5,7.0,12,1,9.0,10,0,2.0,2,8,20.0,28,175,538.0,713,2289,11709,13998,4,7.0,11,5,23.0,28,4,9.0,13,1,1.0,2,0,3.0,3,0,0.0,0,0,7.0,7,0,0.0,0,0,0.0,0,0,0.0,0,0,3.0,3,0,0.0,0,1,3.0,4,2,0.0,2,0,0.0,0,0,0.0,0,1,0.0,1,1,0.0,1,0,0.0,0,1841,9617.0,11458,4,8.0,12,5,7.0,12,1,2.0,3,0,0.0,0,7,11.0,18,108,445.0,553,1978,10123,12101,2012,JUL,3.0,2012-07-01
Inyo,50,176.0,226,0,5.0,5,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,1.0,1,0,1.0,1,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,1,2.0,3,0,3.0,3,0,3.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,48,490.0,538,2,11.0,13,0,0.0,0,1,1.0,2,0,0.0,0,2,3.0,5,17,145.0,162,121,836,957,0,3.0,3,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,25.0,31,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,1.0,3,17,140.0,157,25,170,195,2012,JUL,3.0,2012-07-01
Kern,64,271.0,335,253,1035.0,1288,154,455.0,609,26,90.0,116,1,13.0,14,4,10.0,14,39,312.0,351,1,15.0,16,5,10.0,15,5,25.0,30,13,91.0,104,5,14.0,19,1662,5187.0,6849,26,120.0,146,4,28.0,32,2,20.0,22,8,37.0,45,12,34.0,46,0,1.0,1,6202,28218.0,34420,23,110.0,133,7,22.0,29,25,95.0,120,7,16.0,23,35,183.0,218,3433,10782.0,14215,11737,46039,57776,26,83.0,109,160,434.0,594,138,346.0,484,10,41.0,51,1,4.0,5,1,3.0,4,5,23.0,28,0,1.0,1,1,0.0,1,1,0.0,1,3,12.0,15,0,4.0,4,33,71.0,104,13,50.0,63,1,4.0,5,0,1.0,1,6,18.0,24,6,27.0,33,0,0.0,0,3315,13573.0,16888,9,37.0,46,5,5.0,10,7,16.0,23,5,10.0,15,18,77.0,95,3358,9925.0,13283,6949,24281,31230,2012,JUL,3.0,2012-07-01
Kings,8,41.0,49,66,304.0,370,43,125.0,168,2,12.0,14,1,7.0,8,2,3.0,5,15,111.0,126,1,3.0,4,2,16.0,18,0,4.0,4,0,20.0,20,0,3.0,3,134,659.0,793,5,24.0,29,2,3.0,5,1,2.0,3,2,19.0,21,0,0.0,0,0,0.0,0,508,2638.0,3146,1,7.0,8,0,2.0,2,1,4.0,5,0,9.0,9,3,21.0,24,940,4207.0,5147,1666,7916,9582,2,14.0,16,44,129.0,173,42,116.0,158,0,6.0,6,1,0.0,1,1,0.0,1,0,3.0,3,0,1.0,1,0,2.0,2,0,0.0,0,0,0.0,0,0,1.0,1,1,17.0,18,2,19.0,21,1,1.0,2,0,0.0,0,1,18.0,19,0,0.0,0,0,0.0,0,113,488.0,601,0,0.0,0,0,0.0,0,0,0.0,0,0,9.0,9,1,7.0,8,922,4088.0,5010,1085,4771,5856,2012,JUL,3.0,2012-07-01
Lake,16,128.0,144,6,38.0,44,1,9.0,10,0,0.0,0,0,1.0,1,0,2.0,2,3,12.0,15,0,4.0,4,0,5.0,5,1,2.0,3,1,3.0,4,0,0.0,0,29,151.0,180,2,9.0,11,0,7.0,7,0,0.0,0,1,0.0,1,1,2.0,3,0,0.0,0,503,3553.0,4056,4,22.0,26,0,3.0,3,3,16.0,19,0,1.0,1,4,27.0,31,102,414.0,516,669,4362,5031,1,10.0,11,0,9.0,9,0,1.0,1,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,5.0,5,0,0.0,0,0,2.0,2,0,0.0,0,0,1.0,1,1,2.0,3,0,1.0,1,0,0.0,0,0,0.0,0,1,1.0,2,0,0.0,0,27,140.0,167,0,4.0,4,0,1.0,1,0,1.0,1,0,0.0,0,0,5.0,5,98,374.0,472,127,547,674,2012,JUL,3.0,2012-07-01
Lassen,9,73.0,82,2,10.0,12,1,2.0,3,0,1.0,1,0,0.0,0,0,2.0,2,0,1.0,1,0,0.0,0,0,1.0,1,0,0.0,0,1,3.0,4,0,0.0,0,5,16.0,21,6,11.0,17,2,1.0,3,0,1.0,1,1,1.0,2,3,8.0,11,0,0.0,0,221,928.0,1149,3,17.0,20,0,0.0,0,0,0.0,0,0,0.0,0,0,5.0,5,20,60.0,80,266,1120,1386,0,4.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,0,1.0,1,0,0.0,0,0,0.0,0,11,24.0,35,0,3.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,20,58.0,78,31,91,122,2012,JUL,3.0,2012-07-01
Los Angeles,1242,5409.0,6651,1511,15238.0,16749,69,498.0,567,268,2032.0,2300,245,3433.0,3678,31,272.0,303,312,2858.0,3170,149,1589.0,1738,49,290.0,339,181,3013.0,3194,176,1032.0,1208,31,221.0,252,12974,93246.0,106220,977,4876.0,5853,78,271.0,349,559,2441.0,3000,322,2098.0,2420,0,0.0,0,18,66.0,84,43038,222905.0,265943,305,1275.0,1580,116,734.0,850,412,2027.0,2439,54,358.0,412,5484,21906.0,27390,13603,66429.0,80032,79716,434403,514119,1212,4748.0,5960,199,835.0,1034,0,9.0,9,54,223.0,277,5,15.0,20,6,10.0,16,19,76.0,95,4,8.0,12,40,221.0,261,6,5.0,11,46,200.0,246,19,68.0,87,389,1427.0,1816,837,4062.0,4899,49,148.0,197,555,2401.0,2956,215,1451.0,1666,0,0.0,0,18,62.0,80,35405,171963.0,207368,261,825.0,1086,39,170.0,209,70,248.0,318,29,127.0,156,0,0.0,0,13603,66429.0,80032,52044,250834,302878,2012,JUL,3.0,2012-07-01
