,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
The Sort & Filter Function allows for filtering data ,,,,,,,
Data Sources:,,,,DFA 256,"US Census Bureau ACS Estimates, DFA 256, MEDS",n/a,"US Census Bureau ACS Estimates, DFA 256, MEDS"
,,,,,,,
County,Consortium,Calendar_Year,PRI_est_freq,CF_Persons_CY_Avg,CF_Eligibles,5yr_est_years,PRI
53 Trinity,C-IV,2010.0,5-yr. Est.,n/a,n/a,2006-2010,0.592
54 Tulare,CalWIN,2010.0,Annual Est.,n/a,n/a,n/a,0.78322325595
55 Tuolumne,C-IV,2010.0,5-yr. Est.,n/a,n/a,2006-2010,0.704
56 Ventura,CalWIN,2010.0,Annual Est.,n/a,n/a,n/a,0.57745982701
57 Yolo,CalWIN,2010.0,Annual Est.,n/a,n/a,n/a,0.387337339753
58 Yuba,C-IV,2010.0,Annual Est.,n/a,n/a,n/a,0.776599087535
00 Statewide,n/a,2011.0,Annual Est.,n/a,n/a,n/a,0.552
01 Alameda,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.525249543777
02 Alpine,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.721
03 Amador,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.703
04 Butte,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.442943206781
05 Calaveras,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.955
06 Colusa,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.38
07 Contra Costa,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.432285927386
08 Del Norte,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.954
09 El Dorado,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.435000972733
10 Fresno,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.789128807715
11 Glenn,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.544
12 Humboldt,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.499592582768
13 Imperial,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.650984156071
14 Inyo,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.688
15 Kern,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.62580136929
16 Kings,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.783335156354
17 Lake,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.520340893864
18 Lassen,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.717
19 Los Angeles,LRS,2011.0,Annual Est.,n/a,n/a,n/a,0.521027853989
20 Madera,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.75664054082
21 Marin,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.310546083641
22 Mariposa,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.574
23 Mendocino,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.610810954609
24 Merced,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.632479110741
25 Modoc,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.414
26 Mono,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.232
27 Monterey,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.475683774145
28 Napa,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.311930966542
29 Nevada,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.395139118745
30 Orange,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.450235746857
31 Placer,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.4164945481
32 Plumas,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.447
33 Riverside,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.554239505989
34 Sacramento,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.703365549925
35 San Benito,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.829
36 San Bernardino,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.788259034201
37 San Diego,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.411857948852
38 San Francisco,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.425921671041
39 San Joaquin,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.724133960311
40 San Luis Obispo,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.345002715798
41 San Mateo,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.326241743027
42 Santa Barbara,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.478164540303
43 Santa Clara,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.479922799148
44 Santa Cruz,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.499027526977
45 Shasta,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.576930173603
46 Sierra,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.409
47 Siskiyou,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.583
48 Solano,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.653980503124
49 Sonoma,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.455102253374
50 Stanislaus,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.650434565785
51 Sutter,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.535323339518
52 Tehama,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.629
53 Trinity,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.495
54 Tulare,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.802259748388
55 Tuolumne,C-IV,2011.0,5-yr. Est.,n/a,n/a,2007-2011,0.604
56 Ventura,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.601114886599
57 Yolo,CalWIN,2011.0,Annual Est.,n/a,n/a,n/a,0.308038588515
58 Yuba,C-IV,2011.0,Annual Est.,n/a,n/a,n/a,0.948
00 Statewide,n/a,2012.0,Annual Est.,23,7121279.81808,n/a,0.57
01 Alameda,CalWIN,2012.0,Annual Est.,23,220282.406243,n/a,0.564952063684
02 Alpine,C-IV,2012.0,5-yr. Est.,23,194.823157895,2008-2012,0.748969825987
03 Amador,C-IV,2012.0,5-yr. Est.,23,4236.60312105,2008-2012,0.766750288816
04 Butte,C-IV,2012.0,Annual Est.,23,56950.0713521,n/a,0.511543110922
05 Calaveras,C-IV,2012.0,5-yr. Est.,23,5990.38152211,2008-2012,0.830651044229
06 Colusa,C-IV,2012.0,5-yr. Est.,23,4435.38528124,2008-2012,0.389049253654
07 Contra Costa,CalWIN,2012.0,Annual Est.,23,135136.625367,n/a,0.507232956381
08 Del Norte,C-IV,2012.0,5-yr. Est.,23,5695.77379168,2008-2012,0.944472199346
09 El Dorado,C-IV,2012.0,Annual Est.,23,19222.8583872,n/a,0.606322419135
10 Fresno,CalWIN,2012.0,Annual Est.,23,283512.805587,n/a,0.757990453217
11 Glenn,C-IV,2012.0,5-yr. Est.,23,6413.05497288,2008-2012,0.536509772833
12 Humboldt,C-IV,2012.0,Annual Est.,23,32856.8626741,n/a,0.46724637566
13 Imperial,C-IV,2012.0,Annual Est.,23,44744.1895337,n/a,0.80804160369
14 Inyo,C-IV,2012.0,5-yr. Est.,23,2515.10160211,2008-2012,0.776708184816
15 Kern,C-IV,2012.0,Annual Est.,23,213671.260959,n/a,0.654212532089
16 Kings,C-IV,2012.0,Annual Est.,23,33430.7398614,n/a,0.685556669152
17 Lake,C-IV,2012.0,Annual Est.,23,19370.3412,n/a,0.522757957408
18 Lassen,C-IV,2012.0,5-yr. Est.,23,4471.13151255,2008-2012,0.658427661634
19 Los Angeles,LRS,2012.0,Annual Est.,23,2021647.94784,n/a,0.538523164314
20 Madera,C-IV,2012.0,Annual Est.,23,38098.688852,n/a,0.693339695651
21 Marin,C-IV,2012.0,Annual Est.,23,20101.0974903,n/a,0.463432407334
22 Mariposa,C-IV,2012.0,5-yr. Est.,23,2847.97887053,2008-2012,0.623102703359
23 Mendocino,C-IV,2012.0,Annual Est.,23,19738.82048,n/a,0.686616508506
24 Merced,C-IV,2012.0,Annual Est.,23,67910.3069642,n/a,0.78991568533
25 Modoc,C-IV,2012.0,5-yr. Est.,23,2460.37181579,2008-2012,0.40888128922
26 Mono,C-IV,2012.0,5-yr. Est.,23,2221.05044842,2008-2012,0.313140118224
27 Monterey,C-IV,2012.0,Annual Est.,23,80399.99454,n/a,0.556094565128
28 Napa,C-IV,2012.0,Annual Est.,23,18310.8861926,n/a,0.393254223612
29 Nevada,C-IV,2012.0,Annual Est.,23,14198.34296,n/a,0.494776046739
30 Orange,CalWIN,2012.0,Annual Est.,23,453553.141665,n/a,0.481620703875
31 Placer,CalWIN,2012.0,Annual Est.,23,42086.8095119,n/a,0.425614348242
32 Plumas,C-IV,2012.0,5-yr. Est.,23,3547.67895457,2008-2012,0.461428449689
33 Riverside,C-IV,2012.0,Annual Est.,23,482427.27523,n/a,0.553852218533
34 Sacramento,CalWIN,2012.0,Annual Est.,23,310461.567216,n/a,0.658322225944
35 San Benito,C-IV,2012.0,5-yr. Est.,23,8551.01811686,2008-2012,0.721249397719
36 San Bernardino,C-IV,2012.0,Annual Est.,23,474490.903642,n/a,0.756294442272
37 San Diego,CalWIN,2012.0,Annual Est.,23,564164.474589,n/a,0.438218689411
38 San Francisco,CalWIN,2012.0,Annual Est.,23,121505.872174,n/a,0.419575743579
39 San Joaquin,C-IV,2012.0,Annual Est.,23,138592.405117,n/a,0.775704483294
40 San Luis Obispo,CalWIN,2012.0,Annual Est.,23,43666.9310177,n/a,0.401602530594
41 San Mateo,CalWIN,2012.0,Annual Est.,23,72926.3865695,n/a,0.382269042954
42 Santa Barbara,CalWIN,2012.0,Annual Est.,23,76854.9231042,n/a,0.418137386243
43 Santa Clara,CalWIN,2012.0,Annual Est.,23,220690.563341,n/a,0.477460756537
44 Santa Cruz,CalWIN,2012.0,Annual Est.,23,37038.9680079,n/a,0.588420821967
45 Shasta,C-IV,2012.0,Annual Est.,23,33388.9039856,n/a,0.739824124726
46 Sierra,C-IV,2012.0,5-yr. Est.,23,622.602352941,2008-2012,0.455748357936
47 Siskiyou,C-IV,2012.0,5-yr. Est.,23,10259.458525,2008-2012,0.59692071647
48 Solano,CalWIN,2012.0,Annual Est.,23,65053.4404976,n/a,0.616653267834
49 Sonoma,CalWIN,2012.0,Annual Est.,23,74079.3369985,n/a,0.454912053735
50 Stanislaus,C-IV,2012.0,Annual Est.,23,117475.088631,n/a,0.749780948114
51 Sutter,C-IV,2012.0,Annual Est.,23,20846.288,n/a,0.572100163101
52 Tehama,C-IV,2012.0,5-yr. Est.,23,14556.1969912,2008-2012,0.665942027248
53 Trinity,C-IV,2012.0,5-yr. Est.,23,3087.68870056,2008-2012,0.506311835467
54 Tulare,CalWIN,2012.0,Annual Est.,23,151607.168207,n/a,23
55 Tuolumne,C-IV,2012.0,5-yr. Est.,23,8975.86027789,2008-2012,0.574438903203
56 Ventura,CalWIN,2012.0,Annual Est.,23,105819.891039,n/a,0.615109623479
57 Yolo,CalWIN,2012.0,Annual Est.,23,44017.7364353,n/a,0.382512475581
58 Yuba,C-IV,2012.0,Annual Est.,23,19439.97662,n/a,0.663
00 Statewide,n/a,2013.0,Annual Est.,23,7166748.68844,n/a,0.591263570258
01 Alameda,CalWIN,2013.0,Annual Est.,23,220033.771078,n/a,0.577927951894
02 Alpine,C-IV,2013.0,5-yr. Est.,23,221.78022827,2009-2013,0.707532262413
03 Amador,C-IV,2013.0,5-yr. Est.,23,4989.42328701,2009-2013,0.658543044154
04 Butte,C-IV,2013.0,Annual Est.,23,57536.0654571,n/a,0.522133374281
05 Calaveras,C-IV,2013.0,5-yr. Est.,23,6021.95863538,2009-2013,0.825838729188
06 Colusa,C-IV,2013.0,5-yr. Est.,23,3770.96131854,2009-2013,0.461774382243
07 Contra Costa,CalWIN,2013.0,Annual Est.,23,145292.779558,n/a,0.475482449139
08 Del Norte,C-IV,2013.0,5-yr. Est.,23,5923.47912356,2009-2013,0.866016951579
09 El Dorado,C-IV,2013.0,Annual Est.,23,26641.3835952,n/a,0.442431976473
10 Fresno,CalWIN,2013.0,Annual Est.,23,280018.279251,n/a,0.787784582933
11 Glenn,C-IV,2013.0,5-yr. Est.,23,6195.80776671,2009-2013,0.570399125732
12 Humboldt,C-IV,2013.0,Annual Est.,23,34042.6827341,n/a,0.476570842749
13 Imperial,C-IV,2013.0,Annual Est.,23,44789.8810232,n/a,0.826440388344
14 Inyo,C-IV,2013.0,5-yr. Est.,23,2765.88200729,2009-2013,0.742017673902
15 Kern,C-IV,2013.0,Annual Est.,23,224185.425539,n/a,0.643602647167
16 Kings,C-IV,2013.0,Annual Est.,23,34890.9740076,n/a,0.673223300145
17 Lake,C-IV,2013.0,Annual Est.,23,17452.4775,n/a,0.592236832851
18 Lassen,C-IV,2013.0,5-yr. Est.,23,4398.02348576,2009-2013,0.680154015325
19 Los Angeles,LRS,2013.0,Annual Est.,23,2088070.07593,n/a,0.549760843709
20 Madera,C-IV,2013.0,Annual Est.,23,38832.0106961,n/a,0.694287595468
21 Marin,C-IV,2013.0,Annual Est.,23,22421.1445398,n/a,0.431490015277
22 Mariposa,C-IV,2013.0,5-yr. Est.,23,3154.61487097,2009-2013,0.59225401824
23 Mendocino,C-IV,2013.0,Annual Est.,23,22380.62258,n/a,0.590354444018
24 Merced,C-IV,2013.0,Annual Est.,23,70246.7962061,n/a,0.787229259127
25 Modoc,C-IV,2013.0,5-yr. Est.,23,2621.53076578,2009-2013,0.361302899447
26 Mono,C-IV,2013.0,5-yr. Est.,23,2021.29700132,2009-2013,0.321658156245
27 Monterey,C-IV,2013.0,Annual Est.,23,83051.85586,n/a,0.568231331835
28 Napa,C-IV,2013.0,Annual Est.,23,16769.9836956,n/a,0.410927650563
29 Nevada,C-IV,2013.0,Annual Est.,23,16674.10874,n/a,0.443981751315
30 Orange,CalWIN,2013.0,Annual Est.,23,444094.592846,n/a,0.528463425993
31 Placer,CalWIN,2013.0,Annual Est.,23,39483.8388222,n/a,0.453063005024
32 Plumas,C-IV,2013.0,5-yr. Est.,23,3815.72246761,2009-2013,0.440021519975
33 Riverside,C-IV,2013.0,Annual Est.,23,469029.009525,n/a,0.596135834504
34 Sacramento,CalWIN,2013.0,Annual Est.,23,306054.532733,n/a,0.689321599377
35 San Benito,C-IV,2013.0,5-yr. Est.,23,8523.86921019,2009-2013,0.730409689912
36 San Bernardino,C-IV,2013.0,Annual Est.,23,441318.993738,n/a,0.846516175301
37 San Diego,CalWIN,2013.0,Annual Est.,23,553957.513096,n/a,0.473588215338
38 San Francisco,CalWIN,2013.0,Annual Est.,23,120297.206285,n/a,0.420057552129
39 San Joaquin,C-IV,2013.0,Annual Est.,23,156985.493243,n/a,0.718642835521
40 San Luis Obispo,CalWIN,2013.0,Annual Est.,23,47790.7648747,n/a,0.368469027705
41 San Mateo,CalWIN,2013.0,Annual Est.,23,68113.9921687,n/a,0.436800854754
42 Santa Barbara,CalWIN,2013.0,Annual Est.,23,79413.5422011,n/a,0.416216794817
43 Santa Clara,CalWIN,2013.0,Annual Est.,23,215576.674569,n/a,0.514255157189
44 Santa Cruz,CalWIN,2013.0,Annual Est.,23,42178.8443779,n/a,0.546466686637
45 Shasta,C-IV,2013.0,Annual Est.,23,40244.8061614,n/a,0.583657095339
46 Sierra,C-IV,2013.0,5-yr. Est.,23,696.60781829,2009-2013,0.435204226405
47 Siskiyou,C-IV,2013.0,5-yr. Est.,23,10390.2067401,2009-2013,0.629254402426
48 Solano,CalWIN,2013.0,Annual Est.,23,61759.5140932,n/a,0.673162139908
49 Sonoma,CalWIN,2013.0,Annual Est.,23,71126.6155845,n/a,0.494716354924
50 Stanislaus,C-IV,2013.0,Annual Est.,23,125680.32642,n/a,0.723860309654
51 Sutter,C-IV,2013.0,Annual Est.,23,22882.8572,n/a,0.540397260065
52 Tehama,C-IV,2013.0,5-yr. Est.,23,14220.3989939,2009-2013,0.696827611584
53 Trinity,C-IV,2013.0,5-yr. Est.,23,3100.49936517,2009-2013,0.503709182316
54 Tulare,CalWIN,2013.0,Annual Est.,23,147862.592648,n/a,0.782824769449
55 Tuolumne,C-IV,2013.0,5-yr. Est.,23,9822.27712053,2009-2013,0.531962524496
56 Ventura,CalWIN,2013.0,Annual Est.,23,112131.893689,n/a,0.607138442895
57 Yolo,CalWIN,2013.0,Annual Est.,23,42449.3696024,n/a,0.401252523328
58 Yuba,C-IV,2013.0,Annual Est.,23,14308.2094,n/a,0.898598348255
00 Statewide,n/a,2014.0,Annual Est.,4428870.83333,6980318.99332,n/a,0.634
01 Alameda,CalWIN,2014.0,Annual Est.,125982.25,214362.749217,n/a,0.587705888546
02 Alpine,C-IV,2014.0,5-yr. Est.,182.75,227.604,2010-2014,0.802929649743
03 Amador,C-IV,2014.0,5-yr. Est.,3367.75,5066.8769,2010-2014,0.664659920986
04 Butte,C-IV,2014.0,Annual Est.,30891.1666667,54488.4573357,n/a,0.566930468895
05 Calaveras,C-IV,2014.0,5-yr. Est.,5204.5,6481.84314,2010-2014,0.802935197225
06 Colusa,C-IV,2014.0,5-yr. Est.,1694.5,4329.11113346,2010-2014,0.391419842957
07 Contra Costa,CalWIN,2014.0,Annual Est.,73883.5,129295.012429,n/a,0.571433488517
08 Del Norte,C-IV,2014.0,5-yr. Est.,5196.16666667,5678.39890865,2010-2014,0.915076018832
09 El Dorado,C-IV,2014.0,Annual Est.,12445.5833333,27235.3906697,n/a,0.456963642793
10 Fresno,CalWIN,2014.0,Annual Est.,226953.166667,281485.643863,n/a,0.806269064213
11 Glenn,C-IV,2014.0,5-yr. Est.,3655.91666667,6547.32147544,2010-2014,0.558383558892
12 Humboldt,C-IV,2014.0,Annual Est.,18791.3333333,33221.6973898,n/a,0.565634353743
13 Imperial,C-IV,2014.0,Annual Est.,40122.8333333,44825.9023043,n/a,0.895081443335
14 Inyo,C-IV,2014.0,5-yr. Est.,2138.0,2967.70218,2010-2014,0.720422694167
15 Kern,C-IV,2014.0,Annual Est.,147974.166667,225536.447523,n/a,0.65609868512
16 Kings,C-IV,2014.0,Annual Est.,23966.3333333,38859.0351458,n/a,0.61675060236
17 Lake,C-IV,2014.0,Annual Est.,11014.5,17435.21142,n/a,0.63176750397
18 Lassen,C-IV,2014.0,5-yr. Est.,3188.66666667,4056.23815027,2010-2014,0.786114263645
19 Los Angeles,LRS,2014.0,Annual Est.,1185610.16667,2032449.54471,n/a,0.58334051625
20 Madera,C-IV,2014.0,Annual Est.,28835.0833333,38902.7225579,n/a,0.741209906078
21 Marin,C-IV,2014.0,Annual Est.,10307.6666667,22695.6318747,n/a,0.454169627158
22 Mariposa,C-IV,2014.0,5-yr. Est.,2016.75,3171.7656,2010-2014,0.635844590786
23 Mendocino,C-IV,2014.0,Annual Est.,13782.75,19834.10262,n/a,0.694914222441
24 Merced,C-IV,2014.0,Annual Est.,57188.0833333,74498.9488995,n/a,0.767636110014
25 Modoc,C-IV,2014.0,5-yr. Est.,1005.08333333,2247.36784703,2010-2014,0.447226890188
26 Mono,C-IV,2014.0,5-yr. Est.,856.0,1714.07704,2010-2014,0.499394122915
27 Monterey,C-IV,2014.0,Annual Est.,50079.4166667,76819.0947,n/a,0.65190822927
28 Napa,C-IV,2014.0,Annual Est.,7300.75,13996.5831756,n/a,0.521609446277
29 Nevada,C-IV,2014.0,Annual Est.,7722.66666667,12648.7451,n/a,0.610574403938
30 Orange,CalWIN,2014.0,Annual Est.,258603.0,443857.489635,n/a,0.582626194306
31 Placer,CalWIN,2014.0,Annual Est.,18534.8333333,41238.667037,n/a,0.449452774909
32 Plumas,C-IV,2014.0,5-yr. Est.,1895.33333333,3602.33313676,2010-2014,0.526140493225
33 Riverside,C-IV,2014.0,Annual Est.,290271.916667,455320.184137,n/a,0.637511638578
34 Sacramento,CalWIN,2014.0,Annual Est.,217509.333333,295178.394858,n/a,0.736874165326
35 San Benito,C-IV,2014.0,5-yr. Est.,6198.16666667,8761.70829708,2010-2014,0.707415318624
36 San Bernardino,C-IV,2014.0,Annual Est.,391793.833333,458342.861038,n/a,0.854805139642
37 San Diego,CalWIN,2014.0,Annual Est.,283887.083333,548765.953056,n/a,0.517319053327
38 San Francisco,CalWIN,2014.0,Annual Est.,52291.8333333,100797.79189,n/a,0.518779552139
39 San Joaquin,C-IV,2014.0,Annual Est.,117660.583333,155948.402083,n/a,0.754484058584
40 San Luis Obispo,CalWIN,2014.0,Annual Est.,18107.1666667,45982.3013383,n/a,0.393785568353
41 San Mateo,CalWIN,2014.0,Annual Est.,32223.75,63838.6442794,n/a,0.504768708104
42 Santa Barbara,CalWIN,2014.0,Annual Est.,35297.0833333,83642.140157,n/a,0.422001197806
43 Santa Clara,CalWIN,2014.0,Annual Est.,113253.5,173716.07033,n/a,0.651946016191
44 Santa Cruz,CalWIN,2014.0,Annual Est.,24074.8333333,47670.4120893,n/a,0.505026750937
45 Shasta,C-IV,2014.0,Annual Est.,24531.75,29544.1326943,n/a,0.830342533791
46 Sierra,C-IV,2014.0,5-yr. Est.,300.5,535.083802726,2010-2014,0.561594274522
47 Siskiyou,C-IV,2014.0,5-yr. Est.,6946.75,11466.6072816,2010-2014,0.605824358451
48 Solano,CalWIN,2014.0,Annual Est.,43408.5,56428.9427127,n/a,0.769259495451
49 Sonoma,CalWIN,2014.0,Annual Est.,35227.0,69970.7608838,n/a,0.503453150359
50 Stanislaus,C-IV,2014.0,Annual Est.,92205.4166667,115984.89329,n/a,0.794977811773
51 Sutter,C-IV,2014.0,Annual Est.,12977.9166667,16038.08874,n/a,0.809198665152
52 Tehama,C-IV,2014.0,5-yr. Est.,10781.1666667,14124.951782,2010-2014,0.763271042131
53 Trinity,C-IV,2014.0,5-yr. Est.,1787.41666667,3023.15468062,2010-2014,0.591242214011
54 Tulare,CalWIN,2014.0,Annual Est.,126110.083333,139566.347383,n/a,0.903585181515
55 Tuolumne,C-IV,2014.0,5-yr. Est.,5502.25,9986.62194,2010-2014,0.550962080377
56 Ventura,CalWIN,2014.0,Annual Est.,74195.1666667,114149.93463,n/a,0.649979931285
57 Yolo,CalWIN,2014.0,Annual Est.,18623.9166667,50238.2450607,n/a,0.37071192762
58 Yuba,C-IV,2014.0,Annual Est.,13313.25,17375.6149,n/a,0.766
00 Statewide,n/a,2015.0,Annual Est.,4475844.5,6409430.17984,n/a,0.697330164241
01 Alameda,CalWIN,2015.0,Annual Est.,120817.083333,189599.382475,n/a,0.637222979086
