,Number of Household Contacts By Race,,,,,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,Number of Hispanic or Latino Household Contacts Reported in Section A. By Race,,,,,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,
Calaveras,9.0,34.0,43.0,7.0,14.0,21.0,2.0,7.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,20.0,24.0,1.0,4.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,298.0,1771.0,2069.0,6.0,8.0,14.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,12.0,14.0,23.0,92.0,115.0,352.0,1957.0,2309.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,9.0,46.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,22.0,85.0,107.0,36.0,139.0,175.0
Colusa,2.0,15.0,17.0,4.0,15.0,19.0,1.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,15.0,17.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,501.0,603.0,0.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,113.0,560.0,673.0,1.0,1.0,2.0,1.0,10.0,11.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,292.0,349.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,59.0,310.0,369.0
Contra Costa,28.0,187.0,215.0,235.0,1167.0,1402.0,25.0,127.0,152.0,10.0,28.0,38.0,6.0,117.0,123.0,1.0,21.0,22.0,87.0,447.0,534.0,6.0,26.0,32.0,29.0,101.0,130.0,29.0,150.0,179.0,38.0,139.0,177.0,4.0,11.0,15.0,2038.0,7555.0,9593.0,69.0,220.0,289.0,12.0,45.0,57.0,3.0,11.0,14.0,12.0,30.0,42.0,40.0,127.0,167.0,2.0,7.0,9.0,1326.0,7401.0,8727.0,11.0,58.0,69.0,7.0,36.0,43.0,16.0,56.0,72.0,1.0,27.0,28.0,89.0,514.0,603.0,2538.0,6693.0,9231.0,6358.0,23914.0,30272.0,1.0,15.0,16.0,2.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,9.0,29.0,38.0,1.0,3.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,81.0,94.0,5.0,9.0,14.0,2.0,3.0,5.0,2.0,15.0,17.0,0.0,0.0,0.0,4.0,42.0,46.0,2483.0,6470.0,8953.0,2522.0,6686.0,9208.0
Del Norte,40.0,216.0,256.0,59.0,99.0,158.0,4.0,27.0,31.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,4.0,5.0,30.0,34.0,64.0,0.0,1.0,1.0,20.0,23.0,43.0,2.0,2.0,4.0,3.0,13.0,16.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,1664.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,1996.0,2519.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,65.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,158.0,181.0,51.0,227.0,278.0
El Dorado,9.0,57.0,66.0,15.0,65.0,80.0,7.0,19.0,26.0,0.0,6.0,6.0,0.0,4.0,4.0,2.0,2.0,4.0,6.0,24.0,30.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,9.0,56.0,65.0,4.0,10.0,14.0,1.0,5.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,558.0,4064.0,4622.0,8.0,16.0,24.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,17.0,20.0,134.0,568.0,702.0,740.0,4857.0,5597.0,0.0,3.0,3.0,6.0,7.0,13.0,6.0,1.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,27.0,154.0,181.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,122.0,353.0,475.0,159.0,529.0,688.0
Fresno,208.0,788.0,996.0,1201.0,4478.0,5679.0,23.0,238.0,261.0,209.0,540.0,749.0,5.0,61.0,66.0,3.0,33.0,36.0,44.0,193.0,237.0,1.0,27.0,28.0,206.0,799.0,1005.0,17.0,159.0,176.0,692.0,2423.0,3115.0,1.0,5.0,6.0,1879.0,7937.0,9816.0,63.0,291.0,354.0,23.0,87.0,110.0,2.0,12.0,14.0,4.0,32.0,36.0,34.0,159.0,193.0,0.0,1.0,1.0,3166.0,14877.0,18043.0,4.0,8.0,12.0,3.0,5.0,8.0,2.0,10.0,12.0,0.0,10.0,10.0,9.0,32.0,41.0,10271.0,39039.0,49310.0,16806.0,67475.0,84281.0,26.0,93.0,119.0,12.0,49.0,61.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,17.0,0.0,6.0,6.0,3.0,8.0,11.0,0.0,2.0,2.0,4.0,11.0,15.0,0.0,1.0,1.0,39.0,172.0,211.0,24.0,62.0,86.0,21.0,58.0,79.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,801.0,1400.0,2201.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,24.0,29.0,10153.0,38619.0,48772.0,11064.0,40422.0,51486.0
Glenn,4.0,37.0,41.0,12.0,42.0,54.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,26.0,37.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,22.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,260.0,932.0,1192.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,283.0,1040.0,1323.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,108.0,324.0,432.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,332.0,441.0
Humboldt,180.0,686.0,866.0,38.0,157.0,195.0,2.0,14.0,16.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,6.0,7.0,4.0,12.0,16.0,0.0,5.0,5.0,16.0,48.0,64.0,0.0,4.0,4.0,14.0,58.0,72.0,1.0,4.0,5.0,31.0,155.0,186.0,8.0,18.0,26.0,5.0,8.0,13.0,0.0,1.0,1.0,2.0,4.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,823.0,4879.0,5702.0,19.0,92.0,111.0,0.0,2.0,2.0,1.0,15.0,16.0,1.0,5.0,6.0,9.0,36.0,45.0,70.0,501.0,571.0,1180.0,6546.0,7726.0,3.0,8.0,11.0,2.0,9.0,11.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,129.0,153.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,12.0,69.0,369.0,438.0,105.0,533.0,638.0
Imperial,12.0,106.0,118.0,18.0,71.0,89.0,7.0,21.0,28.0,3.0,6.0,9.0,0.0,8.0,8.0,0.0,1.0,1.0,3.0,20.0,23.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,6.0,8.0,1.0,2.0,3.0,57.0,193.0,250.0,2.0,7.0,9.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1719.0,6562.0,8281.0,2.0,9.0,11.0,3.0,12.0,15.0,1.0,8.0,9.0,1.0,0.0,1.0,5.0,18.0,23.0,698.0,3601.0,4299.0,2518.0,10587.0,13105.0,2.0,7.0,9.0,11.0,37.0,48.0,5.0,19.0,24.0,3.0,6.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1532.0,5574.0,7106.0,2.0,9.0,11.0,3.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,13.0,655.0,3510.0,4165.0,2213.0,9165.0,11378.0
Inyo,72.0,130.0,202.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,455.0,499.0,2.0,9.0,11.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,22.0,122.0,144.0,143.0,726.0,869.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,22.0,120.0,142.0,26.0,141.0,167.0
