,,,,,,,, ,,American Indian/Alaskan Native,,,,,,,,,,,,,,,ASIAN-PACIFIC ISLANDER CATEGORY,,,,,,,,,,,,ASIAN-PACIFIC ISLANDER CATEGORY,,,,,,,,,,,,ASIAN-PACIFIC ISLANDER CATEGORY,,,,,,,,,,,
Colusa,1.0,3.0,4.0,33.0,212.0,245.0,1.0,5.0,6.0,2.0,14.0,16.0,43.0,136.0,179.0,1.0,0.0,1.0,0.0,0.0,0.0,81.0,370.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,6.0
Contra Costa,2121.0,3149.0,5270.0,1477.0,1509.0,2986.0,205.0,313.0,518.0,24.0,31.0,55.0,1448.0,2528.0,3976.0,72.0,95.0,167.0,0.0,0.0,0.0,5347.0,7625.0,12972.0,11.0,35.0,46.0,11.0,10.0,21.0,6.0,1.0,7.0,1.0,5.0,6.0,11.0,10.0,21.0,20.0,32.0,52.0,8.0,8.0,16.0,2.0,3.0,5.0,47.0,54.0,101.0,44.0,93.0,137.0,44.0,62.0,106.0,205.0,313.0,518.0
Del Norte,3.0,8.0,11.0,35.0,97.0,132.0,28.0,42.0,70.0,62.0,164.0,226.0,361.0,976.0,1337.0,0.0,1.0,1.0,0.0,0.0,0.0,489.0,1288.0,1777.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,28.0,31.0,59.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,42.0,70.0
El Dorado ,11.0,15.0,26.0,48.0,163.0,211.0,2.0,13.0,15.0,10.0,23.0,33.0,463.0,1168.0,1631.0,4.0,15.0,19.0,0.0,0.0,0.0,538.0,1397.0,1935.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,13.0,15.0
Fresno  a/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn,3.0,10.0,13.0,61.0,214.0,275.0,17.0,46.0,63.0,6.0,21.0,27.0,138.0,313.0,451.0,0.0,1.0,1.0,0.0,0.0,0.0,225.0,605.0,830.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,45.0,0.0,0.0,0.0,3.0,9.0,12.0,17.0,46.0,63.0
Humboldt,23.0,92.0,115.0,54.0,230.0,284.0,37.0,93.0,130.0,126.0,410.0,536.0,772.0,3140.0,3912.0,3.0,9.0,12.0,0.0,0.0,0.0,1015.0,3974.0,4989.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,3.0,4.0,0.0,4.0,4.0,1.0,4.0,5.0,2.0,9.0,11.0,0.0,3.0,3.0,19.0,41.0,60.0,0.0,1.0,1.0,11.0,25.0,36.0,37.0,93.0,130.0
Imperial,34.0,114.0,148.0,1174.0,4037.0,5211.0,2.0,12.0,14.0,10.0,39.0,49.0,130.0,418.0,548.0,1.0,7.0,8.0,0.0,0.0,0.0,1351.0,4627.0,5978.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,12.0,14.0
Inyo,0.0,3.0,3.0,16.0,50.0,66.0,1.0,7.0,8.0,31.0,79.0,110.0,36.0,228.0,264.0,0.0,2.0,2.0,0.0,0.0,0.0,84.0,369.0,453.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0
Kern,1153.0,2590.0,3743.0,2618.0,12445.0,15063.0,10.0,54.0,64.0,24.0,114.0,138.0,2287.0,6329.0,8616.0,22.0,153.0,175.0,0.0,0.0,0.0,6114.0,21685.0,27799.0,0.0,3.0,3.0,7.0,12.0,19.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,4.0,4.0,2.0,20.0,22.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,10.0,54.0,64.0
Kings,140.0,378.0,518.0,578.0,2750.0,3328.0,15.0,39.0,54.0,4.0,15.0,19.0,324.0,1100.0,1424.0,10.0,43.0,53.0,0.0,0.0,0.0,1071.0,4325.0,5396.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,17.0,21.0,2.0,1.0,3.0,1.0,3.0,4.0,5.0,10.0,15.0,2.0,3.0,5.0,0.0,0.0,0.0,15.0,39.0,54.0
Lake,69.0,57.0,126.0,122.0,181.0,303.0,4.0,14.0,18.0,35.0,54.0,89.0,614.0,1089.0,1703.0,1.0,5.0,6.0,0.0,0.0,0.0,845.0,1400.0,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,7.0,8.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,14.0,18.0
Lassen,8.0,0.0,8.0,15.0,54.0,69.0,0.0,2.0,2.0,13.0,33.0,46.0,224.0,500.0,724.0,1.0,0.0,1.0,0.0,0.0,0.0,261.0,589.0,850.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Los Angeles,17848.0,59535.0,77383.0,49274.0,95609.0,144883.0,2441.0,7912.0,10353.0,45.0,516.0,561.0,9054.0,24353.0,33407.0,424.0,1189.0,1613.0,1657.0,4526.0,6183.0,80743.0,193640.0,274383.0,387.0,1912.0,2299.0,793.0,1472.0,2265.0,26.0,113.0,139.0,160.0,576.0,736.0,177.0,365.0,542.0,54.0,197.0,251.0,25.0,68.0,93.0,11.0,28.0,39.0,25.0,49.0,74.0,559.0,2625.0,3184.0,224.0,507.0,731.0,2441.0,7912.0,10353.0
Madera,72.0,202.0,274.0,552.0,3067.0,3619.0,10.0,11.0,21.0,10.0,22.0,32.0,379.0,1083.0,1462.0,0.0,9.0,9.0,0.0,0.0,0.0,1023.0,4394.0,5417.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,10.0,11.0,21.0
Marin,121.0,311.0,432.0,84.0,463.0,547.0,30.0,83.0,113.0,3.0,14.0,17.0,236.0,1132.0,1368.0,1.0,8.0,9.0,0.0,0.0,0.0,475.0,2011.0,2486.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,6.0,8.0,3.0,1.0,4.0,3.0,14.0,17.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,48.0,65.0,0.0,0.0,0.0,30.0,83.0,113.0
Mariposa,3.0,2.0,5.0,7.0,6.0,13.0,1.0,1.0,2.0,6.0,16.0,22.0,62.0,274.0,336.0,0.0,1.0,1.0,0.0,0.0,0.0,79.0,300.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
Mendocino,8.0,40.0,48.0,87.0,508.0,595.0,1.0,41.0,42.0,113.0,242.0,355.0,536.0,2079.0,2615.0,1.0,6.0,7.0,0.0,0.0,0.0,746.0,2916.0,3662.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,25.0,25.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,41.0,42.0
Merced,368.0,617.0,985.0,2437.0,3330.0,5767.0,424.0,456.0,880.0,20.0,43.0,63.0,1153.0,1788.0,2941.0,10.0,19.0,29.0,0.0,0.0,0.0,4412.0,6253.0,10665.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,6.0,18.0,24.0,4.0,1.0,5.0,3.0,0.0,3.0,104.0,90.0,194.0,2.0,3.0,5.0,301.0,337.0,638.0,424.0,456.0,880.0
Modoc,1.0,0.0,1.0,5.0,25.0,30.0,0.0,1.0,1.0,4.0,15.0,19.0,90.0,159.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Mono,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,1.0,2.0,8.0,10.0,10.0,83.0,93.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,106.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Monterey,121.0,252.0,373.0,1054.0,4187.0,5241.0,42.0,100.0,142.0,12.0,16.0,28.0,349.0,841.0,1190.0,15.0,69.0,84.0,0.0,0.0,0.0,1593.0,5465.0,7058.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,6.0,3.0,5.0,8.0,5.0,12.0,17.0,2.0,14.0,16.0,2.0,4.0,6.0,1.0,7.0,8.0,0.0,0.0,0.0,21.0,38.0,59.0,6.0,11.0,17.0,42.0,100.0,142.0
Napa,6.0,20.0,26.0,53.0,375.0,428.0,3.0,17.0,20.0,1.0,5.0,6.0,173.0,533.0,706.0,1.0,8.0,9.0,0.0,0.0,0.0,237.0,958.0,1195.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,4.0,3.0,17.0,20.0
Nevada,2.0,4.0,6.0,12.0,59.0,71.0,1.0,1.0,2.0,2.0,16.0,18.0,254.0,738.0,992.0,0.0,1.0,1.0,0.0,0.0,0.0,271.0,819.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
Orange  a/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Placer,32.0,64.0,96.0,201.0,227.0,428.0,18.0,32.0,50.0,19.0,31.0,50.0,647.0,1282.0,1929.0,5.0,16.0,21.0,0.0,0.0,0.0,922.0,1652.0,2574.0,2.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,4.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,7.0,10.0,5.0,6.0,11.0,18.0,32.0,50.0
Plumas,6.0,10.0,16.0,7.0,9.0,16.0,0.0,0.0,0.0,0.0,3.0,3.0,60.0,153.0,213.0,0.0,2.0,2.0,0.0,0.0,0.0,73.0,177.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riverside,1955.0,2740.0,4695.0,6264.0,7970.0,14234.0,205.0,357.0,562.0,57.0,100.0,157.0,3105.0,5311.0,8416.0,40.0,64.0,104.0,0.0,0.0,0.0,11626.0,16542.0,28168.0,9.0,13.0,22.0,17.0,23.0,40.0,3.0,9.0,12.0,3.0,12.0,15.0,16.0,25.0,41.0,17.0,26.0,43.0,17.0,12.0,29.0,2.0,9.0,11.0,34.0,44.0,78.0,37.0,90.0,127.0,50.0,94.0,144.0,205.0,357.0,562.0
Sacramento,5106.0,7360.0,12466.0,3345.0,4821.0,8166.0,2192.0,3160.0,5352.0,233.0,336.0,569.0,6500.0,9370.0,15870.0,163.0,235.0,398.0,0.0,0.0,0.0,17539.0,25282.0,42821.0,879.0,1267.0,2146.0,74.0,106.0,180.0,16.0,23.0,39.0,21.0,30.0,51.0,42.0,61.0,103.0,84.0,121.0,205.0,28.0,40.0,68.0,14.0,20.0,34.0,263.0,379.0,642.0,518.0,749.0,1267.0,253.0,364.0,617.0,2192.0,3160.0,5352.0
San Benito,3.0,10.0,13.0,270.0,676.0,946.0,1.0,2.0,3.0,0.0,4.0,4.0,67.0,207.0,274.0,1.0,4.0,5.0,0.0,0.0,0.0,342.0,903.0,1245.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
San Bernardino,4405.0,6542.0,10947.0,8835.0,13072.0,21907.0,388.0,818.0,1206.0,133.0,259.0,392.0,4427.0,8006.0,12433.0,51.0,121.0,172.0,0.0,0.0,0.0,18239.0,28818.0,47057.0,11.0,33.0,44.0,42.0,50.0,92.0,3.0,9.0,12.0,8.0,26.0,34.0,34.0,56.0,90.0,12.0,30.0,42.0,15.0,22.0,37.0,10.0,11.0,21.0,10.0,11.0,21.0,71.0,234.0,305.0,172.0,336.0,508.0,388.0,818.0,1206.0
San Diego  a/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco,1462.0,5804.0,7266.0,790.0,2165.0,2955.0,560.0,2706.0,3266.0,16.0,160.0,176.0,414.0,4019.0,4433.0,120.0,490.0,610.0,48.0,825.0,873.0,3410.0,16169.0,19579.0,239.0,1927.0,2166.0,32.0,45.0,77.0,9.0,24.0,33.0,8.0,44.0,52.0,97.0,162.0,259.0,10.0,34.0,44.0,2.0,0.0,2.0,0.0,3.0,3.0,7.0,16.0,23.0,127.0,369.0,496.0,29.0,82.0,111.0,560.0,2706.0,3266.0
San Joaquin,1286.0,2466.0,3752.0,1730.0,5735.0,7465.0,729.0,1870.0,2599.0,35.0,85.0,120.0,1658.0,3841.0,5499.0,86.0,254.0,340.0,0.0,0.0,0.0,5524.0,14251.0,19775.0,1.0,22.0,23.0,335.0,665.0,1000.0,2.0,10.0,12.0,1.0,4.0,5.0,8.0,27.0,35.0,24.0,133.0,157.0,8.0,14.0,22.0,11.0,20.0,31.0,175.0,414.0,589.0,68.0,355.0,423.0,96.0,206.0,302.0,729.0,1870.0,2599.0
San Luis Obispo,38.0,62.0,100.0,390.0,597.0,987.0,8.0,28.0,36.0,9.0,23.0,32.0,701.0,1450.0,2151.0,2.0,13.0,15.0,0.0,0.0,0.0,1148.0,2173.0,3321.0,0.0,1.0,1.0,2.0,4.0,6.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,6.0,3.0,4.0,7.0,8.0,28.0,36.0
San Mateo,303.0,452.0,755.0,759.0,937.0,1696.0,65.0,137.0,202.0,4.0,9.0,13.0,291.0,594.0,885.0,60.0,82.0,142.0,0.0,0.0,0.0,1482.0,2211.0,3693.0,11.0,39.0,50.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,4.0,5.0,12.0,17.0,29.0,3.0,6.0,9.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,17.0,21.0,28.0,48.0,76.0,65.0,137.0,202.0
Santa Barbara,187.0,207.0,394.0,2453.0,2621.0,5074.0,46.0,44.0,90.0,17.0,18.0,35.0,821.0,1262.0,2083.0,27.0,47.0,74.0,0.0,0.0,0.0,3551.0,4199.0,7750.0,6.0,6.0,12.0,7.0,4.0,11.0,2.0,3.0,5.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,5.0,4.0,1.0,5.0,2.0,3.0,5.0,7.0,8.0,15.0,4.0,8.0,12.0,12.0,3.0,15.0,46.0,44.0,90.0
Santa Clara,707.0,1380.0,2087.0,5755.0,7028.0,12783.0,1162.0,3745.0,4907.0,67.0,145.0,212.0,1464.0,2946.0,4410.0,180.0,436.0,616.0,0.0,0.0,0.0,9335.0,15680.0,25015.0,55.0,330.0,385.0,116.0,137.0,253.0,6.0,17.0,23.0,23.0,53.0,76.0,46.0,54.0,100.0,34.0,125.0,159.0,11.0,24.0,35.0,15.0,19.0,34.0,13.0,28.0,41.0,808.0,2880.0,3688.0,35.0,78.0,113.0,1162.0,3745.0,4907.0
Santa Cruz  a/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shasta,31.0,89.0,120.0,63.0,222.0,285.0,36.0,265.0,301.0,75.0,181.0,256.0,1297.0,3478.0,4775.0,3.0,6.0,9.0,0.0,0.0,0.0,1505.0,4241.0,5746.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,4.0,7.0,1.0,1.0,2.0,28.0,105.0,133.0,2.0,4.0,6.0,0.0,142.0,142.0,36.0,265.0,301.0
Sierra,1.0,0.0,1.0,4.0,6.0,10.0,0.0,0.0,0.0,2.0,1.0,3.0,20.0,42.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siskiyou,19.0,44.0,63.0,29.0,93.0,122.0,19.0,28.0,47.0,37.0,81.0,118.0,339.0,977.0,1316.0,1.0,2.0,3.0,0.0,0.0,0.0,444.0,1225.0,1669.0,1.0,0.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,19.0,29.0,0.0,0.0,0.0,1.0,3.0,4.0,19.0,28.0,47.0
Solano  a/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonoma,81.0,219.0,300.0,681.0,1314.0,1995.0,63.0,124.0,187.0,65.0,104.0,169.0,914.0,2717.0,3631.0,3.0,13.0,16.0,0.0,0.0,0.0,1807.0,4491.0,6298.0,4.0,12.0,16.0,22.0,29.0,51.0,3.0,5.0,8.0,0.0,5.0,5.0,3.0,5.0,8.0,3.0,7.0,10.0,2.0,9.0,11.0,1.0,0.0,1.0,11.0,14.0,25.0,13.0,30.0,43.0,1.0,8.0,9.0,63.0,124.0,187.0
Stanislaus,386.0,674.0,1060.0,2439.0,3689.0,6128.0,278.0,476.0,754.0,43.0,67.0,110.0,2655.0,4400.0,7055.0,15.0,29.0,44.0,0.0,0.0,0.0,5816.0,9335.0,15151.0,3.0,10.0,13.0,130.0,165.0,295.0,2.0,2.0,4.0,1.0,5.0,6.0,13.0,14.0,27.0,9.0,39.0,48.0,3.0,15.0,18.0,1.0,6.0,7.0,58.0,72.0,130.0,17.0,55.0,72.0,41.0,93.0,134.0,278.0,476.0,754.0
Sutter,32.0,59.0,91.0,118.0,663.0,781.0,15.0,68.0,83.0,5.0,17.0,22.0,338.0,883.0,1221.0,2.0,8.0,10.0,0.0,0.0,0.0,510.0,1698.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,52.0,61.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,6.0,3.0,6.0,9.0,0.0,0.0,0.0,15.0,68.0,83.0
Tehama,7.0,12.0,19.0,84.0,312.0,396.0,9.0,14.0,23.0,18.0,25.0,43.0,469.0,1116.0,1585.0,1.0,1.0,2.0,0.0,0.0,0.0,588.0,1480.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,14.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,14.0,23.0
Trinity,0.0,1.0,1.0,5.0,4.0,9.0,0.0,3.0,3.0,3.0,17.0,20.0,98.0,289.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,314.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0
Tulare ,249.0,468.0,717.0,5695.0,9016.0,14711.0,182.0,326.0,508.0,81.0,92.0,173.0,1890.0,3589.0,5479.0,33.0,69.0,102.0,69.0,63.0,132.0,8199.0,13623.0,21822.0,1.0,5.0,6.0,7.0,15.0,22.0,2.0,3.0,5.0,1.0,1.0,2.0,0.0,3.0,3.0,4.0,18.0,22.0,6.0,7.0,13.0,0.0,2.0,2.0,133.0,224.0,357.0,3.0,5.0,8.0,25.0,43.0,68.0,182.0,326.0,508.0
