,Number of Household Contacts By Race,,,,,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,,,,"Number of Household Contacts By Race, Cont'd.",,,,,,,,,Number of Hispanic or Latino Household Contacts Reported in Section A. By Race,,,,,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,,,,,"Number of Hispanic or Latino Household Contacts Reported in Section A. By Race, Cont'd.",,,,,,,,
Calaveras,7.0,31.0,38.0,6.0,14.0,20.0,2.0,8.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,17.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1447.0,1786.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,11.0,26.0,53.0,79.0,387.0,1577.0,1964.0,0.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,24.0,49.0,73.0,46.0,90.0,136.0
Colusa,1.0,14.0,15.0,3.0,10.0,13.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,429.0,532.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,110.0,469.0,579.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,246.0,311.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,248.0,313.0
Contra Costa,36.0,143.0,179.0,251.0,930.0,1181.0,31.0,98.0,129.0,10.0,28.0,38.0,10.0,73.0,83.0,3.0,13.0,16.0,88.0,375.0,463.0,6.0,22.0,28.0,34.0,81.0,115.0,40.0,142.0,182.0,29.0,92.0,121.0,0.0,6.0,6.0,2166.0,6625.0,8791.0,84.0,180.0,264.0,15.0,39.0,54.0,3.0,9.0,12.0,13.0,27.0,40.0,49.0,98.0,147.0,4.0,7.0,11.0,1450.0,6090.0,7540.0,3.0,27.0,30.0,4.0,18.0,22.0,13.0,33.0,46.0,2.0,16.0,18.0,1.0,434.0,435.0,2635.0,5418.0,8053.0,6645.0,19914.0,26559.0,1.0,9.0,10.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,29.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,57.0,68.0,0.0,7.0,7.0,0.0,2.0,2.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,18.0,19.0,2611.0,5291.0,7902.0,2636.0,5419.0,8055.0
Del Norte,40.0,216.0,256.0,59.0,99.0,158.0,4.0,27.0,31.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,4.0,5.0,30.0,34.0,64.0,0.0,1.0,1.0,20.0,23.0,43.0,2.0,2.0,4.0,3.0,13.0,16.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,1419.0,1821.0,6.0,17.0,23.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,13.0,18.0,24.0,92.0,116.0,539.0,1875.0,2414.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,65.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,89.0,112.0,51.0,158.0,209.0
El Dorado,10.0,47.0,57.0,19.0,63.0,82.0,9.0,24.0,33.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,3.0,3.0,6.0,16.0,22.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,8.0,0.0,2.0,2.0,7.0,41.0,48.0,2.0,9.0,11.0,1.0,6.0,7.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,3457.0,4019.0,5.0,6.0,11.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,14.0,16.0,132.0,336.0,468.0,740.0,3975.0,4715.0,0.0,3.0,3.0,8.0,8.0,16.0,7.0,3.0,10.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,97.0,124.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,129.0,281.0,410.0,166.0,395.0,561.0
Fresno,221.0,698.0,919.0,1278.0,3966.0,5244.0,25.0,211.0,236.0,222.0,478.0,700.0,5.0,54.0,59.0,3.0,29.0,32.0,47.0,171.0,218.0,1.0,24.0,25.0,219.0,708.0,927.0,18.0,141.0,159.0,737.0,2146.0,2883.0,1.0,4.0,5.0,2001.0,7031.0,9032.0,67.0,258.0,325.0,25.0,77.0,102.0,2.0,11.0,13.0,4.0,28.0,32.0,36.0,141.0,177.0,0.0,1.0,1.0,3371.0,13179.0,16550.0,4.0,7.0,11.0,3.0,4.0,7.0,2.0,9.0,11.0,0.0,9.0,9.0,9.0,28.0,37.0,10935.0,34584.0,45519.0,17891.0,59773.0,77664.0,28.0,82.0,110.0,12.0,43.0,55.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,12.0,15.0,0.0,5.0,5.0,3.0,7.0,10.0,0.0,2.0,2.0,4.0,10.0,14.0,0.0,1.0,1.0,42.0,152.0,194.0,25.0,55.0,80.0,22.0,51.0,73.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,853.0,1240.0,2093.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,21.0,26.0,10809.0,34211.0,45020.0,11778.0,35807.0,47585.0
Glenn,1.0,24.0,25.0,16.0,43.0,59.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,43.0,0.0,1.0,1.0,2.0,8.0,10.0,0.0,0.0,0.0,7.0,15.0,22.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,486.0,653.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,132.0,278.0,410.0,325.0,857.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132.0,276.0,408.0,136.0,288.0,424.0
Humboldt,129.0,641.0,770.0,74.0,235.0,309.0,13.0,118.0,131.0,0.0,1.0,1.0,1.0,6.0,7.0,0.0,4.0,4.0,13.0,17.0,30.0,2.0,3.0,5.0,27.0,43.0,70.0,1.0,1.0,2.0,16.0,39.0,55.0,1.0,3.0,4.0,31.0,146.0,177.0,6.0,23.0,29.0,3.0,11.0,14.0,1.0,4.0,5.0,1.0,6.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0,821.0,4495.0,5316.0,16.0,55.0,71.0,0.0,1.0,1.0,1.0,10.0,11.0,0.0,3.0,3.0,8.0,28.0,36.0,45.0,292.0,337.0,1131.0,5929.0,7060.0,1.0,6.0,7.0,2.0,11.0,13.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,124.0,143.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,45.0,282.0,327.0,71.0,442.0,513.0
Imperial,21.0,75.0,96.0,23.0,69.0,92.0,9.0,32.0,41.0,3.0,7.0,10.0,3.0,5.0,8.0,0.0,1.0,1.0,6.0,12.0,18.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,4.0,1.0,2.0,3.0,53.0,198.0,251.0,4.0,7.0,11.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1978.0,6629.0,8607.0,3.0,15.0,18.0,2.0,19.0,21.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,19.0,22.0,544.0,2247.0,2791.0,2631.0,9283.0,11914.0,2.0,6.0,8.0,13.0,46.0,59.0,7.0,28.0,35.0,3.0,7.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,12.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1762.0,5744.0,7506.0,3.0,13.0,16.0,2.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,536.0,2211.0,2747.0,2324.0,8062.0,10386.0
Inyo,77.0,105.0,182.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,408.0,455.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,25.0,100.0,125.0,150.0,638.0,788.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,14.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,96.0,121.0,27.0,119.0,146.0
