county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Mariposa,180.0,0.0,0.0,595.0,0.0,0.0,775.0,0.0,0.0,516.0,1129.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,851.0,0.0,247056.0,0.0,247056.0,2011,MAR,775.0,1.0,2011-03-01
Mendocino,991.0,2.0,0.0,5408.0,24.0,13.0,6399.0,26.0,13.0,2505.0,10153.0,12658.0,9.0,2.0,65.0,26.0,74.0,28.0,0.0,17.0,17.0,0.0,0.0,0.0,6818.0,6818.0,0.0,1848588.0,6356.0,1854944.0,2011,MAR,6438.0,1.0,2011-03-01
Merced,5453.0,18.0,1.0,13970.0,81.0,14.0,19423.0,99.0,15.0,15035.0,34436.0,49471.0,51.0,20.0,261.0,86.0,312.0,106.0,1.0,32.0,33.0,0.0,0.0,0.0,21147.0,21147.0,0.0,7188816.0,13427.0,7202243.0,2011,MAR,19537.0,1.0,2011-03-01
Modoc,96.0,0.0,0.0,316.0,0.0,0.0,412.0,0.0,0.0,242.0,770.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,454.0,0.0,137370.0,0.0,137370.0,2011,MAR,412.0,1.0,2011-03-01
Mono,22.0,0.0,0.0,265.0,0.0,0.0,287.0,0.0,0.0,55.0,442.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,313.0,0.0,74578.0,0.0,74578.0,2011,MAR,287.0,1.0,2011-03-01
Monterey,5167.0,13.0,0.0,12059.0,138.0,17.0,17226.0,151.0,17.0,12547.0,28050.0,40597.0,29.0,15.0,400.0,152.0,429.0,167.0,0.0,18.0,18.0,0.0,0.0,0.0,18835.0,18835.0,0.0,5945842.0,22024.0,5967866.0,2011,MAR,17394.0,1.0,2011-03-01
Napa,613.0,14.0,0.0,2547.0,25.0,5.0,3160.0,39.0,5.0,1532.0,5216.0,6748.0,31.0,14.0,75.0,27.0,106.0,41.0,0.0,5.0,5.0,0.0,0.0,0.0,3527.0,3527.0,0.0,992958.0,6098.0,999056.0,2011,MAR,3204.0,1.0,2011-03-01
Nevada,482.0,1.0,0.0,2394.0,9.0,2.0,2876.0,10.0,2.0,1300.0,4535.0,5835.0,1.0,1.0,25.0,11.0,26.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,3171.0,3171.0,0.0,901950.0,1916.0,903866.0,2011,MAR,2888.0,1.0,2011-03-01
Orange,15311.0,201.0,3.0,62812.0,1544.0,576.0,78123.0,1745.0,579.0,39158.0,140199.0,179357.0,447.0,260.0,3803.0,1902.0,4250.0,2162.0,4.0,733.0,737.0,0.0,0.0,0.0,87102.0,87102.0,0.0,26185988.0,321821.0,26507809.0,2011,MAR,80447.0,1.0,2011-03-01
Placer,1212.0,22.0,0.0,5931.0,49.0,23.0,7143.0,71.0,23.0,3223.0,13128.0,16351.0,55.0,33.0,122.0,63.0,177.0,96.0,0.0,29.0,29.0,0.0,0.0,0.0,7828.0,7828.0,0.0,2327625.0,14705.0,2342330.0,2011,MAR,7237.0,1.0,2011-03-01
Plumas,138.0,0.0,0.0,496.0,0.0,0.0,634.0,0.0,0.0,362.0,1096.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,671.0,0.0,203243.0,0.0,203243.0,2011,MAR,634.0,1.0,2011-03-01
Riverside,20903.0,212.0,4.0,68305.0,1244.0,227.0,89208.0,1456.0,231.0,57780.0,169271.0,227051.0,593.0,232.0,3900.0,1384.0,4493.0,1616.0,5.0,273.0,278.0,0.0,0.0,0.0,98220.0,98220.0,0.0,32716272.0,216017.0,32932289.0,2011,MAR,90895.0,1.0,2011-03-01
Sacramento,20166.0,593.0,6.0,60585.0,843.0,276.0,80751.0,1436.0,282.0,51790.0,133898.0,185688.0,1388.0,880.0,2112.0,1081.0,3500.0,1961.0,11.0,362.0,373.0,0.0,0.0,0.0,88454.0,88454.0,0.0,28689506.0,271145.0,28960651.0,2011,MAR,82469.0,1.0,2011-03-01
San Benito,618.0,5.0,0.0,2033.0,36.0,4.0,2651.0,41.0,4.0,1654.0,4505.0,6159.0,15.0,5.0,108.0,43.0,123.0,48.0,0.0,6.0,6.0,0.0,0.0,0.0,2910.0,2910.0,0.0,905528.0,6344.0,911872.0,2011,MAR,2696.0,1.0,2011-03-01
San Bernardino,30181.0,238.0,3.0,96936.0,1058.0,367.0,127117.0,1296.0,370.0,82731.0,233124.0,315855.0,593.0,271.0,3062.0,1195.0,3655.0,1466.0,3.0,472.0,475.0,0.0,0.0,0.0,137500.0,137500.0,0.0,45838266.0,244876.0,46083142.0,2011,MAR,128783.0,1.0,2011-03-01
San Diego,20410.0,480.0,7.0,70908.0,1427.0,624.0,91318.0,1907.0,631.0,56526.0,151656.0,208182.0,1142.0,621.0,3787.0,1626.0,4929.0,2247.0,11.0,820.0,831.0,0.0,0.0,0.0,104562.0,104562.0,0.0,31576318.03,379630.44,31955948.47,2011,MAR,93856.0,1.0,2011-03-01
San Francisco,3448.0,181.0,7.0,26463.0,566.0,708.0,29911.0,747.0,715.0,7599.0,37521.0,45120.0,350.0,212.0,1082.0,779.0,1432.0,991.0,7.0,963.0,970.0,0.0,0.0,0.0,33697.0,33697.0,0.0,7246274.85,256673.38,7502948.23,2011,MAR,31373.0,1.0,2011-03-01
San Joaquin,10694.0,101.0,0.0,26264.0,436.0,75.0,36958.0,537.0,75.0,27877.0,66304.0,94181.0,260.0,115.0,1285.0,529.0,1545.0,644.0,0.0,104.0,104.0,0.0,0.0,0.0,41160.0,41160.0,0.0,14100108.0,86923.0,14187031.0,2011,MAR,37570.0,1.0,2011-03-01
San Luis Obispo,1451.0,12.0,0.0,6704.0,53.0,18.0,8155.0,65.0,18.0,3595.0,12560.0,16155.0,26.0,13.0,135.0,58.0,161.0,71.0,0.0,22.0,22.0,0.0,0.0,0.0,9911.0,9911.0,0.0,2384353.0,11720.0,2396073.0,2011,MAR,8238.0,1.0,2011-03-01
San Mateo,2180.0,80.0,0.0,7670.0,250.0,86.0,9850.0,330.0,86.0,5465.0,15349.0,20814.0,168.0,89.0,620.0,282.0,788.0,371.0,0.0,116.0,116.0,0.0,0.0,0.0,11542.0,11542.0,0.0,3184535.0,54070.0,3238605.0,2011,MAR,10266.0,1.0,2011-03-01
