county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,310960.0,3807.0,177.0,459170.0,6514.0,4050.0,770130.0,10321.0,4227.0,837176.0,1118338.0,1955514.0,8337.0,4648.0,18489.0,8268.0,26826.0,12916.0,541.0,5322.0,5863.0,0.0,0.0,420.0,886219.0,886639.0,0.0,191969162.0,1767779.0,193736941.0,2004,OCT,784678.0,False,4.0,2004-10-01
Los Angeles,91866.0,1960.0,26.0,183670.0,3367.0,2217.0,275536.0,5327.0,2243.0,212414.0,432323.0,644737.0,4169.0,2355.0,9363.0,4146.0,13532.0,6501.0,34.0,2732.0,2766.0,0.0,0.0,0.0,340319.0,340319.0,0.0,70105899.0,950794.0,71056693.0,2004,OCT,283106.0,True,4.0,2004-10-01
San Bernardino,21592.0,84.0,24.0,27494.0,149.0,55.0,49086.0,233.0,79.0,62339.0,79777.0,142116.0,220.0,89.0,493.0,161.0,713.0,250.0,83.0,114.0,197.0,0.0,0.0,0.0,53192.0,53192.0,0.0,13204665.0,114935.0,13319600.0,2004,OCT,49398.0,True,4.0,2004-10-01
Sacramento,24171.0,427.0,68.0,14463.0,120.0,138.0,38634.0,547.0,206.0,77084.0,32234.0,109318.0,949.0,722.0,291.0,189.0,1240.0,911.0,243.0,192.0,435.0,0.0,0.0,0.0,42157.0,42157.0,0.0,10536187.0,100633.0,10636820.0,2004,OCT,39387.0,True,4.0,2004-10-01
Fresno,20922.0,125.0,6.0,16672.0,210.0,16.0,37594.0,335.0,22.0,68057.0,41945.0,110002.0,330.0,144.0,721.0,230.0,1051.0,374.0,26.0,28.0,54.0,0.0,0.0,0.0,41811.0,41811.0,0.0,10129985.0,25995.0,10155980.0,2004,OCT,37951.0,True,4.0,2004-10-01
Orange,10653.0,99.0,8.0,19833.0,332.0,135.0,30486.0,431.0,143.0,27331.0,51574.0,78905.0,185.0,106.0,797.0,397.0,982.0,503.0,19.0,182.0,201.0,0.0,0.0,0.0,32042.0,32042.0,0.0,7151957.0,60347.0,7212304.0,2004,OCT,31060.0,True,4.0,2004-10-01
San Diego,14541.0,219.0,7.0,15571.0,272.0,136.0,30112.0,491.0,143.0,39553.0,42850.0,82403.0,491.0,243.0,698.0,302.0,1189.0,545.0,17.0,181.0,198.0,0.0,0.0,420.0,33086.0,33506.0,0.0,7641518.0,61257.0,7702775.0,2004,OCT,30746.0,True,4.0,2004-10-01
Riverside,14693.0,111.0,13.0,12704.0,231.0,63.0,27397.0,342.0,76.0,43484.0,36393.0,79877.0,317.0,115.0,819.0,250.0,1136.0,365.0,47.0,95.0,142.0,0.0,0.0,0.0,32987.0,32987.0,0.0,6987521.0,41740.0,7029261.0,2004,OCT,27815.0,False,4.0,2004-10-01
Alameda,16099.0,69.0,0.0,10343.0,97.0,163.0,26442.0,166.0,163.0,41213.0,26478.0,67691.0,157.0,72.0,247.0,121.0,404.0,193.0,0.0,220.0,220.0,0.0,0.0,0.0,26771.0,26771.0,0.0,5798265.0,47310.0,5845575.0,2004,OCT,26771.0,False,4.0,2004-10-01
Kern,7266.0,4.0,0.0,18819.0,207.0,62.0,26085.0,211.0,62.0,21037.0,53459.0,74496.0,9.0,4.0,597.0,224.0,606.0,228.0,0.0,84.0,84.0,0.0,0.0,0.0,28404.0,28404.0,0.0,6730740.0,31095.0,6761835.0,2004,OCT,26358.0,False,4.0,2004-10-01
