county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
Solano,3362.0,9.0,3.0,2087.0,5.0,16.0,5449.0,14.0,19.0,9583.0,3995.0,13578.0,26.0,9.0,14.0,6.0,40.0,15.0,8.0,19.0,27.0,0.0,0.0,0.0,6078.0,6078.0,0.0,1126374.0,3499.0,1129873.0,2004,JAN,5482.0,0,1.0,2004-01-01
Imperial,1521.0,38.0,1.0,3682.0,162.0,48.0,5203.0,200.0,49.0,4611.0,10768.0,15379.0,100.0,40.0,445.0,177.0,545.0,217.0,1.0,49.0,50.0,0.0,0.0,0.0,5452.0,5452.0,0.0,1340553.0,16418.0,1356971.0,2004,JAN,5452.0,0,1.0,2004-01-01
Madera,1311.0,3.0,0.0,3702.0,7.0,7.0,5013.0,10.0,7.0,3859.0,9352.0,13211.0,8.0,3.0,31.0,7.0,39.0,10.0,0.0,7.0,7.0,0.0,0.0,0.0,5320.0,5320.0,0.0,1096415.0,1784.0,1098199.0,2004,JAN,5030.0,0,1.0,2004-01-01
Sonoma,1816.0,2.0,0.0,3093.0,11.0,4.0,4909.0,13.0,4.0,4235.0,6026.0,10261.0,4.0,2.0,21.0,11.0,25.0,13.0,0.0,9.0,9.0,0.0,0.0,0.0,5706.0,5706.0,0.0,892119.0,2086.0,894205.0,2004,JAN,4926.0,0,1.0,2004-01-01
Kings,1308.0,31.0,0.0,3053.0,64.0,10.0,4361.0,95.0,10.0,3769.0,7732.0,11501.0,81.0,33.0,191.0,71.0,272.0,104.0,0.0,10.0,10.0,0.0,0.0,0.0,4759.0,4759.0,0.0,954218.0,5187.0,959405.0,2004,JAN,4466.0,0,1.0,2004-01-01
Shasta,1727.0,0.0,0.0,2458.0,4.0,0.0,4185.0,4.0,0.0,4594.0,5571.0,10165.0,0.0,0.0,11.0,4.0,11.0,4.0,0.0,0.0,0.0,4641.0,0.0,243.0,424.0,5308.0,0.0,969942.0,258.0,970200.0,2004,JAN,4189.0,0,1.0,2004-01-01
Humboldt,1121.0,3.0,1.0,3026.0,3.0,2.0,4147.0,6.0,3.0,2913.0,6104.0,9017.0,10.0,3.0,8.0,3.0,18.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,4479.0,4480.0,327.0,830900.0,651.0,831551.0,2004,JAN,4156.0,0,1.0,2004-01-01
Santa Cruz,1474.0,25.0,1.0,2422.0,32.0,5.0,3896.0,57.0,6.0,3423.0,5239.0,8662.0,39.0,25.0,32.0,36.0,71.0,61.0,1.0,6.0,7.0,0.0,0.0,0.0,3959.0,3959.0,0.0,787624.0,5224.0,792848.0,2004,JAN,3959.0,0,1.0,2004-01-01
Yolo,1843.0,35.0,1.0,1231.0,22.0,19.0,3074.0,57.0,20.0,5361.0,2523.0,7884.0,35.0,56.0,35.0,29.0,70.0,85.0,1.0,47.0,48.0,0.0,0.0,0.0,3151.0,3151.0,0.0,683100.0,7309.0,690409.0,2004,JAN,3151.0,0,1.0,2004-01-01
San Mateo,1387.0,2.0,0.0,1650.0,18.0,7.0,3037.0,20.0,7.0,3402.0,3486.0,6888.0,5.0,3.0,22.0,27.0,27.0,30.0,0.0,12.0,12.0,0.0,0.0,0.0,4183.0,4183.0,0.0,735533.0,3556.0,739089.0,2004,JAN,3064.0,0,1.0,2004-01-01
