county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,253053.0,3637.0,62.0,600860.0,8616.0,3955.0,853913.0,12253.0,4017.0,637412.0,1435208.0,2072620.0,8366.0,4470.0,23440.0,10357.0,31806.0,14827.0,103.0,5007.0,5110.0,0.0,0.0,0.0,973623.0,973623.0,0.0,240169490.5,1840840.53,242010331.03,2007,OCT,870183.0,0,4.0,2007-10-01
Los Angeles,72371.0,1525.0,21.0,200638.0,3475.0,1522.0,273009.0,5000.0,1543.0,165077.0,450870.0,615947.0,3149.0,1845.0,9387.0,4184.0,12536.0,6029.0,28.0,1846.0,1874.0,0.0,0.0,0.0,320860.0,320860.0,0.0,75599280.0,780645.0,76379925.0,2007,OCT,279552.0,1,4.0,2007-10-01
San Bernardino,19296.0,165.0,3.0,36026.0,482.0,200.0,55322.0,647.0,203.0,53447.0,103274.0,156721.0,453.0,174.0,1469.0,549.0,1922.0,723.0,3.0,270.0,273.0,0.0,0.0,0.0,62813.0,62813.0,0.0,17708117.0,97483.0,17805600.0,2007,OCT,56172.0,1,4.0,2007-10-01
Sacramento,16197.0,607.0,4.0,30796.0,493.0,182.0,46993.0,1100.0,186.0,41590.0,76940.0,118530.0,1465.0,927.0,1365.0,709.0,2830.0,1636.0,5.0,242.0,247.0,0.0,0.0,0.0,53526.0,53526.0,0.0,14258771.0,146265.0,14405036.0,2007,OCT,48279.0,1,4.0,2007-10-01
Fresno,15084.0,112.0,0.0,31123.0,301.0,32.0,46207.0,413.0,32.0,41512.0,83723.0,125235.0,321.0,125.0,904.0,321.0,1225.0,446.0,0.0,42.0,42.0,0.0,0.0,0.0,53591.0,53591.0,0.0,14312152.0,36119.0,14348271.0,2007,OCT,46652.0,1,4.0,2007-10-01
San Diego,14719.0,246.0,5.0,21496.0,377.0,174.0,36215.0,623.0,179.0,39461.0,56180.0,95641.0,631.0,286.0,1073.0,445.0,1704.0,731.0,7.0,228.0,235.0,0.0,0.0,0.0,41858.0,41858.0,0.0,10733013.0,83752.0,10816765.0,2007,OCT,37017.0,1,4.0,2007-10-01
Riverside,12592.0,115.0,3.0,21087.0,345.0,86.0,33679.0,460.0,89.0,34938.0,60707.0,95645.0,325.0,124.0,1088.0,392.0,1413.0,516.0,3.0,112.0,115.0,0.0,0.0,0.0,37199.0,37199.0,0.0,10321230.0,53229.0,10374459.0,2007,OCT,34228.0,1,4.0,2007-10-01
Alameda,11203.0,200.0,3.0,21775.0,311.0,175.0,32978.0,511.0,178.0,26564.0,44160.0,70724.0,439.0,224.0,754.0,389.0,1193.0,613.0,3.0,216.0,219.0,0.0,0.0,0.0,33667.0,33667.0,0.0,8140581.0,85875.0,8226456.0,2007,OCT,33667.0,0,4.0,2007-10-01
Orange,8686.0,105.0,1.0,22934.0,540.0,224.0,31620.0,645.0,225.0,22624.0,58383.0,81007.0,227.0,117.0,1356.0,698.0,1583.0,815.0,1.0,290.0,291.0,0.0,0.0,0.0,36441.0,36441.0,0.0,8810395.0,89540.0,8899935.0,2007,OCT,32490.0,0,4.0,2007-10-01
Kern,6474.0,4.0,1.0,22942.0,164.0,56.0,29416.0,168.0,57.0,17967.0,62671.0,80638.0,13.0,4.0,462.0,183.0,475.0,187.0,2.0,71.0,73.0,0.0,0.0,0.0,31757.0,31757.0,0.0,8707747.0,28945.0,8736692.0,2007,OCT,29641.0,0,4.0,2007-10-01
