county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,262605.0,5041.0,175.0,1804978.0,21509.0,11770.0,2067583.0,26550.0,11945.0,666390.0,3573452.0,4239842.0,11001.0,6813.0,51636.0,26325.0,62637.0,33138.0,291.0,15082.0,15373.0,0.0,0.0,0.0,2296229.0,2296229.0,0.0,602606275.88,5993681.02,608599956.9,2016,MAY,2106078.0,False,2.0,2016-05-01
Los Angeles,80568.0,2209.0,70.0,466573.0,5538.0,4037.0,547141.0,7747.0,4107.0,193224.0,882457.0,1075681.0,4445.0,3083.0,12749.0,7009.0,17194.0,10092.0,133.0,5219.0,5352.0,0.0,0.0,0.0,630344.0,630344.0,0.0,161189073.0,2157713.0,163346786.0,2016,MAY,558995.0,True,2.0,2016-05-01
San Bernardino,25488.0,172.0,11.0,152422.0,944.0,375.0,177910.0,1116.0,386.0,67615.0,319683.0,387298.0,433.0,195.0,2502.0,1117.0,2935.0,1312.0,11.0,501.0,512.0,0.0,0.0,0.0,186563.0,186563.0,0.0,53602803.0,200510.0,53803313.0,2016,MAY,179412.0,True,2.0,2016-05-01
San Diego,13936.0,349.0,6.0,126367.0,1742.0,806.0,140303.0,2091.0,812.0,37816.0,241324.0,279140.0,741.0,456.0,4185.0,1995.0,4926.0,2451.0,16.0,994.0,1010.0,0.0,0.0,0.0,167284.0,167284.0,0.0,38540185.0,385614.0,38925799.0,2016,MAY,143206.0,True,2.0,2016-05-01
Riverside,15641.0,122.0,14.0,112131.0,867.0,205.0,127772.0,989.0,219.0,42301.0,240573.0,282874.0,297.0,146.0,2434.0,969.0,2731.0,1115.0,15.0,259.0,274.0,0.0,0.0,0.0,134728.0,134728.0,0.0,38233746.0,135421.0,38369167.0,2016,MAY,128980.0,True,2.0,2016-05-01
Orange,11232.0,225.0,6.0,109080.0,2102.0,1184.0,120312.0,2327.0,1190.0,28674.0,216073.0,244747.0,517.0,313.0,4557.0,2597.0,5074.0,2910.0,10.0,1579.0,1589.0,0.0,0.0,0.0,129051.0,129051.0,0.0,33946999.0,520459.0,34467458.0,2016,MAY,123829.0,True,2.0,2016-05-01
Sacramento,14596.0,544.0,7.0,86366.0,1078.0,614.0,100962.0,1622.0,621.0,37441.0,170670.0,208111.0,1238.0,877.0,2445.0,1518.0,3683.0,2395.0,11.0,824.0,835.0,0.0,0.0,0.0,115429.0,115429.0,0.0,30527888.0,395925.0,30923813.0,2016,MAY,103205.0,True,2.0,2016-05-01
Fresno,13185.0,205.0,10.0,82329.0,680.0,197.0,95514.0,885.0,207.0,35801.0,184282.0,220083.0,501.0,246.0,1857.0,776.0,2358.0,1022.0,21.0,240.0,261.0,0.0,0.0,0.0,107693.0,107693.0,0.0,32505883.0,170867.0,32676750.0,2016,MAY,96606.0,False,2.0,2016-05-01
Kern,10266.0,56.0,3.0,60122.0,479.0,264.0,70388.0,535.0,267.0,27506.0,135519.0,163025.0,147.0,61.0,1318.0,531.0,1465.0,592.0,3.0,402.0,405.0,0.0,0.0,0.0,75092.0,75092.0,0.0,22140393.0,133756.0,22274149.0,2016,MAY,71190.0,False,2.0,2016-05-01
Alameda,6468.0,227.0,8.0,52416.0,1394.0,659.0,58884.0,1621.0,667.0,14820.0,95680.0,110500.0,519.0,297.0,3215.0,1804.0,3734.0,2101.0,17.0,875.0,892.0,0.0,0.0,0.0,61172.0,61172.0,0.0,16635848.0,347222.0,16983070.0,2016,MAY,61172.0,False,2.0,2016-05-01
