county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
San Joaquin,5995.0,8.0,0.0,18504.0,296.0,75.0,24499.0,304.0,75.0,16424.0,48995.0,65419.0,26.0,8.0,713.0,296.0,739.0,304.0,0.0,95.0,95.0,0.0,0.0,0.0,27170.0,27170.0,0.0,8268799.0,14475.0,8283274.0,2008,NOV,24878.0,4.0,2008-11-01
San Luis Obispo,1169.0,5.0,0.0,3717.0,31.0,14.0,4886.0,36.0,14.0,2815.0,7443.0,10258.0,8.0,5.0,102.0,33.0,110.0,38.0,0.0,15.0,15.0,0.0,0.0,0.0,5738.0,5738.0,0.0,1275232.0,4725.0,1279957.0,2008,NOV,4936.0,4.0,2008-11-01
San Mateo,1462.0,36.0,0.0,3401.0,73.0,28.0,4863.0,109.0,28.0,3459.0,6951.0,10410.0,74.0,37.0,183.0,84.0,257.0,121.0,0.0,34.0,34.0,0.0,0.0,0.0,5669.0,5669.0,0.0,1361836.0,13918.0,1375754.0,2008,NOV,5000.0,4.0,2008-11-01
Santa Barbara,3560.0,20.0,0.0,5065.0,43.0,5.0,8625.0,63.0,5.0,6695.0,13771.0,20466.0,63.0,21.0,155.0,51.0,218.0,72.0,0.0,5.0,5.0,0.0,0.0,0.0,9762.0,9762.0,0.0,2477934.0,6314.0,2484248.0,2008,NOV,8693.0,4.0,2008-11-01
Santa Clara,8419.0,111.0,4.0,19884.0,417.0,422.0,28303.0,528.0,426.0,20631.0,44720.0,65351.0,233.0,129.0,901.0,578.0,1134.0,707.0,4.0,599.0,603.0,0.0,0.0,0.0,32010.0,32010.0,0.0,8192218.0,149208.0,8341426.0,2008,NOV,29257.0,4.0,2008-11-01
Santa Cruz,1304.0,9.0,0.0,4748.0,47.0,13.0,6052.0,56.0,13.0,3131.0,9676.0,12807.0,21.0,0.0,139.0,51.0,160.0,51.0,0.0,15.0,15.0,0.0,0.0,0.0,6824.0,6824.0,0.0,1604868.0,8322.0,1613190.0,2008,NOV,6121.0,4.0,2008-11-01
Shasta,1677.0,0.0,0.0,5908.0,12.0,5.0,7585.0,12.0,5.0,4251.0,12502.0,16753.0,0.0,0.0,34.0,14.0,34.0,14.0,0.0,8.0,8.0,0.0,0.0,0.0,8273.0,8273.0,0.0,2034726.0,2401.0,2037127.0,2008,NOV,7602.0,4.0,2008-11-01
Sierra,12.0,0.0,0.0,55.0,0.0,0.0,67.0,0.0,0.0,38.0,100.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,16235.0,0.0,16235.0,2008,NOV,67.0,4.0,2008-11-01
Siskiyou,474.0,1.0,0.0,1265.0,3.0,2.0,1739.0,4.0,2.0,1268.0,2842.0,4110.0,8.0,1.0,6.0,4.0,14.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,1890.0,1890.0,0.0,507070.0,696.0,507766.0,2008,NOV,1745.0,4.0,2008-11-01
Solano,3653.0,40.0,4.0,8220.0,83.0,41.0,11873.0,123.0,45.0,9153.0,16784.0,25937.0,107.0,46.0,238.0,101.0,345.0,147.0,4.0,52.0,56.0,0.0,0.0,0.0,13441.0,13441.0,0.0,3410383.0,23337.0,3433720.0,2008,NOV,12041.0,4.0,2008-11-01
