county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,310585.0,4106.0,304.0,382181.0,6031.0,4300.0,692766.0,10137.0,4604.0,831314.0,917939.0,1749253.0,9520.0,5086.0,17248.0,7781.0,26768.0,12867.0,966.0,5662.0,6628.0,13508.0,284635.0,8050.0,479963.0,786156.0,2054.0,154114726.0,1507644.0,155622370.0,2003,DEC,4.0,2003-12-01
Alameda,13758.0,60.0,0.0,9525.0,56.0,113.0,23283.0,116.0,113.0,35220.0,24384.0,59604.0,127.0,62.0,143.0,61.0,270.0,123.0,0.0,145.0,145.0,0.0,0.0,0.0,23512.0,23512.0,0.0,4714042.0,30126.0,4744168.0,2003,DEC,4.0,2003-12-01
Alpine,7.0,0.0,0.0,25.0,0.0,0.0,32.0,0.0,0.0,15.0,56.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,5529.0,0.0,5529.0,2003,DEC,4.0,2003-12-01
Amador,128.0,0.0,0.0,276.0,1.0,2.0,404.0,1.0,2.0,337.0,570.0,907.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,3.0,405.0,0.0,59.0,0.0,464.0,0.0,85063.0,0.0,85063.0,2003,DEC,4.0,2003-12-01
Butte,2315.0,10.0,0.0,3844.0,22.0,9.0,6159.0,32.0,9.0,6462.0,9193.0,15655.0,39.0,12.0,112.0,25.0,151.0,37.0,0.0,10.0,10.0,0.0,0.0,0.0,6990.0,6990.0,0.0,1352483.0,3597.0,1356080.0,2003,DEC,4.0,2003-12-01
Calaveras,194.0,0.0,0.0,449.0,0.0,1.0,643.0,0.0,1.0,514.0,916.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,538.0,0.0,180.0,0.0,718.0,0.0,132835.0,141.0,132976.0,2003,DEC,4.0,2003-12-01
Colusa,74.0,0.0,0.0,305.0,8.0,1.0,379.0,8.0,1.0,184.0,822.0,1006.0,0.0,0.0,24.0,8.0,24.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,427.0,427.0,0.0,82455.0,217.0,82672.0,2003,DEC,4.0,2003-12-01
Contra Costa,6226.0,142.0,2.0,2993.0,52.0,27.0,9219.0,194.0,29.0,17128.0,6108.0,23236.0,417.0,162.0,144.0,98.0,561.0,260.0,5.0,41.0,46.0,0.0,0.0,0.0,10541.0,10541.0,0.0,1981579.0,17045.0,1998624.0,2003,DEC,4.0,2003-12-01
Del Norte,477.0,3.0,0.0,856.0,3.0,1.0,1333.0,6.0,1.0,1388.0,1825.0,3213.0,8.0,3.0,16.0,3.0,24.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1340.0,1340.0,0.0,271192.0,340.0,271532.0,2003,DEC,4.0,2003-12-01
El Dorado,572.0,5.0,0.0,1054.0,10.0,10.0,1626.0,15.0,10.0,1511.0,2052.0,3563.0,10.0,5.0,23.0,10.0,33.0,15.0,0.0,10.0,10.0,0.0,0.0,0.0,1794.0,1794.0,0.0,313237.0,2252.0,315489.0,2003,DEC,4.0,2003-12-01
Fresno,20184.0,156.0,2.0,11475.0,190.0,12.0,31659.0,346.0,14.0,66202.0,28667.0,94869.0,444.0,174.0,579.0,199.0,1023.0,373.0,3.0,18.0,21.0,0.0,0.0,0.0,35415.0,35415.0,0.0,7915090.0,23315.0,7938405.0,2003,DEC,4.0,2003-12-01
Glenn,211.0,0.0,0.0,514.0,1.0,1.0,725.0,1.0,1.0,597.0,1356.0,1953.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,740.0,740.0,146.0,146221.0,213.0,146434.0,2003,DEC,4.0,2003-12-01
Humboldt,1096.0,4.0,0.0,2957.0,2.0,4.0,4053.0,6.0,4.0,2796.0,5965.0,8761.0,20.0,4.0,4.0,2.0,24.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,4411.0,4411.0,0.0,809302.0,1094.0,810396.0,2003,DEC,4.0,2003-12-01
Imperial,1519.0,45.0,1.0,3665.0,187.0,50.0,5184.0,232.0,51.0,4626.0,10696.0,15322.0,115.0,48.0,497.0,213.0,612.0,261.0,1.0,56.0,57.0,0.0,0.0,0.0,5467.0,5467.0,0.0,1307195.0,19899.0,1327094.0,2003,DEC,4.0,2003-12-01
Inyo,66.0,0.0,0.0,334.0,0.0,0.0,400.0,0.0,0.0,167.0,689.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,412.0,0.0,70328.0,0.0,70328.0,2003,DEC,4.0,2003-12-01
Kern,7573.0,135.0,0.0,15535.0,351.0,97.0,23108.0,486.0,97.0,22220.0,48156.0,70376.0,362.0,141.0,1078.0,380.0,1440.0,521.0,0.0,101.0,101.0,0.0,0.0,0.0,24906.0,24906.0,0.0,5479312.0,51836.0,5531148.0,2003,DEC,4.0,2003-12-01
