county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
San Luis Obispo,1383.0,12.0,0.0,5699.0,44.0,18.0,7082.0,56.0,18.0,3412.0,10794.0,14206.0,29.0,11.0,112.0,47.0,141.0,58.0,0.0,24.0,24.0,0.0,0.0,0.0,8166.0,8166.0,0.0,2050922.0,8867.0,2059789.0,2010,APR,7156.0,2.0,2010-04-01
San Mateo,2010.0,65.0,1.0,6133.0,177.0,60.0,8143.0,242.0,61.0,4927.0,12181.0,17108.0,140.0,70.0,452.0,194.0,592.0,264.0,1.0,78.0,79.0,0.0,0.0,0.0,9582.0,9582.0,0.0,2634146.9,34964.1,2669111.0,2010,APR,8446.0,2.0,2010-04-01
Santa Barbara,4855.0,20.0,0.0,7574.0,84.0,9.0,12429.0,104.0,9.0,9282.0,19296.0,28578.0,55.0,22.0,263.0,89.0,318.0,111.0,0.0,12.0,12.0,0.0,0.0,0.0,14058.0,14058.0,0.0,4086823.98,11716.66,4098540.64,2010,APR,12542.0,2.0,2010-04-01
Santa Clara,10026.0,154.0,4.0,28621.0,572.0,597.0,38647.0,726.0,601.0,24670.0,61364.0,86034.0,322.0,188.0,1327.0,723.0,1649.0,911.0,5.0,856.0,861.0,0.0,0.0,0.0,44506.0,44506.0,0.0,12654605.99,245079.67,12899685.66,2010,APR,39974.0,2.0,2010-04-01
Santa Cruz,1713.0,10.0,0.0,7433.0,68.0,11.0,9146.0,78.0,11.0,4029.0,14852.0,18881.0,17.0,11.0,212.0,75.0,229.0,86.0,0.0,14.0,14.0,0.0,0.0,0.0,10221.0,10221.0,0.0,2776900.66,10398.0,2787298.66,2010,APR,9235.0,2.0,2010-04-01
Shasta,1667.0,0.0,1.0,7976.0,28.0,10.0,9643.0,28.0,11.0,4274.0,16303.0,20577.0,0.0,0.0,61.0,29.0,61.0,29.0,1.0,13.0,14.0,0.0,0.0,0.0,12004.0,12004.0,0.0,2973402.0,5364.0,2978766.0,2010,APR,9682.0,2.0,2010-04-01
Sierra,20.0,0.0,0.0,89.0,0.0,3.0,109.0,0.0,3.0,53.0,205.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,116.0,116.0,0.0,33411.0,429.0,33840.0,2010,APR,112.0,2.0,2010-04-01
Siskiyou,479.0,0.0,0.0,1728.0,4.0,1.0,2207.0,4.0,1.0,1326.0,3857.0,5183.0,0.0,0.0,10.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2391.0,2391.0,0.0,751471.0,657.0,752128.0,2010,APR,2212.0,2.0,2010-04-01
Solano,4271.0,52.0,2.0,11635.0,139.0,45.0,15906.0,191.0,47.0,10577.0,22687.0,33264.0,130.0,57.0,373.0,167.0,503.0,224.0,2.0,46.0,48.0,0.0,0.0,0.0,18115.0,18115.0,0.0,5113256.0,31749.0,5145005.0,2010,APR,16144.0,2.0,2010-04-01
Sonoma,2688.0,33.0,0.0,9878.0,126.0,46.0,12566.0,159.0,46.0,6375.0,18196.0,24571.0,74.0,37.0,354.0,139.0,428.0,176.0,0.0,56.0,56.0,0.0,0.0,0.0,14304.0,14304.0,0.0,3761249.19,27387.4,3788636.59,2010,APR,12771.0,2.0,2010-04-01
Stanislaus,7576.0,34.0,0.0,21996.0,119.0,28.0,29572.0,153.0,28.0,20069.0,49788.0,69857.0,89.0,36.0,380.0,125.0,469.0,161.0,0.0,34.0,34.0,0.0,0.0,0.0,33759.0,33759.0,0.0,10060377.0,23303.0,10083680.0,2010,APR,29753.0,2.0,2010-04-01
Sutter,686.0,0.0,0.0,3153.0,59.0,3.0,3839.0,59.0,3.0,2015.0,7922.0,9937.0,0.0,0.0,165.0,78.0,165.0,78.0,0.0,4.0,4.0,0.0,0.0,0.0,4175.0,4175.0,0.0,1421586.0,8035.0,1429621.0,2010,APR,3901.0,2.0,2010-04-01
Tehama,718.0,1.0,0.0,2735.0,40.0,12.0,3453.0,41.0,12.0,1993.0,6307.0,8300.0,4.0,1.0,107.0,52.0,111.0,53.0,0.0,16.0,16.0,0.0,0.0,0.0,3791.0,3791.0,0.0,1202612.0,10082.0,1212694.0,2010,APR,3506.0,2.0,2010-04-01
Trinity,74.0,0.0,0.0,520.0,0.0,0.0,594.0,0.0,0.0,182.0,1144.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,594.0,0.0,197996.0,0.0,197996.0,2010,APR,594.0,2.0,2010-04-01
Tulare,10011.0,107.0,1.0,27527.0,506.0,98.0,37538.0,613.0,99.0,27261.0,67951.0,95212.0,294.0,112.0,1602.0,548.0,1896.0,660.0,1.0,113.0,114.0,0.0,0.0,0.0,41135.0,41135.0,0.0,13774351.0,81730.0,13856081.0,2010,APR,38250.0,2.0,2010-04-01
Tuolumne,465.0,0.0,0.0,1971.0,5.0,1.0,2436.0,5.0,1.0,1189.0,3625.0,4814.0,0.0,0.0,11.0,5.0,11.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2669.0,2669.0,0.0,702906.0,723.0,703629.0,2010,APR,2442.0,2.0,2010-04-01
Ventura,4573.0,35.0,0.0,20703.0,205.0,50.0,25276.0,240.0,50.0,11541.0,42867.0,54408.0,103.0,47.0,615.0,231.0,718.0,278.0,0.0,70.0,70.0,0.0,0.0,0.0,27811.0,27811.0,0.0,7934202.16,35643.0,7969845.16,2010,APR,25566.0,2.0,2010-04-01
Yolo,1362.0,52.0,0.0,4658.0,119.0,55.0,6020.0,171.0,55.0,3550.0,10069.0,13619.0,136.0,81.0,349.0,146.0,485.0,227.0,0.0,78.0,78.0,0.0,0.0,0.0,6851.0,6851.0,0.0,2057926.79,37773.19,2095699.98,2010,APR,6246.0,2.0,2010-04-01
Yuba,940.0,0.0,0.0,4045.0,32.0,14.0,4985.0,32.0,14.0,2719.0,9001.0,11720.0,0.0,0.0,68.0,39.0,68.0,39.0,0.0,23.0,23.0,0.0,0.0,0.0,5229.0,5229.0,0.0,1724674.0,8274.0,1732948.0,2010,APR,5031.0,2.0,2010-04-01
