county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,258509.0,3706.0,240.0,538368.0,8032.0,4301.0,796877.0,11738.0,4541.0,659705.0,1305456.0,1965161.0,8225.0,5014.0,22410.0,9593.0,30635.0,14607.0,792.0,5775.0,6567.0,0.0,0.0,0.0,901165.0,901165.0,0.0,202664479.31,1870066.43,204534545.74,2006,SEP,3.0,2006-09-01
Alameda,11563.0,174.0,7.0,18297.0,250.0,167.0,29860.0,424.0,174.0,28411.0,37979.0,66390.0,375.0,200.0,565.0,321.0,940.0,521.0,14.0,259.0,273.0,0.0,0.0,0.0,30458.0,30458.0,0.0,6876015.0,74208.0,6950223.0,2006,SEP,3.0,2006-09-01
Alpine,6.0,0.0,0.0,32.0,0.0,0.0,38.0,0.0,0.0,15.0,71.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,8471.0,0.0,8471.0,2006,SEP,3.0,2006-09-01
Amador,150.0,0.0,0.0,378.0,0.0,0.0,528.0,0.0,0.0,371.0,860.0,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,565.0,0.0,126700.0,0.0,126700.0,2006,SEP,3.0,2006-09-01
Butte,1871.0,0.0,0.0,5835.0,3.0,5.0,7706.0,3.0,5.0,4910.0,13559.0,18469.0,0.0,0.0,6.0,4.0,6.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,8399.0,8399.0,0.0,1833085.0,1362.0,1834447.0,2006,SEP,3.0,2006-09-01
Calaveras,209.0,0.0,0.0,588.0,0.0,0.0,797.0,0.0,0.0,564.0,1209.0,1773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,797.0,0.0,181990.0,0.0,181990.0,2006,SEP,3.0,2006-09-01
Colusa,75.0,0.0,0.0,356.0,4.0,5.0,431.0,4.0,5.0,211.0,918.0,1129.0,0.0,0.0,12.0,4.0,12.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,456.0,456.0,0.0,96344.0,916.0,97260.0,2006,SEP,3.0,2006-09-01
Contra Costa,5312.0,24.0,0.0,7999.0,79.0,33.0,13311.0,103.0,33.0,12900.0,18359.0,31259.0,44.0,32.0,209.0,96.0,253.0,128.0,0.0,46.0,46.0,0.0,0.0,0.0,16179.0,16179.0,0.0,3302146.0,19023.0,3321169.0,2006,SEP,3.0,2006-09-01
Del Norte,490.0,1.0,0.0,1243.0,6.0,1.0,1733.0,7.0,1.0,1412.0,2585.0,3997.0,3.0,1.0,20.0,6.0,23.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,1741.0,1741.0,0.0,401744.0,135.0,401879.0,2006,SEP,3.0,2006-09-01
El Dorado,542.0,0.0,0.0,1366.0,6.0,4.0,1908.0,6.0,4.0,1399.0,2964.0,4363.0,0.0,0.0,16.0,7.0,16.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,2091.0,2091.0,0.0,446059.0,881.0,446940.0,2006,SEP,3.0,2006-09-01
