county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,345703.0,5288.0,74.0,1170573.0,17149.0,6971.0,1516276.0,22437.0,7045.0,883605.0,2580000.0,3463605.0,11935.0,6621.0,46163.0,20301.0,58098.0,26922.0,99.0,9035.0,9134.0,0.0,0.0,0.0,2150595.0,2150595.0,0.0,518494556.27,4406857.4,522901413.67,2010,NOV,1545758.0,0,4.0,2010-11-01
Los Angeles,95833.0,1947.0,30.0,338449.0,5398.0,2466.0,434282.0,7345.0,2496.0,223186.0,711949.0,935135.0,3976.0,2516.0,14261.0,6420.0,18237.0,8936.0,37.0,3064.0,3101.0,0.0,0.0,0.0,960286.0,960286.0,0.0,145796901.0,1536850.0,147333751.0,2010,NOV,444123.0,1,4.0,2010-11-01
San Bernardino,29486.0,259.0,4.0,92608.0,1115.0,374.0,122094.0,1374.0,378.0,80865.0,226644.0,307509.0,644.0,292.0,3237.0,1258.0,3881.0,1550.0,4.0,481.0,485.0,0.0,0.0,0.0,136535.0,136535.0,0.0,44769603.0,251814.0,45021417.0,2010,NOV,123846.0,1,4.0,2010-11-01
San Diego,20329.0,422.0,8.0,64212.0,1381.0,563.0,84541.0,1803.0,571.0,56026.0,141342.0,197368.0,1025.0,537.0,3664.0,1560.0,4689.0,2097.0,13.0,737.0,750.0,0.0,0.0,0.0,94675.0,94675.0,0.0,29458746.58,339239.1,29797985.68,2010,NOV,86915.0,1,4.0,2010-11-01
Riverside,20579.0,219.0,3.0,64021.0,1230.0,202.0,84600.0,1449.0,205.0,57148.0,161506.0,218654.0,574.0,233.0,3911.0,1340.0,4485.0,1573.0,5.0,246.0,251.0,0.0,0.0,0.0,96168.0,96168.0,0.0,31617449.0,212141.0,31829590.0,2010,NOV,86254.0,1,4.0,2010-11-01
Sacramento,20004.0,595.0,5.0,58005.0,812.0,259.0,78009.0,1407.0,264.0,51695.0,129862.0,181557.0,1396.0,892.0,2098.0,1067.0,3494.0,1959.0,10.0,330.0,340.0,0.0,0.0,0.0,84715.0,84715.0,0.0,27933039.0,268791.0,28201830.0,2010,NOV,79680.0,1,4.0,2010-11-01
Fresno,17940.0,78.0,0.0,60950.0,456.0,92.0,78890.0,534.0,92.0,48644.0,145679.0,194323.0,206.0,88.0,1302.0,500.0,1508.0,588.0,0.0,114.0,114.0,0.0,0.0,0.0,86876.0,86876.0,0.0,28739008.68,83586.32,28822595.0,2010,NOV,79516.0,1,4.0,2010-11-01
Orange,14905.0,217.0,2.0,58108.0,1478.0,532.0,73013.0,1695.0,534.0,38227.0,131963.0,170190.0,497.0,282.0,3719.0,1831.0,4216.0,2113.0,4.0,672.0,676.0,0.0,0.0,0.0,80935.0,80935.0,0.0,24551114.0,300992.0,24852106.0,2010,NOV,75242.0,0,4.0,2010-11-01
Alameda,12057.0,322.0,4.0,38157.0,790.0,352.0,50214.0,1112.0,356.0,28420.0,75672.0,104092.0,722.0,373.0,2002.0,1010.0,2724.0,1383.0,4.0,461.0,465.0,0.0,0.0,0.0,51682.0,51682.0,0.0,16028781.0,229794.0,16258575.0,2010,NOV,51682.0,0,4.0,2010-11-01
Kern,12745.0,62.0,2.0,37113.0,274.0,77.0,49858.0,336.0,79.0,35166.0,90711.0,125877.0,171.0,68.0,780.0,302.0,951.0,370.0,3.0,103.0,106.0,0.0,0.0,0.0,56103.0,56103.0,0.0,18220095.0,65699.0,18285794.0,2010,NOV,50273.0,0,4.0,2010-11-01
