county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,315550.0,4406.0,219.0,412835.0,6542.0,4368.0,728385.0,10948.0,4587.0,853681.0,982287.0,1835968.0,9970.0,5407.0,18438.0,8320.0,28408.0,13727.0,667.0,5863.0,6530.0,5128.0,1080.0,6988.0,829772.0,842968.0,2204.0,166922612.0,1480426.0,168403038.0,2004,MAR,743920.0,0,1.0,2004-03-01
Los Angeles,98873.0,1995.0,39.0,173253.0,2898.0,2448.0,272126.0,4893.0,2487.0,235578.0,399080.0,634658.0,4344.0,2452.0,8126.0,3490.0,12470.0,5942.0,70.0,3014.0,3084.0,0.0,0.0,0.0,335547.0,335547.0,0.0,62344480.0,688561.0,63033041.0,2004,MAR,279506.0,1,1.0,2004-03-01
San Bernardino,22880.0,169.0,4.0,22220.0,341.0,220.0,45100.0,510.0,224.0,65201.0,61170.0,126371.0,460.0,179.0,1067.0,383.0,1527.0,562.0,5.0,288.0,293.0,4.0,0.0,0.0,51587.0,51591.0,1740.0,11346682.0,68532.0,11415214.0,2004,MAR,45834.0,1,1.0,2004-03-01
Sacramento,23333.0,443.0,100.0,12697.0,130.0,159.0,36030.0,573.0,259.0,74925.0,26857.0,101782.0,1061.0,795.0,326.0,191.0,1387.0,986.0,398.0,250.0,648.0,0.0,0.0,0.0,39594.0,39594.0,0.0,8908482.0,110247.0,9018729.0,2004,MAR,36862.0,1,1.0,2004-03-01
Fresno,20382.0,149.0,2.0,12590.0,222.0,10.0,32972.0,371.0,12.0,66634.0,31716.0,98350.0,427.0,166.0,693.0,252.0,1120.0,418.0,2.0,15.0,17.0,0.0,0.0,0.0,37188.0,37188.0,0.0,8422189.0,26224.0,8448413.0,2004,MAR,33355.0,1,1.0,2004-03-01
Orange,11343.0,141.0,8.0,17108.0,356.0,110.0,28451.0,497.0,118.0,28993.0,44090.0,73083.0,261.0,153.0,849.0,417.0,1110.0,570.0,21.0,153.0,174.0,0.0,0.0,0.0,30015.0,30015.0,0.0,6022802.0,52552.0,6075354.0,2004,MAR,29066.0,1,1.0,2004-03-01
San Diego,14596.0,265.0,11.0,13779.0,258.0,152.0,28375.0,523.0,163.0,39589.0,37743.0,77332.0,609.0,301.0,652.0,313.0,1261.0,614.0,24.0,217.0,241.0,0.0,0.0,435.0,31205.0,31640.0,227.0,6498357.0,63855.0,6562212.0,2004,MAR,29061.0,1,1.0,2004-03-01
Riverside,15251.0,134.0,15.0,9318.0,155.0,51.0,24569.0,289.0,66.0,45494.0,24562.0,70056.0,359.0,144.0,500.0,193.0,859.0,337.0,52.0,79.0,131.0,0.0,0.0,0.0,28374.0,28374.0,0.0,6218120.0,31319.0,6249439.0,2004,MAR,24924.0,0,1.0,2004-03-01
Kern,6908.0,123.0,0.0,16991.0,419.0,106.0,23899.0,542.0,106.0,20048.0,48112.0,68160.0,341.0,128.0,1257.0,453.0,1598.0,581.0,0.0,135.0,135.0,0.0,0.0,0.0,26620.0,26620.0,0.0,5961583.0,57440.0,6019023.0,2004,MAR,24547.0,0,1.0,2004-03-01
Alameda,14279.0,62.0,0.0,9902.0,72.0,105.0,24181.0,134.0,105.0,36554.0,25349.0,61903.0,126.0,63.0,188.0,80.0,314.0,143.0,0.0,136.0,136.0,0.0,0.0,0.0,24420.0,24420.0,0.0,4928786.0,29835.0,4958621.0,2004,MAR,24420.0,0,1.0,2004-03-01
Santa Clara,10011.0,148.0,2.0,10994.0,232.0,226.0,21005.0,380.0,228.0,26440.0,24463.0,50903.0,331.0,155.0,501.0,286.0,832.0,441.0,7.0,315.0,322.0,0.0,0.0,0.0,22012.0,22012.0,0.0,4511260.0,77082.0,4588342.0,2004,MAR,21613.0,0,1.0,2004-03-01
San Francisco,5146.0,126.0,15.0,13604.0,191.0,345.0,18750.0,317.0,360.0,13408.0,17030.0,30438.0,172.0,149.0,335.0,232.0,507.0,381.0,30.0,460.0,490.0,0.0,0.0,0.0,21117.0,21117.0,0.0,2797344.0,90948.0,2888292.0,2004,MAR,19427.0,0,1.0,2004-03-01
Tulare,10544.0,117.0,1.0,8032.0,265.0,43.0,18576.0,382.0,44.0,32634.0,20008.0,52642.0,172.0,127.0,694.0,639.0,866.0,766.0,3.0,275.0,278.0,0.0,0.0,0.0,21442.0,21442.0,0.0,4459968.0,22213.0,4482181.0,2004,MAR,19002.0,0,1.0,2004-03-01
San Joaquin,5693.0,2.0,0.0,9554.0,46.0,43.0,15247.0,48.0,43.0,16377.0,26348.0,42725.0,6.0,2.0,574.0,242.0,580.0,244.0,0.0,63.0,63.0,0.0,0.0,0.0,18229.0,18229.0,0.0,4080802.0,7117.0,4087919.0,2004,MAR,15338.0,0,1.0,2004-03-01
Stanislaus,5821.0,34.0,3.0,6502.0,84.0,24.0,12323.0,118.0,27.0,17047.0,18767.0,35814.0,79.0,40.0,252.0,112.0,331.0,152.0,7.0,40.0,47.0,0.0,0.0,0.0,13916.0,13916.0,136.0,3185998.0,13471.0,3199469.0,2004,MAR,12468.0,0,1.0,2004-03-01
Contra Costa,6429.0,134.0,2.0,3606.0,52.0,25.0,10035.0,186.0,27.0,17547.0,7073.0,24620.0,309.0,155.0,107.0,54.0,416.0,209.0,5.0,31.0,36.0,0.0,0.0,0.0,11544.0,11544.0,0.0,2198078.0,14251.0,2212329.0,2004,MAR,10248.0,0,1.0,2004-03-01
Merced,4375.0,3.0,0.0,5155.0,38.0,24.0,9530.0,41.0,24.0,12400.0,15898.0,28298.0,10.0,3.0,97.0,51.0,107.0,54.0,0.0,27.0,27.0,0.0,0.0,0.0,9346.0,9346.0,0.0,2166929.0,6129.0,2173058.0,2004,MAR,9595.0,0,1.0,2004-03-01
Ventura,3680.0,24.0,1.0,5306.0,84.0,39.0,8986.0,108.0,40.0,10078.0,12831.0,22909.0,64.0,27.0,229.0,88.0,293.0,115.0,5.0,58.0,63.0,0.0,0.0,0.0,9698.0,9698.0,0.0,1918380.0,12821.0,1931201.0,2004,MAR,9134.0,0,1.0,2004-03-01
Santa Barbara,3559.0,76.0,6.0,3351.0,93.0,30.0,6910.0,169.0,36.0,7073.0,8212.0,15285.0,139.0,76.0,264.0,130.0,403.0,206.0,13.0,44.0,57.0,0.0,0.0,0.0,7696.0,7696.0,0.0,1382020.0,14259.0,1396279.0,2004,MAR,7115.0,0,1.0,2004-03-01
Butte,2287.0,6.0,0.0,4291.0,13.0,3.0,6578.0,19.0,3.0,6306.0,10286.0,16592.0,26.0,6.0,49.0,13.0,75.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,7386.0,7386.0,0.0,1466529.0,2000.0,1468529.0,2004,MAR,6600.0,0,1.0,2004-03-01
Monterey,2019.0,37.0,0.0,4440.0,59.0,12.0,6459.0,96.0,12.0,5551.0,11295.0,16846.0,107.0,38.0,171.0,61.0,278.0,99.0,0.0,12.0,12.0,0.0,0.0,0.0,7368.0,7368.0,0.0,1477337.0,9151.0,1486488.0,2004,MAR,6567.0,0,1.0,2004-03-01
Solano,3470.0,21.0,2.0,2305.0,9.0,16.0,5775.0,30.0,18.0,9852.0,4415.0,14267.0,22.0,22.0,27.0,13.0,49.0,35.0,7.0,18.0,25.0,0.0,0.0,0.0,6666.0,6666.0,0.0,1233728.0,3656.0,1237384.0,2004,MAR,5823.0,0,1.0,2004-03-01
