county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,260641.0,4090.0,49.0,683545.0,10392.0,4751.0,944186.0,14482.0,4800.0,658759.0,1601916.0,2260675.0,9312.0,5076.0,28714.0,12481.0,38026.0,17557.0,58.0,6013.0,6071.0,0.0,0.0,0.0,1070563.0,1070563.0,0.0,261005913.03,2183317.38,263189230.41,2008,JUL,3.0,2008-07-01
Alameda,10935.0,260.0,6.0,24107.0,380.0,219.0,35042.0,640.0,225.0,25538.0,48633.0,74171.0,577.0,300.0,919.0,451.0,1496.0,751.0,7.0,279.0,286.0,0.0,0.0,0.0,35907.0,35907.0,0.0,8642629.0,106949.0,8749578.0,2008,JUL,3.0,2008-07-01
Alpine,6.0,0.0,0.0,41.0,0.0,0.0,47.0,0.0,0.0,17.0,92.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,10311.0,0.0,10311.0,2008,JUL,3.0,2008-07-01
Amador,159.0,0.0,0.0,609.0,0.0,0.0,768.0,0.0,0.0,414.0,1177.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,834.0,0.0,186084.0,0.0,186084.0,2008,JUL,3.0,2008-07-01
Butte,1719.0,0.0,0.0,6947.0,23.0,15.0,8666.0,23.0,15.0,4386.0,15254.0,19640.0,0.0,0.0,70.0,28.0,70.0,28.0,0.0,17.0,17.0,0.0,0.0,0.0,9597.0,9597.0,0.0,2240779.0,4454.0,2245233.0,2008,JUL,3.0,2008-07-01
Calaveras,264.0,0.0,0.0,867.0,0.0,0.0,1131.0,0.0,0.0,711.0,1728.0,2439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,1131.0,0.0,276768.0,0.0,276768.0,2008,JUL,3.0,2008-07-01
Colusa,72.0,1.0,0.0,419.0,10.0,1.0,491.0,11.0,1.0,226.0,1136.0,1362.0,2.0,1.0,25.0,10.0,27.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,539.0,539.0,0.0,131634.0,868.0,132502.0,2008,JUL,3.0,2008-07-01
Contra Costa,5431.0,61.0,0.0,11102.0,122.0,45.0,16533.0,183.0,45.0,13156.0,24212.0,37368.0,156.0,73.0,355.0,145.0,511.0,218.0,0.0,54.0,54.0,0.0,0.0,0.0,18733.0,18733.0,0.0,4381553.0,25111.0,4406664.0,2008,JUL,3.0,2008-07-01
Del Norte,407.0,2.0,0.0,1410.0,5.0,1.0,1817.0,7.0,1.0,1141.0,2866.0,4007.0,3.0,2.0,13.0,6.0,16.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1825.0,1825.0,0.0,447808.0,651.0,448459.0,2008,JUL,3.0,2008-07-01
El Dorado,494.0,0.0,0.0,1936.0,7.0,5.0,2430.0,7.0,5.0,1306.0,4047.0,5353.0,0.0,0.0,12.0,8.0,12.0,8.0,0.0,6.0,6.0,0.0,0.0,0.0,2725.0,2725.0,0.0,616375.0,1306.0,617681.0,2008,JUL,3.0,2008-07-01
Fresno,15912.0,106.0,1.0,37620.0,366.0,59.0,53532.0,472.0,60.0,43038.0,97481.0,140519.0,281.0,120.0,1150.0,388.0,1431.0,508.0,1.0,63.0,64.0,0.0,0.0,0.0,60971.0,60971.0,0.0,16092333.0,44933.0,16137266.0,2008,JUL,3.0,2008-07-01
Glenn,225.0,0.0,0.0,704.0,4.0,0.0,929.0,4.0,0.0,642.0,1743.0,2385.0,0.0,0.0,15.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,1013.0,0.0,249464.0,534.0,249998.0,2008,JUL,3.0,2008-07-01
Humboldt,1053.0,0.0,0.0,3883.0,9.0,6.0,4936.0,9.0,6.0,2712.0,7376.0,10088.0,0.0,0.0,16.0,15.0,16.0,15.0,0.0,8.0,8.0,0.0,0.0,0.0,5509.0,5509.0,0.0,1164455.0,2044.0,1166499.0,2008,JUL,3.0,2008-07-01
Imperial,1701.0,2.0,0.0,6034.0,166.0,33.0,7735.0,168.0,33.0,5247.0,15792.0,21039.0,4.0,2.0,453.0,171.0,457.0,173.0,0.0,36.0,36.0,0.0,0.0,0.0,7936.0,7936.0,0.0,2411528.0,17195.0,2428723.0,2008,JUL,3.0,2008-07-01
Inyo,99.0,0.0,0.0,424.0,0.0,0.0,523.0,0.0,0.0,282.0,924.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,546.0,0.0,123772.0,0.0,123772.0,2008,JUL,3.0,2008-07-01
