county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,298116.0,4683.0,62.0,941190.0,14830.0,5936.0,1239306.0,19513.0,5998.0,749465.0,2144558.0,2894023.0,10693.0,5862.0,40669.0,17546.0,51362.0,23408.0,78.0,7579.0,7657.0,0.0,0.0,0.0,1776775.0,1776775.0,0.0,434019697.53,3682879.32,437702576.85,2009,SEP,1264817.0,False,3.0,2009-09-01
Los Angeles,83887.0,1799.0,31.0,281568.0,4854.0,2133.0,365455.0,6653.0,2164.0,191406.0,606812.0,798218.0,3771.0,2281.0,13134.0,5736.0,16905.0,8017.0,41.0,2618.0,2659.0,0.0,0.0,0.0,817843.0,817843.0,0.0,125601521.0,1336232.0,126937753.0,2009,SEP,374272.0,True,3.0,2009-09-01
San Bernardino,25286.0,273.0,2.0,68562.0,1146.0,362.0,93848.0,1419.0,364.0,68493.0,178910.0,247403.0,746.0,311.0,3458.0,1304.0,4204.0,1615.0,2.0,456.0,458.0,0.0,0.0,0.0,103805.0,103805.0,0.0,35889701.0,255565.0,36145266.0,2009,SEP,95631.0,True,3.0,2009-09-01
Sacramento,18952.0,652.0,7.0,48166.0,765.0,272.0,67118.0,1417.0,279.0,48903.0,109318.0,158221.0,1594.0,977.0,2020.0,1089.0,3614.0,2066.0,8.0,348.0,356.0,0.0,0.0,0.0,73781.0,73781.0,0.0,24444765.0,272284.0,24717049.0,2009,SEP,68814.0,True,3.0,2009-09-01
Fresno,17392.0,93.0,0.0,50393.0,433.0,92.0,67785.0,526.0,92.0,47187.0,125358.0,172545.0,227.0,106.0,1348.0,493.0,1575.0,599.0,0.0,111.0,111.0,0.0,0.0,0.0,74738.0,74738.0,0.0,25144650.0,81369.0,25226019.0,2009,SEP,68403.0,True,3.0,2009-09-01
Riverside,17514.0,195.0,2.0,47091.0,1008.0,175.0,64605.0,1203.0,177.0,48071.0,126156.0,174227.0,518.0,212.0,3191.0,1107.0,3709.0,1319.0,2.0,209.0,211.0,0.0,0.0,0.0,70429.0,70429.0,0.0,24613782.0,170215.0,24783997.0,2009,SEP,65985.0,True,3.0,2009-09-01
San Diego,17347.0,386.0,3.0,41030.0,891.0,312.0,58377.0,1277.0,315.0,47146.0,97131.0,144277.0,918.0,450.0,2378.0,1018.0,3296.0,1468.0,3.0,391.0,394.0,0.0,0.0,0.0,67016.0,67016.0,0.0,21732303.0,216207.0,21948510.0,2009,SEP,59969.0,True,3.0,2009-09-01
Orange,12618.0,190.0,1.0,40819.0,1107.0,360.0,53437.0,1297.0,361.0,31902.0,96992.0,128894.0,433.0,231.0,2879.0,1421.0,3312.0,1652.0,3.0,466.0,469.0,0.0,0.0,0.0,60298.0,60298.0,0.0,18691430.0,221042.0,18912472.0,2009,SEP,55095.0,False,3.0,2009-09-01
Alameda,11234.0,312.0,1.0,31546.0,544.0,279.0,42780.0,856.0,280.0,26256.0,62057.0,88313.0,711.0,375.0,1309.0,683.0,2020.0,1058.0,1.0,359.0,360.0,0.0,0.0,0.0,43916.0,43916.0,0.0,13789544.0,182697.0,13972241.0,2009,SEP,43916.0,False,3.0,2009-09-01
Kern,6956.0,7.0,0.0,34949.0,333.0,91.0,41905.0,340.0,91.0,19322.0,90673.0,109995.0,17.0,9.0,977.0,370.0,994.0,379.0,0.0,161.0,161.0,0.0,0.0,0.0,45054.0,45054.0,0.0,15685742.0,67622.0,15753364.0,2009,SEP,42336.0,False,3.0,2009-09-01
