county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,322755.0,4600.0,110.0,1437943.0,19343.0,8013.0,1760698.0,23943.0,8123.0,809129.0,3087309.0,3896438.0,9980.0,5952.0,50086.0,23306.0,60066.0,29258.0,190.0,10531.0,10721.0,0.0,0.0,0.0,2434871.0,2434871.0,0.0,592260328.18,5122501.51,597382829.69,2012,APR,1792764.0,False,2.0,2012-04-01
Los Angeles,92092.0,1846.0,62.0,393646.0,5329.0,2644.0,485738.0,7175.0,2706.0,210530.0,819998.0,1030528.0,3540.0,2523.0,13418.0,6466.0,16958.0,8989.0,132.0,3366.0,3498.0,0.0,0.0,0.0,1062814.0,1062814.0,0.0,162550233.0,1695548.0,164245781.0,2012,APR,495619.0,True,2.0,2012-04-01
San Bernardino,28481.0,159.0,4.0,115953.0,958.0,289.0,144434.0,1117.0,293.0,77023.0,268442.0,345465.0,410.0,185.0,2681.0,1079.0,3091.0,1264.0,4.0,370.0,374.0,0.0,0.0,0.0,154010.0,154010.0,0.0,51168536.0,212719.0,51381255.0,2012,APR,145844.0,True,2.0,2012-04-01
San Diego,17808.0,400.0,3.0,88948.0,1775.0,703.0,106756.0,2175.0,706.0,48579.0,185500.0,234079.0,972.0,541.0,4571.0,2055.0,5543.0,2596.0,4.0,908.0,912.0,0.0,0.0,0.0,118995.0,118995.0,0.0,35753005.0,429376.0,36182381.0,2012,APR,109637.0,True,2.0,2012-04-01
Riverside,19680.0,187.0,3.0,83758.0,1284.0,269.0,103438.0,1471.0,272.0,54006.0,199390.0,253396.0,484.0,211.0,3882.0,1445.0,4366.0,1656.0,4.0,328.0,332.0,0.0,0.0,0.0,111044.0,111044.0,0.0,36920167.0,253441.0,37173608.0,2012,APR,105181.0,True,2.0,2012-04-01
Orange,13607.0,157.0,1.0,78364.0,1885.0,714.0,91971.0,2042.0,715.0,34478.0,170393.0,204871.0,352.0,210.0,4442.0,2390.0,4794.0,2600.0,2.0,933.0,935.0,0.0,0.0,0.0,100854.0,100854.0,0.0,30195594.0,395944.0,30591538.0,2012,APR,94728.0,True,2.0,2012-04-01
Sacramento,17552.0,430.0,6.0,69396.0,919.0,391.0,86948.0,1349.0,397.0,44329.0,150823.0,195152.0,987.0,642.0,2373.0,1216.0,3360.0,1858.0,6.0,524.0,530.0,0.0,0.0,0.0,94201.0,94201.0,0.0,30499844.0,307985.71,30807829.71,2012,APR,88694.0,True,2.0,2012-04-01
Fresno,16204.0,105.0,1.0,71030.0,510.0,116.0,87234.0,615.0,117.0,42795.0,168436.0,211231.0,281.0,115.0,1486.0,570.0,1767.0,685.0,1.0,148.0,149.0,0.0,0.0,0.0,94340.0,94340.0,0.0,31681556.55,108210.41,31789766.96,2012,APR,87966.0,False,2.0,2012-04-01
Alameda,10642.0,310.0,5.0,48323.0,1008.0,469.0,58965.0,1318.0,474.0,24835.0,93044.0,117879.0,690.0,353.0,2401.0,1260.0,3091.0,1613.0,5.0,622.0,627.0,0.0,0.0,0.0,60757.0,60757.0,0.0,18520234.0,286618.0,18806852.0,2012,APR,60757.0,False,2.0,2012-04-01
Kern,12118.0,78.0,2.0,43729.0,510.0,134.0,55847.0,588.0,136.0,32814.0,103380.0,136194.0,198.0,87.0,1596.0,554.0,1794.0,641.0,2.0,168.0,170.0,0.0,0.0,0.0,59853.0,59853.0,0.0,20237569.0,105646.0,20343215.0,2012,APR,56571.0,False,2.0,2012-04-01
