county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,311806.0,4434.0,91.0,1516169.0,19643.0,8271.0,1827975.0,24077.0,8362.0,783652.0,3218976.0,4002628.0,9516.0,5666.0,50278.0,23807.0,59794.0,29473.0,167.0,10872.0,11039.0,0.0,0.0,0.0,2553695.0,2553695.0,0.0,609307971.53,5237707.5,614545679.03,2012,AUG,1860414.0,False,3.0,2012-08-01
Los Angeles,90819.0,1851.0,53.0,423312.0,5522.0,2853.0,514131.0,7373.0,2906.0,207559.0,866247.0,1073806.0,3576.0,2522.0,13611.0,6786.0,17187.0,9308.0,122.0,3631.0,3753.0,0.0,0.0,0.0,1132387.0,1132387.0,0.0,170234030.0,1786378.0,172020408.0,2012,AUG,524410.0,True,3.0,2012-08-01
San Bernardino,28174.0,159.0,6.0,124256.0,1005.0,293.0,152430.0,1164.0,299.0,76378.0,284551.0,360929.0,407.0,179.0,2832.0,1130.0,3239.0,1309.0,6.0,383.0,389.0,0.0,0.0,0.0,163981.0,163981.0,0.0,53590589.0,224291.0,53814880.0,2012,AUG,153893.0,True,3.0,2012-08-01
San Diego,17407.0,383.0,4.0,93217.0,1794.0,684.0,110624.0,2177.0,688.0,47380.0,193218.0,240598.0,922.0,501.0,4692.0,2094.0,5614.0,2595.0,4.0,873.0,877.0,0.0,0.0,0.0,124445.0,124445.0,0.0,36811216.65,425935.61,37237152.26,2012,AUG,113489.0,True,3.0,2012-08-01
Riverside,19506.0,158.0,4.0,89889.0,1284.0,258.0,109395.0,1442.0,262.0,53450.0,212463.0,265913.0,421.0,173.0,3878.0,1428.0,4299.0,1601.0,5.0,316.0,321.0,0.0,0.0,0.0,118941.0,118941.0,0.0,38768872.0,244451.0,39013323.0,2012,AUG,111099.0,True,3.0,2012-08-01
Orange,13116.0,164.0,1.0,82826.0,1918.0,721.0,95942.0,2082.0,722.0,33123.0,179176.0,212299.0,368.0,215.0,4500.0,2439.0,4868.0,2654.0,2.0,946.0,948.0,0.0,0.0,0.0,105955.0,105955.0,0.0,31443415.0,407065.0,31850480.0,2012,AUG,98746.0,True,3.0,2012-08-01
Sacramento,17518.0,376.0,3.0,72323.0,960.0,400.0,89841.0,1336.0,403.0,44353.0,155511.0,199864.0,841.0,544.0,2424.0,1287.0,3265.0,1831.0,3.0,537.0,540.0,0.0,0.0,0.0,98122.0,98122.0,0.0,31234621.0,319366.0,31553987.0,2012,AUG,91580.0,True,3.0,2012-08-01
Fresno,15505.0,93.0,1.0,72911.0,491.0,115.0,88416.0,584.0,116.0,41306.0,171672.0,212978.0,255.0,100.0,1435.0,559.0,1690.0,659.0,1.0,154.0,155.0,0.0,0.0,0.0,96027.0,96027.0,0.0,31869191.0,104859.0,31974050.0,2012,AUG,89116.0,False,3.0,2012-08-01
Alameda,10389.0,307.0,3.0,50362.0,1020.0,474.0,60751.0,1327.0,477.0,24134.0,96030.0,120164.0,687.0,355.0,2366.0,1274.0,3053.0,1629.0,6.0,616.0,622.0,0.0,0.0,0.0,62555.0,62555.0,0.0,18985990.0,289244.0,19275234.0,2012,AUG,62555.0,False,3.0,2012-08-01
Kern,11674.0,62.0,1.0,45806.0,493.0,133.0,57480.0,555.0,134.0,31809.0,106590.0,138399.0,156.0,69.0,1519.0,554.0,1675.0,623.0,1.0,165.0,166.0,0.0,0.0,0.0,61650.0,61650.0,0.0,20472697.0,98691.0,20571388.0,2012,AUG,58169.0,False,3.0,2012-08-01
Santa Clara,7375.0,100.0,0.0,40492.0,778.0,691.0,47867.0,878.0,691.0,17899.0,84367.0,102266.0,198.0,126.0,1618.0,1077.0,1816.0,1203.0,0.0,1045.0,1045.0,0.0,0.0,0.0,54068.0,54068.0,0.0,15607691.0,303844.0,15911535.0,2012,AUG,49436.0,False,3.0,2012-08-01
Tulare,8827.0,69.0,0.0,35165.0,539.0,142.0,43992.0,608.0,142.0,24135.0,83350.0,107485.0,156.0,70.0,1578.0,607.0,1734.0,677.0,0.0,177.0,177.0,0.0,0.0,0.0,47583.0,47583.0,0.0,15936196.0,101645.0,16037841.0,2012,AUG,44742.0,False,3.0,2012-08-01
San Joaquin,9390.0,67.0,1.0,34091.0,462.0,96.0,43481.0,529.0,97.0,24202.0,81735.0,105937.0,159.0,75.0,1306.0,555.0,1465.0,630.0,1.0,150.0,151.0,0.0,0.0,0.0,47394.0,47394.0,0.0,15965073.0,106107.0,16071180.0,2012,AUG,44107.0,False,3.0,2012-08-01
Stanislaus,7194.0,24.0,1.0,32825.0,119.0,29.0,40019.0,143.0,30.0,18975.0,69478.0,88453.0,55.0,28.0,331.0,129.0,386.0,157.0,1.0,42.0,43.0,0.0,0.0,0.0,42147.0,42147.0,0.0,12895260.0,25872.0,12921132.0,2012,AUG,40192.0,False,3.0,2012-08-01
Contra Costa,5939.0,59.0,0.0,26881.0,304.0,80.0,32820.0,363.0,80.0,14160.0,53696.0,67856.0,123.0,68.0,756.0,367.0,879.0,435.0,0.0,109.0,109.0,0.0,0.0,0.0,36433.0,36433.0,0.0,10575202.46,65999.36,10641201.82,2012,AUG,33263.0,False,3.0,2012-08-01
San Francisco,2893.0,177.0,2.0,28552.0,601.0,616.0,31445.0,778.0,618.0,6293.0,41327.0,47620.0,318.0,203.0,1113.0,826.0,1431.0,1029.0,2.0,851.0,853.0,0.0,0.0,0.0,34696.0,34696.0,0.0,7619733.51,235878.31,7855611.82,2012,AUG,32841.0,False,3.0,2012-08-01
Ventura,3638.0,20.0,0.0,27444.0,218.0,72.0,31082.0,238.0,72.0,9173.0,54784.0,63957.0,36.0,23.0,567.0,243.0,603.0,266.0,0.0,85.0,85.0,0.0,0.0,0.0,33645.0,33645.0,0.0,9447502.94,42039.48,9489542.42,2012,AUG,31392.0,False,3.0,2012-08-01
Merced,4686.0,22.0,1.0,17145.0,85.0,7.0,21831.0,107.0,8.0,12788.0,40531.0,53319.0,60.0,26.0,261.0,94.0,321.0,120.0,1.0,7.0,8.0,0.0,0.0,0.0,23141.0,23141.0,0.0,7744692.0,14881.0,7759573.0,2012,AUG,21946.0,False,3.0,2012-08-01
Solano,3325.0,28.0,0.0,16706.0,143.0,32.0,20031.0,171.0,32.0,7984.0,31902.0,39886.0,57.0,31.0,368.0,164.0,425.0,195.0,0.0,41.0,41.0,0.0,0.0,0.0,22291.0,22291.0,0.0,6227730.79,31122.6,6258853.39,2012,AUG,20234.0,False,3.0,2012-08-01
Monterey,3068.0,19.0,0.0,15656.0,120.0,21.0,18724.0,139.0,21.0,7857.0,34764.0,42621.0,51.0,21.0,349.0,140.0,400.0,161.0,0.0,30.0,30.0,0.0,0.0,0.0,20086.0,20086.0,0.0,6193797.0,25231.0,6219028.0,2012,AUG,18884.0,False,3.0,2012-08-01
Sonoma,2244.0,36.0,2.0,15987.0,211.0,58.0,18231.0,247.0,60.0,5415.0,28173.0,33588.0,85.0,36.0,536.0,241.0,621.0,277.0,2.0,71.0,73.0,0.0,0.0,0.0,20215.0,20215.0,0.0,5230981.74,39124.83,5270106.57,2012,AUG,18538.0,False,3.0,2012-08-01
Imperial,2237.0,38.0,0.0,11683.0,278.0,41.0,13920.0,316.0,41.0,6283.0,29158.0,35441.0,90.0,40.0,788.0,299.0,878.0,339.0,0.0,48.0,48.0,0.0,0.0,0.0,15395.0,15395.0,0.0,5013055.0,51591.0,5064646.0,2012,AUG,14277.0,False,3.0,2012-08-01
Butte,2119.0,6.0,0.0,11961.0,42.0,10.0,14080.0,48.0,10.0,5308.0,24044.0,29352.0,14.0,6.0,119.0,46.0,133.0,52.0,0.0,14.0,14.0,0.0,0.0,0.0,15351.0,15351.0,0.0,4343782.0,6778.0,4350560.0,2012,AUG,14138.0,False,3.0,2012-08-01
Santa Barbara,2479.0,5.0,0.0,11403.0,76.0,12.0,13882.0,81.0,12.0,6230.0,24890.0,31120.0,12.0,5.0,225.0,80.0,237.0,85.0,0.0,19.0,19.0,0.0,0.0,0.0,15388.0,15388.0,0.0,4502164.78,11309.25,4513474.03,2012,AUG,13975.0,False,3.0,2012-08-01
San Mateo,1808.0,56.0,0.0,11388.0,375.0,136.0,13196.0,431.0,136.0,4516.0,22136.0,26652.0,108.0,61.0,954.0,451.0,1062.0,512.0,0.0,175.0,175.0,0.0,0.0,0.0,14864.0,14864.0,0.0,4093269.63,78630.06,4171899.69,2012,AUG,13763.0,False,3.0,2012-08-01
Shasta,1750.0,6.0,0.0,10703.0,15.0,14.0,12453.0,21.0,14.0,4406.0,20547.0,24953.0,13.0,6.0,32.0,16.0,45.0,22.0,0.0,21.0,21.0,0.0,0.0,0.0,13391.0,13391.0,0.0,3608660.0,5630.0,3614290.0,2012,AUG,12488.0,False,3.0,2012-08-01
Santa Cruz,1239.0,2.0,0.0,9778.0,56.0,10.0,11017.0,58.0,10.0,3074.0,18453.0,21527.0,3.0,4.0,140.0,63.0,143.0,67.0,0.0,10.0,10.0,0.0,0.0,0.0,12728.0,12728.0,0.0,3289312.0,9734.0,3299046.0,2012,AUG,11085.0,False,3.0,2012-08-01
Madera,1897.0,3.0,1.0,8416.0,54.0,2.0,10313.0,57.0,3.0,5144.0,21089.0,26233.0,8.0,3.0,174.0,62.0,182.0,65.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3757558.0,8631.0,3766189.0,2012,AUG,10373.0,False,3.0,2012-08-01
Kings,1629.0,9.0,1.0,7847.0,78.0,39.0,9476.0,87.0,40.0,4323.0,18038.0,22361.0,21.0,9.0,237.0,90.0,258.0,99.0,1.0,51.0,52.0,0.0,0.0,0.0,10310.0,10310.0,0.0,3130128.0,20118.0,3150246.0,2012,AUG,9603.0,False,3.0,2012-08-01
San Luis Obispo,1130.0,6.0,0.0,7730.0,50.0,11.0,8860.0,56.0,11.0,2868.0,14267.0,17135.0,10.0,6.0,128.0,54.0,138.0,60.0,0.0,14.0,14.0,0.0,0.0,0.0,10250.0,10250.0,0.0,2520507.0,7462.0,2527969.0,2012,AUG,8927.0,False,3.0,2012-08-01
