county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,329536.0,4848.0,110.0,1361201.0,18158.0,7723.0,1690737.0,23006.0,7833.0,838808.0,2954628.0,3793436.0,10872.0,6378.0,47553.0,21691.0,58425.0,28069.0,182.0,10217.0,10399.0,0.0,0.0,0.0,2341745.0,2341745.0,0.0,574559463.96,4881243.84,579440707.8,2011,SEP,1721576.0,False,3.0,2011-09-01
Los Angeles,94718.0,1744.0,32.0,385168.0,5265.0,2611.0,479886.0,7009.0,2643.0,217969.0,803283.0,1021252.0,3433.0,2371.0,13438.0,6245.0,16871.0,8616.0,40.0,3316.0,3356.0,0.0,0.0,0.0,1052286.0,1052286.0,0.0,161282170.0,1616141.0,162898311.0,2011,SEP,489538.0,True,3.0,2011-09-01
San Bernardino,28586.0,175.0,5.0,108661.0,993.0,308.0,137247.0,1168.0,313.0,77331.0,258520.0,335851.0,441.0,201.0,2790.0,1124.0,3231.0,1325.0,6.0,398.0,404.0,0.0,0.0,0.0,147505.0,147505.0,0.0,49537632.0,217319.0,49754951.0,2011,SEP,138728.0,True,3.0,2011-09-01
San Diego,20020.0,488.0,37.0,79646.0,1579.0,623.0,99666.0,2067.0,660.0,62765.0,168212.0,230977.0,1418.0,831.0,4186.0,1813.0,5604.0,2644.0,96.0,812.0,908.0,0.0,0.0,0.0,111543.0,111543.0,0.0,34065748.78,413998.99,34479747.77,2011,SEP,102393.0,True,3.0,2011-09-01
Riverside,20224.0,232.0,4.0,77676.0,1247.0,257.0,97900.0,1479.0,261.0,55674.0,188824.0,244498.0,624.0,260.0,3843.0,1397.0,4467.0,1657.0,4.0,317.0,321.0,0.0,0.0,0.0,107024.0,107024.0,0.0,35582932.0,237712.0,35820644.0,2011,SEP,99640.0,True,3.0,2011-09-01
Orange,14215.0,173.0,2.0,71616.0,1688.0,641.0,85831.0,1861.0,643.0,36051.0,158523.0,194574.0,379.0,228.0,4073.0,2084.0,4452.0,2312.0,3.0,844.0,847.0,0.0,0.0,0.0,94630.0,94630.0,0.0,28642210.0,355348.0,28997558.0,2011,SEP,88335.0,True,3.0,2011-09-01
Sacramento,18238.0,506.0,3.0,66333.0,887.0,321.0,84571.0,1393.0,324.0,46078.0,145947.0,192025.0,1152.0,739.0,2301.0,1172.0,3453.0,1911.0,3.0,438.0,441.0,0.0,0.0,0.0,91647.0,91647.0,0.0,29912121.64,302649.27,30214770.91,2011,SEP,86288.0,True,3.0,2011-09-01
Fresno,15967.0,93.0,0.0,68621.0,463.0,117.0,84588.0,556.0,117.0,42153.0,163299.0,205452.0,238.0,106.0,1329.0,515.0,1567.0,621.0,0.0,147.0,147.0,0.0,0.0,0.0,91880.0,91880.0,0.0,30699746.0,95104.14,30794850.14,2011,SEP,85261.0,False,3.0,2011-09-01
Alameda,10962.0,326.0,5.0,45449.0,935.0,434.0,56411.0,1261.0,439.0,25518.0,88935.0,114453.0,705.0,379.0,2260.0,1183.0,2965.0,1562.0,5.0,595.0,600.0,0.0,0.0,0.0,58111.0,58111.0,0.0,18011054.0,275057.0,18286111.0,2011,SEP,58111.0,False,3.0,2011-09-01
Kern,12585.0,77.0,1.0,40803.0,313.0,126.0,53388.0,390.0,127.0,34081.0,98511.0,132592.0,192.0,87.0,929.0,352.0,1121.0,439.0,1.0,222.0,223.0,0.0,0.0,0.0,57268.0,57268.0,0.0,19412192.0,87776.0,19499968.0,2011,SEP,53905.0,False,3.0,2011-09-01
