county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,301355.0,4210.0,128.0,1644165.0,19369.0,8435.0,1945520.0,23579.0,8563.0,752718.0,3435764.0,4188482.0,8804.0,5465.0,48086.0,23537.0,56890.0,29002.0,232.0,11016.0,11248.0,0.0,0.0,0.0,2691964.0,2691964.0,0.0,654606765.17,5331053.15,659937818.32,2013,OCT,1977662.0,0,4.0,2013-10-01
Los Angeles,87829.0,1908.0,78.0,468684.0,5750.0,3160.0,556513.0,7658.0,3238.0,199293.0,938516.0,1137809.0,3638.0,2631.0,13798.0,7137.0,17436.0,9768.0,169.0,4032.0,4201.0,0.0,0.0,0.0,1193638.0,1193638.0,0.0,185735405.0,1952375.0,187687780.0,2013,OCT,567409.0,1,4.0,2013-10-01
San Bernardino,27885.0,159.0,9.0,133278.0,1030.0,279.0,161163.0,1189.0,288.0,74947.0,298660.0,373607.0,412.0,180.0,2841.0,1180.0,3253.0,1360.0,12.0,360.0,372.0,0.0,0.0,0.0,172748.0,172748.0,0.0,57208357.0,201435.0,57409792.0,2013,OCT,162640.0,1,4.0,2013-10-01
San Diego,17056.0,289.0,2.0,107449.0,1644.0,497.0,124505.0,1933.0,499.0,46109.0,216485.0,262594.0,686.0,393.0,4141.0,1963.0,4827.0,2356.0,2.0,627.0,629.0,0.0,0.0,0.0,136399.0,136399.0,0.0,40591516.0,373778.0,40965294.0,2013,OCT,126937.0,1,4.0,2013-10-01
Riverside,19030.0,119.0,7.0,98673.0,1051.0,244.0,117703.0,1170.0,251.0,51629.0,228239.0,279868.0,293.0,138.0,3025.0,1170.0,3318.0,1308.0,8.0,295.0,303.0,0.0,0.0,0.0,126744.0,126744.0,0.0,42271440.0,193979.0,42465419.0,2013,OCT,119124.0,1,4.0,2013-10-01
Orange,13059.0,155.0,4.0,94199.0,1907.0,818.0,107258.0,2062.0,822.0,33132.0,199317.0,232449.0,346.0,203.0,4280.0,2426.0,4626.0,2629.0,8.0,1105.0,1113.0,0.0,0.0,0.0,116277.0,116277.0,0.0,35466904.0,463502.0,35930406.0,2013,OCT,110142.0,1,4.0,2013-10-01
Sacramento,17513.0,341.0,3.0,77520.0,908.0,420.0,95033.0,1249.0,423.0,44228.0,164036.0,208264.0,716.0,499.0,2171.0,1184.0,2887.0,1683.0,3.0,549.0,552.0,0.0,0.0,0.0,102195.0,102195.0,0.0,32847046.0,319889.0,33166935.0,2013,OCT,96705.0,1,4.0,2013-10-01
Fresno,15128.0,138.0,5.0,76587.0,521.0,124.0,91715.0,659.0,129.0,40613.0,177620.0,218233.0,347.0,152.0,1453.0,579.0,1800.0,731.0,7.0,145.0,152.0,0.0,0.0,0.0,98550.0,98550.0,0.0,33275663.0,123532.0,33399195.0,2013,OCT,92503.0,0,4.0,2013-10-01
Alameda,9722.0,242.0,6.0,53040.0,1094.0,436.0,62762.0,1336.0,442.0,22460.0,101358.0,123818.0,511.0,282.0,2617.0,1360.0,3128.0,1642.0,6.0,573.0,579.0,0.0,0.0,0.0,64540.0,64540.0,0.0,19988564.0,283284.0,20271848.0,2013,OCT,64540.0,0,4.0,2013-10-01
Kern,11052.0,46.0,1.0,47699.0,357.0,145.0,58751.0,403.0,146.0,29727.0,111244.0,140971.0,100.0,49.0,1042.0,403.0,1142.0,452.0,1.0,182.0,183.0,0.0,0.0,0.0,62794.0,62794.0,0.0,21355891.0,96575.0,21452466.0,2013,OCT,59300.0,0,4.0,2013-10-01
