county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,253891.0,3676.0,53.0,603026.0,8745.0,4091.0,856917.0,12421.0,4144.0,641838.0,1442941.0,2084779.0,8455.0,4547.0,23834.0,10444.0,32289.0,14991.0,82.0,5149.0,5231.0,0.0,0.0,0.0,977813.0,977813.0,0.0,241088372.17,1899973.0,242988345.17,2007,NOV,873482.0,False,4.0,2007-11-01
Los Angeles,71887.0,1543.0,22.0,200848.0,3420.0,1600.0,272735.0,4963.0,1622.0,164104.0,451308.0,615412.0,3194.0,1877.0,9321.0,4114.0,12515.0,5991.0,30.0,1901.0,1931.0,0.0,0.0,0.0,330293.0,330293.0,0.0,76036326.0,812988.0,76849314.0,2007,NOV,279320.0,True,4.0,2007-11-01
San Bernardino,19604.0,171.0,3.0,36621.0,480.0,209.0,56225.0,651.0,212.0,54408.0,104830.0,159238.0,463.0,180.0,1481.0,549.0,1944.0,729.0,3.0,276.0,279.0,0.0,0.0,0.0,63062.0,63062.0,0.0,18008711.0,97067.0,18105778.0,2007,NOV,57088.0,True,4.0,2007-11-01
Sacramento,16445.0,621.0,3.0,30716.0,517.0,195.0,47161.0,1138.0,198.0,42379.0,76782.0,119161.0,1525.0,955.0,1425.0,742.0,2950.0,1697.0,4.0,259.0,263.0,0.0,0.0,0.0,52594.0,52594.0,0.0,14252829.0,149336.0,14402165.0,2007,NOV,48497.0,True,4.0,2007-11-01
Fresno,15127.0,98.0,1.0,31723.0,327.0,29.0,46850.0,425.0,30.0,41606.0,85676.0,127282.0,296.0,114.0,937.0,336.0,1233.0,450.0,8.0,35.0,43.0,0.0,0.0,0.0,52478.0,52478.0,0.0,14403374.0,38811.0,14442185.0,2007,NOV,47305.0,True,4.0,2007-11-01
San Diego,14708.0,254.0,2.0,21806.0,422.0,177.0,36514.0,676.0,179.0,39654.0,56901.0,96555.0,653.0,295.0,1087.0,459.0,1740.0,754.0,2.0,229.0,231.0,0.0,0.0,0.0,41657.0,41657.0,0.0,10819674.0,81304.0,10900978.0,2007,NOV,37369.0,True,4.0,2007-11-01
Riverside,12815.0,122.0,4.0,21708.0,357.0,83.0,34523.0,479.0,87.0,35741.0,62334.0,98075.0,341.0,130.0,1159.0,406.0,1500.0,536.0,4.0,104.0,108.0,0.0,0.0,0.0,38019.0,38019.0,0.0,10563079.0,56653.0,10619732.0,2007,NOV,35089.0,True,4.0,2007-11-01
Alameda,11217.0,202.0,3.0,21849.0,310.0,178.0,33066.0,512.0,181.0,26675.0,44436.0,71111.0,455.0,237.0,744.0,383.0,1199.0,620.0,5.0,221.0,226.0,0.0,0.0,0.0,33759.0,33759.0,0.0,8125398.0,86479.0,8211877.0,2007,NOV,33759.0,False,4.0,2007-11-01
Orange,8749.0,102.0,1.0,22985.0,540.0,235.0,31734.0,642.0,236.0,22825.0,58754.0,81579.0,240.0,118.0,1335.0,699.0,1575.0,817.0,1.0,307.0,308.0,0.0,0.0,0.0,36077.0,36077.0,0.0,8808681.0,97138.0,8905819.0,2007,NOV,32612.0,False,4.0,2007-11-01
Kern,6453.0,5.0,0.0,23256.0,199.0,64.0,29709.0,204.0,64.0,17980.0,63530.0,81510.0,12.0,5.0,583.0,218.0,595.0,223.0,0.0,105.0,105.0,0.0,0.0,0.0,31993.0,31993.0,0.0,8829897.0,33274.0,8863171.0,2007,NOV,29977.0,False,4.0,2007-11-01
Santa Clara,8357.0,113.0,1.0,16838.0,344.0,399.0,25195.0,457.0,400.0,20692.0,38786.0,59478.0,249.0,135.0,740.0,477.0,989.0,612.0,1.0,552.0,553.0,0.0,0.0,0.0,28961.0,28961.0,0.0,6652815.0,119792.0,6772607.0,2007,NOV,26052.0,False,4.0,2007-11-01
Tulare,7675.0,66.0,1.0,16501.0,319.0,61.0,24176.0,385.0,62.0,20800.0,42097.0,62897.0,155.0,64.0,1025.0,336.0,1180.0,400.0,1.0,73.0,74.0,0.0,0.0,0.0,27010.0,27010.0,0.0,6971595.0,40886.0,7012481.0,2007,NOV,24623.0,False,4.0,2007-11-01
San Joaquin,6152.0,8.0,0.0,15228.0,238.0,65.0,21380.0,246.0,65.0,17130.0,41282.0,58412.0,25.0,8.0,489.0,238.0,514.0,246.0,0.0,80.0,80.0,0.0,0.0,0.0,23350.0,23350.0,0.0,6526454.0,11260.0,6537714.0,2007,NOV,21691.0,False,4.0,2007-11-01
San Francisco,2913.0,100.0,1.0,15986.0,255.0,329.0,18899.0,355.0,330.0,6624.0,22998.0,29622.0,182.0,113.0,550.0,339.0,732.0,452.0,1.0,427.0,428.0,0.0,0.0,0.0,20921.0,20921.0,0.0,3600692.0,86406.0,3687098.0,2007,NOV,19584.0,False,4.0,2007-11-01
