county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,336713.0,4876.0,75.0,1316906.0,17822.0,7635.0,1653619.0,22698.0,7710.0,848480.0,2870026.0,3718506.0,10788.0,6195.0,46911.0,21344.0,57699.0,27539.0,96.0,9977.0,10073.0,0.0,0.0,0.0,2342317.0,2342317.0,0.0,563090275.06,4761552.61,567851827.67,2011,JUL,1684027.0,False,3.0,2011-07-01
Los Angeles,97737.0,1765.0,34.0,371272.0,5229.0,2627.0,469009.0,6994.0,2661.0,226954.0,771636.0,998590.0,3473.0,2359.0,13418.0,6225.0,16891.0,8584.0,44.0,3303.0,3347.0,0.0,0.0,0.0,1032593.0,1032593.0,0.0,157232023.0,1612504.0,158844527.0,2011,JUL,478664.0,True,3.0,2011-07-01
San Bernardino,28528.0,201.0,4.0,104593.0,974.0,318.0,133121.0,1175.0,322.0,77067.0,250688.0,327755.0,501.0,230.0,2786.0,1091.0,3287.0,1321.0,4.0,411.0,415.0,0.0,0.0,0.0,143233.0,143233.0,0.0,48308895.0,214950.0,48523845.0,2011,JUL,134618.0,True,3.0,2011-07-01
San Diego,18811.0,438.0,4.0,77699.0,1531.0,647.0,96510.0,1969.0,651.0,51175.0,166379.0,217554.0,1062.0,578.0,4005.0,1785.0,5067.0,2363.0,6.0,838.0,844.0,0.0,0.0,0.0,113774.0,113774.0,0.0,33176551.19,391975.2,33568526.39,2011,JUL,99130.0,True,3.0,2011-07-01
Riverside,20184.0,218.0,3.0,73906.0,1201.0,249.0,94090.0,1419.0,252.0,55508.0,180627.0,236135.0,587.0,243.0,3735.0,1343.0,4322.0,1586.0,4.0,301.0,305.0,0.0,0.0,0.0,101616.0,101616.0,0.0,34279876.0,223168.0,34503044.0,2011,JUL,95761.0,True,3.0,2011-07-01
Orange,14393.0,187.0,2.0,68162.0,1593.0,621.0,82555.0,1780.0,623.0,36560.0,151693.0,188253.0,400.0,242.0,3932.0,1986.0,4332.0,2228.0,4.0,810.0,814.0,0.0,0.0,0.0,95084.0,95084.0,0.0,27701355.0,342332.0,28043687.0,2011,JUL,84958.0,True,3.0,2011-07-01
Sacramento,18531.0,508.0,5.0,64423.0,897.0,286.0,82954.0,1405.0,291.0,46795.0,142847.0,189642.0,1208.0,741.0,2260.0,1182.0,3468.0,1923.0,5.0,385.0,390.0,0.0,0.0,0.0,94222.0,94222.0,0.0,29399785.0,286147.0,29685932.0,2011,JUL,84650.0,True,3.0,2011-07-01
Fresno,16711.0,95.0,1.0,67005.0,470.0,117.0,83716.0,565.0,118.0,43765.0,160601.0,204366.0,250.0,106.0,1351.0,523.0,1601.0,629.0,1.0,152.0,153.0,0.0,0.0,0.0,95507.0,95507.0,0.0,30545893.0,98947.0,30644840.0,2011,JUL,84399.0,False,3.0,2011-07-01
Alameda,11256.0,323.0,3.0,43425.0,884.0,421.0,54681.0,1207.0,424.0,26168.0,85290.0,111458.0,703.0,378.0,2136.0,1110.0,2839.0,1488.0,4.0,564.0,568.0,0.0,0.0,0.0,56312.0,56312.0,0.0,17544703.0,265378.0,17810081.0,2011,JUL,56312.0,False,3.0,2011-07-01
Kern,12885.0,89.0,2.0,40342.0,356.0,99.0,53227.0,445.0,101.0,34900.0,98016.0,132916.0,230.0,99.0,1057.0,395.0,1287.0,494.0,4.0,132.0,136.0,0.0,0.0,0.0,57192.0,57192.0,0.0,19470286.0,87407.0,19557693.0,2011,JUL,53773.0,False,3.0,2011-07-01
