county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
Santa Clara,8982.0,139.0,2.0,15934.0,342.0,486.0,24916.0,481.0,488.0,22309.0,36191.0,58500.0,288.0,178.0,746.0,471.0,1034.0,649.0,2.0,697.0,699.0,0.0,0.0,0.0,29120.0,29120.0,0.0,6221897.0,147275.0,6369172.0,2006,NOV,25885.0,0,4.0,2006-11-01
Tulare,7538.0,45.0,1.0,14420.0,321.0,61.0,21958.0,366.0,62.0,20643.0,37738.0,58381.0,139.0,65.0,1299.0,427.0,1438.0,492.0,6.0,80.0,86.0,0.0,0.0,0.0,25173.0,25173.0,0.0,5938764.0,34553.45,5973317.45,2006,NOV,22386.0,0,4.0,2006-11-01
San Joaquin,5654.0,10.0,1.0,14089.0,188.0,71.0,19743.0,198.0,72.0,15521.0,38606.0,54127.0,21.0,11.0,400.0,188.0,421.0,199.0,1.0,96.0,97.0,0.0,0.0,0.0,21507.0,21507.0,0.0,5664112.0,12029.0,5676141.0,2006,NOV,20013.0,0,4.0,2006-11-01
San Francisco,3302.0,52.0,3.0,15712.0,197.0,341.0,19014.0,249.0,344.0,7622.0,22313.0,29935.0,102.0,64.0,429.0,265.0,531.0,329.0,3.0,462.0,465.0,0.0,0.0,0.0,21651.0,21651.0,0.0,3294734.0,79314.0,3374048.0,2006,NOV,19607.0,0,4.0,2006-11-01
Stanislaus,5665.0,34.0,2.0,9675.0,90.0,9.0,15340.0,124.0,11.0,14491.0,24830.0,39321.0,88.0,37.0,319.0,101.0,407.0,138.0,2.0,12.0,14.0,0.0,0.0,0.0,16726.0,16726.0,0.0,4134378.0,11462.0,4145840.0,2006,NOV,15475.0,0,4.0,2006-11-01
Contra Costa,5215.0,27.0,0.0,8250.0,81.0,36.0,13465.0,108.0,36.0,12747.0,19086.0,31833.0,62.0,33.0,213.0,97.0,275.0,130.0,0.0,47.0,47.0,0.0,0.0,0.0,15548.0,15548.0,0.0,3452761.0,21979.0,3474740.0,2006,NOV,13609.0,0,4.0,2006-11-01
Ventura,3696.0,22.0,0.0,8372.0,108.0,59.0,12068.0,130.0,59.0,9380.0,19068.0,28448.0,59.0,28.0,321.0,134.0,380.0,162.0,0.0,77.0,77.0,0.0,0.0,0.0,13593.0,13593.0,0.0,3021283.0,22114.0,3043397.0,2006,NOV,12257.0,0,4.0,2006-11-01
Merced,4219.0,20.0,0.0,6303.0,35.0,5.0,10522.0,55.0,5.0,11808.0,17744.0,29552.0,56.0,20.0,105.0,39.0,161.0,59.0,0.0,7.0,7.0,0.0,0.0,0.0,11294.0,11294.0,0.0,2978123.0,4676.0,2982799.0,2006,NOV,10582.0,0,4.0,2006-11-01
Solano,3385.0,32.0,1.0,5020.0,45.0,22.0,8405.0,77.0,23.0,8519.0,11211.0,19730.0,74.0,32.0,115.0,51.0,189.0,83.0,2.0,47.0,49.0,0.0,0.0,0.0,9629.0,9629.0,0.0,2114774.0,14159.0,2128933.0,2006,NOV,8505.0,0,4.0,2006-11-01
Santa Barbara,3377.0,14.0,0.0,4255.0,42.0,4.0,7632.0,56.0,4.0,6427.0,11656.0,18083.0,37.0,14.0,132.0,53.0,169.0,67.0,0.0,4.0,4.0,0.0,0.0,0.0,8636.0,8636.0,0.0,1834330.0,4785.0,1839115.0,2006,NOV,7692.0,0,4.0,2006-11-01
Butte,1904.0,0.0,0.0,5699.0,5.0,6.0,7603.0,5.0,6.0,5002.0,13172.0,18174.0,0.0,0.0,16.0,6.0,16.0,6.0,0.0,8.0,8.0,0.0,0.0,0.0,8259.0,8259.0,0.0,1858941.0,2125.0,1861066.0,2006,NOV,7614.0,0,4.0,2006-11-01
Monterey,1643.0,2.0,0.0,4940.0,42.0,11.0,6583.0,44.0,11.0,4447.0,11986.0,16433.0,14.0,2.0,154.0,43.0,168.0,45.0,0.0,11.0,11.0,0.0,0.0,0.0,7461.0,7461.0,0.0,1661856.0,3790.0,1665646.0,2006,NOV,6638.0,0,4.0,2006-11-01
Imperial,1525.0,0.0,0.0,4819.0,102.0,11.0,6344.0,102.0,11.0,4519.0,13083.0,17602.0,0.0,0.0,271.0,106.0,271.0,106.0,0.0,11.0,11.0,0.0,0.0,0.0,6457.0,6457.0,0.0,1871346.0,6830.0,1878176.0,2006,NOV,6457.0,0,4.0,2006-11-01
Sonoma,1774.0,10.0,0.0,4581.0,33.0,22.0,6355.0,43.0,22.0,4141.0,9095.0,13236.0,21.0,10.0,89.0,34.0,110.0,44.0,0.0,24.0,24.0,0.0,0.0,0.0,7254.0,7254.0,0.0,1435320.58,7618.34,1442938.92,2006,NOV,6420.0,0,4.0,2006-11-01
Shasta,1579.0,0.0,0.0,4180.0,7.0,4.0,5759.0,7.0,4.0,3916.0,9404.0,13320.0,0.0,0.0,23.0,7.0,23.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,6353.0,6353.0,0.0,1363703.0,1230.0,1364933.0,2006,NOV,5770.0,0,4.0,2006-11-01
Madera,1048.0,0.0,0.0,4220.0,25.0,2.0,5268.0,25.0,2.0,3011.0,11000.0,14011.0,0.0,0.0,86.0,25.0,86.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,5721.0,5721.0,0.0,1413222.0,2180.0,1415402.0,2006,NOV,5295.0,0,4.0,2006-11-01
Kings,1055.0,2.0,1.0,4165.0,33.0,19.0,5220.0,35.0,20.0,2943.0,10372.0,13315.0,6.0,2.0,81.0,37.0,87.0,39.0,1.0,19.0,20.0,0.0,0.0,0.0,5640.0,5640.0,0.0,1308426.0,4371.0,1312797.0,2006,NOV,5275.0,0,4.0,2006-11-01
Santa Cruz,1410.0,8.0,0.0,3569.0,46.0,14.0,4979.0,54.0,14.0,3305.0,7226.0,10531.0,18.0,8.0,149.0,50.0,167.0,58.0,0.0,17.0,17.0,0.0,0.0,0.0,5878.0,5878.0,0.0,1169456.0,6502.0,1175958.0,2006,NOV,5047.0,0,4.0,2006-11-01
Humboldt,1016.0,1.0,0.0,3899.0,10.0,2.0,4915.0,11.0,2.0,2541.0,7923.0,10464.0,1.0,1.0,21.0,10.0,22.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,5473.0,5473.0,0.0,1141505.0,980.0,1142485.0,2006,NOV,4928.0,0,4.0,2006-11-01
