county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Los Angeles,74677.0,1709.0,19.0,192354.0,3459.0,1666.0,267031.0,5168.0,1685.0,168216.0,440521.0,608737.0,3524.0,2051.0,9607.0,4097.0,13131.0,6148.0,28.0,2032.0,2060.0,0.0,0.0,0.0,312265.0,312265.0,0.0,69685074.0,749299.0,70434373.0,2007,JAN,1.0,2007-01-01
Madera,972.0,0.0,0.0,4442.0,26.0,2.0,5414.0,26.0,2.0,2815.0,11640.0,14455.0,0.0,0.0,77.0,26.0,77.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,5864.0,5864.0,0.0,1485461.0,2330.0,1487791.0,2007,JAN,1.0,2007-01-01
Marin,448.0,1.0,0.0,2013.0,30.0,54.0,2461.0,31.0,54.0,1047.0,3285.0,4332.0,1.0,1.0,43.0,48.0,44.0,49.0,0.0,54.0,54.0,0.0,0.0,0.0,2688.0,2688.0,0.0,486335.0,5877.0,492212.0,2007,JAN,1.0,2007-01-01
Mariposa,77.0,0.0,0.0,307.0,0.0,0.0,384.0,0.0,0.0,212.0,641.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,411.0,0.0,91604.0,0.0,91604.0,2007,JAN,1.0,2007-01-01
Mendocino,673.0,0.0,0.0,2908.0,9.0,5.0,3581.0,9.0,5.0,1750.0,5290.0,7040.0,0.0,0.0,30.0,10.0,30.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,4116.0,4116.0,0.0,851406.0,1589.0,852995.0,2007,JAN,1.0,2007-01-01
Merced,4320.0,23.0,0.0,6493.0,32.0,6.0,10813.0,55.0,6.0,12051.0,18187.0,30238.0,62.0,23.0,111.0,37.0,173.0,60.0,0.0,7.0,7.0,0.0,0.0,0.0,11695.0,11695.0,0.0,3038843.0,4952.0,3043795.0,2007,JAN,1.0,2007-01-01
Modoc,92.0,0.0,0.0,213.0,1.0,0.0,305.0,1.0,0.0,263.0,483.0,746.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,305.0,0.0,73700.0,130.0,73830.0,2007,JAN,1.0,2007-01-01
Mono,12.0,0.0,0.0,121.0,0.0,0.0,133.0,0.0,0.0,29.0,201.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,0.0,28098.0,0.0,28098.0,2007,JAN,1.0,2007-01-01
Monterey,1753.0,1.0,0.0,5604.0,64.0,7.0,7357.0,65.0,7.0,4636.0,13369.0,18005.0,4.0,1.0,229.0,67.0,233.0,68.0,0.0,9.0,9.0,0.0,0.0,0.0,8850.0,8850.0,0.0,1950542.0,3478.0,1954020.0,2007,JAN,1.0,2007-01-01
Napa,229.0,0.0,0.0,924.0,5.0,4.0,1153.0,5.0,4.0,562.0,2081.0,2643.0,0.0,0.0,17.0,5.0,17.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,1293.0,1293.0,0.0,282564.0,862.0,283426.0,2007,JAN,1.0,2007-01-01
