county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,253912.0,3638.0,71.0,550879.0,8273.0,4154.0,804791.0,11911.0,4225.0,639444.0,1341979.0,1981423.0,8322.0,4525.0,23173.0,9988.0,31495.0,14513.0,169.0,5456.0,5625.0,0.0,0.0,0.0,915087.0,915087.0,0.0,213763503.5,1802459.49,215565962.99,2006,DEC,4.0,2006-12-01
Alameda,11404.0,191.0,3.0,19452.0,236.0,149.0,30856.0,427.0,152.0,27645.0,40376.0,68021.0,424.0,223.0,556.0,301.0,980.0,524.0,3.0,194.0,197.0,0.0,0.0,0.0,31435.0,31435.0,0.0,7481384.0,72273.0,7553657.0,2006,DEC,4.0,2006-12-01
Alpine,16.0,0.0,0.0,37.0,0.0,0.0,53.0,0.0,0.0,16.0,86.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,9222.0,0.0,9222.0,2006,DEC,4.0,2006-12-01
Amador,126.0,0.0,0.0,400.0,0.0,0.0,526.0,0.0,0.0,325.0,845.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,566.0,0.0,128634.0,0.0,128634.0,2006,DEC,4.0,2006-12-01
Butte,1910.0,1.0,0.0,5791.0,5.0,9.0,7701.0,6.0,9.0,5017.0,13386.0,18403.0,1.0,1.0,17.0,6.0,18.0,7.0,0.0,9.0,9.0,0.0,0.0,0.0,8423.0,8423.0,0.0,1888475.0,1995.0,1890470.0,2006,DEC,4.0,2006-12-01
Calaveras,206.0,0.0,0.0,609.0,0.0,0.0,815.0,0.0,0.0,540.0,1255.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.0,2610.0,0.0,190756.0,0.0,190756.0,2006,DEC,4.0,2006-12-01
Colusa,74.0,0.0,0.0,393.0,8.0,2.0,467.0,8.0,2.0,271.0,1097.0,1368.0,0.0,0.0,20.0,10.0,20.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,536.0,536.0,0.0,115250.0,818.0,116068.0,2006,DEC,4.0,2006-12-01
Contra Costa,5218.0,25.0,1.0,8409.0,86.0,38.0,13627.0,111.0,39.0,12696.0,19312.0,32008.0,53.0,30.0,215.0,103.0,268.0,133.0,1.0,51.0,52.0,0.0,0.0,0.0,15850.0,15850.0,0.0,3497126.0,19826.0,3516952.0,2006,DEC,4.0,2006-12-01
Del Norte,476.0,3.0,0.0,1278.0,5.0,3.0,1754.0,8.0,3.0,1389.0,2608.0,3997.0,5.0,3.0,8.0,5.0,13.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,1765.0,1765.0,0.0,417342.0,323.0,417665.0,2006,DEC,4.0,2006-12-01
El Dorado,549.0,0.0,0.0,1430.0,7.0,5.0,1979.0,7.0,5.0,1433.0,2983.0,4416.0,0.0,0.0,17.0,8.0,17.0,8.0,0.0,7.0,7.0,0.0,0.0,0.0,2280.0,2280.0,0.0,485870.0,844.0,486714.0,2006,DEC,4.0,2006-12-01
Fresno,14962.0,90.0,11.0,27537.0,206.0,12.0,42499.0,296.0,23.0,42394.0,80966.0,123360.0,307.0,90.0,722.0,213.0,1029.0,303.0,41.0,14.0,55.0,0.0,0.0,0.0,48856.0,48856.0,0.0,12647254.0,18213.0,12665467.0,2006,DEC,4.0,2006-12-01
Glenn,219.0,0.0,0.0,614.0,1.0,0.0,833.0,1.0,0.0,620.0,1652.0,2272.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,907.0,0.0,213117.0,115.0,213232.0,2006,DEC,4.0,2006-12-01
Humboldt,1101.0,1.0,0.0,3769.0,11.0,2.0,4870.0,12.0,2.0,2846.0,7580.0,10426.0,2.0,1.0,23.0,13.0,25.0,14.0,0.0,13.0,13.0,0.0,0.0,0.0,5341.0,5341.0,0.0,1119004.0,2377.0,1121381.0,2006,DEC,4.0,2006-12-01
Imperial,1468.0,0.0,0.0,4816.0,103.0,7.0,6284.0,103.0,7.0,4394.0,13121.0,17515.0,0.0,0.0,291.0,109.0,291.0,109.0,0.0,7.0,7.0,0.0,0.0,0.0,6394.0,6394.0,0.0,1871539.0,5977.0,1877516.0,2006,DEC,4.0,2006-12-01
Inyo,80.0,0.0,0.0,362.0,0.0,0.0,442.0,0.0,0.0,238.0,752.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,464.0,0.0,93713.0,0.0,93713.0,2006,DEC,4.0,2006-12-01
Kern,6275.0,8.0,0.0,21613.0,214.0,61.0,27888.0,222.0,61.0,17594.0,59890.0,77484.0,14.0,8.0,653.0,228.0,667.0,236.0,0.0,76.0,76.0,0.0,0.0,0.0,29941.0,29941.0,0.0,7899291.0,32342.0,7931633.0,2006,DEC,4.0,2006-12-01
Kings,1056.0,1.0,2.0,4241.0,38.0,21.0,5297.0,39.0,23.0,2959.0,10551.0,13510.0,4.0,1.0,95.0,42.0,99.0,43.0,2.0,21.0,23.0,0.0,0.0,0.0,5783.0,5783.0,0.0,1338043.0,5091.0,1343134.0,2006,DEC,4.0,2006-12-01
Lake,862.0,2.0,0.0,1405.0,3.0,0.0,2267.0,5.0,0.0,1531.0,3720.0,5251.0,7.0,2.0,7.0,3.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2470.0,2470.0,0.0,545785.0,739.0,546524.0,2006,DEC,4.0,2006-12-01
Lassen,253.0,0.0,0.0,624.0,0.0,1.0,877.0,0.0,1.0,702.0,1422.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,938.0,938.0,0.0,222201.0,155.0,222356.0,2006,DEC,4.0,2006-12-01
