county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,308699.0,3875.0,144.0,462525.0,6841.0,4117.0,771224.0,10716.0,4261.0,828818.0,1127029.0,1955847.0,8539.0,4753.0,19524.0,8641.0,28063.0,13394.0,416.0,5331.0,5747.0,0.0,0.0,430.0,888754.0,889184.0,0.0,193258709.0,1793397.0,195052106.0,2004,NOV,4.0,2004-11-01
Alameda,15945.0,68.0,0.0,10472.0,89.0,167.0,26417.0,157.0,167.0,40819.0,26808.0,67627.0,149.0,69.0,217.0,89.0,366.0,158.0,0.0,226.0,226.0,0.0,0.0,0.0,26741.0,26741.0,0.0,5749653.0,46458.0,5796111.0,2004,NOV,4.0,2004-11-01
Alpine,6.0,0.0,0.0,26.0,0.0,0.0,32.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,5845.0,0.0,5845.0,2004,NOV,4.0,2004-11-01
Amador,150.0,0.0,0.0,373.0,0.0,0.0,523.0,0.0,0.0,385.0,770.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,587.0,0.0,115668.0,0.0,115668.0,2004,NOV,4.0,2004-11-01
Butte,2252.0,1.0,0.0,4497.0,5.0,4.0,6749.0,6.0,4.0,6138.0,11056.0,17194.0,2.0,1.0,13.0,5.0,15.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,7429.0,7429.0,0.0,1631274.0,1151.0,1632425.0,2004,NOV,4.0,2004-11-01
Calaveras,206.0,0.0,0.0,552.0,0.0,0.0,758.0,0.0,0.0,545.0,1082.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,758.0,0.0,159367.0,0.0,159367.0,2004,NOV,4.0,2004-11-01
Colusa,72.0,0.0,0.0,331.0,9.0,4.0,403.0,9.0,4.0,190.0,863.0,1053.0,0.0,0.0,20.0,11.0,20.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,450.0,450.0,0.0,92984.0,1401.0,94385.0,2004,NOV,4.0,2004-11-01
Contra Costa,6977.0,55.0,1.0,4284.0,41.0,16.0,11261.0,96.0,17.0,19356.0,9031.0,28387.0,148.0,59.0,102.0,54.0,250.0,113.0,3.0,28.0,31.0,0.0,0.0,0.0,12577.0,12577.0,0.0,2740650.0,7644.0,2748294.0,2004,NOV,4.0,2004-11-01
Del Norte,547.0,0.0,0.0,1051.0,0.0,2.0,1598.0,0.0,2.0,1564.0,2208.0,3772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1600.0,1600.0,0.0,355724.0,35.0,355759.0,2004,NOV,4.0,2004-11-01
El Dorado,591.0,0.0,0.0,1256.0,8.0,3.0,1847.0,8.0,3.0,1577.0,2587.0,4164.0,0.0,0.0,13.0,9.0,13.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,2078.0,2078.0,0.0,411436.0,1349.0,412785.0,2004,NOV,4.0,2004-11-01
