county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,296624.0,4748.0,61.0,898528.0,14403.0,5696.0,1195152.0,19151.0,5757.0,747139.0,2051217.0,2798356.0,10733.0,5912.0,40044.0,17102.0,50777.0,23014.0,78.0,7211.0,7289.0,0.0,0.0,0.0,1723128.0,1723128.0,0.0,420877782.08,3572957.18,424450739.26,2009,JUL,1220060.0,0,3.0,2009-07-01
Los Angeles,82177.0,1838.0,27.0,269799.0,4695.0,2071.0,351976.0,6533.0,2098.0,187726.0,582817.0,770543.0,3832.0,2310.0,12824.0,5528.0,16656.0,7838.0,35.0,2538.0,2573.0,0.0,0.0,0.0,790505.0,790505.0,0.0,121706987.0,1295826.0,123002813.0,2009,JUL,360607.0,1,3.0,2009-07-01
San Bernardino,25222.0,260.0,2.0,63836.0,1118.0,353.0,89058.0,1378.0,355.0,68607.0,167934.0,236541.0,688.0,293.0,3418.0,1282.0,4106.0,1575.0,2.0,451.0,453.0,0.0,0.0,0.0,98510.0,98510.0,0.0,34374039.0,250405.0,34624444.0,2009,JUL,90791.0,1,3.0,2009-07-01
Sacramento,18974.0,686.0,6.0,46247.0,739.0,271.0,65221.0,1425.0,277.0,48884.0,104757.0,153641.0,1673.0,1020.0,1957.0,1058.0,3630.0,2078.0,8.0,347.0,355.0,0.0,0.0,0.0,72420.0,72420.0,0.0,23802584.0,269584.0,24072168.0,2009,JUL,66923.0,1,3.0,2009-07-01
Fresno,17734.0,104.0,0.0,48536.0,462.0,81.0,66270.0,566.0,81.0,48266.0,121039.0,169305.0,256.0,122.0,1494.0,533.0,1750.0,655.0,0.0,101.0,101.0,0.0,0.0,0.0,73960.0,73960.0,0.0,24830958.0,83259.0,24914217.0,2009,JUL,66917.0,1,3.0,2009-07-01
Riverside,17169.0,187.0,2.0,43375.0,889.0,166.0,60544.0,1076.0,168.0,47109.0,116742.0,163851.0,502.0,205.0,2876.0,987.0,3378.0,1192.0,2.0,196.0,198.0,0.0,0.0,0.0,66283.0,66283.0,0.0,23244780.0,154229.0,23399009.0,2009,JUL,61788.0,1,3.0,2009-07-01
San Diego,17553.0,388.0,6.0,37464.0,815.0,291.0,55017.0,1203.0,297.0,47828.0,89891.0,137719.0,903.0,452.0,2234.0,932.0,3137.0,1384.0,11.0,366.0,377.0,0.0,0.0,0.0,63913.0,63913.0,0.0,20656302.0,203812.0,20860114.0,2009,JUL,56517.0,1,3.0,2009-07-01
Orange,12177.0,186.0,1.0,38189.0,1056.0,343.0,50366.0,1242.0,344.0,30834.0,91111.0,121945.0,415.0,227.0,2736.0,1369.0,3151.0,1596.0,1.0,445.0,446.0,0.0,0.0,0.0,57708.0,57708.0,0.0,17837476.0,213653.0,18051129.0,2009,JUL,51952.0,0,3.0,2009-07-01
Alameda,11273.0,300.0,3.0,30061.0,527.0,267.0,41334.0,827.0,270.0,26370.0,58922.0,85292.0,675.0,360.0,1324.0,668.0,1999.0,1028.0,5.0,348.0,353.0,0.0,0.0,0.0,42431.0,42431.0,0.0,13312077.0,175096.0,13487173.0,2009,JUL,42431.0,0,3.0,2009-07-01
Kern,6977.0,9.0,0.0,34004.0,382.0,80.0,40981.0,391.0,80.0,19363.0,88965.0,108328.0,22.0,11.0,1108.0,421.0,1130.0,432.0,0.0,107.0,107.0,0.0,0.0,0.0,44256.0,44256.0,0.0,15475542.0,69440.0,15544982.0,2009,JUL,41452.0,0,3.0,2009-07-01
