county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,308238.0,4224.0,324.0,380480.0,6215.0,4338.0,688718.0,10439.0,4662.0,831578.0,912457.0,1744035.0,9530.0,5096.0,17424.0,7982.0,26954.0,13078.0,975.0,5907.0,6882.0,19992.0,286830.0,8460.0,459657.0,774939.0,301.0,155942536.0,1445704.0,157388240.0,2003,NOV,4.0,2003-11-01
Alameda,13809.0,62.0,0.0,9237.0,59.0,105.0,23046.0,121.0,105.0,35351.0,23647.0,58998.0,123.0,64.0,143.0,62.0,266.0,126.0,0.0,136.0,136.0,0.0,0.0,0.0,23272.0,23272.0,0.0,4635746.0,28842.0,4664588.0,2003,NOV,4.0,2003-11-01
Alpine,5.0,0.0,0.0,28.0,0.0,0.0,33.0,0.0,0.0,19.0,67.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,6449.0,0.0,6449.0,2003,NOV,4.0,2003-11-01
Amador,137.0,0.0,0.0,288.0,1.0,1.0,425.0,1.0,1.0,347.0,605.0,952.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,416.0,0.0,66.0,0.0,482.0,0.0,86193.0,0.0,86193.0,2003,NOV,4.0,2003-11-01
Butte,2226.0,9.0,1.0,3637.0,21.0,7.0,5863.0,30.0,8.0,6238.0,8920.0,15158.0,43.0,11.0,99.0,23.0,142.0,34.0,5.0,7.0,12.0,5924.0,0.0,0.0,0.0,5924.0,0.0,1287102.0,247.0,1287349.0,2003,NOV,4.0,2003-11-01
Calaveras,204.0,0.0,1.0,442.0,0.0,1.0,646.0,0.0,2.0,527.0,920.0,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,569.0,0.0,170.0,739.0,1478.0,0.0,132698.0,151.0,132849.0,2003,NOV,4.0,2003-11-01
Colusa,73.0,0.0,0.0,271.0,7.0,1.0,344.0,7.0,1.0,184.0,722.0,906.0,0.0,0.0,22.0,7.0,22.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,373.0,373.0,0.0,66965.0,360.0,67325.0,2003,NOV,4.0,2003-11-01
Contra Costa,6166.0,136.0,3.0,2980.0,53.0,26.0,9146.0,189.0,29.0,16963.0,6085.0,23048.0,399.0,155.0,147.0,100.0,546.0,255.0,7.0,40.0,47.0,0.0,0.0,0.0,10233.0,10233.0,0.0,1958095.0,16205.0,1974300.0,2003,NOV,4.0,2003-11-01
Del Norte,496.0,3.0,0.0,855.0,3.0,1.0,1351.0,6.0,1.0,1440.0,1819.0,3259.0,8.0,3.0,16.0,3.0,24.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1358.0,1358.0,0.0,266834.0,370.0,267204.0,2003,NOV,4.0,2003-11-01
El Dorado,563.0,3.0,0.0,1041.0,10.0,9.0,1604.0,13.0,9.0,1496.0,2011.0,3507.0,6.0,3.0,22.0,10.0,28.0,13.0,0.0,9.0,9.0,1569.0,0.0,35.0,181.0,1785.0,0.0,304296.0,2283.0,306579.0,2003,NOV,4.0,2003-11-01
Fresno,20054.0,159.0,2.0,11170.0,169.0,15.0,31224.0,328.0,17.0,66143.0,28106.0,94249.0,453.0,170.0,540.0,184.0,993.0,354.0,4.0,19.0,23.0,0.0,0.0,0.0,34776.0,34776.0,0.0,7790446.0,20108.0,7810554.0,2003,NOV,4.0,2003-11-01
Glenn,207.0,0.0,0.0,488.0,1.0,2.0,695.0,1.0,2.0,598.0,1354.0,1952.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,743.0,743.0,0.0,144451.0,494.0,144945.0,2003,NOV,4.0,2003-11-01
