county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,327633.0,5032.0,64.0,1046103.0,16685.0,6506.0,1373736.0,21717.0,6570.0,825945.0,2349377.0,3175322.0,11496.0,6328.0,45627.0,19611.0,57123.0,25939.0,82.0,8361.0,8443.0,0.0,0.0,0.0,1988744.0,1988744.0,0.0,478445426.91,4121122.92,482566549.83,2010,MAR,1.0,2010-03-01
Alameda,11683.0,329.0,0.0,33372.0,673.0,322.0,45055.0,1002.0,322.0,27362.0,66369.0,93731.0,766.0,401.0,1714.0,836.0,2480.0,1237.0,0.0,424.0,424.0,0.0,0.0,0.0,46379.0,46379.0,0.0,14611206.0,209456.0,14820662.0,2010,MAR,1.0,2010-03-01
Alpine,4.0,0.0,0.0,63.0,0.0,0.0,67.0,0.0,0.0,10.0,134.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,19145.0,0.0,19145.0,2010,MAR,1.0,2010-03-01
Amador,223.0,0.0,0.0,935.0,0.0,0.0,1158.0,0.0,0.0,607.0,1747.0,2354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,1292.0,0.0,368942.0,0.0,368942.0,2010,MAR,1.0,2010-03-01
Butte,1804.0,0.0,1.0,9295.0,30.0,12.0,11099.0,30.0,13.0,4626.0,19366.0,23992.0,0.0,0.0,87.0,31.0,87.0,31.0,1.0,12.0,13.0,0.0,0.0,0.0,12076.0,12076.0,0.0,3551851.0,6912.0,3558763.0,2010,MAR,1.0,2010-03-01
Calaveras,350.0,0.0,0.0,1468.0,6.0,1.0,1818.0,6.0,1.0,994.0,2896.0,3890.0,0.0,0.0,12.0,7.0,12.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,1906.0,1906.0,0.0,558711.0,1083.0,559794.0,2010,MAR,1.0,2010-03-01
Colusa,91.0,0.0,0.0,506.0,6.0,0.0,597.0,6.0,0.0,279.0,1506.0,1785.0,0.0,0.0,24.0,8.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,672.0,0.0,223744.0,660.0,224404.0,2010,MAR,1.0,2010-03-01
Contra Costa,6475.0,82.0,1.0,17817.0,205.0,48.0,24292.0,287.0,49.0,15662.0,37209.0,52871.0,183.0,103.0,556.0,263.0,739.0,366.0,3.0,67.0,70.0,0.0,0.0,0.0,28428.0,28428.0,0.0,8212137.2,50446.75,8262583.95,2010,MAR,1.0,2010-03-01
Del Norte,444.0,0.0,0.0,1776.0,4.0,1.0,2220.0,4.0,1.0,1267.0,3504.0,4771.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2412.0,2412.0,0.0,699823.0,517.0,700340.0,2010,MAR,1.0,2010-03-01
El Dorado,563.0,3.0,0.0,3588.0,23.0,10.0,4151.0,26.0,10.0,1564.0,7034.0,8598.0,11.0,4.0,54.0,25.0,65.0,29.0,0.0,12.0,12.0,0.0,0.0,0.0,4619.0,4619.0,0.0,1275196.0,4466.0,1279662.0,2010,MAR,1.0,2010-03-01
