county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,300697.0,4375.0,92.0,1510204.0,19705.0,8268.0,1810901.0,24087.0,8360.0,758612.0,3215682.0,3974294.0,9406.0,5612.0,50560.0,23753.0,59966.0,29365.0,162.0,10863.0,11025.0,0.0,0.0,0.0,2520629.0,2520629.0,0.0,604559195.91,5201048.9,609760244.81,2012,JUL,3.0,2012-07-01
Alameda,10420.0,299.0,4.0,49822.0,1013.0,487.0,60242.0,1312.0,491.0,24235.0,95111.0,119346.0,650.0,342.0,2374.0,1264.0,3024.0,1606.0,4.0,642.0,646.0,0.0,0.0,0.0,62045.0,62045.0,0.0,18852147.0,291918.0,19144065.0,2012,JUL,3.0,2012-07-01
Alpine,1.0,0.0,0.0,83.0,0.0,0.0,84.0,0.0,0.0,2.0,145.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,19475.0,0.0,19475.0,2012,JUL,3.0,2012-07-01
Amador,214.0,2.0,0.0,1495.0,5.0,1.0,1709.0,7.0,1.0,550.0,2713.0,3263.0,4.0,2.0,10.0,6.0,14.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,1836.0,1836.0,0.0,493571.0,774.0,494345.0,2012,JUL,3.0,2012-07-01
Butte,2114.0,8.0,0.0,11816.0,40.0,10.0,13930.0,48.0,10.0,5267.0,23765.0,29032.0,19.0,8.0,111.0,44.0,130.0,52.0,0.0,12.0,12.0,0.0,0.0,0.0,15085.0,15085.0,0.0,4294133.0,7387.0,4301520.0,2012,JUL,3.0,2012-07-01
Calaveras,333.0,0.0,0.0,2185.0,3.0,1.0,2518.0,3.0,1.0,895.0,4088.0,4983.0,0.0,0.0,10.0,3.0,10.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2689.0,2689.0,0.0,744048.0,492.0,744540.0,2012,JUL,3.0,2012-07-01
Colusa,104.0,1.0,0.0,591.0,5.0,0.0,695.0,6.0,0.0,259.0,1444.0,1703.0,4.0,1.0,15.0,5.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,748.0,0.0,234110.0,577.0,234687.0,2012,JUL,3.0,2012-07-01
Contra Costa,6027.0,57.0,0.0,26509.0,307.0,77.0,32536.0,364.0,77.0,14321.0,53026.0,67347.0,118.0,68.0,781.0,372.0,899.0,440.0,0.0,103.0,103.0,0.0,0.0,0.0,35954.0,35954.0,0.0,10493306.91,63466.12,10556773.03,2012,JUL,3.0,2012-07-01
Del Norte,460.0,2.0,0.0,2157.0,4.0,6.0,2617.0,6.0,6.0,1269.0,4150.0,5419.0,0.0,2.0,12.0,4.0,12.0,6.0,0.0,8.0,8.0,0.0,0.0,0.0,2760.0,2760.0,0.0,799799.46,1277.0,801076.46,2012,JUL,3.0,2012-07-01
El Dorado,653.0,8.0,0.0,5386.0,22.0,12.0,6039.0,30.0,12.0,1651.0,9841.0,11492.0,20.0,8.0,58.0,28.0,78.0,36.0,0.0,14.0,14.0,0.0,0.0,0.0,6430.0,6430.0,0.0,1714869.0,6955.0,1721824.0,2012,JUL,3.0,2012-07-01
Fresno,15661.0,100.0,1.0,72463.0,503.0,122.0,88124.0,603.0,123.0,41600.0,170859.0,212459.0,268.0,105.0,1460.0,566.0,1728.0,671.0,1.0,157.0,158.0,0.0,0.0,0.0,95745.0,95745.0,0.0,31857945.0,111078.0,31969023.0,2012,JUL,3.0,2012-07-01
Glenn,255.0,0.0,0.0,1121.0,12.0,1.0,1376.0,12.0,1.0,670.0,2697.0,3367.0,0.0,0.0,38.0,13.0,38.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1533.0,1533.0,0.0,468636.0,1525.0,470161.0,2012,JUL,3.0,2012-07-01
Humboldt,1056.0,2.0,0.0,7041.0,10.0,5.0,8097.0,12.0,5.0,2660.0,12786.0,15446.0,4.0,3.0,25.0,11.0,29.0,14.0,0.0,6.0,6.0,0.0,0.0,0.0,8842.0,8842.0,0.0,2295450.0,3442.0,2298892.0,2012,JUL,3.0,2012-07-01
Imperial,2250.0,37.0,0.0,11453.0,258.0,39.0,13703.0,295.0,39.0,6280.0,28636.0,34916.0,91.0,38.0,723.0,276.0,814.0,314.0,0.0,47.0,47.0,0.0,0.0,0.0,15061.0,15061.0,0.0,4939192.0,47851.0,4987043.0,2012,JUL,3.0,2012-07-01
Inyo,120.0,1.0,0.0,829.0,7.0,0.0,949.0,8.0,0.0,315.0,1603.0,1918.0,2.0,2.0,21.0,8.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,1054.0,0.0,272441.0,1234.0,273675.0,2012,JUL,3.0,2012-07-01
Kern,11673.0,64.0,1.0,45494.0,545.0,138.0,57167.0,609.0,139.0,31718.0,106399.0,138117.0,161.0,72.0,1669.0,608.0,1830.0,680.0,1.0,170.0,171.0,0.0,0.0,0.0,61666.0,61666.0,0.0,20496669.0,111283.0,20607952.0,2012,JUL,3.0,2012-07-01
