county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,251560.0,4969.0,334.0,1714131.0,20848.0,10499.0,1965691.0,25817.0,10833.0,642108.0,3423264.0,4065372.0,11047.0,6741.0,49909.0,25572.0,60956.0,32313.0,457.0,13519.0,13976.0,0.0,0.0,0.0,2159819.0,2159819.0,0.0,567620029.0,5381873.0,573001902.0,2017,FEB,2002341.0,0,1.0,2017-02-01
Los Angeles,83348.0,2247.0,248.0,439310.0,5328.0,3212.0,522658.0,7575.0,3460.0,203504.0,845761.0,1049265.0,4695.0,3076.0,12309.0,6612.0,17004.0,9688.0,305.0,4101.0,4406.0,0.0,0.0,0.0,566729.0,566729.0,0.0,153567552.0,1757942.0,155325494.0,2017,FEB,533693.0,1,1.0,2017-02-01
San Bernardino,23642.0,149.0,7.0,143282.0,920.0,344.0,166924.0,1069.0,351.0,62453.0,302613.0,365066.0,371.0,172.0,2411.0,1095.0,2782.0,1267.0,10.0,463.0,473.0,0.0,0.0,0.0,175681.0,175681.0,0.0,49557977.0,188305.0,49746282.0,2017,FEB,168344.0,1,1.0,2017-02-01
San Diego,12293.0,307.0,5.0,120011.0,1725.0,736.0,132304.0,2032.0,741.0,33856.0,232610.0,266466.0,647.0,404.0,4051.0,2015.0,4698.0,2419.0,13.0,921.0,934.0,0.0,0.0,0.0,158319.0,158319.0,0.0,35842439.0,361579.0,36204018.0,2017,FEB,135077.0,1,1.0,2017-02-01
Riverside,14638.0,107.0,8.0,107642.0,796.0,182.0,122280.0,903.0,190.0,39547.0,230981.0,270528.0,262.0,137.0,2212.0,888.0,2474.0,1025.0,11.0,238.0,249.0,0.0,0.0,0.0,129333.0,129333.0,0.0,36152663.0,128127.0,36280790.0,2017,FEB,123373.0,1,1.0,2017-02-01
Orange,9970.0,210.0,4.0,104851.0,2041.0,1110.0,114821.0,2251.0,1114.0,25721.0,207844.0,233565.0,458.0,304.0,4397.0,2607.0,4855.0,2911.0,9.0,1512.0,1521.0,0.0,0.0,0.0,123299.0,123299.0,0.0,31762061.0,493510.0,32255571.0,2017,FEB,118186.0,1,1.0,2017-02-01
Sacramento,13887.0,595.0,9.0,82203.0,1115.0,559.0,96090.0,1710.0,568.0,36164.0,164334.0,200498.0,1409.0,986.0,2563.0,1630.0,3972.0,2616.0,17.0,750.0,767.0,0.0,0.0,0.0,112834.0,112834.0,0.0,28688943.0,383947.0,29072890.0,2017,FEB,98368.0,1,1.0,2017-02-01
Fresno,12202.0,202.0,19.0,77439.0,673.0,214.0,89641.0,875.0,233.0,33175.0,174209.0,207384.0,519.0,243.0,1828.0,774.0,2347.0,1017.0,32.0,262.0,294.0,0.0,0.0,0.0,103728.0,103728.0,0.0,30565821.0,163743.0,30729564.0,2017,FEB,90749.0,0,1.0,2017-02-01
Kern,9990.0,51.0,0.0,58707.0,489.0,262.0,68697.0,540.0,262.0,26725.0,133006.0,159731.0,137.0,59.0,1345.0,536.0,1482.0,595.0,0.0,406.0,406.0,0.0,0.0,0.0,73835.0,73835.0,0.0,21461304.0,132624.0,21593928.0,2017,FEB,69499.0,0,1.0,2017-02-01
Alameda,5487.0,224.0,9.0,49591.0,1370.0,672.0,55078.0,1594.0,681.0,12589.0,90923.0,103512.0,515.0,297.0,3122.0,1805.0,3637.0,2102.0,17.0,908.0,925.0,0.0,0.0,0.0,57353.0,57353.0,0.0,15004663.0,338366.0,15343029.0,2017,FEB,57353.0,0,1.0,2017-02-01
