county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Humboldt,797.0,1.0,0.0,11142.0,31.0,3.0,11939.0,32.0,3.0,1965.0,17978.0,19943.0,2.0,2.0,65.0,37.0,67.0,39.0,0.0,3.0,3.0,,,,12645.0,12645.0,0.0,2758643.0,3945.0,2762588.0,2017,NOV,11974.0,4.0,2017-11-01
Imperial,2209.0,25.0,0.0,14778.0,278.0,57.0,16987.0,303.0,57.0,6264.0,34374.0,40638.0,63.0,25.0,740.0,304.0,803.0,329.0,0.0,61.0,61.0,,,,18121.0,18121.0,0.0,5152480.0,41618.0,5194098.0,2017,NOV,17347.0,4.0,2017-11-01
Inyo,80.0,0.0,0.0,908.0,6.0,2.0,988.0,6.0,2.0,227.0,1679.0,1906.0,0.0,0.0,14.0,6.0,14.0,6.0,0.0,2.0,2.0,,,,1046.0,1046.0,0.0,240503.0,637.0,241140.0,2017,NOV,996.0,4.0,2017-11-01
Kern,9266.0,40.0,2.0,58348.0,374.0,265.0,67614.0,414.0,267.0,24760.0,130526.0,155286.0,101.0,44.0,1032.0,406.0,1133.0,450.0,2.0,389.0,391.0,,,,71856.0,71856.0,0.0,20371395.0,112217.0,20483612.0,2017,NOV,68295.0,4.0,2017-11-01
Kings,1415.0,12.0,0.0,8989.0,120.0,31.0,10404.0,132.0,31.0,3802.0,19205.0,23007.0,38.0,12.0,349.0,131.0,387.0,143.0,0.0,39.0,39.0,,,,11086.0,11086.0,0.0,2944301.0,15083.0,2959384.0,2017,NOV,10567.0,4.0,2017-11-01
Lake,499.0,5.0,0.0,5828.0,21.0,2.0,6327.0,26.0,2.0,1273.0,10343.0,11616.0,13.0,6.0,48.0,22.0,61.0,28.0,0.0,3.0,3.0,,,,6709.0,6709.0,0.0,1531675.0,3320.0,1534995.0,2017,NOV,6355.0,4.0,2017-11-01
Lassen,222.0,0.0,0.0,1293.0,2.0,0.0,1515.0,2.0,0.0,612.0,2460.0,3072.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,,,,1624.0,1624.0,0.0,409073.0,160.0,409233.0,2017,NOV,1517.0,4.0,2017-11-01
Los Angeles,77426.0,2193.0,175.0,462345.0,5466.0,3261.0,539771.0,7659.0,3436.0,188496.0,875478.0,1063974.0,4588.0,3065.0,12529.0,6681.0,17117.0,9746.0,217.0,4155.0,4372.0,,,,582331.0,582331.0,0.0,150589654.0,1616192.0,152205846.0,2017,NOV,550866.0,4.0,2017-11-01
Madera,1505.0,24.0,1.0,9640.0,59.0,6.0,11145.0,83.0,7.0,4147.0,22747.0,26894.0,68.0,26.0,172.0,63.0,240.0,89.0,1.0,8.0,9.0,,,,8424.0,8424.0,0.0,3476560.0,9179.0,3485739.0,2017,NOV,11235.0,4.0,2017-11-01
Marin,480.0,37.0,2.0,5126.0,227.0,64.0,5606.0,264.0,66.0,1071.0,7786.0,8857.0,77.0,43.0,466.0,260.0,543.0,303.0,3.0,79.0,82.0,,,,6180.0,6180.0,0.0,1315571.0,33447.0,1349018.0,2017,NOV,5936.0,4.0,2017-11-01
Mariposa,91.0,1.0,0.0,921.0,2.0,2.0,1012.0,3.0,2.0,244.0,1623.0,1867.0,1.0,1.0,5.0,2.0,6.0,3.0,0.0,2.0,2.0,,,,1066.0,1066.0,0.0,238541.0,663.0,239204.0,2017,NOV,1017.0,4.0,2017-11-01
Mendocino,483.0,1.0,0.0,5745.0,45.0,10.0,6228.0,46.0,10.0,1178.0,10234.0,11412.0,1.0,1.0,110.0,47.0,111.0,48.0,0.0,13.0,13.0,,,,6617.0,6617.0,0.0,1575917.0,6505.0,1582422.0,2017,NOV,6284.0,4.0,2017-11-01
Merced,3204.0,16.0,0.0,19728.0,80.0,14.0,22932.0,96.0,14.0,8668.0,43980.0,52648.0,40.0,16.0,203.0,89.0,243.0,105.0,0.0,14.0,14.0,,,,24092.0,24092.0,0.0,6808853.0,10162.0,6819015.0,2017,NOV,23042.0,4.0,2017-11-01
Modoc,86.0,0.0,0.0,482.0,1.0,0.0,568.0,1.0,0.0,235.0,971.0,1206.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,597.0,597.0,0.0,156494.0,0.0,156494.0,2017,NOV,569.0,4.0,2017-11-01
Mono,9.0,0.0,0.0,386.0,3.0,0.0,395.0,3.0,0.0,29.0,641.0,670.0,0.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,,,,418.0,418.0,0.0,91342.0,410.0,91752.0,2017,NOV,398.0,4.0,2017-11-01
Monterey,1831.0,20.0,0.0,16915.0,171.0,30.0,18746.0,191.0,30.0,4780.0,35839.0,40619.0,48.0,23.0,461.0,195.0,509.0,218.0,0.0,39.0,39.0,,,,20604.0,20604.0,0.0,5162495.0,24005.0,5186500.0,2017,NOV,18967.0,4.0,2017-11-01
Napa,236.0,5.0,0.0,2737.0,50.0,4.0,2973.0,55.0,4.0,568.0,5314.0,5882.0,13.0,5.0,120.0,58.0,133.0,63.0,0.0,5.0,5.0,,,,3193.0,3193.0,0.0,716443.0,5013.0,721456.0,2017,NOV,3032.0,4.0,2017-11-01
Nevada,235.0,1.0,0.0,3782.0,9.0,1.0,4017.0,10.0,1.0,572.0,6354.0,6926.0,2.0,1.0,20.0,9.0,22.0,10.0,0.0,1.0,1.0,,,,4196.0,4196.0,0.0,943583.0,661.0,944244.0,2017,NOV,4028.0,4.0,2017-11-01
Orange,9033.0,183.0,1.0,102052.0,2019.0,1021.0,111085.0,2202.0,1022.0,23298.0,198386.0,221684.0,412.0,259.0,4376.0,2537.0,4788.0,2796.0,2.0,1392.0,1394.0,,,,119047.0,119047.0,0.0,29850003.0,460723.0,30310726.0,2017,NOV,114309.0,4.0,2017-11-01
Placer,598.0,12.0,1.0,7875.0,44.0,26.0,8473.0,56.0,27.0,1553.0,14156.0,15709.0,22.0,20.0,97.0,60.0,119.0,80.0,3.0,37.0,40.0,,,,8969.0,8969.0,0.0,1975500.0,13064.0,1988564.0,2017,NOV,8556.0,4.0,2017-11-01
Plumas,63.0,0.0,0.0,1079.0,0.0,1.0,1142.0,0.0,1.0,153.0,1890.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1195.0,1195.0,0.0,267539.0,147.0,267686.0,2017,NOV,1143.0,4.0,2017-11-01
Riverside,14191.0,109.0,1.0,106888.0,677.0,163.0,121079.0,786.0,164.0,38807.0,227014.0,265821.0,273.0,139.0,1818.0,767.0,2091.0,906.0,1.0,207.0,208.0,,,,127575.0,127575.0,0.0,34883227.0,116713.0,34999940.0,2017,NOV,122029.0,4.0,2017-11-01
Sacramento,13165.0,501.0,8.0,81582.0,1106.0,498.0,94747.0,1607.0,506.0,35017.0,161232.0,196249.0,1273.0,830.0,2614.0,1649.0,3887.0,2479.0,17.0,677.0,694.0,,,,110600.0,110600.0,0.0,27801186.0,347183.0,28148369.0,2017,NOV,96860.0,4.0,2017-11-01
San Benito,246.0,1.0,0.0,1859.0,14.0,2.0,2105.0,15.0,2.0,648.0,3943.0,4591.0,1.0,1.0,41.0,16.0,42.0,17.0,0.0,3.0,3.0,,,,2263.0,2263.0,0.0,585694.0,2146.0,587840.0,2017,NOV,2122.0,4.0,2017-11-01
San Bernardino,21845.0,122.0,7.0,140533.0,868.0,285.0,162378.0,990.0,292.0,57458.0,294146.0,351604.0,334.0,135.0,2228.0,1021.0,2562.0,1156.0,8.0,384.0,392.0,,,,170709.0,170709.0,0.0,47071133.0,160653.0,47231786.0,2017,NOV,163660.0,4.0,2017-11-01
San Diego,11010.0,312.0,7.0,120085.0,1648.0,581.0,131095.0,1960.0,588.0,30406.0,229536.0,259942.0,687.0,402.0,3918.0,1937.0,4605.0,2339.0,12.0,736.0,748.0,,,,155543.0,155543.0,0.0,34371110.0,320609.0,34691719.0,2017,NOV,133643.0,4.0,2017-11-01
San Francisco,1813.0,128.0,13.0,30022.0,696.0,1044.0,31835.0,824.0,1057.0,3841.0,42900.0,46741.0,238.0,147.0,1335.0,867.0,1573.0,1014.0,18.0,1060.0,1078.0,,,,36368.0,36368.0,0.0,6818128.0,270544.0,7088672.0,2017,NOV,33716.0,4.0,2017-11-01
San Joaquin,6198.0,52.0,2.0,40417.0,410.0,124.0,46615.0,462.0,126.0,15261.0,86866.0,102127.0,122.0,60.0,1133.0,520.0,1255.0,580.0,2.0,169.0,171.0,,,,49263.0,49263.0,0.0,13365778.0,78575.0,13444353.0,2017,NOV,47203.0,4.0,2017-11-01
San Luis Obispo,772.0,5.0,0.0,8572.0,25.0,9.0,9344.0,30.0,9.0,1919.0,14545.0,16464.0,19.0,6.0,63.0,27.0,82.0,33.0,0.0,10.0,10.0,,,,9910.0,9910.0,0.0,2157279.0,3993.0,2161272.0,2017,NOV,9383.0,4.0,2017-11-01
San Mateo,612.0,21.0,0.0,12026.0,376.0,124.0,12638.0,397.0,124.0,1446.0,21981.0,23427.0,41.0,24.0,910.0,469.0,951.0,493.0,0.0,161.0,161.0,,,,15005.0,15005.0,0.0,3120935.0,60079.0,3181014.0,2017,NOV,13159.0,4.0,2017-11-01
Santa Barbara,1861.0,16.0,0.0,16689.0,121.0,59.0,18550.0,137.0,59.0,4849.0,31514.0,36363.0,41.0,16.0,327.0,124.0,368.0,140.0,0.0,67.0,67.0,,,,22046.0,22046.0,0.0,4811568.0,21745.0,4833313.0,2017,NOV,18746.0,4.0,2017-11-01
Santa Clara,3546.0,93.0,3.0,41006.0,697.0,521.0,44552.0,790.0,524.0,8609.0,76355.0,84964.0,198.0,114.0,1462.0,886.0,1660.0,1000.0,4.0,744.0,748.0,,,,47696.0,47696.0,0.0,11406290.0,198230.0,11604520.0,2017,NOV,45866.0,4.0,2017-11-01
Santa Cruz,937.0,3.0,0.0,13112.0,47.0,10.0,14049.0,50.0,10.0,2306.0,22503.0,24809.0,9.0,3.0,107.0,57.0,116.0,60.0,0.0,11.0,11.0,,,,16150.0,16150.0,0.0,3307253.0,7197.0,3314450.0,2017,NOV,14109.0,4.0,2017-11-01
Shasta,1124.0,3.0,0.0,11097.0,17.0,15.0,12221.0,20.0,15.0,2679.0,20113.0,22792.0,6.0,3.0,39.0,18.0,45.0,21.0,0.0,20.0,20.0,,,,12884.0,12884.0,0.0,2968781.0,5749.0,2974530.0,2017,NOV,12256.0,4.0,2017-11-01
Sierra,9.0,0.0,0.0,149.0,0.0,0.0,158.0,0.0,0.0,29.0,242.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,162.0,162.0,0.0,37153.0,0.0,37153.0,2017,NOV,158.0,4.0,2017-11-01
Siskiyou,346.0,0.0,0.0,2695.0,5.0,2.0,3041.0,5.0,2.0,922.0,5279.0,6201.0,0.0,0.0,11.0,6.0,11.0,6.0,0.0,3.0,3.0,,,,3218.0,3218.0,0.0,803148.0,920.0,804068.0,2017,NOV,3048.0,4.0,2017-11-01
Solano,2174.0,22.0,0.0,18460.0,139.0,73.0,20634.0,161.0,73.0,5196.0,33107.0,38303.0,60.0,25.0,343.0,164.0,403.0,189.0,0.0,100.0,100.0,,,,21952.0,21952.0,0.0,5317510.0,33880.0,5351390.0,2017,NOV,20868.0,4.0,2017-11-01
Sonoma,1157.0,29.0,0.0,15964.0,212.0,52.0,17121.0,241.0,52.0,2719.0,26509.0,29228.0,71.0,34.0,521.0,228.0,592.0,262.0,0.0,67.0,67.0,,,,18979.0,18979.0,0.0,3806759.0,29356.0,3836115.0,2017,NOV,17414.0,4.0,2017-11-01
Stanislaus,4852.0,31.0,1.0,33702.0,164.0,32.0,38554.0,195.0,33.0,12861.0,66995.0,79856.0,83.0,36.0,456.0,197.0,539.0,233.0,1.0,38.0,39.0,,,,40564.0,40564.0,0.0,10588765.0,25837.0,10614602.0,2017,NOV,38782.0,4.0,2017-11-01
Sutter,645.0,13.0,1.0,4582.0,47.0,13.0,5227.0,60.0,14.0,1796.0,10022.0,11818.0,37.0,15.0,124.0,58.0,161.0,73.0,1.0,18.0,19.0,,,,5547.0,5547.0,0.0,1541916.0,9543.0,1551459.0,2017,NOV,5301.0,4.0,2017-11-01
Tehama,430.0,0.0,0.0,3701.0,5.0,2.0,4131.0,5.0,2.0,1068.0,7799.0,8867.0,0.0,0.0,13.0,5.0,13.0,5.0,0.0,2.0,2.0,,,,4424.0,4424.0,0.0,1116901.0,1155.0,1118056.0,2017,NOV,4138.0,4.0,2017-11-01
Trinity,73.0,0.0,0.0,899.0,1.0,0.0,972.0,1.0,0.0,169.0,1508.0,1677.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,1029.0,1029.0,0.0,235203.0,144.0,235347.0,2017,NOV,973.0,4.0,2017-11-01
Tulare,6896.0,67.0,2.0,43057.0,691.0,193.0,49953.0,758.0,195.0,19040.0,94872.0,113912.0,159.0,77.0,1883.0,758.0,2042.0,835.0,2.0,231.0,233.0,,,,59337.0,59337.0,0.0,15409393.0,125016.0,15534409.0,2017,NOV,50906.0,4.0,2017-11-01
Tuolumne,249.0,0.0,0.0,2456.0,2.0,3.0,2705.0,2.0,3.0,606.0,4151.0,4757.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,4.0,4.0,,,,2863.0,2863.0,0.0,625993.0,559.0,626552.0,2017,NOV,2710.0,4.0,2017-11-01
Ventura,2611.0,24.0,0.0,31468.0,311.0,217.0,34079.0,335.0,217.0,6643.0,60406.0,67049.0,53.0,33.0,728.0,358.0,781.0,391.0,0.0,274.0,274.0,,,,39588.0,39588.0,0.0,8958176.0,113145.0,9071321.0,2017,NOV,34631.0,4.0,2017-11-01
Yolo,728.0,49.0,0.0,9080.0,135.0,52.0,9808.0,184.0,52.0,1863.0,15881.0,17744.0,148.0,86.0,349.0,203.0,497.0,289.0,0.0,74.0,74.0,,,,11821.0,11821.0,0.0,2479688.0,41034.0,2520722.0,2017,NOV,10044.0,4.0,2017-11-01
Yuba,766.0,5.0,0.0,5156.0,25.0,6.0,5922.0,30.0,6.0,2105.0,10582.0,12687.0,18.0,8.0,72.0,43.0,90.0,51.0,0.0,6.0,6.0,,,,6265.0,6265.0,0.0,1679734.0,4408.0,1684142.0,2017,NOV,5958.0,4.0,2017-11-01
California,230638.0,4645.0,251.0,1718719.0,19963.0,9947.0,1949357.0,24608.0,10198.0,589508.0,3377593.0,3967101.0,10476.0,6357.0,47463.0,24524.0,57939.0,30881.0,332.0,12677.0,13009.0,,,,2129269.0,2129269.0,0.0,541432698.0,4911745.0,546344443.0,2017,NOV,1984163.0,4.0,2017-11-01
