county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,252500.0,3665.0,58.0,568220.0,8440.0,4202.0,820720.0,12105.0,4260.0,634447.0,1370773.0,2005220.0,8382.0,4522.0,23410.0,10092.0,31792.0,14614.0,83.0,5363.0,5446.0,0.0,0.0,0.0,925222.0,925222.0,0.0,217640228.52,1838775.0,219479003.52,2007,MAY,837085.0,False,2.0,2007-05-01
Los Angeles,72347.0,1631.0,22.0,192668.0,3370.0,1673.0,265015.0,5001.0,1695.0,162754.0,439155.0,601909.0,3407.0,1964.0,9193.0,4047.0,12600.0,6011.0,33.0,2029.0,2062.0,0.0,0.0,0.0,306980.0,306980.0,0.0,69232391.0,772438.0,70004829.0,2007,MAY,271711.0,True,2.0,2007-05-01
San Bernardino,18372.0,168.0,3.0,31331.0,475.0,223.0,49703.0,643.0,226.0,50673.0,91093.0,141766.0,463.0,173.0,1462.0,539.0,1925.0,712.0,4.0,297.0,301.0,0.0,0.0,0.0,56011.0,56011.0,0.0,14635189.0,90287.0,14725476.0,2007,MAY,50572.0,True,2.0,2007-05-01
Sacramento,16115.0,580.0,3.0,28613.0,442.0,210.0,44728.0,1022.0,213.0,42242.0,72679.0,114921.0,1420.0,900.0,1236.0,674.0,2656.0,1574.0,3.0,286.0,289.0,0.0,0.0,0.0,50283.0,50283.0,0.0,12902502.0,160928.0,13063430.0,2007,MAY,45963.0,True,2.0,2007-05-01
Fresno,15463.0,113.0,2.0,28523.0,338.0,24.0,43986.0,451.0,26.0,42486.0,80379.0,122865.0,329.0,131.0,1100.0,347.0,1429.0,478.0,2.0,31.0,33.0,0.0,0.0,0.0,49633.0,49633.0,0.0,13068908.0,40614.0,13109522.0,2007,MAY,44463.0,True,2.0,2007-05-01
San Diego,14539.0,217.0,7.0,19492.0,347.0,143.0,34031.0,564.0,150.0,38991.0,50948.0,89939.0,558.0,254.0,967.0,405.0,1525.0,659.0,8.0,186.0,194.0,0.0,0.0,0.0,39905.0,39905.0,0.0,9503818.0,81723.0,9585541.0,2007,MAY,34745.0,True,2.0,2007-05-01
Alameda,11350.0,209.0,3.0,20324.0,253.0,152.0,31674.0,462.0,155.0,27143.0,41318.0,68461.0,468.0,244.0,590.0,318.0,1058.0,562.0,3.0,187.0,190.0,0.0,0.0,0.0,32291.0,32291.0,0.0,7508651.0,74034.0,7582685.0,2007,MAY,32291.0,True,2.0,2007-05-01
Orange,8633.0,97.0,0.0,21595.0,481.0,236.0,30228.0,578.0,236.0,22624.0,55549.0,78173.0,224.0,114.0,1225.0,618.0,1449.0,732.0,0.0,310.0,310.0,0.0,0.0,0.0,34625.0,34625.0,0.0,7917916.0,88232.0,8006148.0,2007,MAY,31042.0,False,2.0,2007-05-01
Riverside,11631.0,99.0,4.0,18585.0,289.0,69.0,30216.0,388.0,73.0,32302.0,53899.0,86201.0,281.0,108.0,934.0,330.0,1215.0,438.0,4.0,92.0,96.0,0.0,0.0,0.0,33137.0,33137.0,0.0,8779125.0,40941.0,8820066.0,2007,MAY,30677.0,False,2.0,2007-05-01
Kern,6225.0,4.0,0.0,22539.0,213.0,78.0,28764.0,217.0,78.0,17290.0,62327.0,79617.0,8.0,4.0,620.0,231.0,628.0,235.0,0.0,136.0,136.0,0.0,0.0,0.0,30925.0,30925.0,0.0,8151952.0,33056.0,8185008.0,2007,MAY,29059.0,False,2.0,2007-05-01
