county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,308246.0,4540.0,153.0,1671334.0,20132.0,9226.0,1979580.0,24672.0,9379.0,774146.0,3477504.0,4251650.0,9583.0,5888.0,49973.0,24693.0,59556.0,30581.0,260.0,12166.0,12426.0,0.0,0.0,0.0,2130966.0,2130966.0,0.0,617880351.11,5316316.8,623196667.91,2014,FEB,2013631.0,0,1.0,2014-02-01
Los Angeles,86539.0,1965.0,76.0,471817.0,5821.0,3339.0,558356.0,7786.0,3415.0,196245.0,942839.0,1139084.0,3759.0,2717.0,13881.0,7243.0,17640.0,9960.0,166.0,4299.0,4465.0,0.0,0.0,0.0,608768.0,608768.0,0.0,173373639.0,1870502.0,175244141.0,2014,FEB,569557.0,1,1.0,2014-02-01
San Bernardino,28323.0,183.0,6.0,136875.0,1006.0,330.0,165198.0,1189.0,336.0,76172.0,302325.0,378497.0,457.0,212.0,2738.0,1158.0,3195.0,1370.0,9.0,428.0,437.0,0.0,0.0,0.0,174963.0,174963.0,0.0,53678568.0,205031.0,53883599.0,2014,FEB,166723.0,1,1.0,2014-02-01
San Diego,17299.0,301.0,6.0,108852.0,1709.0,568.0,126151.0,2010.0,574.0,46796.0,218818.0,265614.0,692.0,393.0,4280.0,2038.0,4972.0,2431.0,6.0,731.0,737.0,0.0,0.0,0.0,136641.0,136641.0,0.0,37959654.0,368895.0,38328549.0,2014,FEB,128735.0,1,1.0,2014-02-01
Riverside,19590.0,141.0,14.0,99510.0,1046.0,235.0,119100.0,1187.0,249.0,53447.0,226989.0,280436.0,369.0,164.0,3015.0,1182.0,3384.0,1346.0,15.0,288.0,303.0,0.0,0.0,0.0,126301.0,126301.0,0.0,39031777.0,177053.0,39208830.0,2014,FEB,120536.0,1,1.0,2014-02-01
Orange,13157.0,175.0,5.0,96930.0,2015.0,982.0,110087.0,2190.0,987.0,33625.0,203465.0,237090.0,370.0,226.0,4518.0,2654.0,4888.0,2880.0,9.0,1311.0,1320.0,0.0,0.0,0.0,118753.0,118753.0,0.0,33638441.0,491471.0,34129912.0,2014,FEB,113264.0,1,1.0,2014-02-01
Sacramento,17961.0,371.0,3.0,77681.0,913.0,465.0,95642.0,1284.0,468.0,45637.0,162804.0,208441.0,801.0,548.0,2233.0,1215.0,3034.0,1763.0,5.0,611.0,616.0,0.0,0.0,0.0,102626.0,102626.0,0.0,30668638.0,325853.0,30994491.0,2014,FEB,97394.0,1,1.0,2014-02-01
Fresno,15943.0,174.0,5.0,78646.0,582.0,151.0,94589.0,756.0,156.0,43198.0,182281.0,225479.0,457.0,191.0,1649.0,667.0,2106.0,858.0,7.0,174.0,181.0,0.0,0.0,0.0,101236.0,101236.0,0.0,32213631.0,138072.0,32351703.0,2014,FEB,95501.0,0,1.0,2014-02-01
Alameda,9672.0,265.0,8.0,52180.0,1089.0,460.0,61852.0,1354.0,468.0,22493.0,98980.0,121473.0,545.0,314.0,2578.0,1359.0,3123.0,1673.0,9.0,620.0,629.0,0.0,0.0,0.0,63674.0,63674.0,0.0,18308090.0,274421.0,18582511.0,2014,FEB,63674.0,0,1.0,2014-02-01
Kern,11390.0,61.0,5.0,48711.0,425.0,176.0,60101.0,486.0,181.0,31208.0,114677.0,145885.0,155.0,70.0,1251.0,468.0,1406.0,538.0,5.0,249.0,254.0,0.0,0.0,0.0,64478.0,64478.0,0.0,20427630.0,107984.0,20535614.0,2014,FEB,60768.0,0,1.0,2014-02-01
Santa Clara,6740.0,107.0,2.0,45145.0,810.0,761.0,51885.0,917.0,763.0,16065.0,91618.0,107683.0,212.0,137.0,1684.0,1113.0,1896.0,1250.0,2.0,1125.0,1127.0,0.0,0.0,0.0,57111.0,57111.0,0.0,15619624.0,315127.0,15934751.0,2014,FEB,53565.0,0,1.0,2014-02-01
Tulare,9454.0,75.0,2.0,39048.0,599.0,169.0,48502.0,674.0,171.0,26067.0,92418.0,118485.0,187.0,82.0,1707.0,649.0,1894.0,731.0,2.0,213.0,215.0,0.0,0.0,0.0,52083.0,52083.0,0.0,16657697.0,114937.0,16772634.0,2014,FEB,49347.0,0,1.0,2014-02-01
San Joaquin,9474.0,76.0,5.0,38216.0,449.0,146.0,47690.0,525.0,151.0,24350.0,88549.0,112899.0,204.0,83.0,1253.0,544.0,1457.0,627.0,5.0,215.0,220.0,0.0,0.0,0.0,51153.0,51153.0,0.0,16069567.0,102727.0,16172294.0,2014,FEB,48366.0,0,1.0,2014-02-01
Stanislaus,6930.0,22.0,1.0,35018.0,118.0,28.0,41948.0,140.0,29.0,18366.0,73223.0,91589.0,61.0,25.0,318.0,132.0,379.0,157.0,1.0,38.0,39.0,0.0,0.0,0.0,44181.0,44181.0,0.0,12966749.0,22673.0,12989422.0,2014,FEB,42117.0,0,1.0,2014-02-01
Contra Costa,5621.0,68.0,2.0,28382.0,283.0,104.0,34003.0,351.0,106.0,13413.0,56468.0,69881.0,155.0,82.0,702.0,350.0,857.0,432.0,4.0,142.0,146.0,0.0,0.0,0.0,37295.0,37295.0,0.0,10407589.0,69150.0,10476739.0,2014,FEB,34460.0,0,1.0,2014-02-01
Ventura,3625.0,14.0,0.0,29889.0,297.0,120.0,33514.0,311.0,120.0,9005.0,60004.0,69009.0,28.0,19.0,775.0,347.0,803.0,366.0,0.0,147.0,147.0,0.0,0.0,0.0,35998.0,35998.0,0.0,9878135.0,63277.0,9941412.0,2014,FEB,33945.0,0,1.0,2014-02-01
San Francisco,2665.0,169.0,3.0,28015.0,606.0,557.0,30680.0,775.0,560.0,5861.0,41223.0,47084.0,289.0,188.0,1190.0,817.0,1479.0,1005.0,3.0,755.0,758.0,0.0,0.0,0.0,33290.0,33290.0,0.0,7328690.0,212912.0,7541602.0,2014,FEB,32015.0,0,1.0,2014-02-01
Merced,4819.0,18.0,1.0,18585.0,68.0,7.0,23404.0,86.0,8.0,13222.0,42737.0,55959.0,43.0,18.0,196.0,73.0,239.0,91.0,1.0,8.0,9.0,0.0,0.0,0.0,24850.0,24850.0,0.0,7815689.0,9872.0,7825561.0,2014,FEB,23498.0,0,1.0,2014-02-01
Monterey,4509.0,26.0,2.0,18173.0,187.0,21.0,22682.0,213.0,23.0,11057.0,40542.0,51599.0,63.0,31.0,562.0,223.0,625.0,254.0,3.0,31.0,34.0,0.0,0.0,0.0,24643.0,24643.0,0.0,7439405.0,29523.0,7468928.0,2014,FEB,22918.0,0,1.0,2014-02-01
Solano,3470.0,28.0,0.0,17808.0,130.0,44.0,21278.0,158.0,44.0,8357.0,33706.0,42063.0,70.0,32.0,336.0,151.0,406.0,183.0,0.0,53.0,53.0,0.0,0.0,0.0,22890.0,22890.0,0.0,6174836.2,29914.8,6204751.0,2014,FEB,21480.0,0,1.0,2014-02-01
Sonoma,2036.0,37.0,0.0,16440.0,175.0,46.0,18476.0,212.0,46.0,4864.0,29007.0,33871.0,85.0,39.0,422.0,210.0,507.0,249.0,0.0,58.0,58.0,0.0,0.0,0.0,20181.0,20181.0,0.0,4965775.0,33605.0,4999380.0,2014,FEB,18734.0,0,1.0,2014-02-01
Santa Barbara,2913.0,9.0,0.0,12836.0,94.0,22.0,15749.0,103.0,22.0,7252.0,27836.0,35088.0,21.0,12.0,264.0,107.0,285.0,119.0,0.0,30.0,30.0,0.0,0.0,0.0,17766.0,17766.0,0.0,4962694.0,16230.0,4978924.0,2014,FEB,15874.0,0,1.0,2014-02-01
San Mateo,1412.0,51.0,0.0,13719.0,455.0,167.0,15131.0,506.0,167.0,3475.0,26589.0,30064.0,101.0,64.0,1096.0,552.0,1197.0,616.0,0.0,222.0,222.0,0.0,0.0,0.0,16848.0,16848.0,0.0,4323596.0,92738.0,4416334.0,2014,FEB,15804.0,0,1.0,2014-02-01
Imperial,2143.0,14.0,1.0,12628.0,332.0,34.0,14771.0,346.0,35.0,5893.0,31277.0,37170.0,31.0,14.0,921.0,354.0,952.0,368.0,2.0,38.0,40.0,0.0,0.0,0.0,15937.0,15937.0,0.0,5019388.0,44474.0,5063862.0,2014,FEB,15152.0,0,1.0,2014-02-01
Butte,2086.0,7.0,0.0,12845.0,38.0,18.0,14931.0,45.0,18.0,5182.0,25059.0,30241.0,12.0,8.0,104.0,43.0,116.0,51.0,0.0,23.0,23.0,0.0,0.0,0.0,16047.0,16047.0,0.0,4296261.0,9062.0,4305323.0,2014,FEB,14994.0,0,1.0,2014-02-01
Santa Cruz,1435.0,2.0,0.0,10891.0,48.0,9.0,12326.0,50.0,9.0,3486.0,20677.0,24163.0,4.0,2.0,122.0,53.0,126.0,55.0,0.0,9.0,9.0,0.0,0.0,0.0,13871.0,13871.0,0.0,3440516.0,8407.0,3448923.0,2014,FEB,12385.0,0,1.0,2014-02-01
Shasta,1593.0,5.0,0.0,10400.0,24.0,14.0,11993.0,29.0,14.0,4009.0,19822.0,23831.0,12.0,5.0,54.0,27.0,66.0,32.0,0.0,21.0,21.0,0.0,0.0,0.0,12735.0,12735.0,0.0,3295196.0,6758.0,3301954.0,2014,FEB,12036.0,0,1.0,2014-02-01
Madera,2031.0,6.0,1.0,9212.0,58.0,5.0,11243.0,64.0,6.0,5460.0,22688.0,28148.0,15.0,6.0,194.0,69.0,209.0,75.0,1.0,6.0,7.0,0.0,0.0,0.0,8492.0,8492.0,0.0,3901831.0,8138.0,3909969.0,2014,FEB,11313.0,0,1.0,2014-02-01
Kings,1686.0,12.0,0.0,8264.0,97.0,26.0,9950.0,109.0,26.0,4557.0,18917.0,23474.0,28.0,12.0,302.0,110.0,330.0,122.0,0.0,37.0,37.0,0.0,0.0,0.0,10735.0,10735.0,0.0,3173855.0,19719.0,3193574.0,2014,FEB,10085.0,0,1.0,2014-02-01
San Luis Obispo,1172.0,6.0,0.0,8205.0,41.0,8.0,9377.0,47.0,8.0,2879.0,15109.0,17988.0,10.0,7.0,104.0,45.0,114.0,52.0,0.0,9.0,9.0,0.0,0.0,0.0,10470.0,10470.0,0.0,2505578.0,5684.0,2511262.0,2014,FEB,9432.0,0,1.0,2014-02-01
