county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,276957.0,4717.0,155.0,1825597.0,21761.0,11424.0,2102554.0,26478.0,11579.0,699515.0,3671616.0,4371131.0,9993.0,6262.0,51794.0,26449.0,61787.0,32711.0,249.0,14692.0,14941.0,0.0,0.0,0.0,2375105.0,2375105.0,0.0,628547288.41,6365846.51,634913134.92,2015,JUL,3.0,2015-07-01
Alameda,7810.0,264.0,4.0,52701.0,1266.0,618.0,60511.0,1530.0,622.0,18049.0,97378.0,115427.0,587.0,340.0,2811.0,1574.0,3398.0,1914.0,5.0,833.0,838.0,0.0,0.0,0.0,62663.0,62663.0,0.0,17661771.0,337004.0,17998775.0,2015,JUL,3.0,2015-07-01
Alpine,3.0,0.0,0.0,98.0,0.0,0.0,101.0,0.0,0.0,5.0,166.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,20916.0,0.0,20916.0,2015,JUL,3.0,2015-07-01
Amador,183.0,0.0,0.0,1638.0,2.0,0.0,1821.0,2.0,0.0,459.0,2979.0,3438.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,1911.0,0.0,459968.0,46.0,460014.0,2015,JUL,3.0,2015-07-01
Butte,1899.0,9.0,2.0,14746.0,50.0,23.0,16645.0,59.0,25.0,4711.0,27251.0,31962.0,23.0,10.0,131.0,53.0,154.0,63.0,2.0,26.0,28.0,0.0,0.0,0.0,17781.0,17781.0,0.0,4470696.0,10328.0,4481024.0,2015,JUL,3.0,2015-07-01
Calaveras,270.0,1.0,0.0,2643.0,5.0,5.0,2913.0,6.0,5.0,734.0,4734.0,5468.0,2.0,1.0,14.0,7.0,16.0,8.0,0.0,6.0,6.0,0.0,0.0,0.0,3054.0,3054.0,0.0,733131.0,1824.0,734955.0,2015,JUL,3.0,2015-07-01
Colusa,93.0,0.0,0.0,565.0,2.0,1.0,658.0,2.0,1.0,241.0,1311.0,1552.0,0.0,0.0,7.0,2.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,704.0,704.0,0.0,201160.0,429.0,201589.0,2015,JUL,3.0,2015-07-01
Contra Costa,4924.0,97.0,1.0,30542.0,369.0,142.0,35466.0,466.0,143.0,11615.0,58926.0,70541.0,222.0,136.0,844.0,442.0,1066.0,578.0,1.0,176.0,177.0,0.0,0.0,0.0,41669.0,41669.0,0.0,10556169.0,86304.0,10642473.0,2015,JUL,3.0,2015-07-01
Del Norte,417.0,0.0,0.0,2096.0,1.0,0.0,2513.0,1.0,0.0,1172.0,4030.0,5202.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.0,2648.0,0.0,711822.0,0.0,711822.0,2015,JUL,3.0,2015-07-01
El Dorado,591.0,1.0,0.0,6772.0,30.0,11.0,7363.0,31.0,11.0,1439.0,11702.0,13141.0,1.0,1.0,87.0,36.0,88.0,37.0,0.0,12.0,12.0,0.0,0.0,0.0,7801.0,7801.0,0.0,1812670.0,4749.0,1817419.0,2015,JUL,3.0,2015-07-01
