county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Fresno,14750.0,179.0,6.0,82132.0,595.0,194.0,96882.0,774.0,200.0,40249.0,185913.0,226162.0,459.0,207.0,1618.0,702.0,2077.0,909.0,12.0,228.0,240.0,0.0,0.0,0.0,107860.0,107860.0,0.0,33377243.0,148672.0,33525915.0,2015,APR,97856.0,2.0,2015-04-01
Glenn,244.0,1.0,0.0,1267.0,8.0,1.0,1511.0,9.0,1.0,667.0,2965.0,3632.0,8.0,1.0,32.0,8.0,40.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1672.0,1672.0,0.0,471332.0,722.0,472054.0,2015,APR,1521.0,2.0,2015-04-01
Humboldt,1046.0,4.0,0.0,10854.0,21.0,17.0,11900.0,25.0,17.0,2603.0,18161.0,20764.0,6.0,6.0,50.0,26.0,56.0,32.0,0.0,23.0,23.0,0.0,0.0,0.0,12740.0,12740.0,0.0,2951615.0,6396.0,2958011.0,2015,APR,11942.0,2.0,2015-04-01
Imperial,2370.0,35.0,3.0,14086.0,369.0,50.0,16456.0,404.0,53.0,6751.0,34069.0,40820.0,84.0,36.0,1021.0,406.0,1105.0,442.0,3.0,62.0,65.0,0.0,0.0,0.0,17885.0,17885.0,0.0,5468644.0,57200.0,5525844.0,2015,APR,16913.0,2.0,2015-04-01
Inyo,102.0,0.0,0.0,934.0,5.0,1.0,1036.0,5.0,1.0,277.0,1776.0,2053.0,0.0,0.0,12.0,7.0,12.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1081.0,1081.0,0.0,271126.0,493.0,271619.0,2015,APR,1042.0,2.0,2015-04-01
Kern,11041.0,57.0,6.0,54354.0,458.0,249.0,65395.0,515.0,255.0,29883.0,124820.0,154703.0,146.0,65.0,1293.0,518.0,1439.0,583.0,11.0,380.0,391.0,0.0,0.0,0.0,69826.0,69826.0,0.0,21436936.0,128409.0,21565345.0,2015,APR,66165.0,2.0,2015-04-01
Kings,1589.0,16.0,0.0,8825.0,116.0,24.0,10414.0,132.0,24.0,4392.0,19727.0,24119.0,38.0,17.0,355.0,132.0,393.0,149.0,0.0,32.0,32.0,0.0,0.0,0.0,11465.0,11465.0,0.0,3247493.0,20350.0,3267843.0,2015,APR,10570.0,2.0,2015-04-01
Lake,651.0,0.0,0.0,5452.0,21.0,8.0,6103.0,21.0,8.0,1692.0,10178.0,11870.0,0.0,0.0,51.0,26.0,51.0,26.0,0.0,10.0,10.0,0.0,0.0,0.0,6436.0,6436.0,0.0,1680463.0,4266.0,1684729.0,2015,APR,6132.0,2.0,2015-04-01
Lassen,289.0,0.0,0.0,1253.0,2.0,0.0,1542.0,2.0,0.0,780.0,2423.0,3203.0,0.0,0.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,1636.0,0.0,450203.0,135.0,450338.0,2015,APR,1544.0,2.0,2015-04-01
Los Angeles,78064.0,2063.0,62.0,495019.0,6021.0,3749.0,573083.0,8084.0,3811.0,177496.0,967614.0,1145110.0,3931.0,2879.0,13910.0,7530.0,17841.0,10409.0,129.0,4793.0,4922.0,0.0,0.0,0.0,672553.0,672553.0,0.0,173930939.0,2394964.0,176325903.0,2015,APR,584978.0,2.0,2015-04-01
Madera,2101.0,12.0,1.0,9947.0,60.0,4.0,12048.0,72.0,5.0,5716.0,23914.0,29630.0,32.0,12.0,185.0,67.0,217.0,79.0,1.0,5.0,6.0,0.0,0.0,0.0,8869.0,8869.0,0.0,4102418.0,8490.0,4110908.0,2015,APR,12125.0,2.0,2015-04-01
Marin,633.0,37.0,1.0,5510.0,186.0,59.0,6143.0,223.0,60.0,1367.0,8305.0,9672.0,68.0,40.0,395.0,234.0,463.0,274.0,1.0,75.0,76.0,0.0,0.0,0.0,6726.0,6726.0,0.0,1503222.0,33347.0,1536569.0,2015,APR,6426.0,2.0,2015-04-01
Mariposa,143.0,0.0,0.0,967.0,3.0,0.0,1110.0,3.0,0.0,387.0,1730.0,2117.0,0.0,0.0,7.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,1204.0,0.0,294061.0,206.0,294267.0,2015,APR,1113.0,2.0,2015-04-01
Mendocino,747.0,5.0,0.0,6169.0,27.0,17.0,6916.0,32.0,17.0,1857.0,11000.0,12857.0,19.0,5.0,77.0,31.0,96.0,36.0,0.0,19.0,19.0,0.0,0.0,0.0,7388.0,7388.0,0.0,1898168.0,7221.0,1905389.0,2015,APR,6965.0,2.0,2015-04-01
Merced,4737.0,17.0,0.0,20374.0,77.0,11.0,25111.0,94.0,11.0,13038.0,45565.0,58603.0,46.0,17.0,217.0,86.0,263.0,103.0,0.0,12.0,12.0,0.0,0.0,0.0,26346.0,26346.0,0.0,8044753.0,11896.0,8056649.0,2015,APR,25216.0,2.0,2015-04-01
Modoc,80.0,0.0,0.0,384.0,1.0,0.0,464.0,1.0,0.0,206.0,800.0,1006.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,490.0,0.0,133581.0,0.0,133581.0,2015,APR,465.0,2.0,2015-04-01
Mono,10.0,0.0,0.0,509.0,1.0,2.0,519.0,1.0,2.0,23.0,824.0,847.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,577.0,577.0,0.0,118477.0,287.0,118764.0,2015,APR,522.0,2.0,2015-04-01
Monterey,3980.0,34.0,0.0,20109.0,249.0,40.0,24089.0,283.0,40.0,9952.0,43871.0,53823.0,93.0,39.0,704.0,283.0,797.0,322.0,0.0,48.0,48.0,0.0,0.0,0.0,25708.0,25708.0,0.0,7725958.0,37164.0,7763122.0,2015,APR,24412.0,2.0,2015-04-01
Napa,369.0,8.0,1.0,3257.0,59.0,11.0,3626.0,67.0,12.0,895.0,6499.0,7394.0,22.0,10.0,146.0,68.0,168.0,78.0,1.0,12.0,13.0,0.0,0.0,0.0,4022.0,4022.0,0.0,1011467.0,6305.0,1017772.0,2015,APR,3705.0,2.0,2015-04-01
Nevada,362.0,1.0,0.0,3859.0,10.0,3.0,4221.0,11.0,3.0,940.0,6698.0,7638.0,1.0,1.0,18.0,13.0,19.0,14.0,0.0,4.0,4.0,0.0,0.0,0.0,4512.0,4512.0,0.0,1110441.0,3128.0,1113569.0,2015,APR,4235.0,2.0,2015-04-01
Orange,12667.0,219.0,6.0,105029.0,2127.0,1162.0,117696.0,2346.0,1168.0,32535.0,212541.0,245076.0,501.0,303.0,4543.0,2661.0,5044.0,2964.0,11.0,1567.0,1578.0,0.0,0.0,0.0,127268.0,127268.0,0.0,34580037.0,680529.0,35260566.0,2015,APR,121210.0,2.0,2015-04-01
Placer,903.0,13.0,0.0,8368.0,36.0,22.0,9271.0,49.0,22.0,2346.0,15788.0,18134.0,31.0,17.0,72.0,49.0,103.0,66.0,0.0,22.0,22.0,0.0,0.0,0.0,9853.0,9853.0,0.0,2424520.0,10378.0,2434898.0,2015,APR,9342.0,2.0,2015-04-01
Plumas,113.0,0.0,0.0,1010.0,2.0,1.0,1123.0,2.0,1.0,277.0,1868.0,2145.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1190.0,1190.0,0.0,304339.0,520.0,304859.0,2015,APR,1126.0,2.0,2015-04-01
Riverside,17879.0,126.0,5.0,107348.0,945.0,233.0,125227.0,1071.0,238.0,48590.0,237147.0,285737.0,323.0,149.0,2667.0,1053.0,2990.0,1202.0,5.0,297.0,302.0,0.0,0.0,0.0,132985.0,132985.0,0.0,39266709.0,157861.0,39424570.0,2015,APR,126536.0,2.0,2015-04-01
Sacramento,16873.0,434.0,12.0,84970.0,907.0,589.0,101843.0,1341.0,601.0,43429.0,169923.0,213352.0,964.0,655.0,2149.0,1187.0,3113.0,1842.0,18.0,771.0,789.0,0.0,0.0,0.0,118940.0,118940.0,0.0,31696026.0,354211.0,32050237.0,2015,APR,103785.0,2.0,2015-04-01
San Benito,342.0,3.0,0.0,2410.0,25.0,1.0,2752.0,28.0,1.0,922.0,5261.0,6183.0,13.0,3.0,53.0,30.0,66.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,2928.0,2928.0,0.0,849954.0,2883.0,852837.0,2015,APR,2781.0,2.0,2015-04-01
San Bernardino,28025.0,192.0,7.0,148601.0,1055.0,348.0,176626.0,1247.0,355.0,75629.0,317696.0,393325.0,470.0,215.0,2814.0,1240.0,3284.0,1455.0,8.0,451.0,459.0,0.0,0.0,0.0,186759.0,186759.0,0.0,55182350.0,211333.0,55393683.0,2015,APR,178228.0,2.0,2015-04-01
San Diego,16551.0,312.0,6.0,122004.0,1715.0,715.0,138555.0,2027.0,721.0,44926.0,236033.0,280959.0,674.0,395.0,4161.0,1996.0,4835.0,2391.0,11.0,893.0,904.0,0.0,0.0,0.0,164275.0,164275.0,0.0,39629740.0,369332.0,39999072.0,2015,APR,141303.0,2.0,2015-04-01
San Francisco,2363.0,150.0,10.0,29351.0,724.0,1016.0,31714.0,874.0,1026.0,5194.0,42470.0,47664.0,271.0,171.0,1368.0,934.0,1639.0,1105.0,10.0,1031.0,1041.0,0.0,0.0,0.0,36962.0,36962.0,0.0,7460024.0,266608.0,7726632.0,2015,APR,33614.0,2.0,2015-04-01
San Joaquin,8857.0,72.0,1.0,43588.0,493.0,142.0,52445.0,565.0,143.0,22899.0,97184.0,120083.0,183.0,78.0,1320.0,606.0,1503.0,684.0,1.0,199.0,200.0,0.0,0.0,0.0,55993.0,55993.0,0.0,16809980.0,97398.0,16907378.0,2015,APR,53153.0,2.0,2015-04-01
San Luis Obispo,1118.0,5.0,0.0,8805.0,54.0,11.0,9923.0,59.0,11.0,2795.0,15542.0,18337.0,15.0,6.0,143.0,63.0,158.0,69.0,0.0,14.0,14.0,0.0,0.0,0.0,10602.0,10602.0,0.0,2549201.0,7560.0,2556761.0,2015,APR,9993.0,2.0,2015-04-01
San Mateo,1170.0,41.0,1.0,14358.0,445.0,185.0,15528.0,486.0,186.0,2805.0,27186.0,29991.0,94.0,53.0,1028.0,548.0,1122.0,601.0,1.0,232.0,233.0,0.0,0.0,0.0,18687.0,18687.0,0.0,4223387.0,85918.0,4309305.0,2015,APR,16200.0,2.0,2015-04-01
Santa Barbara,2745.0,15.0,1.0,14480.0,122.0,40.0,17225.0,137.0,41.0,7089.0,30310.0,37399.0,30.0,18.0,333.0,132.0,363.0,150.0,1.0,53.0,54.0,0.0,0.0,0.0,20608.0,20608.0,0.0,5162964.0,22549.0,5185513.0,2015,APR,17403.0,2.0,2015-04-01
Santa Clara,5780.0,128.0,6.0,47918.0,875.0,816.0,53698.0,1003.0,822.0,13921.0,93490.0,107411.0,267.0,157.0,1812.0,1151.0,2079.0,1308.0,10.0,1177.0,1187.0,0.0,0.0,0.0,58589.0,58589.0,0.0,15327478.0,306688.0,15634166.0,2015,APR,55523.0,2.0,2015-04-01
Santa Cruz,1276.0,4.0,0.0,12444.0,54.0,9.0,13720.0,58.0,9.0,3122.0,22939.0,26061.0,11.0,4.0,131.0,56.0,142.0,60.0,0.0,11.0,11.0,0.0,0.0,0.0,16053.0,16053.0,0.0,3669196.0,6489.0,3675685.0,2015,APR,13787.0,2.0,2015-04-01
Shasta,1495.0,4.0,0.0,11543.0,27.0,15.0,13038.0,31.0,15.0,3696.0,21361.0,25057.0,6.0,4.0,61.0,30.0,67.0,34.0,0.0,22.0,22.0,0.0,0.0,0.0,14108.0,14108.0,0.0,3410969.0,7148.0,3418117.0,2015,APR,13084.0,2.0,2015-04-01
Sierra,8.0,0.0,0.0,170.0,0.0,0.0,178.0,0.0,0.0,24.0,300.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,0.0,43692.0,0.0,43692.0,2015,APR,178.0,2.0,2015-04-01
Siskiyou,432.0,0.0,0.0,2837.0,6.0,4.0,3269.0,6.0,4.0,1200.0,5906.0,7106.0,0.0,0.0,16.0,6.0,16.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,3516.0,3516.0,0.0,974780.0,1315.0,976095.0,2015,APR,3279.0,2.0,2015-04-01
Solano,3037.0,21.0,0.0,19368.0,164.0,60.0,22405.0,185.0,60.0,7355.0,35748.0,43103.0,57.0,24.0,392.0,176.0,449.0,200.0,0.0,78.0,78.0,0.0,0.0,0.0,24094.0,24094.0,0.0,6300037.0,33500.0,6333537.0,2015,APR,22650.0,2.0,2015-04-01
Sonoma,1822.0,35.0,3.0,17953.0,221.0,64.0,19775.0,256.0,67.0,4452.0,30659.0,35111.0,84.0,39.0,535.0,238.0,619.0,277.0,3.0,80.0,83.0,0.0,0.0,0.0,22903.0,22903.0,0.0,5044381.0,36868.0,5081249.0,2015,APR,20098.0,2.0,2015-04-01
Stanislaus,6357.0,32.0,3.0,36676.0,164.0,33.0,43033.0,196.0,36.0,16892.0,75001.0,91893.0,89.0,36.0,457.0,182.0,546.0,218.0,3.0,44.0,47.0,0.0,0.0,0.0,45139.0,45139.0,0.0,12891136.0,27210.0,12918346.0,2015,APR,43265.0,2.0,2015-04-01
Sutter,782.0,12.0,1.0,4803.0,40.0,8.0,5585.0,52.0,9.0,2158.0,10791.0,12949.0,30.0,15.0,105.0,50.0,135.0,65.0,1.0,10.0,11.0,0.0,0.0,0.0,5934.0,5934.0,0.0,1805213.0,7962.0,1813175.0,2015,APR,5646.0,2.0,2015-04-01
Tehama,635.0,3.0,0.0,4091.0,23.0,2.0,4726.0,26.0,2.0,1726.0,8540.0,10266.0,8.0,4.0,63.0,28.0,71.0,32.0,0.0,2.0,2.0,0.0,0.0,0.0,5019.0,5019.0,0.0,1420991.0,4356.0,1425347.0,2015,APR,4754.0,2.0,2015-04-01
Trinity,67.0,0.0,0.0,937.0,0.0,0.0,1004.0,0.0,0.0,164.0,1644.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,1049.0,0.0,266876.0,0.0,266876.0,2015,APR,1004.0,2.0,2015-04-01
Tulare,9147.0,62.0,4.0,42650.0,691.0,191.0,51797.0,753.0,195.0,25097.0,97021.0,122118.0,155.0,67.0,1911.0,774.0,2066.0,841.0,4.0,240.0,244.0,0.0,0.0,0.0,61368.0,61368.0,0.0,17088839.0,131069.0,17219908.0,2015,APR,52745.0,2.0,2015-04-01
Tuolumne,356.0,2.0,0.0,2761.0,5.0,2.0,3117.0,7.0,2.0,933.0,4599.0,5532.0,6.0,3.0,8.0,6.0,14.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,3347.0,3347.0,0.0,796307.0,1621.0,797928.0,2015,APR,3126.0,2.0,2015-04-01
Ventura,3399.0,29.0,0.0,33139.0,347.0,166.0,36538.0,376.0,166.0,8635.0,65332.0,73967.0,63.0,40.0,861.0,393.0,924.0,433.0,0.0,204.0,204.0,0.0,0.0,0.0,42481.0,42481.0,0.0,10361919.0,116092.0,10478011.0,2015,APR,37080.0,2.0,2015-04-01
Yolo,1035.0,47.0,1.0,8755.0,167.0,72.0,9790.0,214.0,73.0,2741.0,16882.0,19623.0,109.0,74.0,454.0,229.0,563.0,303.0,1.0,101.0,102.0,0.0,0.0,0.0,11939.0,11939.0,0.0,2768341.0,52528.0,2820869.0,2015,APR,10077.0,2.0,2015-04-01
Yuba,923.0,6.0,0.0,5200.0,34.0,4.0,6123.0,40.0,4.0,2547.0,10813.0,13360.0,10.0,7.0,97.0,38.0,107.0,45.0,0.0,5.0,5.0,0.0,0.0,0.0,6530.0,6530.0,0.0,1904582.0,5501.0,1910083.0,2015,APR,6167.0,2.0,2015-04-01
