county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,302081.0,4679.0,66.0,966252.0,15144.0,5857.0,1268333.0,19823.0,5923.0,760023.0,2197582.0,2957605.0,10643.0,5831.0,41396.0,17855.0,52039.0,23686.0,78.0,7471.0,7549.0,0.0,0.0,0.0,1828701.0,1828701.0,0.0,444804985.98,3719089.63,448524075.61,2009,OCT,1294079.0,0,4.0,2009-10-01
Los Angeles,85322.0,1819.0,31.0,286672.0,5022.0,2131.0,371994.0,6841.0,2162.0,195191.0,618754.0,813945.0,3811.0,2292.0,13601.0,5940.0,17412.0,8232.0,40.0,2618.0,2658.0,0.0,0.0,0.0,835196.0,835196.0,0.0,128396923.0,1378550.0,129775473.0,2009,OCT,380997.0,1,4.0,2009-10-01
San Bernardino,25538.0,269.0,3.0,71141.0,1196.0,332.0,96679.0,1465.0,335.0,69107.0,184868.0,253975.0,709.0,303.0,3619.0,1363.0,4328.0,1666.0,3.0,427.0,430.0,0.0,0.0,0.0,108052.0,108052.0,0.0,37029199.0,253423.0,37282622.0,2009,OCT,98479.0,1,4.0,2009-10-01
Sacramento,19008.0,631.0,7.0,49280.0,772.0,267.0,68288.0,1403.0,274.0,49060.0,111663.0,160723.0,1500.0,948.0,2009.0,1063.0,3509.0,2011.0,7.0,349.0,356.0,0.0,0.0,0.0,75492.0,75492.0,0.0,24883636.0,269909.0,25153545.0,2009,OCT,69965.0,1,4.0,2009-10-01
Fresno,17449.0,90.0,0.0,51653.0,419.0,87.0,69102.0,509.0,87.0,47259.0,127745.0,175004.0,227.0,99.0,1269.0,467.0,1496.0,566.0,0.0,102.0,102.0,0.0,0.0,0.0,76788.0,76788.0,0.0,25652282.0,79711.0,25731993.0,2009,OCT,69698.0,1,4.0,2009-10-01
Riverside,17702.0,189.0,1.0,48742.0,1021.0,164.0,66444.0,1210.0,165.0,48414.0,130368.0,178782.0,532.0,204.0,3240.0,1113.0,3772.0,1317.0,1.0,191.0,192.0,0.0,0.0,0.0,73040.0,73040.0,0.0,25396197.0,169062.0,25565259.0,2009,OCT,67819.0,1,4.0,2009-10-01
San Diego,17388.0,381.0,3.0,42926.0,925.0,318.0,60314.0,1306.0,321.0,47360.0,100886.0,148246.0,910.0,445.0,2489.0,1050.0,3399.0,1495.0,3.0,386.0,389.0,0.0,0.0,0.0,70530.0,70530.0,0.0,22581825.0,223411.0,22805236.0,2009,OCT,61941.0,1,4.0,2009-10-01
Orange,12857.0,190.0,1.0,42429.0,1125.0,360.0,55286.0,1315.0,361.0,32606.0,100423.0,133029.0,441.0,231.0,2854.0,1427.0,3295.0,1658.0,3.0,472.0,475.0,0.0,0.0,0.0,63354.0,63354.0,0.0,19399241.0,222948.0,19622189.0,2009,OCT,56962.0,0,4.0,2009-10-01
Alameda,11285.0,322.0,2.0,32501.0,568.0,276.0,43786.0,890.0,278.0,26351.0,63904.0,90255.0,726.0,389.0,1384.0,708.0,2110.0,1097.0,2.0,357.0,359.0,0.0,0.0,0.0,44954.0,44954.0,0.0,14092738.0,184986.0,14277724.0,2009,OCT,44954.0,0,4.0,2009-10-01
Kern,7583.0,7.0,0.0,35949.0,318.0,81.0,43532.0,325.0,81.0,21458.0,93101.0,114559.0,16.0,9.0,928.0,356.0,944.0,365.0,0.0,119.0,119.0,0.0,0.0,0.0,48357.0,48357.0,0.0,16213690.0,61854.0,16275544.0,2009,OCT,43938.0,0,4.0,2009-10-01
Santa Clara,9665.0,128.0,2.0,26145.0,532.0,544.0,35810.0,660.0,546.0,23588.0,56579.0,80167.0,282.0,151.0,1191.0,680.0,1473.0,831.0,2.0,774.0,776.0,0.0,0.0,0.0,40815.0,40815.0,0.0,11915405.0,221273.0,12136678.0,2009,OCT,37016.0,0,4.0,2009-10-01
Tulare,9338.0,95.0,0.0,25681.0,480.0,76.0,35019.0,575.0,76.0,25611.0,61910.0,87521.0,249.0,99.0,1523.0,503.0,1772.0,602.0,0.0,89.0,89.0,0.0,0.0,0.0,37194.0,37194.0,0.0,12742438.0,70774.0,12813212.0,2009,OCT,35670.0,0,4.0,2009-10-01
