county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,248517.0,3626.0,54.0,581599.0,8457.0,4187.0,830116.0,12083.0,4241.0,624205.0,1396831.0,2021036.0,8305.0,4460.0,23261.0,10163.0,31566.0,14623.0,67.0,5348.0,5415.0,0.0,0.0,0.0,936463.0,936463.0,0.0,219407201.29,1738046.0,221145247.29,2007,JUL,3.0,2007-07-01
Alameda,11186.0,197.0,5.0,20908.0,286.0,173.0,32094.0,483.0,178.0,26681.0,42394.0,69075.0,463.0,229.0,683.0,363.0,1146.0,592.0,5.0,220.0,225.0,0.0,0.0,0.0,32755.0,32755.0,0.0,7447213.0,78699.0,7525912.0,2007,JUL,3.0,2007-07-01
Alpine,3.0,0.0,0.0,29.0,0.0,0.0,32.0,0.0,0.0,9.0,76.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,7630.0,0.0,7630.0,2007,JUL,3.0,2007-07-01
Amador,133.0,0.0,0.0,447.0,0.0,0.0,580.0,0.0,0.0,317.0,895.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,625.0,0.0,133555.0,0.0,133555.0,2007,JUL,3.0,2007-07-01
Butte,1758.0,1.0,0.0,6218.0,13.0,11.0,7976.0,14.0,11.0,4562.0,14059.0,18621.0,1.0,1.0,48.0,19.0,49.0,20.0,0.0,15.0,15.0,0.0,0.0,0.0,8729.0,8729.0,0.0,1982515.0,3406.0,1985921.0,2007,JUL,3.0,2007-07-01
Calaveras,212.0,0.0,0.0,670.0,0.0,0.0,882.0,0.0,0.0,544.0,1368.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,882.0,0.0,208846.0,0.0,208846.0,2007,JUL,3.0,2007-07-01
Colusa,69.0,0.0,0.0,390.0,5.0,3.0,459.0,5.0,3.0,227.0,1062.0,1289.0,0.0,0.0,16.0,6.0,16.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,516.0,516.0,0.0,114125.0,958.0,115083.0,2007,JUL,3.0,2007-07-01
Contra Costa,5000.0,34.0,2.0,9256.0,88.0,47.0,14256.0,122.0,49.0,11990.0,20956.0,32946.0,71.0,45.0,233.0,108.0,304.0,153.0,4.0,57.0,61.0,0.0,0.0,0.0,16309.0,16309.0,0.0,3673498.0,18223.0,3691721.0,2007,JUL,3.0,2007-07-01
Del Norte,390.0,0.0,0.0,1337.0,2.0,3.0,1727.0,2.0,3.0,1084.0,2813.0,3897.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1732.0,1732.0,0.0,405100.29,753.0,405853.29,2007,JUL,3.0,2007-07-01
El Dorado,468.0,0.0,0.0,1476.0,7.0,3.0,1944.0,7.0,3.0,1194.0,3150.0,4344.0,0.0,0.0,13.0,7.0,13.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,2228.0,2228.0,0.0,482567.0,1164.0,483731.0,2007,JUL,3.0,2007-07-01
Fresno,14833.0,120.0,0.0,29712.0,326.0,23.0,44545.0,446.0,23.0,40658.0,82478.0,123136.0,358.0,144.0,1069.0,351.0,1427.0,495.0,0.0,31.0,31.0,0.0,0.0,0.0,50160.0,50160.0,0.0,13075656.0,33852.0,13109508.0,2007,JUL,3.0,2007-07-01
Glenn,223.0,0.0,0.0,640.0,2.0,0.0,863.0,2.0,0.0,569.0,1685.0,2254.0,0.0,0.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,853.0,0.0,218488.0,213.0,218701.0,2007,JUL,3.0,2007-07-01
Humboldt,1076.0,1.0,0.0,3726.0,6.0,2.0,4802.0,7.0,2.0,2789.0,7421.0,10210.0,2.0,2.0,11.0,6.0,13.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,5300.0,5300.0,0.0,1105564.0,996.0,1106560.0,2007,JUL,3.0,2007-07-01
Imperial,1507.0,4.0,0.0,5128.0,114.0,19.0,6635.0,118.0,19.0,4505.0,13645.0,18150.0,11.0,4.0,323.0,119.0,334.0,123.0,0.0,20.0,20.0,0.0,0.0,0.0,6772.0,6772.0,0.0,1953547.0,8696.0,1962243.0,2007,JUL,3.0,2007-07-01
Inyo,57.0,0.0,0.0,404.0,0.0,0.0,461.0,0.0,0.0,158.0,759.0,917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,486.0,0.0,103569.0,0.0,103569.0,2007,JUL,3.0,2007-07-01
Kern,5946.0,5.0,0.0,22864.0,177.0,70.0,28810.0,182.0,70.0,16596.0,62803.0,79399.0,11.0,5.0,513.0,192.0,524.0,197.0,0.0,128.0,128.0,0.0,0.0,0.0,31164.0,31164.0,0.0,8117513.0,29894.0,8147407.0,2007,JUL,3.0,2007-07-01
Kings,1002.0,2.0,1.0,4339.0,40.0,27.0,5341.0,42.0,28.0,2828.0,10776.0,13604.0,7.0,2.0,109.0,44.0,116.0,46.0,1.0,27.0,28.0,0.0,0.0,0.0,5818.0,5818.0,0.0,1355957.0,4938.0,1360895.0,2007,JUL,3.0,2007-07-01
Lake,844.0,0.0,0.0,1523.0,1.0,0.0,2367.0,1.0,0.0,1424.0,3929.0,5353.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.0,2519.0,0.0,556852.0,83.0,556935.0,2007,JUL,3.0,2007-07-01
Lassen,261.0,0.0,0.0,626.0,0.0,1.0,887.0,0.0,1.0,743.0,1418.0,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,966.0,966.0,0.0,230581.0,155.0,230736.0,2007,JUL,3.0,2007-07-01
Los Angeles,71698.0,1584.0,21.0,195901.0,3453.0,1687.0,267599.0,5037.0,1708.0,161905.0,443116.0,605021.0,3275.0,1906.0,9353.0,4155.0,12628.0,6061.0,24.0,2043.0,2067.0,0.0,0.0,0.0,310577.0,310577.0,0.0,69457927.0,744208.0,70202135.0,2007,JUL,3.0,2007-07-01
Madera,954.0,2.0,0.0,4532.0,18.0,2.0,5486.0,20.0,2.0,2750.0,11846.0,14596.0,1.0,1.0,67.0,19.0,68.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,5932.0,5932.0,0.0,1495978.0,1858.0,1497836.0,2007,JUL,3.0,2007-07-01
Marin,415.0,0.0,0.0,2000.0,32.0,61.0,2415.0,32.0,61.0,958.0,3246.0,4204.0,0.0,0.0,77.0,34.0,77.0,34.0,0.0,61.0,61.0,0.0,0.0,0.0,2632.0,2632.0,0.0,477589.0,6068.0,483657.0,2007,JUL,3.0,2007-07-01
Mariposa,80.0,0.0,0.0,275.0,0.0,0.0,355.0,0.0,0.0,212.0,594.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,382.0,0.0,87166.0,0.0,87166.0,2007,JUL,3.0,2007-07-01
Mendocino,704.0,0.0,0.0,3058.0,10.0,3.0,3762.0,10.0,3.0,1849.0,5481.0,7330.0,0.0,0.0,33.0,11.0,33.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,4355.0,4355.0,0.0,869856.0,1520.0,871376.0,2007,JUL,3.0,2007-07-01
Merced,4282.0,21.0,0.0,6815.0,31.0,5.0,11097.0,52.0,5.0,11958.0,19019.0,30977.0,53.0,21.0,102.0,33.0,155.0,54.0,0.0,6.0,6.0,0.0,0.0,0.0,11825.0,11825.0,0.0,3114333.0,4144.0,3118477.0,2007,JUL,3.0,2007-07-01
Modoc,78.0,0.0,0.0,191.0,1.0,0.0,269.0,1.0,0.0,225.0,472.0,697.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,270.0,0.0,69575.0,40.0,69615.0,2007,JUL,3.0,2007-07-01
Mono,18.0,0.0,0.0,120.0,0.0,0.0,138.0,0.0,0.0,44.0,231.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,0.0,30928.0,0.0,30928.0,2007,JUL,3.0,2007-07-01
Monterey,1512.0,1.0,0.0,5848.0,36.0,4.0,7360.0,37.0,4.0,4187.0,13889.0,18076.0,5.0,1.0,137.0,37.0,142.0,38.0,0.0,4.0,4.0,0.0,0.0,0.0,8038.0,8038.0,0.0,1827673.0,2292.0,1829965.0,2007,JUL,3.0,2007-07-01
Napa,236.0,0.0,0.0,945.0,0.0,2.0,1181.0,0.0,2.0,618.0,2130.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1330.0,1330.0,0.0,287171.0,566.0,287737.0,2007,JUL,3.0,2007-07-01
Nevada,298.0,0.0,0.0,980.0,0.0,0.0,1278.0,0.0,0.0,756.0,1993.0,2749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.0,1458.0,0.0,299563.0,0.0,299563.0,2007,JUL,3.0,2007-07-01
Orange,8456.0,98.0,0.0,22130.0,529.0,226.0,30586.0,627.0,226.0,22023.0,56688.0,78711.0,209.0,111.0,1302.0,687.0,1511.0,798.0,0.0,289.0,289.0,0.0,0.0,0.0,34541.0,34541.0,0.0,8001664.0,84442.0,8086106.0,2007,JUL,3.0,2007-07-01
Placer,947.0,17.0,0.0,2138.0,17.0,10.0,3085.0,34.0,10.0,2622.0,4870.0,7492.0,35.0,25.0,53.0,24.0,88.0,49.0,0.0,13.0,13.0,0.0,0.0,0.0,3470.0,3470.0,0.0,797603.0,6761.0,804364.0,2007,JUL,3.0,2007-07-01
Plumas,96.0,0.0,0.0,188.0,0.0,0.0,284.0,0.0,0.0,253.0,452.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,66034.0,0.0,66034.0,2007,JUL,3.0,2007-07-01
Riverside,11919.0,107.0,3.0,19467.0,298.0,78.0,31386.0,405.0,81.0,33088.0,56433.0,89521.0,319.0,117.0,934.0,339.0,1253.0,456.0,3.0,101.0,104.0,0.0,0.0,0.0,34450.0,34450.0,0.0,9053680.0,42536.0,9096216.0,2007,JUL,3.0,2007-07-01
