county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Placer,751.0,12.0,0.0,8455.0,39.0,24.0,9206.0,51.0,24.0,1856.0,15716.0,17572.0,22.0,18.0,99.0,48.0,121.0,66.0,0.0,36.0,36.0,0.0,0.0,0.0,9739.0,9739.0,0.0,2294760.0,9955.0,2304715.0,2016,APR,2.0,2016-04-01
Plumas,114.0,0.0,0.0,1088.0,3.0,0.0,1202.0,3.0,0.0,288.0,1940.0,2228.0,0.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,1249.0,0.0,311739.0,558.0,312297.0,2016,APR,2.0,2016-04-01
Riverside,15812.0,123.0,14.0,111873.0,864.0,207.0,127685.0,987.0,221.0,42807.0,240739.0,283546.0,303.0,148.0,2425.0,969.0,2728.0,1117.0,16.0,262.0,278.0,0.0,0.0,0.0,134389.0,134389.0,0.0,38254644.0,142406.0,38397050.0,2016,APR,2.0,2016-04-01
Sacramento,14786.0,531.0,8.0,86428.0,1066.0,609.0,101214.0,1597.0,617.0,37994.0,171077.0,209071.0,1208.0,849.0,2420.0,1500.0,3628.0,2349.0,13.0,833.0,846.0,0.0,0.0,0.0,118063.0,118063.0,0.0,30575509.0,390213.0,30965722.0,2016,APR,2.0,2016-04-01
San Benito,282.0,3.0,0.0,2341.0,21.0,3.0,2623.0,24.0,3.0,755.0,5012.0,5767.0,7.0,3.0,48.0,22.0,55.0,25.0,0.0,3.0,3.0,0.0,0.0,0.0,2756.0,2756.0,0.0,761435.0,2684.0,764119.0,2016,APR,2.0,2016-04-01
San Bernardino,25777.0,183.0,11.0,151851.0,930.0,367.0,177628.0,1113.0,378.0,68474.0,318860.0,387334.0,460.0,209.0,2470.0,1098.0,2930.0,1307.0,13.0,486.0,499.0,0.0,0.0,0.0,186324.0,186324.0,0.0,53539275.0,197756.0,53737031.0,2016,APR,2.0,2016-04-01
San Diego,14212.0,339.0,7.0,125466.0,1734.0,819.0,139678.0,2073.0,826.0,38713.0,240357.0,279070.0,722.0,442.0,4131.0,1995.0,4853.0,2437.0,17.0,1015.0,1032.0,0.0,0.0,0.0,167000.0,167000.0,0.0,38459722.0,389543.0,38849265.0,2016,APR,2.0,2016-04-01
San Francisco,2218.0,148.0,13.0,30499.0,795.0,1152.0,32717.0,943.0,1165.0,4860.0,43735.0,48595.0,268.0,178.0,1508.0,1010.0,1776.0,1188.0,18.0,1172.0,1190.0,0.0,0.0,0.0,38472.0,38472.0,0.0,7455879.0,291789.0,7747668.0,2016,APR,2.0,2016-04-01
San Joaquin,7518.0,68.0,0.0,44109.0,485.0,152.0,51627.0,553.0,152.0,19104.0,96522.0,115626.0,179.0,77.0,1333.0,603.0,1512.0,680.0,0.0,218.0,218.0,0.0,0.0,0.0,54503.0,54503.0,0.0,15767706.0,98222.0,15865928.0,2016,APR,2.0,2016-04-01
San Luis Obispo,976.0,5.0,0.0,9078.0,50.0,11.0,10054.0,55.0,11.0,2451.0,15838.0,18289.0,19.0,6.0,126.0,60.0,145.0,66.0,0.0,13.0,13.0,0.0,0.0,0.0,10548.0,10548.0,0.0,2506492.0,6296.0,2512788.0,2016,APR,2.0,2016-04-01
San Mateo,932.0,29.0,1.0,13872.0,476.0,183.0,14804.0,505.0,184.0,2178.0,25767.0,27945.0,74.0,31.0,1132.0,589.0,1206.0,620.0,1.0,242.0,243.0,0.0,0.0,0.0,18564.0,18564.0,0.0,3934128.0,85224.0,4019352.0,2016,APR,2.0,2016-04-01
Santa Barbara,2585.0,17.0,2.0,16330.0,148.0,57.0,18915.0,165.0,59.0,6623.0,32915.0,39538.0,36.0,18.0,393.0,160.0,429.0,178.0,4.0,69.0,73.0,0.0,0.0,0.0,22374.0,22374.0,0.0,5495784.0,28469.0,5524253.0,2016,APR,2.0,2016-04-01
Santa Clara,4676.0,111.0,5.0,47209.0,858.0,715.0,51885.0,969.0,720.0,11248.0,89717.0,100965.0,230.0,141.0,1825.0,1113.0,2055.0,1254.0,8.0,1019.0,1027.0,0.0,0.0,0.0,56177.0,56177.0,0.0,14097947.0,277836.0,14375783.0,2016,APR,2.0,2016-04-01
Santa Cruz,1220.0,4.0,0.0,13748.0,51.0,11.0,14968.0,55.0,11.0,2974.0,24436.0,27410.0,12.0,4.0,115.0,60.0,127.0,64.0,0.0,12.0,12.0,0.0,0.0,0.0,17111.0,17111.0,0.0,3730618.0,8320.0,3738938.0,2016,APR,2.0,2016-04-01
Shasta,1349.0,3.0,0.0,11587.0,28.0,15.0,12936.0,31.0,15.0,3261.0,21185.0,24446.0,4.0,3.0,67.0,32.0,71.0,35.0,0.0,17.0,17.0,0.0,0.0,0.0,13620.0,13620.0,0.0,3234743.0,6219.0,3240962.0,2016,APR,2.0,2016-04-01
Sierra,7.0,0.0,0.0,151.0,0.0,0.0,158.0,0.0,0.0,22.0,249.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,36693.0,0.0,36693.0,2016,APR,2.0,2016-04-01
Siskiyou,434.0,1.0,0.0,2844.0,8.0,3.0,3278.0,9.0,3.0,1200.0,5706.0,6906.0,2.0,1.0,19.0,10.0,21.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,3445.0,3445.0,0.0,920505.0,1904.0,922409.0,2016,APR,2.0,2016-04-01
Solano,2694.0,22.0,1.0,19712.0,171.0,56.0,22406.0,193.0,57.0,6417.0,35678.0,42095.0,51.0,24.0,389.0,189.0,440.0,213.0,2.0,78.0,80.0,0.0,0.0,0.0,23680.0,23680.0,0.0,6056101.21,35770.0,6091871.21,2016,APR,2.0,2016-04-01
Sonoma,1574.0,30.0,2.0,17482.0,239.0,59.0,19056.0,269.0,61.0,3761.0,29640.0,33401.0,76.0,36.0,574.0,261.0,650.0,297.0,2.0,75.0,77.0,0.0,0.0,0.0,22312.0,22312.0,0.0,4680188.0,35955.0,4716143.0,2016,APR,2.0,2016-04-01
Stanislaus,5744.0,30.0,1.0,36379.0,174.0,39.0,42123.0,204.0,40.0,14901.0,73347.0,88248.0,87.0,35.0,477.0,199.0,564.0,234.0,2.0,48.0,50.0,0.0,0.0,0.0,43903.0,43903.0,0.0,12038982.0,28003.0,12066985.0,2016,APR,2.0,2016-04-01
Sutter,749.0,15.0,0.0,5043.0,52.0,17.0,5792.0,67.0,17.0,2107.0,11081.0,13188.0,35.0,16.0,146.0,63.0,181.0,79.0,0.0,19.0,19.0,0.0,0.0,0.0,6138.0,6138.0,0.0,1772195.0,10405.0,1782600.0,2016,APR,2.0,2016-04-01
Tehama,553.0,0.0,0.0,4097.0,30.0,3.0,4650.0,30.0,3.0,1469.0,8595.0,10064.0,0.0,0.0,88.0,41.0,88.0,41.0,0.0,3.0,3.0,0.0,0.0,0.0,4926.0,4926.0,0.0,1322956.0,5538.0,1328494.0,2016,APR,2.0,2016-04-01
Trinity,70.0,0.0,0.0,937.0,0.0,0.0,1007.0,0.0,0.0,181.0,1576.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,1060.0,0.0,251861.0,0.0,251861.0,2016,APR,2.0,2016-04-01
Tulare,8226.0,72.0,2.0,43843.0,840.0,209.0,52069.0,912.0,211.0,22522.0,98820.0,121342.0,193.0,79.0,2318.0,938.0,2511.0,1017.0,2.0,260.0,262.0,0.0,0.0,0.0,61441.0,61441.0,0.0,16838381.0,142613.0,16980994.0,2016,APR,2.0,2016-04-01
Tuolumne,306.0,1.0,0.0,2842.0,7.0,3.0,3148.0,8.0,3.0,754.0,4707.0,5461.0,5.0,1.0,12.0,9.0,17.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,3311.0,3311.0,0.0,740698.0,1568.0,742266.0,2016,APR,2.0,2016-04-01
Ventura,3035.0,24.0,0.0,34018.0,337.0,193.0,37053.0,361.0,193.0,7800.0,66303.0,74103.0,56.0,33.0,828.0,368.0,884.0,401.0,0.0,247.0,247.0,0.0,0.0,0.0,43102.0,43102.0,0.0,10225975.0,122619.0,10348594.0,2016,APR,2.0,2016-04-01
Yolo,955.0,57.0,1.0,9590.0,161.0,68.0,10545.0,218.0,69.0,2433.0,17917.0,20350.0,133.0,91.0,413.0,213.0,546.0,304.0,1.0,92.0,93.0,0.0,0.0,0.0,12484.0,12484.0,0.0,2834508.0,48930.0,2883438.0,2016,APR,2.0,2016-04-01
Yuba,839.0,4.0,0.0,5392.0,30.0,7.0,6231.0,34.0,7.0,2261.0,11095.0,13356.0,9.0,5.0,88.0,41.0,97.0,46.0,0.0,8.0,8.0,0.0,0.0,0.0,6553.0,6553.0,0.0,1839065.0,5262.0,1844327.0,2016,APR,2.0,2016-04-01
