county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,294434.0,4831.0,158.0,1773376.0,20776.0,10645.0,2067810.0,25607.0,10803.0,740156.0,3599767.0,4339923.0,10284.0,6327.0,49853.0,25246.0,60137.0,31573.0,252.0,13649.0,13901.0,0.0,0.0,0.0,2308018.0,2308018.0,0.0,636062350.98,6020181.0,642082531.98,2015,JAN,2104220.0,0,1.0,2015-01-01
Los Angeles,81144.0,2034.0,75.0,492919.0,5911.0,3633.0,574063.0,7945.0,3708.0,184546.0,968245.0,1152791.0,3862.0,2833.0,13677.0,7425.0,17539.0,10258.0,146.0,4666.0,4812.0,0.0,0.0,0.0,662411.0,662411.0,0.0,176530646.0,2339531.0,178870177.0,2015,JAN,585716.0,1,1.0,2015-01-01
San Bernardino,28355.0,177.0,8.0,147416.0,1049.0,349.0,175771.0,1226.0,357.0,76351.0,316896.0,393247.0,437.0,200.0,2831.0,1237.0,3268.0,1437.0,11.0,447.0,458.0,0.0,0.0,0.0,184697.0,184697.0,0.0,55555386.0,206573.0,55761959.0,2015,JAN,177354.0,1,1.0,2015-01-01
San Diego,17428.0,331.0,6.0,119037.0,1640.0,654.0,136465.0,1971.0,660.0,46798.0,232701.0,279499.0,715.0,421.0,4027.0,1895.0,4742.0,2316.0,7.0,835.0,842.0,0.0,0.0,0.0,161494.0,161494.0,0.0,39967005.0,360529.0,40327534.0,2015,JAN,139096.0,1,1.0,2015-01-01
Riverside,18465.0,154.0,4.0,107090.0,976.0,242.0,125555.0,1130.0,246.0,49699.0,238365.0,288064.0,401.0,181.0,2735.0,1094.0,3136.0,1275.0,5.0,305.0,310.0,0.0,0.0,0.0,132544.0,132544.0,0.0,39733919.0,164527.0,39898446.0,2015,JAN,126931.0,1,1.0,2015-01-01
Orange,13021.0,219.0,5.0,104173.0,2088.0,1146.0,117194.0,2307.0,1151.0,33051.0,211289.0,244340.0,479.0,289.0,4435.0,2596.0,4914.0,2885.0,7.0,1568.0,1575.0,0.0,0.0,0.0,127616.0,127616.0,0.0,35267847.0,537074.0,35804921.0,2015,JAN,120652.0,1,1.0,2015-01-01
Sacramento,17414.0,434.0,12.0,84596.0,921.0,562.0,102010.0,1355.0,574.0,44339.0,169665.0,214004.0,976.0,638.0,2159.0,1218.0,3135.0,1856.0,16.0,736.0,752.0,0.0,0.0,0.0,118429.0,118429.0,0.0,32154860.0,359668.0,32514528.0,2015,JAN,103939.0,1,1.0,2015-01-01
Fresno,15272.0,177.0,4.0,80518.0,548.0,196.0,95790.0,725.0,200.0,41498.0,183314.0,224812.0,448.0,203.0,1509.0,646.0,1957.0,849.0,7.0,221.0,228.0,0.0,0.0,0.0,108699.0,108699.0,0.0,33823631.0,140009.0,33963640.0,2015,JAN,96715.0,0,1.0,2015-01-01
Kern,11074.0,65.0,4.0,52113.0,417.0,220.0,63187.0,482.0,224.0,29837.0,117706.0,147543.0,168.0,75.0,1161.0,470.0,1329.0,545.0,4.0,328.0,332.0,0.0,0.0,0.0,68347.0,68347.0,0.0,21141182.0,121810.0,21262992.0,2015,JAN,63893.0,0,1.0,2015-01-01
Alameda,8754.0,274.0,9.0,51156.0,1157.0,519.0,59910.0,1431.0,528.0,20338.0,95648.0,115986.0,620.0,332.0,2598.0,1441.0,3218.0,1773.0,10.0,697.0,707.0,0.0,0.0,0.0,61869.0,61869.0,0.0,17905417.0,305037.0,18210454.0,2015,JAN,61869.0,0,1.0,2015-01-01
