county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,350877.0,5357.0,71.0,1186713.0,17445.0,7116.0,1537590.0,22802.0,7187.0,896531.0,2614861.0,3511392.0,12093.0,6717.0,46904.0,20606.0,58997.0,27323.0,96.0,9269.0,9365.0,0.0,0.0,0.0,5008692.0,5008692.0,0.0,525966540.95,4475182.55,530441723.5,2010,DEC,1567579.0,False,4.0,2010-12-01
Los Angeles,97653.0,1974.0,31.0,342166.0,5394.0,2528.0,439819.0,7368.0,2559.0,227939.0,718285.0,946224.0,4004.0,2557.0,14307.0,6443.0,18311.0,9000.0,37.0,3140.0,3177.0,0.0,0.0,0.0,970061.0,970061.0,0.0,147094808.0,1540261.0,148635069.0,2010,DEC,449746.0,True,4.0,2010-12-01
San Bernardino,29648.0,243.0,2.0,93546.0,1111.0,371.0,123194.0,1354.0,373.0,81416.0,228148.0,309564.0,617.0,273.0,3220.0,1250.0,3837.0,1523.0,2.0,476.0,478.0,0.0,0.0,0.0,133984.0,133984.0,0.0,44944599.0,247625.0,45192224.0,2010,DEC,124921.0,True,4.0,2010-12-01
San Diego,20393.0,440.0,7.0,65596.0,1391.0,585.0,85989.0,1831.0,592.0,56421.0,144259.0,200680.0,1057.0,568.0,3698.0,1580.0,4755.0,2148.0,13.0,768.0,781.0,0.0,0.0,0.0,97793.0,97793.0,0.0,30129861.06,351247.9,30481108.96,2010,DEC,88412.0,True,4.0,2010-12-01
Riverside,20837.0,225.0,3.0,65672.0,1265.0,212.0,86509.0,1490.0,215.0,57775.0,165329.0,223104.0,603.0,239.0,3969.0,1395.0,4572.0,1634.0,3.0,260.0,263.0,0.0,0.0,0.0,95272.0,95272.0,0.0,32097816.0,217207.0,32315023.0,2010,DEC,88214.0,True,4.0,2010-12-01
Fresno,18154.0,81.0,0.0,61717.0,462.0,95.0,79871.0,543.0,95.0,49069.0,147709.0,196778.0,217.0,93.0,1340.0,509.0,1557.0,602.0,0.0,116.0,116.0,0.0,0.0,0.0,88799.0,88799.0,0.0,29125664.49,88064.6,29213729.09,2010,DEC,80509.0,True,4.0,2010-12-01
Sacramento,19987.0,590.0,7.0,58618.0,834.0,254.0,78605.0,1424.0,261.0,51779.0,131056.0,182835.0,1373.0,877.0,2135.0,1065.0,3508.0,1942.0,14.0,329.0,343.0,0.0,0.0,0.0,85488.0,85488.0,0.0,28102755.42,268757.0,28371512.42,2010,DEC,80290.0,True,4.0,2010-12-01
Orange,15074.0,210.0,4.0,59195.0,1522.0,544.0,74269.0,1732.0,548.0,38541.0,134389.0,172930.0,490.0,275.0,3812.0,1868.0,4302.0,2143.0,6.0,706.0,712.0,0.0,0.0,0.0,83414.0,83414.0,0.0,25084797.0,310942.0,25395739.0,2010,DEC,76549.0,False,4.0,2010-12-01
Alameda,12078.0,338.0,1.0,38564.0,807.0,352.0,50642.0,1145.0,353.0,28577.0,76339.0,104916.0,775.0,393.0,2036.0,1014.0,2811.0,1407.0,1.0,466.0,467.0,0.0,0.0,0.0,52140.0,52140.0,0.0,16275113.0,232685.0,16507798.0,2010,DEC,52140.0,False,4.0,2010-12-01
Kern,12797.0,83.0,2.0,37733.0,297.0,101.0,50530.0,380.0,103.0,35273.0,92429.0,127702.0,222.0,97.0,852.0,327.0,1074.0,424.0,3.0,182.0,185.0,0.0,0.0,0.0,55114.0,55114.0,0.0,18574578.0,76608.0,18651186.0,2010,DEC,51013.0,False,4.0,2010-12-01
Santa Clara,10091.0,156.0,0.0,32054.0,574.0,636.0,42145.0,730.0,636.0,24957.0,67432.0,92389.0,333.0,188.0,1274.0,735.0,1607.0,923.0,0.0,938.0,938.0,0.0,0.0,0.0,47285.0,47285.0,0.0,13680853.93,256276.44,13937130.37,2010,DEC,43511.0,False,4.0,2010-12-01
Tulare,9981.0,113.0,1.0,29008.0,468.0,106.0,38989.0,581.0,107.0,27459.0,71847.0,99306.0,296.0,119.0,1404.0,494.0,1700.0,613.0,1.0,127.0,128.0,0.0,0.0,0.0,44338.0,44338.0,0.0,14534365.0,84973.0,14619338.0,2010,DEC,39677.0,False,4.0,2010-12-01
San Joaquin,10402.0,103.0,0.0,24625.0,396.0,57.0,35027.0,499.0,57.0,27168.0,63137.0,90305.0,255.0,116.0,1175.0,468.0,1430.0,584.0,0.0,74.0,74.0,0.0,0.0,0.0,39306.0,39306.0,0.0,13545981.0,81589.0,13627570.0,2010,DEC,35583.0,False,4.0,2010-12-01
Stanislaus,7931.0,30.0,1.0,25111.0,135.0,23.0,33042.0,165.0,24.0,21411.0,55383.0,76794.0,82.0,33.0,407.0,146.0,489.0,179.0,1.0,28.0,29.0,0.0,0.0,0.0,35537.0,35537.0,0.0,11127552.0,27498.0,11155050.0,2010,DEC,33231.0,False,4.0,2010-12-01
San Francisco,3315.0,165.0,5.0,25254.0,544.0,637.0,28569.0,709.0,642.0,7274.0,36371.0,43645.0,325.0,194.0,1001.0,747.0,1326.0,941.0,7.0,873.0,880.0,0.0,0.0,0.0,31790.0,31790.0,0.0,6946404.19,228192.54,7174596.73,2010,DEC,29920.0,False,4.0,2010-12-01
Contra Costa,6817.0,74.0,0.0,21313.0,238.0,70.0,28130.0,312.0,70.0,16582.0,44053.0,60635.0,169.0,87.0,627.0,303.0,796.0,390.0,0.0,95.0,95.0,0.0,0.0,0.0,31134.0,31134.0,0.0,9225943.78,52868.75,9278812.53,2010,DEC,28512.0,False,4.0,2010-12-01
Ventura,4538.0,30.0,0.0,22794.0,208.0,39.0,27332.0,238.0,39.0,11613.0,46899.0,58512.0,76.0,39.0,635.0,230.0,711.0,269.0,0.0,51.0,51.0,0.0,0.0,0.0,29965.0,29965.0,0.0,8555506.8,31871.0,8587377.8,2010,DEC,27609.0,False,4.0,2010-12-01
Merced,5192.0,20.0,1.0,13337.0,72.0,6.0,18529.0,92.0,7.0,14368.0,33132.0,47500.0,59.0,22.0,228.0,78.0,287.0,100.0,1.0,9.0,10.0,0.0,0.0,0.0,20002.0,20002.0,0.0,6853924.0,11465.0,6865389.0,2010,DEC,18628.0,False,4.0,2010-12-01
Solano,4134.0,52.0,1.0,13439.0,147.0,39.0,17573.0,199.0,40.0,10248.0,26234.0,36482.0,126.0,58.0,360.0,175.0,486.0,233.0,1.0,46.0,47.0,0.0,0.0,0.0,19969.0,19969.0,0.0,5603715.59,36747.09,5640462.68,2010,DEC,17812.0,False,4.0,2010-12-01
Monterey,4079.0,13.0,1.0,11073.0,106.0,14.0,15152.0,119.0,15.0,10218.0,25715.0,35933.0,33.0,13.0,333.0,114.0,366.0,127.0,2.0,16.0,18.0,0.0,0.0,0.0,17485.0,17485.0,0.0,5214457.0,15510.0,5229967.0,2010,DEC,15286.0,False,4.0,2010-12-01
Sonoma,2680.0,37.0,0.0,11121.0,146.0,46.0,13801.0,183.0,46.0,6437.0,20507.0,26944.0,80.0,39.0,402.0,172.0,482.0,211.0,0.0,56.0,56.0,0.0,0.0,0.0,15178.0,15178.0,0.0,4079671.28,30834.72,4110506.0,2010,DEC,14030.0,False,4.0,2010-12-01
Santa Barbara,3368.0,24.0,0.0,9321.0,73.0,11.0,12689.0,97.0,11.0,8487.0,20605.0,29092.0,55.0,26.0,237.0,77.0,292.0,103.0,0.0,14.0,14.0,0.0,0.0,0.0,14864.0,14864.0,0.0,4181820.21,9878.16,4191698.37,2010,DEC,12797.0,False,4.0,2010-12-01
Imperial,2743.0,51.0,0.0,9541.0,242.0,43.0,12284.0,293.0,43.0,7969.0,24386.0,32355.0,123.0,52.0,690.0,256.0,813.0,308.0,0.0,48.0,48.0,0.0,0.0,0.0,13468.0,13468.0,0.0,4542128.0,41691.0,4583819.0,2010,DEC,12620.0,False,4.0,2010-12-01
Butte,2212.0,6.0,0.0,9486.0,53.0,12.0,11698.0,59.0,12.0,5679.0,19637.0,25316.0,16.0,6.0,156.0,55.0,172.0,61.0,0.0,22.0,22.0,0.0,0.0,0.0,12822.0,12822.0,0.0,3758130.0,10916.0,3769046.0,2010,DEC,11769.0,False,4.0,2010-12-01
Shasta,1997.0,5.0,0.0,8417.0,16.0,13.0,10414.0,21.0,13.0,5062.0,17173.0,22235.0,8.0,5.0,33.0,19.0,41.0,24.0,0.0,15.0,15.0,0.0,0.0,0.0,11233.0,11233.0,0.0,3177953.0,5578.0,3183531.0,2010,DEC,10448.0,False,4.0,2010-12-01
San Mateo,2135.0,83.0,0.0,7240.0,228.0,83.0,9375.0,311.0,83.0,5375.0,14752.0,20127.0,177.0,88.0,598.0,258.0,775.0,346.0,0.0,105.0,105.0,0.0,0.0,0.0,10867.0,10867.0,0.0,3019271.0,48854.0,3068125.0,2010,DEC,9769.0,False,4.0,2010-12-01
Madera,2107.0,4.0,0.0,6967.0,72.0,7.0,9074.0,76.0,7.0,5642.0,17868.0,23510.0,6.0,4.0,245.0,79.0,251.0,83.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3421778.0,11042.0,3432820.0,2010,DEC,9157.0,False,4.0,2010-12-01
Santa Cruz,1536.0,5.0,0.0,7534.0,50.0,7.0,9070.0,55.0,7.0,3750.0,14983.0,18733.0,6.0,5.0,152.0,55.0,158.0,60.0,0.0,7.0,7.0,0.0,0.0,0.0,2846097.0,2846097.0,0.0,2824099.4,7834.35,2831933.75,2010,DEC,9132.0,False,4.0,2010-12-01
Kings,1871.0,7.0,0.0,6585.0,67.0,31.0,8456.0,74.0,31.0,5131.0,15580.0,20711.0,21.0,7.0,198.0,76.0,219.0,83.0,0.0,31.0,31.0,0.0,0.0,0.0,9241.0,9241.0,0.0,2898350.8,14431.0,2912781.8,2010,DEC,8561.0,False,4.0,2010-12-01
San Luis Obispo,1394.0,5.0,0.0,6220.0,50.0,19.0,7614.0,55.0,19.0,3468.0,11851.0,15319.0,10.0,5.0,115.0,52.0,125.0,57.0,0.0,23.0,23.0,0.0,0.0,0.0,9112.0,9112.0,0.0,2218895.0,9151.0,2228046.0,2010,DEC,7688.0,False,4.0,2010-12-01
Humboldt,1224.0,3.0,0.0,5945.0,9.0,4.0,7169.0,12.0,4.0,2991.0,11009.0,14000.0,7.0,4.0,19.0,9.0,26.0,13.0,0.0,4.0,4.0,0.0,0.0,0.0,8046.0,8046.0,0.0,2107997.0,1794.0,2109791.0,2010,DEC,7185.0,False,4.0,2010-12-01
Placer,1206.0,25.0,0.0,5537.0,53.0,21.0,6743.0,78.0,21.0,3248.0,12506.0,15754.0,65.0,36.0,130.0,66.0,195.0,102.0,0.0,27.0,27.0,0.0,0.0,0.0,7443.0,7443.0,0.0,2218481.0,15171.0,2233652.0,2010,DEC,6842.0,False,4.0,2010-12-01
Yolo,1338.0,50.0,0.0,5117.0,98.0,60.0,6455.0,148.0,60.0,3471.0,11020.0,14491.0,134.0,71.0,275.0,123.0,409.0,194.0,0.0,88.0,88.0,0.0,0.0,0.0,7298.0,7298.0,0.0,2179111.0,35007.0,2214118.0,2010,DEC,6663.0,False,4.0,2010-12-01
Mendocino,953.0,3.0,0.0,5117.0,22.0,12.0,6070.0,25.0,12.0,2417.0,9653.0,12070.0,9.0,3.0,55.0,24.0,64.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,6479.0,6479.0,0.0,1768435.0,5413.0,1773848.0,2010,DEC,6107.0,False,4.0,2010-12-01
Yuba,1239.0,11.0,0.0,4070.0,31.0,10.0,5309.0,42.0,10.0,3420.0,9038.0,12458.0,26.0,11.0,79.0,35.0,105.0,46.0,0.0,15.0,15.0,0.0,0.0,0.0,5702.0,5702.0,0.0,1827302.0,7689.0,1834991.0,2010,DEC,5361.0,False,4.0,2010-12-01
El Dorado,788.0,8.0,0.0,4226.0,22.0,5.0,5014.0,30.0,5.0,2063.0,8118.0,10181.0,18.0,8.0,54.0,27.0,72.0,35.0,0.0,7.0,7.0,0.0,0.0,0.0,5428.0,5428.0,0.0,1504904.0,5061.0,1509965.0,2010,DEC,5049.0,False,4.0,2010-12-01
Marin,947.0,28.0,3.0,3809.0,42.0,23.0,4756.0,70.0,26.0,2060.0,5979.0,8039.0,63.0,31.0,97.0,49.0,160.0,80.0,3.0,25.0,28.0,0.0,0.0,0.0,5142.0,5142.0,0.0,1265640.0,13060.0,1278700.0,2010,DEC,4852.0,False,4.0,2010-12-01
Sutter,948.0,22.0,1.0,3189.0,34.0,2.0,4137.0,56.0,3.0,2620.0,7778.0,10398.0,57.0,27.0,90.0,44.0,147.0,71.0,1.0,3.0,4.0,0.0,0.0,0.0,4528.0,4528.0,0.0,1491512.0,7136.0,1498648.0,2010,DEC,4196.0,False,4.0,2010-12-01
Lake,835.0,3.0,0.0,3329.0,18.0,6.0,4164.0,21.0,6.0,2221.0,6524.0,8745.0,8.0,3.0,46.0,22.0,54.0,25.0,0.0,7.0,7.0,0.0,0.0,0.0,4650.0,4650.0,0.0,1304701.0,3929.0,1308630.0,2010,DEC,4191.0,False,4.0,2010-12-01
