county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,262786.0,4066.0,66.0,657085.0,10074.0,4575.0,919871.0,14140.0,4641.0,664895.0,1550800.0,2215695.0,9419.0,5077.0,27984.0,12100.0,37403.0,17177.0,93.0,5766.0,5859.0,0.0,0.0,0.0,1033746.0,1033746.0,0.0,255403066.34,2087324.91,257490391.25,2008,MAY,938652.0,0,2.0,2008-05-01
Los Angeles,70846.0,1584.0,30.0,211813.0,3627.0,1763.0,282659.0,5211.0,1793.0,162214.0,469811.0,632025.0,3325.0,1951.0,9893.0,4348.0,13218.0,6299.0,44.0,2112.0,2156.0,0.0,0.0,0.0,326736.0,326736.0,0.0,76205458.0,838058.0,77043516.0,2008,MAY,289663.0,1,2.0,2008-05-01
San Bernardino,20826.0,195.0,3.0,40514.0,638.0,260.0,61340.0,833.0,263.0,57769.0,112576.0,170345.0,497.0,213.0,1995.0,731.0,2492.0,944.0,3.0,340.0,343.0,0.0,0.0,0.0,68816.0,68816.0,0.0,19268613.0,124321.0,19392934.0,2008,MAY,62436.0,1,2.0,2008-05-01
Sacramento,17712.0,700.0,6.0,33952.0,582.0,229.0,51664.0,1282.0,235.0,45977.0,81618.0,127595.0,1704.0,1076.0,1598.0,828.0,3302.0,1904.0,8.0,309.0,317.0,0.0,0.0,0.0,57320.0,57320.0,0.0,15288201.0,169067.0,15457268.0,2008,MAY,53181.0,1,2.0,2008-05-01
Fresno,16194.0,106.0,1.0,35785.0,359.0,54.0,51979.0,465.0,55.0,44001.0,94527.0,138528.0,288.0,121.0,1173.0,390.0,1461.0,511.0,2.0,63.0,65.0,0.0,0.0,0.0,58484.0,58484.0,0.0,15862907.0,42088.0,15904995.0,2008,MAY,52499.0,1,2.0,2008-05-01
San Diego,15298.0,281.0,3.0,23812.0,479.0,202.0,39110.0,760.0,205.0,40944.0,60829.0,101773.0,733.0,335.0,1345.0,562.0,2078.0,897.0,3.0,265.0,268.0,0.0,0.0,0.0,45383.0,45383.0,0.0,11540311.0,95944.0,11636255.0,2008,MAY,40075.0,1,2.0,2008-05-01
Riverside,13623.0,152.0,1.0,25473.0,447.0,102.0,39096.0,599.0,103.0,38012.0,71557.0,109569.0,432.0,166.0,1508.0,500.0,1940.0,666.0,1.0,128.0,129.0,0.0,0.0,0.0,42900.0,42900.0,0.0,11925146.0,68697.0,11993843.0,2008,MAY,39798.0,1,2.0,2008-05-01
Orange,9292.0,115.0,1.0,24903.0,673.0,261.0,34195.0,788.0,262.0,24162.0,63087.0,87249.0,263.0,137.0,1705.0,896.0,1968.0,1033.0,1.0,344.0,345.0,0.0,0.0,0.0,39664.0,39664.0,0.0,9541408.0,111671.0,9653079.0,2008,MAY,35245.0,0,2.0,2008-05-01
Alameda,10851.0,251.0,4.0,23364.0,366.0,207.0,34215.0,617.0,211.0,25501.0,47319.0,72820.0,563.0,299.0,900.0,446.0,1463.0,745.0,6.0,269.0,275.0,0.0,0.0,0.0,35043.0,35043.0,0.0,8455513.0,102369.0,8557882.0,2008,MAY,35043.0,0,2.0,2008-05-01
Kern,6623.0,7.0,0.0,26007.0,251.0,61.0,32630.0,258.0,61.0,18588.0,70039.0,88627.0,18.0,8.0,725.0,283.0,743.0,291.0,0.0,79.0,79.0,0.0,0.0,0.0,35163.0,35163.0,0.0,9702552.0,37379.0,9739931.0,2008,MAY,32949.0,0,2.0,2008-05-01
