county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
San Luis Obispo,1131.0,5.0,0.0,8526.0,45.0,10.0,9657.0,50.0,10.0,2779.0,15297.0,18076.0,10.0,6.0,109.0,50.0,119.0,56.0,0.0,11.0,11.0,0.0,0.0,0.0,9954.0,9954.0,0.0,2513362.0,8009.0,2521371.0,2014,JUN,9717.0,2.0,2014-06-01
San Mateo,1330.0,57.0,1.0,14134.0,460.0,187.0,15464.0,517.0,188.0,3286.0,27193.0,30479.0,121.0,73.0,1115.0,563.0,1236.0,636.0,2.0,243.0,245.0,0.0,0.0,0.0,18339.0,18339.0,0.0,4352391.0,94748.0,4447139.0,2014,JUN,16169.0,2.0,2014-06-01
Santa Barbara,2644.0,17.0,1.0,13216.0,91.0,34.0,15860.0,108.0,35.0,6802.0,27926.0,34728.0,35.0,19.0,248.0,102.0,283.0,121.0,2.0,42.0,44.0,0.0,0.0,0.0,18635.0,18635.0,0.0,4740265.0,17090.0,4757355.0,2014,JUN,16003.0,2.0,2014-06-01
Santa Clara,6887.0,135.0,7.0,46570.0,842.0,829.0,53457.0,977.0,836.0,16496.0,92640.0,109136.0,250.0,162.0,1742.0,1126.0,1992.0,1288.0,12.0,1229.0,1241.0,0.0,0.0,0.0,58107.0,58107.0,0.0,15562048.0,319855.0,15881903.0,2014,JUN,55270.0,2.0,2014-06-01
Santa Cruz,1310.0,2.0,0.0,11263.0,47.0,8.0,12573.0,49.0,8.0,3168.0,20943.0,24111.0,4.0,2.0,122.0,48.0,126.0,50.0,0.0,8.0,8.0,0.0,0.0,0.0,14366.0,14366.0,0.0,3348897.15,7590.0,3356487.15,2014,JUN,12630.0,2.0,2014-06-01
Shasta,1615.0,2.0,0.0,11043.0,24.0,12.0,12658.0,26.0,12.0,3992.0,20616.0,24608.0,2.0,2.0,61.0,27.0,63.0,29.0,0.0,20.0,20.0,0.0,0.0,0.0,13419.0,13419.0,0.0,3392274.0,6056.0,3398330.0,2014,JUN,12696.0,2.0,2014-06-01
Sierra,9.0,0.0,0.0,161.0,1.0,0.0,170.0,1.0,0.0,21.0,280.0,301.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,0.0,41747.0,396.0,42143.0,2014,JUN,171.0,2.0,2014-06-01
Siskiyou,463.0,0.0,0.0,2746.0,7.0,2.0,3209.0,7.0,2.0,1266.0,5697.0,6963.0,0.0,0.0,20.0,7.0,20.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,3413.0,3413.0,0.0,947573.0,640.0,948213.0,2014,JUN,3218.0,2.0,2014-06-01
Solano,3428.0,25.0,0.0,18690.0,136.0,42.0,22118.0,161.0,42.0,8293.0,34700.0,42993.0,63.0,29.0,336.0,150.0,399.0,179.0,0.0,50.0,50.0,0.0,0.0,0.0,23621.0,23621.0,0.0,6281260.0,31754.0,6313014.0,2014,JUN,22321.0,2.0,2014-06-01
Sonoma,1979.0,33.0,1.0,17055.0,185.0,59.0,19034.0,218.0,60.0,4743.0,29535.0,34278.0,82.0,35.0,561.0,259.0,643.0,294.0,1.0,74.0,75.0,0.0,0.0,0.0,22010.0,22010.0,0.0,4953233.0,36392.0,4989625.0,2014,JUN,19312.0,2.0,2014-06-01
Stanislaus,6737.0,29.0,1.0,35913.0,134.0,24.0,42650.0,163.0,25.0,17710.0,74465.0,92175.0,79.0,33.0,366.0,149.0,445.0,182.0,1.0,34.0,35.0,0.0,0.0,0.0,45107.0,45107.0,0.0,12951079.0,23911.0,12974990.0,2014,JUN,42838.0,2.0,2014-06-01
Sutter,790.0,13.0,0.0,4797.0,49.0,11.0,5587.0,62.0,11.0,2094.0,10826.0,12920.0,38.0,17.0,122.0,62.0,160.0,79.0,0.0,14.0,14.0,0.0,0.0,0.0,5944.0,5944.0,0.0,1780045.0,10076.0,1790121.0,2014,JUN,5660.0,2.0,2014-06-01
Tehama,736.0,4.0,0.0,4233.0,18.0,5.0,4969.0,22.0,5.0,1958.0,9076.0,11034.0,10.0,4.0,66.0,21.0,76.0,25.0,0.0,7.0,7.0,0.0,0.0,0.0,5272.0,5272.0,0.0,1504078.0,4240.0,1508318.0,2014,JUN,4996.0,2.0,2014-06-01
Trinity,87.0,0.0,0.0,880.0,1.0,1.0,967.0,1.0,1.0,209.0,1577.0,1786.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1019.0,1019.0,0.0,255926.0,318.0,256244.0,2014,JUN,969.0,2.0,2014-06-01
Tulare,9323.0,65.0,2.0,41002.0,626.0,211.0,50325.0,691.0,213.0,25521.0,94371.0,119892.0,155.0,69.0,1719.0,687.0,1874.0,756.0,2.0,587.0,589.0,0.0,0.0,0.0,53698.0,53698.0,0.0,16663631.0,118306.0,16781937.0,2014,JUN,51229.0,2.0,2014-06-01
Tuolumne,401.0,2.0,0.0,2632.0,5.0,1.0,3033.0,7.0,1.0,1038.0,4526.0,5564.0,6.0,2.0,12.0,5.0,18.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,3190.0,3190.0,0.0,772607.0,921.0,773528.0,2014,JUN,3041.0,2.0,2014-06-01
Ventura,3584.0,22.0,0.0,31039.0,314.0,126.0,34623.0,336.0,126.0,8860.0,66465.0,75325.0,49.0,30.0,990.0,439.0,1039.0,469.0,0.0,152.0,152.0,0.0,0.0,0.0,39796.0,39796.0,0.0,9925754.0,96372.0,10022126.0,2014,JUN,35085.0,2.0,2014-06-01
Yolo,1024.0,40.0,1.0,7568.0,131.0,84.0,8592.0,171.0,85.0,2651.0,15050.0,17701.0,87.0,68.0,332.0,182.0,419.0,250.0,1.0,116.0,117.0,0.0,0.0,0.0,10213.0,10213.0,0.0,2513235.0,45616.0,2558851.0,2014,JUN,8848.0,2.0,2014-06-01
Yuba,1021.0,6.0,1.0,4932.0,29.0,5.0,5953.0,35.0,6.0,2789.0,10438.0,13227.0,11.0,7.0,87.0,34.0,98.0,41.0,1.0,7.0,8.0,0.0,0.0,0.0,6346.0,6346.0,0.0,1867120.0,4093.0,1871213.0,2014,JUN,5994.0,2.0,2014-06-01
