county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,280122.0,4380.0,63.0,772237.0,12162.0,5001.0,1052359.0,16542.0,5064.0,708807.0,1792144.0,2500951.0,10153.0,5446.0,34063.0,14497.0,44216.0,19943.0,93.0,6301.0,6394.0,0.0,0.0,0.0,1187234.0,1187234.0,0.0,321431166.47,2676116.54255,324107283.013,2009,JAN,1073965.0,0,1.0,2009-01-01
Los Angeles,76519.0,1641.0,33.0,237124.0,4098.0,1875.0,313643.0,5739.0,1908.0,175023.0,518004.0,693027.0,3422.0,2037.0,11272.0,4861.0,14694.0,6898.0,47.0,2266.0,2313.0,0.0,0.0,0.0,365867.0,365867.0,0.0,93285294.0,994228.0,94279522.0,2009,JAN,321290.0,1,1.0,2009-01-01
San Bernardino,23900.0,247.0,3.0,51677.0,931.0,307.0,75577.0,1178.0,310.0,65827.0,139119.0,204946.0,660.0,277.0,2881.0,1073.0,3541.0,1350.0,3.0,394.0,397.0,0.0,0.0,0.0,84416.0,84416.0,0.0,25412267.0,180915.0,25593182.0,2009,JAN,77065.0,1,1.0,2009-01-01
Fresno,17109.0,101.0,3.0,43772.0,473.0,68.0,60881.0,574.0,71.0,46681.0,111774.0,158455.0,266.0,116.0,1510.0,521.0,1776.0,637.0,6.0,84.0,90.0,0.0,0.0,0.0,67639.0,67639.0,0.0,19951144.0,73577.0,20024721.0,2009,JAN,61526.0,1,1.0,2009-01-01
Sacramento,18315.0,692.0,4.0,40470.0,647.0,251.0,58785.0,1339.0,255.0,47665.0,94043.0,141708.0,1723.0,1052.0,1707.0,937.0,3430.0,1989.0,10.0,335.0,345.0,0.0,0.0,0.0,65177.0,65177.0,0.0,18845959.0,212383.0,19058342.0,2009,JAN,60379.0,1,1.0,2009-01-01
Riverside,16027.0,203.0,0.0,33504.0,713.0,121.0,49531.0,916.0,121.0,44552.0,93062.0,137614.0,568.0,217.0,2365.0,804.0,2933.0,1021.0,0.0,147.0,147.0,0.0,0.0,0.0,54517.0,54517.0,0.0,16557965.0,112741.0,16670706.0,2009,JAN,50568.0,1,1.0,2009-01-01
San Diego,16325.0,314.0,3.0,29447.0,594.0,214.0,45772.0,908.0,217.0,44380.0,73462.0,117842.0,768.0,367.0,1683.0,687.0,2451.0,1054.0,3.0,276.0,279.0,0.0,0.0,0.0,53706.0,53706.0,0.0,15057527.0,128544.0,15186071.0,2009,JAN,46897.0,1,1.0,2009-01-01
Orange,10373.0,162.0,2.0,30828.0,838.0,311.0,41201.0,1000.0,313.0,26673.0,76074.0,102747.0,391.0,197.0,2088.0,1094.0,2479.0,1291.0,2.0,401.0,403.0,0.0,0.0,0.0,47676.0,47676.0,0.0,12673432.0,154349.0,12827781.0,2009,JAN,42514.0,0,1.0,2009-01-01
Alameda,10753.0,291.0,3.0,26921.0,431.0,241.0,37674.0,722.0,244.0,25119.0,54039.0,79158.0,669.0,344.0,1081.0,540.0,1750.0,884.0,6.0,311.0,317.0,0.0,0.0,0.0,38640.0,38640.0,0.0,10465271.0,133392.0,10598663.0,2009,JAN,38640.0,0,1.0,2009-01-01
Kern,6605.0,7.0,0.0,30170.0,349.0,72.0,36775.0,356.0,72.0,18526.0,79569.0,98095.0,16.0,9.0,1029.0,381.0,1045.0,390.0,0.0,90.0,90.0,0.0,0.0,0.0,39954.0,39954.0,0.0,12067938.0,57050.0,12124988.0,2009,JAN,37203.0,0,1.0,2009-01-01
