county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Glenn,223.0,2.0,0.0,1197.0,8.0,0.0,1420.0,10.0,0.0,595.0,2868.0,3463.0,14.0,2.0,28.0,9.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,1537.0,0.0,457575.0,948.0,458523.0,2013,DEC,1430.0,4.0,2013-12-01
Humboldt,1031.0,2.0,1.0,8023.0,10.0,7.0,9054.0,12.0,8.0,2517.0,14309.0,16826.0,5.0,3.0,29.0,12.0,34.0,15.0,1.0,8.0,9.0,0.0,0.0,0.0,9819.0,9819.0,0.0,2426529.0,2564.0,2429093.0,2013,DEC,9074.0,4.0,2013-12-01
Imperial,2165.0,19.0,1.0,12655.0,325.0,38.0,14820.0,344.0,39.0,5940.0,31421.0,37361.0,41.0,19.0,916.0,345.0,957.0,364.0,1.0,43.0,44.0,0.0,0.0,0.0,15930.0,15930.0,0.0,5092478.0,47929.0,5140407.0,2013,DEC,15203.0,4.0,2013-12-01
Inyo,111.0,0.0,0.0,875.0,5.0,1.0,986.0,5.0,,316.0,1670.0,1986.0,0.0,0.0,13.0,8.0,13.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1038.0,1038.0,0.0,258714.0,725.0,259439.0,2013,DEC,992.0,4.0,2013-12-01
Kern,11135.0,51.0,4.0,48236.0,378.0,165.0,59371.0,429.0,169.0,30133.0,112783.0,142916.0,124.0,58.0,1091.0,425.0,1215.0,483.0,4.0,240.0,244.0,0.0,0.0,0.0,63162.0,63162.0,0.0,20077253.0,99474.0,20176727.0,2013,DEC,59969.0,4.0,2013-12-01
Kings,1612.0,13.0,0.0,8183.0,89.0,19.0,9795.0,102.0,19.0,4333.0,18718.0,23051.0,30.0,13.0,287.0,97.0,317.0,110.0,0.0,26.0,26.0,0.0,0.0,0.0,10495.0,10495.0,0.0,3133904.0,16941.0,3150845.0,2013,DEC,9916.0,4.0,2013-12-01
Lake,651.0,4.0,0.0,4534.0,16.0,10.0,5185.0,20.0,10.0,1651.0,8771.0,10422.0,13.0,4.0,35.0,18.0,48.0,22.0,0.0,11.0,11.0,0.0,0.0,0.0,5576.0,5576.0,0.0,1505085.0,4457.0,1509542.0,2013,DEC,5215.0,4.0,2013-12-01
Lassen,280.0,1.0,0.0,1191.0,0.0,0.0,1471.0,1.0,0.0,733.0,2355.0,3088.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,1580.0,0.0,446556.0,56.0,446612.0,2013,DEC,1472.0,4.0,2013-12-01
Los Angeles,87991.0,1977.0,78.0,471322.0,5815.0,3265.0,559313.0,7792.0,3343.0,199746.0,944493.0,1144239.0,3769.0,2729.0,13884.0,7215.0,17653.0,9944.0,168.0,4171.0,4339.0,0.0,0.0,0.0,607101.0,607101.0,0.0,173685542.0,1847001.0,175532543.0,2013,DEC,570448.0,4.0,2013-12-01
Madera,1968.0,7.0,1.0,8889.0,64.0,5.0,10857.0,71.0,6.0,5308.0,22024.0,27332.0,14.0,8.0,209.0,75.0,223.0,83.0,1.0,6.0,7.0,0.0,0.0,0.0,8663.0,8663.0,0.0,3791219.0,9214.0,3800433.0,2013,DEC,10934.0,4.0,2013-12-01
Marin,720.0,48.0,0.0,4934.0,140.0,26.0,5654.0,188.0,26.0,1543.0,7708.0,9251.0,102.0,51.0,299.0,168.0,401.0,219.0,0.0,35.0,35.0,0.0,0.0,0.0,6117.0,6117.0,0.0,1449876.0,25656.0,1475532.0,2013,DEC,5868.0,4.0,2013-12-01
Mariposa,132.0,0.0,0.0,849.0,3.0,0.0,981.0,3.0,0.0,375.0,1621.0,1996.0,0.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,1035.0,0.0,277237.0,335.0,277572.0,2013,DEC,984.0,4.0,2013-12-01
Mendocino,839.0,5.0,0.0,6201.0,21.0,11.0,7040.0,26.0,11.0,2070.0,11062.0,13132.0,11.0,5.0,67.0,25.0,78.0,30.0,0.0,13.0,13.0,0.0,0.0,0.0,7439.0,7439.0,0.0,1920737.0,5222.0,1925959.0,2013,DEC,7077.0,4.0,2013-12-01
Merced,4687.0,16.0,1.0,18239.0,71.0,7.0,22926.0,87.0,8.0,12800.0,42012.0,54812.0,42.0,16.0,212.0,80.0,254.0,96.0,1.0,8.0,9.0,0.0,0.0,0.0,24103.0,24103.0,0.0,7669191.0,10556.0,7679747.0,2013,DEC,23021.0,4.0,2013-12-01
Modoc,63.0,0.0,0.0,358.0,1.0,0.0,421.0,1.0,0.0,167.0,771.0,938.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,449.0,0.0,122997.0,158.0,123155.0,2013,DEC,422.0,4.0,2013-12-01
Mono,19.0,0.0,0.0,467.0,0.0,0.0,486.0,0.0,0.0,45.0,731.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,561.0,0.0,115091.0,0.0,115091.0,2013,DEC,486.0,4.0,2013-12-01
Monterey,3594.0,18.0,2.0,17386.0,144.0,20.0,20980.0,162.0,22.0,8918.0,38631.0,47549.0,48.0,22.0,423.0,172.0,471.0,194.0,3.0,29.0,32.0,0.0,0.0,0.0,23260.0,23260.0,0.0,6722385.0,22527.0,6744912.0,2013,DEC,21164.0,4.0,2013-12-01
Napa,388.0,6.0,1.0,2867.0,53.0,3.0,3255.0,59.0,4.0,948.0,5738.0,6686.0,20.0,7.0,141.0,59.0,161.0,66.0,1.0,4.0,5.0,0.0,0.0,0.0,3646.0,3646.0,0.0,957032.0,6940.0,963972.0,2013,DEC,3318.0,4.0,2013-12-01
Nevada,417.0,0.0,0.0,3535.0,8.0,3.0,3952.0,8.0,3.0,1076.0,6464.0,7540.0,0.0,0.0,14.0,8.0,14.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,4204.0,4204.0,0.0,1091970.0,1809.0,1093779.0,2013,DEC,3963.0,4.0,2013-12-01
Orange,13061.0,163.0,4.0,96698.0,1988.0,920.0,109759.0,2151.0,924.0,33289.0,204065.0,237354.0,355.0,210.0,4499.0,2589.0,4854.0,2799.0,7.0,1220.0,1227.0,0.0,0.0,0.0,117547.0,117547.0,0.0,33544704.0,469394.0,34014098.0,2013,DEC,112834.0,4.0,2013-12-01
Placer,947.0,13.0,0.0,7985.0,37.0,21.0,8932.0,50.0,21.0,2366.0,15834.0,18200.0,26.0,19.0,93.0,46.0,119.0,65.0,0.0,23.0,23.0,0.0,0.0,0.0,9397.0,9397.0,0.0,2498390.0,11368.0,2509758.0,2013,DEC,9003.0,4.0,2013-12-01
Plumas,104.0,0.0,0.0,748.0,0.0,1.0,852.0,0.0,1.0,292.0,1436.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,939.0,939.0,0.0,240608.0,189.0,240797.0,2013,DEC,853.0,4.0,2013-12-01
Riverside,19432.0,136.0,10.0,99506.0,1054.0,250.0,118938.0,1190.0,260.0,52880.0,228485.0,281365.0,362.0,156.0,3036.0,1181.0,3398.0,1337.0,11.0,296.0,307.0,0.0,0.0,0.0,125643.0,125643.0,0.0,39232475.0,180425.0,39412900.0,2013,DEC,120388.0,4.0,2013-12-01
Sacramento,17784.0,358.0,3.0,77599.0,913.0,441.0,95383.0,1271.0,444.0,44950.0,163996.0,208946.0,745.0,523.0,2175.0,1205.0,2920.0,1728.0,3.0,580.0,583.0,0.0,0.0,0.0,101791.0,101791.0,0.0,30684983.0,320670.0,31005653.0,2013,DEC,97098.0,4.0,2013-12-01
San Benito,374.0,2.0,0.0,2271.0,22.0,1.0,2645.0,24.0,1.0,980.0,5120.0,6100.0,4.0,2.0,58.0,24.0,62.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,2841.0,2841.0,0.0,864375.0,2923.0,867298.0,2013,DEC,2670.0,4.0,2013-12-01
San Bernardino,28183.0,163.0,8.0,134458.0,1024.0,304.0,162641.0,1187.0,312.0,75647.0,299044.0,374691.0,403.0,192.0,2805.0,1183.0,3208.0,1375.0,11.0,392.0,403.0,0.0,0.0,0.0,170562.0,170562.0,0.0,53036782.0,195913.0,53232695.0,2013,DEC,164140.0,4.0,2013-12-01
San Diego,17448.0,291.0,6.0,108901.0,1711.0,539.0,126349.0,2002.0,545.0,47168.0,219803.0,266971.0,681.0,380.0,4304.0,2064.0,4985.0,2444.0,12.0,697.0,709.0,0.0,0.0,0.0,136164.0,136164.0,0.0,38121104.0,360523.0,38481627.0,2013,DEC,128896.0,4.0,2013-12-01
San Francisco,2639.0,179.0,3.0,28698.0,612.0,540.0,31337.0,791.0,543.0,5839.0,42222.0,48061.0,307.0,197.0,1188.0,808.0,1495.0,1005.0,3.0,724.0,727.0,0.0,0.0,0.0,33971.0,33971.0,0.0,7517931.0,212269.0,7730200.0,2013,DEC,32671.0,4.0,2013-12-01
San Joaquin,9421.0,71.0,3.0,37653.0,439.0,146.0,47074.0,510.0,149.0,24202.0,87625.0,111827.0,179.0,79.0,1223.0,531.0,1402.0,610.0,3.0,211.0,214.0,0.0,0.0,0.0,50327.0,50327.0,0.0,15975305.0,98096.0,16073401.0,2013,DEC,47733.0,4.0,2013-12-01
San Luis Obispo,1120.0,6.0,0.0,8149.0,42.0,8.0,9269.0,48.0,8.0,2714.0,15137.0,17851.0,10.0,7.0,102.0,45.0,112.0,52.0,0.0,10.0,10.0,0.0,0.0,0.0,10114.0,10114.0,0.0,2478738.0,7332.0,2486070.0,2013,DEC,9325.0,4.0,2013-12-01
San Mateo,1432.0,50.0,0.0,13780.0,450.0,169.0,15212.0,500.0,169.0,3489.0,26590.0,30079.0,96.0,60.0,1067.0,535.0,1163.0,595.0,0.0,230.0,230.0,0.0,0.0,0.0,16688.0,16688.0,0.0,4373061.0,91228.0,4464289.0,2013,DEC,15881.0,4.0,2013-12-01
Santa Barbara,2466.0,10.0,0.0,12314.0,89.0,24.0,14780.0,99.0,24.0,6153.0,26898.0,33051.0,23.0,13.0,253.0,102.0,276.0,115.0,0.0,32.0,32.0,0.0,0.0,0.0,16382.0,16382.0,0.0,4544828.0,16645.0,4561473.0,2013,DEC,14903.0,4.0,2013-12-01
Santa Clara,6715.0,105.0,0.0,45432.0,818.0,723.0,52147.0,923.0,723.0,15963.0,92805.0,108768.0,198.0,137.0,1717.0,1099.0,1915.0,1236.0,0.0,1085.0,1085.0,0.0,0.0,0.0,56949.0,56949.0,0.0,15697388.0,306118.0,16003506.0,2013,DEC,53793.0,4.0,2013-12-01
Santa Cruz,1352.0,1.0,0.0,10471.0,51.0,7.0,11823.0,52.0,7.0,3310.0,19605.0,22915.0,2.0,1.0,128.0,56.0,130.0,57.0,0.0,7.0,7.0,0.0,0.0,0.0,13048.0,13048.0,0.0,3263994.0,7426.0,3271420.0,2013,DEC,11882.0,4.0,2013-12-01
Shasta,1581.0,3.0,0.0,10102.0,21.0,12.0,11683.0,24.0,12.0,3957.0,19372.0,23329.0,6.0,3.0,49.0,24.0,55.0,27.0,0.0,19.0,19.0,0.0,0.0,0.0,12619.0,12619.0,0.0,3258734.0,6909.0,3265643.0,2013,DEC,11719.0,4.0,2013-12-01
Sierra,10.0,0.0,0.0,154.0,0.0,0.0,164.0,0.0,0.0,23.0,272.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,0.0,42212.0,0.0,42212.0,2013,DEC,164.0,4.0,2013-12-01
Siskiyou,469.0,0.0,0.0,2617.0,3.0,1.0,3086.0,3.0,1.0,1300.0,5469.0,6769.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3316.0,3316.0,0.0,931727.0,644.0,932371.0,2013,DEC,3090.0,4.0,2013-12-01
Solano,3441.0,26.0,0.0,17908.0,131.0,43.0,21349.0,157.0,43.0,8210.0,33906.0,42116.0,66.0,30.0,315.0,148.0,381.0,178.0,0.0,52.0,52.0,0.0,0.0,0.0,22924.0,22924.0,0.0,6172027.63,29539.09,6201566.72,2013,DEC,21549.0,4.0,2013-12-01
Sonoma,2001.0,32.0,0.0,16615.0,183.0,52.0,18616.0,215.0,52.0,4795.0,29314.0,34109.0,77.0,32.0,419.0,212.0,496.0,244.0,0.0,67.0,67.0,0.0,0.0,0.0,20183.0,20183.0,0.0,4993346.0,34879.0,5028225.0,2013,DEC,18883.0,4.0,2013-12-01
Stanislaus,6878.0,23.0,0.0,34758.0,107.0,23.0,41636.0,130.0,23.0,18175.0,72619.0,90794.0,62.0,27.0,284.0,117.0,346.0,144.0,0.0,32.0,32.0,0.0,0.0,0.0,43222.0,43222.0,0.0,12795987.0,18909.0,12814896.0,2013,DEC,41789.0,4.0,2013-12-01
Sutter,795.0,11.0,0.0,4375.0,46.0,9.0,5170.0,57.0,9.0,2121.0,9997.0,12118.0,30.0,12.0,116.0,58.0,146.0,70.0,0.0,10.0,10.0,0.0,0.0,0.0,5487.0,5487.0,0.0,1698484.0,8642.0,1707126.0,2013,DEC,5236.0,4.0,2013-12-01
Tehama,713.0,2.0,0.0,3887.0,16.0,4.0,4600.0,18.0,4.0,1923.0,8381.0,10304.0,5.0,2.0,53.0,16.0,58.0,18.0,0.0,5.0,5.0,0.0,0.0,0.0,4903.0,4903.0,0.0,1419673.0,3224.0,1422897.0,2013,DEC,4622.0,4.0,2013-12-01
Trinity,76.0,0.0,0.0,767.0,2.0,1.0,843.0,2.0,1.0,181.0,1440.0,1621.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,898.0,898.0,0.0,235593.0,439.0,236032.0,2013,DEC,846.0,4.0,2013-12-01
Tulare,9032.0,64.0,2.0,38699.0,570.0,159.0,47731.0,634.0,161.0,24738.0,91702.0,116440.0,154.0,70.0,1605.0,610.0,1759.0,680.0,2.0,201.0,203.0,0.0,0.0,0.0,51380.0,51380.0,0.0,16330074.0,109579.0,16439653.0,2013,DEC,48526.0,4.0,2013-12-01
Tuolumne,386.0,1.0,0.0,2469.0,3.0,2.0,2855.0,4.0,2.0,1008.0,4250.0,5258.0,3.0,1.0,8.0,3.0,11.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,3023.0,3023.0,0.0,741234.0,849.0,742083.0,2013,DEC,2861.0,4.0,2013-12-01
Ventura,3539.0,14.0,1.0,29948.0,291.0,120.0,33487.0,305.0,121.0,8772.0,60489.0,69261.0,30.0,19.0,763.0,338.0,793.0,357.0,1.0,146.0,147.0,0.0,0.0,0.0,35780.0,35780.0,0.0,9880075.0,62654.0,9942729.0,2013,DEC,33913.0,4.0,2013-12-01
Yolo,963.0,33.0,1.0,7162.0,137.0,72.0,8125.0,170.0,73.0,2440.0,14595.0,17035.0,72.0,48.0,318.0,189.0,390.0,237.0,2.0,94.0,96.0,0.0,0.0,0.0,8808.0,8808.0,0.0,2425761.0,41556.0,2467317.0,2013,DEC,8368.0,4.0,2013-12-01
Yuba,1000.0,6.0,0.0,4767.0,30.0,6.0,5767.0,36.0,6.0,2696.0,10070.0,12766.0,11.0,7.0,86.0,33.0,97.0,40.0,0.0,6.0,6.0,0.0,0.0,0.0,6213.0,6213.0,0.0,1839373.0,4817.0,1844190.0,2013,DEC,5809.0,4.0,2013-12-01
