county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Alameda,6029.0,224.0,11.0,51768.0,1419.0,673.0,57797.0,1643.0,684.0,13832.0,94685.0,108517.0,531.0,294.0,3201.0,1835.0,3732.0,2129.0,19.0,898.0,917.0,,,,60124.0,60124.0,0.0,16068375.0,349754.0,16418129.0,2016,SEP,3.0,2016-09-01
Alpine,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,94.0,94.0,0.0,17447.0,0.0,17447.0,2016,SEP,3.0,2016-09-01
Amador,147.0,0.0,0.0,1586.0,1.0,2.0,1733.0,1.0,2.0,385.0,2895.0,3280.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,,,,1802.0,1802.0,0.0,436747.0,233.0,436980.0,2016,SEP,3.0,2016-09-01
Butte,1730.0,9.0,1.0,15065.0,41.0,31.0,16795.0,50.0,32.0,4333.0,27321.0,31654.0,17.0,9.0,125.0,43.0,142.0,52.0,1.0,37.0,38.0,,,,18009.0,18009.0,0.0,4350335.0,10600.0,4360935.0,2016,SEP,3.0,2016-09-01
Calaveras,195.0,0.0,0.0,2612.0,8.0,4.0,2807.0,8.0,4.0,523.0,4655.0,5178.0,0.0,0.0,14.0,11.0,14.0,11.0,0.0,6.0,6.0,,,,2974.0,2974.0,0.0,693460.0,2037.0,695497.0,2016,SEP,3.0,2016-09-01
Colusa,69.0,1.0,0.0,572.0,2.0,2.0,641.0,3.0,2.0,171.0,1293.0,1464.0,2.0,1.0,5.0,3.0,7.0,4.0,0.0,2.0,2.0,,,,708.0,708.0,0.0,191997.0,592.0,192589.0,2016,SEP,3.0,2016-09-01
Contra Costa,3974.0,98.0,1.0,28748.0,361.0,144.0,32722.0,459.0,145.0,9168.0,55410.0,64578.0,237.0,137.0,865.0,488.0,1102.0,625.0,1.0,190.0,191.0,,,,38676.0,38676.0,0.0,9382240.0,85132.0,9467372.0,2016,SEP,3.0,2016-09-01
Del Norte,392.0,0.0,0.0,2181.0,1.0,0.0,2573.0,1.0,0.0,1115.0,4122.0,5237.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,2677.0,2677.0,0.0,705271.0,0.0,705271.0,2016,SEP,3.0,2016-09-01
El Dorado,538.0,2.0,0.0,6556.0,32.0,8.0,7094.0,34.0,8.0,1295.0,11238.0,12533.0,4.0,3.0,87.0,38.0,91.0,41.0,0.0,9.0,9.0,,,,7474.0,7474.0,0.0,1705116.0,4638.0,1709754.0,2016,SEP,3.0,2016-09-01
Fresno,12054.0,184.0,18.0,79998.0,657.0,210.0,92052.0,841.0,228.0,32573.0,180065.0,212638.0,459.0,212.0,1773.0,769.0,2232.0,981.0,33.0,268.0,301.0,,,,105166.0,105166.0,0.0,31349788.0,169783.0,31519571.0,2016,SEP,3.0,2016-09-01
Glenn,221.0,1.0,0.0,1325.0,12.0,0.0,1546.0,13.0,0.0,583.0,2971.0,3554.0,4.0,1.0,40.0,12.0,44.0,13.0,0.0,0.0,0.0,,,,1683.0,1683.0,0.0,438675.0,662.0,439337.0,2016,SEP,3.0,2016-09-01
Humboldt,910.0,0.0,0.0,11486.0,28.0,7.0,12396.0,28.0,7.0,2250.0,18752.0,21002.0,0.0,0.0,63.0,32.0,63.0,32.0,0.0,9.0,9.0,,,,13092.0,13092.0,0.0,2924838.0,5385.0,2930223.0,2016,SEP,3.0,2016-09-01
Imperial,2272.0,29.0,3.0,15008.0,310.0,58.0,17280.0,339.0,61.0,6431.0,35329.0,41760.0,78.0,29.0,831.0,346.0,909.0,375.0,4.0,66.0,70.0,,,,18621.0,18621.0,0.0,5485286.0,47049.0,5532335.0,2016,SEP,3.0,2016-09-01
Inyo,95.0,0.0,0.0,938.0,6.0,2.0,1033.0,6.0,2.0,255.0,1734.0,1989.0,0.0,0.0,15.0,7.0,15.0,7.0,0.0,2.0,2.0,,,,1071.0,1071.0,0.0,252971.0,671.0,253642.0,2016,SEP,3.0,2016-09-01
Kern,9830.0,55.0,2.0,59959.0,402.0,286.0,69789.0,457.0,288.0,26549.0,135079.0,161628.0,129.0,62.0,1108.0,443.0,1237.0,505.0,2.0,451.0,453.0,,,,74350.0,74350.0,0.0,21683640.0,123305.0,21806945.0,2016,SEP,3.0,2016-09-01
Kings,1416.0,14.0,3.0,9159.0,107.0,21.0,10575.0,121.0,24.0,3900.0,19935.0,23835.0,37.0,14.0,318.0,111.0,355.0,125.0,3.0,27.0,30.0,,,,11245.0,11245.0,0.0,3080200.0,15151.0,3095351.0,2016,SEP,3.0,2016-09-01
Lake,600.0,3.0,0.0,5962.0,21.0,6.0,6562.0,24.0,6.0,1513.0,10797.0,12310.0,8.0,3.0,54.0,23.0,62.0,26.0,0.0,8.0,8.0,,,,6971.0,6971.0,0.0,1674218.0,3248.0,1677466.0,2016,SEP,3.0,2016-09-01
Lassen,223.0,0.0,0.0,1349.0,3.0,0.0,1572.0,3.0,0.0,621.0,2502.0,3123.0,0.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,,,,1698.0,1698.0,0.0,443156.0,0.0,443156.0,2016,SEP,3.0,2016-09-01
Los Angeles,85139.0,2230.0,50.0,457440.0,5322.0,3413.0,542579.0,7552.0,3463.0,210464.0,870788.0,1081252.0,4704.0,3045.0,12279.0,6542.0,16983.0,9587.0,64.0,4371.0,4435.0,,,,591344.0,591344.0,0.0,161436132.0,1831334.0,163267466.0,2016,SEP,3.0,2016-09-01
Madera,1630.0,9.0,1.0,10124.0,55.0,6.0,11754.0,64.0,7.0,4472.0,24013.0,28485.0,24.0,9.0,176.0,58.0,200.0,67.0,1.0,9.0,10.0,,,,9101.0,9101.0,0.0,3721078.0,7816.0,3728894.0,2016,SEP,3.0,2016-09-01
Marin,526.0,36.0,3.0,5346.0,217.0,66.0,5872.0,253.0,69.0,1151.0,8133.0,9284.0,79.0,40.0,428.0,267.0,507.0,307.0,3.0,81.0,84.0,,,,6465.0,6465.0,0.0,1393354.0,34159.0,1427513.0,2016,SEP,3.0,2016-09-01
Mariposa,90.0,1.0,0.0,970.0,1.0,2.0,1060.0,2.0,2.0,245.0,1713.0,1958.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,,,,1109.0,1109.0,0.0,258149.0,477.0,258626.0,2016,SEP,3.0,2016-09-01
Mendocino,580.0,6.0,0.0,5975.0,40.0,9.0,6555.0,46.0,9.0,1462.0,10750.0,12212.0,16.0,6.0,104.0,42.0,120.0,48.0,0.0,11.0,11.0,,,,6950.0,6950.0,0.0,1718027.0,6670.0,1724697.0,2016,SEP,3.0,2016-09-01
Merced,3745.0,22.0,0.0,20283.0,75.0,10.0,24028.0,97.0,10.0,9969.0,45406.0,55375.0,48.0,23.0,199.0,87.0,247.0,110.0,0.0,11.0,11.0,,,,25237.0,25237.0,0.0,7340476.0,10332.0,7350808.0,2016,SEP,3.0,2016-09-01
