county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,315108.0,3945.0,265.0,451864.0,6824.0,4240.0,766972.0,10769.0,4505.0,848562.0,1089875.0,1938437.0,8610.0,4955.0,19357.0,8974.0,27967.0,13929.0,866.0,5621.0,6487.0,4.0,0.0,451.0,887518.0,887973.0,691.0,178239292.0,1608735.0,179848027.0,2004,AUG,782246.0,0,3.0,2004-08-01
Los Angeles,93530.0,1963.0,23.0,183984.0,3360.0,2296.0,277514.0,5323.0,2319.0,217351.0,430878.0,648229.0,4162.0,2489.0,9306.0,4415.0,13468.0,6904.0,26.0,2815.0,2841.0,0.0,0.0,0.0,354721.0,354721.0,0.0,66245911.0,901758.0,67147669.0,2004,AUG,285156.0,1,3.0,2004-08-01
San Bernardino,22820.0,172.0,3.0,25785.0,411.0,227.0,48605.0,583.0,230.0,64595.0,71750.0,136345.0,458.0,180.0,1261.0,460.0,1719.0,640.0,3.0,286.0,289.0,4.0,0.0,0.0,54962.0,54966.0,691.0,12349005.0,72593.0,12421598.0,2004,AUG,49418.0,1,3.0,2004-08-01
Sacramento,23994.0,437.0,71.0,14103.0,134.0,137.0,38097.0,571.0,208.0,76797.0,31352.0,108149.0,1017.0,747.0,328.0,197.0,1345.0,944.0,266.0,198.0,464.0,0.0,0.0,0.0,41440.0,41440.0,0.0,9651369.0,96249.0,9747618.0,2004,AUG,38876.0,1,3.0,2004-08-01
Fresno,20729.0,131.0,3.0,16133.0,214.0,14.0,36862.0,345.0,17.0,67400.0,40961.0,108361.0,363.0,152.0,744.0,238.0,1107.0,390.0,13.0,20.0,33.0,0.0,0.0,0.0,40722.0,40722.0,0.0,9197029.0,23497.0,9220526.0,2004,AUG,37224.0,1,3.0,2004-08-01
Orange,10781.0,124.0,9.0,19353.0,333.0,121.0,30134.0,457.0,130.0,27624.0,50622.0,78246.0,235.0,131.0,773.0,391.0,1008.0,522.0,20.0,167.0,187.0,0.0,0.0,0.0,31694.0,31694.0,0.0,6537038.0,52850.0,6589888.0,2004,AUG,30721.0,1,3.0,2004-08-01
San Diego,14541.0,209.0,8.0,15389.0,268.0,126.0,29930.0,477.0,134.0,39791.0,42346.0,82137.0,475.0,230.0,725.0,301.0,1200.0,531.0,18.0,172.0,190.0,0.0,0.0,451.0,32851.0,33302.0,0.0,7058102.0,54756.0,7112858.0,2004,AUG,30541.0,1,3.0,2004-08-01
Riverside,16090.0,115.0,101.0,10328.0,294.0,75.0,26418.0,409.0,176.0,48875.0,28185.0,77060.0,297.0,126.0,979.0,357.0,1276.0,483.0,397.0,98.0,495.0,0.0,0.0,0.0,27903.0,27903.0,0.0,6363066.0,33394.0,6396460.0,2004,AUG,27003.0,0,3.0,2004-08-01
Alameda,15842.0,59.0,0.0,10269.0,87.0,154.0,26111.0,146.0,154.0,40556.0,26289.0,66845.0,131.0,63.0,211.0,108.0,342.0,171.0,0.0,212.0,212.0,0.0,0.0,0.0,26411.0,26411.0,0.0,5300673.0,40990.0,5341663.0,2004,AUG,26411.0,0,3.0,2004-08-01
Kern,7418.0,3.0,0.0,18376.0,207.0,62.0,25794.0,210.0,62.0,21450.0,52482.0,73932.0,7.0,3.0,591.0,221.0,598.0,224.0,0.0,79.0,79.0,0.0,0.0,0.0,28160.0,28160.0,0.0,6271276.0,26846.0,6298122.0,2004,AUG,26066.0,0,3.0,2004-08-01
Santa Clara,9866.0,136.0,2.0,12113.0,239.0,307.0,21979.0,375.0,309.0,25868.0,27851.0,53719.0,320.0,149.0,543.0,292.0,863.0,441.0,4.0,444.0,448.0,0.0,0.0,0.0,22641.0,22641.0,0.0,4797091.0,88685.0,4885776.0,2004,AUG,22663.0,0,3.0,2004-08-01
Tulare,10573.0,114.0,2.0,9053.0,261.0,49.0,19626.0,375.0,51.0,32784.0,22349.0,55133.0,199.0,127.0,687.0,556.0,886.0,683.0,7.0,156.0,163.0,0.0,0.0,0.0,22120.0,22120.0,0.0,4627576.0,19987.0,4647563.0,2004,AUG,20052.0,0,3.0,2004-08-01
San Francisco,5232.0,124.0,6.0,13826.0,185.0,345.0,19058.0,309.0,351.0,13665.0,17550.0,31215.0,174.0,147.0,350.0,225.0,524.0,372.0,13.0,465.0,478.0,0.0,0.0,0.0,21388.0,21388.0,0.0,2934558.0,75252.0,3009810.0,2004,AUG,19718.0,0,3.0,2004-08-01
San Joaquin,6239.0,2.0,0.0,11859.0,58.0,50.0,18098.0,60.0,50.0,17824.0,32272.0,50096.0,6.0,2.0,683.0,290.0,689.0,292.0,0.0,72.0,72.0,0.0,0.0,0.0,19738.0,19738.0,0.0,4450143.0,8835.0,4458978.0,2004,AUG,18208.0,0,3.0,2004-08-01
Stanislaus,5765.0,61.0,15.0,7761.0,101.0,41.0,13526.0,162.0,56.0,15771.0,20777.0,36548.0,138.0,71.0,326.0,118.0,464.0,189.0,49.0,105.0,154.0,0.0,0.0,0.0,15030.0,15030.0,0.0,3257069.0,15094.0,3272163.0,2004,AUG,13744.0,0,3.0,2004-08-01
Contra Costa,6818.0,54.0,3.0,5000.0,50.0,15.0,11818.0,104.0,18.0,18998.0,8422.0,27420.0,139.0,65.0,141.0,56.0,280.0,121.0,9.0,25.0,34.0,0.0,0.0,0.0,12390.0,12390.0,0.0,2473804.0,9515.0,2483319.0,2004,AUG,11940.0,0,3.0,2004-08-01
Ventura,3834.0,21.0,4.0,5882.0,96.0,44.0,9716.0,117.0,48.0,10551.0,14158.0,24709.0,55.0,23.0,259.0,112.0,314.0,135.0,12.0,71.0,83.0,0.0,0.0,0.0,10734.0,10734.0,0.0,2143131.0,15166.0,2158297.0,2004,AUG,9881.0,0,3.0,2004-08-01
Merced,4324.0,50.0,3.0,5261.0,119.0,12.0,9585.0,169.0,15.0,12552.0,15336.0,27888.0,153.0,52.0,435.0,143.0,588.0,195.0,3.0,18.0,21.0,0.0,0.0,0.0,11079.0,11079.0,0.0,2405444.0,13197.0,2418641.0,2004,AUG,9769.0,0,3.0,2004-08-01
Santa Barbara,3350.0,66.0,6.0,3545.0,71.0,28.0,6895.0,137.0,34.0,6809.0,8533.0,15342.0,116.0,66.0,197.0,106.0,313.0,172.0,12.0,38.0,50.0,0.0,0.0,0.0,7630.0,7630.0,0.0,1383326.0,12214.0,1395540.0,2004,AUG,7066.0,0,3.0,2004-08-01
Butte,2300.0,0.0,0.0,4485.0,4.0,3.0,6785.0,4.0,3.0,6330.0,11074.0,17404.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,7580.0,7580.0,0.0,1543938.0,612.0,1544550.0,2004,AUG,6792.0,0,3.0,2004-08-01
Monterey,1972.0,1.0,0.0,4692.0,30.0,4.0,6664.0,31.0,4.0,5540.0,11772.0,17312.0,3.0,1.0,80.0,30.0,83.0,31.0,0.0,6.0,6.0,0.0,0.0,0.0,7413.0,7413.0,0.0,1462722.0,2797.0,1465519.0,2004,AUG,6699.0,0,3.0,2004-08-01
Imperial,1560.0,1.0,0.0,4671.0,103.0,9.0,6231.0,104.0,9.0,4781.0,13566.0,18347.0,2.0,1.0,303.0,107.0,305.0,108.0,0.0,9.0,9.0,0.0,0.0,0.0,6344.0,6344.0,0.0,1456674.0,7653.0,1464327.0,2004,AUG,6344.0,0,3.0,2004-08-01
Solano,3660.0,18.0,1.0,2604.0,11.0,18.0,6264.0,29.0,19.0,10447.0,5036.0,15483.0,19.0,23.0,23.0,15.0,42.0,38.0,2.0,20.0,22.0,0.0,0.0,0.0,6910.0,6910.0,0.0,1340917.0,3486.0,1344403.0,2004,AUG,6312.0,0,3.0,2004-08-01
Sonoma,1815.0,2.0,0.0,3814.0,18.0,7.0,5629.0,20.0,7.0,4272.0,7694.0,11966.0,3.0,2.0,42.0,20.0,45.0,22.0,0.0,7.0,7.0,0.0,0.0,0.0,6096.0,6096.0,0.0,1099534.0,2341.0,1101875.0,2004,AUG,5656.0,0,3.0,2004-08-01
Shasta,1838.0,0.0,0.0,3688.0,0.0,1.0,5526.0,0.0,1.0,4828.0,8533.0,13361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6008.0,6008.0,0.0,1162058.0,141.0,1162199.0,2004,AUG,5527.0,0,3.0,2004-08-01
Madera,1232.0,1.0,0.0,3953.0,5.0,0.0,5185.0,6.0,0.0,3710.0,10089.0,13799.0,3.0,1.0,15.0,5.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5619.0,5619.0,0.0,1162414.0,500.0,1162914.0,2004,AUG,5191.0,0,3.0,2004-08-01
Humboldt,1197.0,0.0,0.0,3510.0,2.0,3.0,4707.0,2.0,3.0,3120.0,7148.0,10268.0,0.0,0.0,3.0,6.0,3.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,5146.0,5146.0,0.0,971792.0,869.0,972661.0,2004,AUG,4712.0,0,3.0,2004-08-01
Kings,1256.0,0.0,0.0,3424.0,12.0,1.0,4680.0,12.0,1.0,3632.0,8837.0,12469.0,0.0,0.0,30.0,12.0,30.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,4996.0,4996.0,0.0,1009813.0,823.0,1010636.0,2004,AUG,4693.0,0,3.0,2004-08-01
Santa Cruz,1515.0,17.0,0.0,2611.0,23.0,8.0,4126.0,40.0,8.0,3546.0,5478.0,9024.0,20.0,17.0,34.0,24.0,54.0,41.0,0.0,9.0,9.0,0.0,0.0,0.0,4665.0,4665.0,0.0,796492.0,3413.0,799905.0,2004,AUG,4174.0,0,3.0,2004-08-01
San Mateo,1574.0,8.0,0.0,2266.0,16.0,9.0,3840.0,24.0,9.0,3841.0,4924.0,8765.0,20.0,10.0,30.0,19.0,50.0,29.0,0.0,13.0,13.0,0.0,0.0,0.0,4690.0,4690.0,0.0,871407.0,3199.0,874606.0,2004,AUG,3873.0,0,3.0,2004-08-01
Mendocino,865.0,0.0,0.0,2496.0,6.0,3.0,3361.0,6.0,3.0,2332.0,5000.0,7332.0,0.0,0.0,15.0,6.0,15.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,3562.0,3562.0,0.0,663439.0,810.0,664249.0,2004,AUG,3370.0,0,3.0,2004-08-01
San Luis Obispo,1521.0,6.0,0.0,1730.0,13.0,8.0,3251.0,19.0,8.0,2918.0,3339.0,6257.0,14.0,6.0,47.0,14.0,61.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,3636.0,3636.0,0.0,633659.0,1438.0,635097.0,2004,AUG,3278.0,0,3.0,2004-08-01
Yolo,1778.0,34.0,4.0,1369.0,24.0,25.0,3147.0,58.0,29.0,5126.0,3005.0,8131.0,39.0,51.0,36.0,33.0,75.0,84.0,8.0,49.0,57.0,0.0,0.0,0.0,3234.0,3234.0,0.0,727142.0,8401.0,735543.0,2004,AUG,3234.0,0,3.0,2004-08-01
Yuba,1043.0,0.0,0.0,1695.0,2.0,4.0,2738.0,2.0,4.0,3178.0,4711.0,7889.0,0.0,0.0,6.0,2.0,6.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,2969.0,2969.0,0.0,647190.0,513.0,647703.0,2004,AUG,2744.0,0,3.0,2004-08-01
