county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,260631.0,3976.0,55.0,640109.0,9834.0,4459.0,900740.0,13810.0,4514.0,658693.0,1514760.0,2173453.0,9289.0,4931.0,27332.0,11795.0,36621.0,16726.0,79.0,5623.0,5702.0,0.0,0.0,0.0,1014227.0,1014227.0,0.0,250868554.72,2032887.74,252901442.46,2008,MAR,1.0,2008-03-01
Alameda,10803.0,216.0,2.0,22897.0,340.0,201.0,33700.0,556.0,203.0,25435.0,46290.0,71725.0,501.0,257.0,808.0,420.0,1309.0,677.0,4.0,269.0,273.0,0.0,0.0,0.0,34459.0,34459.0,0.0,8346607.0,96174.0,8442781.0,2008,MAR,1.0,2008-03-01
Alpine,4.0,0.0,0.0,35.0,0.0,0.0,39.0,0.0,0.0,12.0,70.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,8687.0,162.0,8849.0,2008,MAR,1.0,2008-03-01
Amador,156.0,0.0,0.0,565.0,0.0,0.0,721.0,0.0,0.0,411.0,1055.0,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,766.0,0.0,168295.0,0.0,168295.0,2008,MAR,1.0,2008-03-01
Butte,1786.0,0.0,0.0,6592.0,26.0,11.0,8378.0,26.0,11.0,4574.0,14619.0,19193.0,0.0,0.0,76.0,32.0,76.0,32.0,0.0,12.0,12.0,0.0,0.0,0.0,9233.0,9233.0,0.0,2195331.0,4096.0,2199427.0,2008,MAR,1.0,2008-03-01
Calaveras,250.0,0.0,0.0,841.0,0.0,0.0,1091.0,0.0,0.0,677.0,1677.0,2354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,1091.0,0.0,264145.0,0.0,264145.0,2008,MAR,1.0,2008-03-01
Colusa,78.0,0.0,0.0,429.0,11.0,3.0,507.0,11.0,3.0,246.0,1171.0,1417.0,0.0,0.0,28.0,11.0,28.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,577.0,577.0,0.0,137511.0,1360.0,138871.0,2008,MAR,1.0,2008-03-01
Contra Costa,5293.0,52.0,1.0,9920.0,120.0,48.0,15213.0,172.0,49.0,12778.0,22547.0,35325.0,109.0,61.0,371.0,144.0,480.0,205.0,4.0,55.0,59.0,0.0,0.0,0.0,17551.0,17551.0,0.0,4136862.04,27564.02,4164426.06,2008,MAR,1.0,2008-03-01
Del Norte,415.0,3.0,0.0,1389.0,3.0,4.0,1804.0,6.0,4.0,1166.0,2853.0,4019.0,13.0,3.0,6.0,3.0,19.0,6.0,0.0,7.0,7.0,0.0,0.0,0.0,1814.0,1814.0,0.0,449907.04,908.0,450815.04,2008,MAR,1.0,2008-03-01
El Dorado,483.0,0.0,0.0,1718.0,8.0,2.0,2201.0,8.0,2.0,1268.0,3633.0,4901.0,0.0,0.0,22.0,9.0,22.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,2458.0,2458.0,0.0,573002.0,1017.0,574019.0,2008,MAR,1.0,2008-03-01
Fresno,16112.0,110.0,1.0,34500.0,363.0,46.0,50612.0,473.0,47.0,43852.0,92197.0,136049.0,329.0,120.0,1166.0,391.0,1495.0,511.0,1.0,54.0,55.0,0.0,0.0,0.0,56908.0,56908.0,0.0,15601462.0,44817.0,15646279.0,2008,MAR,1.0,2008-03-01
Glenn,219.0,0.0,0.0,684.0,2.0,0.0,903.0,2.0,0.0,600.0,1830.0,2430.0,0.0,0.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,996.0,0.0,253648.0,188.0,253836.0,2008,MAR,1.0,2008-03-01
Humboldt,1073.0,0.0,0.0,3774.0,7.0,7.0,4847.0,7.0,7.0,2786.0,7394.0,10180.0,0.0,0.0,14.0,8.0,14.0,8.0,0.0,10.0,10.0,0.0,0.0,0.0,5498.0,5498.0,0.0,1173491.0,1636.0,1175127.0,2008,MAR,1.0,2008-03-01
Imperial,1657.0,0.0,0.0,5593.0,139.0,25.0,7250.0,139.0,25.0,5123.0,14727.0,19850.0,0.0,0.0,392.0,140.0,392.0,140.0,0.0,32.0,32.0,0.0,0.0,0.0,7414.0,7414.0,0.0,2222761.0,12786.0,2235547.0,2008,MAR,1.0,2008-03-01
Inyo,91.0,0.0,0.0,378.0,0.0,0.0,469.0,0.0,0.0,251.0,790.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,492.0,0.0,107647.0,0.0,107647.0,2008,MAR,1.0,2008-03-01
Kern,6418.0,4.0,0.0,25776.0,239.0,78.0,32194.0,243.0,78.0,18009.0,69518.0,87527.0,16.0,4.0,708.0,267.0,724.0,271.0,0.0,133.0,133.0,0.0,0.0,0.0,34743.0,34743.0,0.0,9618279.0,40084.0,9658363.0,2008,MAR,1.0,2008-03-01
Kings,1114.0,0.0,0.0,4688.0,55.0,28.0,5802.0,55.0,28.0,3123.0,11455.0,14578.0,0.0,0.0,134.0,58.0,134.0,58.0,0.0,28.0,28.0,0.0,0.0,0.0,6287.0,6287.0,0.0,1561305.0,8376.0,1569681.0,2008,MAR,1.0,2008-03-01
Lake,944.0,0.0,0.0,1730.0,2.0,2.0,2674.0,2.0,2.0,1599.0,4339.0,5938.0,0.0,0.0,7.0,2.0,7.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2884.0,2884.0,0.0,675963.0,414.0,676377.0,2008,MAR,1.0,2008-03-01
Lassen,255.0,0.0,0.0,615.0,2.0,2.0,870.0,2.0,2.0,731.0,1270.0,2001.0,0.0,0.0,7.0,2.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1048.0,1048.0,0.0,260300.0,788.0,261088.0,2008,MAR,1.0,2008-03-01
Los Angeles,71518.0,1585.0,30.0,208398.0,3546.0,1736.0,279916.0,5131.0,1766.0,163777.0,462509.0,626286.0,3330.0,1933.0,9736.0,4267.0,13066.0,6200.0,43.0,2059.0,2102.0,0.0,0.0,0.0,322701.0,322701.0,0.0,75428278.0,798734.0,76227012.0,2008,MAR,1.0,2008-03-01
Madera,951.0,0.0,0.0,4962.0,22.0,1.0,5913.0,22.0,1.0,2744.0,12954.0,15698.0,0.0,0.0,87.0,22.0,87.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,6484.0,6484.0,0.0,1741663.0,1857.0,1743520.0,2008,MAR,1.0,2008-03-01
Marin,437.0,2.0,0.0,2177.0,36.0,24.0,2614.0,38.0,24.0,1044.0,3528.0,4572.0,2.0,2.0,80.0,40.0,82.0,42.0,0.0,24.0,24.0,0.0,0.0,0.0,2898.0,2898.0,0.0,546731.0,7502.0,554233.0,2008,MAR,1.0,2008-03-01
Mariposa,101.0,0.0,0.0,306.0,0.0,0.0,407.0,0.0,0.0,272.0,640.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,458.0,0.0,105327.0,0.0,105327.0,2008,MAR,1.0,2008-03-01
Mendocino,652.0,0.0,0.0,3444.0,17.0,4.0,4096.0,17.0,4.0,1674.0,6397.0,8071.0,0.0,0.0,54.0,19.0,54.0,19.0,0.0,5.0,5.0,0.0,0.0,0.0,4328.0,4328.0,0.0,930974.0,1979.0,932953.0,2008,MAR,1.0,2008-03-01
Merced,4684.0,17.0,1.0,7593.0,40.0,4.0,12277.0,57.0,5.0,12856.0,20936.0,33792.0,50.0,19.0,147.0,42.0,197.0,61.0,2.0,4.0,6.0,0.0,0.0,0.0,13332.0,13332.0,0.0,3666285.0,5239.0,3671524.0,2008,MAR,1.0,2008-03-01
