county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,257657.0,4933.0,332.0,1767372.0,20655.0,10629.0,2025029.0,25588.0,10961.0,656657.0,3513640.0,4170297.0,10954.0,6579.0,49148.0,25186.0,60102.0,31765.0,448.0,13669.0,14117.0,,,,2225260.0,2225260.0,0.0,588460076.0,5509743.0,593969819.0,2016,OCT,2061578.0,False,4.0,2016-10-01
Los Angeles,88999.0,2313.0,237.0,450875.0,5196.0,3148.0,539874.0,7509.0,3385.0,217511.0,859902.0,1077413.0,4846.0,3135.0,11933.0,6400.0,16779.0,9535.0,288.0,4026.0,4314.0,,,,586650.0,586650.0,0.0,160874403.0,1810268.0,162684671.0,2016,OCT,550768.0,True,4.0,2016-10-01
San Bernardino,24332.0,169.0,5.0,151357.0,930.0,379.0,175689.0,1099.0,384.0,64502.0,318376.0,382878.0,433.0,191.0,2427.0,1114.0,2860.0,1305.0,6.0,488.0,494.0,,,,184638.0,184638.0,0.0,52647787.0,195137.0,52842924.0,2016,OCT,177172.0,True,4.0,2016-10-01
San Diego,12644.0,279.0,7.0,125560.0,1772.0,761.0,138204.0,2051.0,768.0,34439.0,242159.0,276598.0,606.0,354.0,4132.0,2050.0,4738.0,2404.0,19.0,964.0,983.0,,,,166039.0,166039.0,0.0,37797297.0,380503.0,38177800.0,2016,OCT,141023.0,True,4.0,2016-10-01
Riverside,15090.0,108.0,12.0,112527.0,854.0,182.0,127617.0,962.0,194.0,40662.0,241681.0,282343.0,280.0,132.0,2367.0,939.0,2647.0,1071.0,16.0,231.0,247.0,,,,134912.0,134912.0,0.0,38125011.0,129806.0,38254817.0,2016,OCT,128773.0,True,4.0,2016-10-01
Orange,10444.0,204.0,4.0,108446.0,2087.0,1096.0,118890.0,2291.0,1100.0,26631.0,214755.0,241386.0,450.0,287.0,4519.0,2580.0,4969.0,2867.0,7.0,1501.0,1508.0,,,,127962.0,127962.0,0.0,33218436.0,505865.0,33724301.0,2016,OCT,122281.0,True,4.0,2016-10-01
Sacramento,13989.0,562.0,9.0,84780.0,1071.0,591.0,98769.0,1633.0,600.0,35826.0,168660.0,204486.0,1290.0,921.0,2450.0,1527.0,3740.0,2448.0,17.0,773.0,790.0,,,,116185.0,116185.0,0.0,29767477.0,395461.0,30162938.0,2016,OCT,101002.0,True,4.0,2016-10-01
Fresno,11896.0,173.0,12.0,79411.0,680.0,212.0,91307.0,853.0,224.0,32229.0,179122.0,211351.0,432.0,202.0,1852.0,792.0,2284.0,994.0,22.0,269.0,291.0,,,,104918.0,104918.0,0.0,31247000.0,168264.0,31415264.0,2016,OCT,92384.0,False,4.0,2016-10-01
Kern,9664.0,44.0,0.0,59786.0,415.0,278.0,69450.0,459.0,278.0,25952.0,134765.0,160717.0,109.0,50.0,1136.0,469.0,1245.0,519.0,0.0,428.0,428.0,,,,74150.0,74150.0,0.0,21616303.0,124747.0,21741050.0,2016,OCT,70187.0,False,4.0,2016-10-01
Alameda,5920.0,230.0,11.0,51781.0,1396.0,648.0,57701.0,1626.0,659.0,13514.0,94733.0,108247.0,541.0,299.0,3101.0,1774.0,3642.0,2073.0,19.0,874.0,893.0,,,,59986.0,59986.0,0.0,15851718.0,337020.0,16188738.0,2016,OCT,59986.0,False,4.0,2016-10-01
