county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,291982.0,4722.0,73.0,830406.0,13414.0,5322.0,1122388.0,18136.0,5395.0,735543.0,1911635.0,2647178.0,10857.0,5869.0,37578.0,15918.0,48435.0,21787.0,92.0,6771.0,6863.0,0.0,0.0,0.0,1621632.0,1621632.0,0.0,395144937.45,3339064.18,398484001.63,2009,APR,1145919.0,False,2.0,2009-04-01
Los Angeles,79863.0,1802.0,32.0,251053.0,4431.0,1979.0,330916.0,6233.0,2011.0,182541.0,544672.0,727213.0,3758.0,2244.0,12165.0,5256.0,15923.0,7500.0,44.0,2403.0,2447.0,0.0,0.0,0.0,734571.0,734571.0,0.0,114003962.0,1231468.0,115235430.0,2009,APR,339160.0,True,2.0,2009-04-01
San Bernardino,25057.0,265.0,3.0,56771.0,1018.0,324.0,81828.0,1283.0,327.0,68487.0,151698.0,220185.0,716.0,296.0,3126.0,1163.0,3842.0,1459.0,3.0,407.0,410.0,0.0,0.0,0.0,92324.0,92324.0,0.0,31708755.0,229776.0,31938531.0,2009,APR,83438.0,True,2.0,2009-04-01
Fresno,17545.0,107.0,2.0,46100.0,488.0,78.0,63645.0,595.0,80.0,47355.0,116649.0,164004.0,280.0,127.0,1586.0,540.0,1866.0,667.0,3.0,94.0,97.0,0.0,0.0,0.0,70960.0,70960.0,0.0,24069796.0,86497.0,24156293.0,2009,APR,64320.0,True,2.0,2009-04-01
Sacramento,18912.0,701.0,9.0,42886.0,679.0,270.0,61798.0,1380.0,279.0,49126.0,97790.0,146916.0,1747.0,1054.0,1828.0,981.0,3575.0,2035.0,11.0,358.0,369.0,0.0,0.0,0.0,69479.0,69479.0,0.0,22604334.0,255661.0,22859995.0,2009,APR,63457.0,True,2.0,2009-04-01
Riverside,16677.0,211.0,1.0,37807.0,798.0,134.0,54484.0,1009.0,135.0,46160.0,103175.0,149335.0,577.0,225.0,2656.0,895.0,3233.0,1120.0,1.0,164.0,165.0,0.0,0.0,0.0,60558.0,60558.0,0.0,21080372.0,143076.0,21223448.0,2009,APR,55628.0,True,2.0,2009-04-01
San Diego,16915.0,352.0,7.0,33006.0,670.0,246.0,49921.0,1022.0,253.0,45977.0,80699.0,126676.0,845.0,419.0,1843.0,759.0,2688.0,1178.0,10.0,326.0,336.0,0.0,0.0,0.0,58897.0,58897.0,0.0,18733289.0,170573.0,18903862.0,2009,APR,51196.0,True,2.0,2009-04-01
Orange,11283.0,170.0,2.0,34434.0,945.0,317.0,45717.0,1115.0,319.0,28585.0,83100.0,111685.0,409.0,207.0,2397.0,1226.0,2806.0,1433.0,2.0,400.0,402.0,0.0,0.0,0.0,53056.0,53056.0,0.0,16315814.0,198020.0,16513834.0,2009,APR,47151.0,False,2.0,2009-04-01
Alameda,11032.0,310.0,2.0,28408.0,468.0,246.0,39440.0,778.0,248.0,25719.0,56572.0,82291.0,724.0,367.0,1194.0,596.0,1918.0,963.0,2.0,320.0,322.0,0.0,0.0,0.0,40466.0,40466.0,0.0,12536423.0,159397.0,12695820.0,2009,APR,40466.0,False,2.0,2009-04-01
Kern,7091.0,7.0,0.0,32134.0,387.0,98.0,39225.0,394.0,98.0,19951.0,84473.0,104424.0,15.0,8.0,1141.0,423.0,1156.0,431.0,0.0,174.0,174.0,0.0,0.0,0.0,42882.0,42882.0,0.0,14589760.0,72020.0,14661780.0,2009,APR,39717.0,False,2.0,2009-04-01
Santa Clara,9030.0,135.0,3.0,22631.0,485.0,451.0,31661.0,620.0,454.0,21986.0,49708.0,71694.0,282.0,165.0,1068.0,633.0,1350.0,798.0,4.0,625.0,629.0,0.0,0.0,0.0,37008.0,37008.0,0.0,10607034.0,193559.0,10800593.0,2009,APR,32735.0,False,2.0,2009-04-01
Tulare,9168.0,89.0,2.0,22445.0,555.0,80.0,31613.0,644.0,82.0,24886.0,56417.0,81303.0,235.0,91.0,1807.0,604.0,2042.0,695.0,2.0,94.0,96.0,0.0,0.0,0.0,35191.0,35191.0,0.0,11930645.0,77477.0,12008122.0,2009,APR,32339.0,False,2.0,2009-04-01
San Joaquin,6129.0,5.0,0.0,20391.0,352.0,69.0,26520.0,357.0,69.0,16755.0,53372.0,70127.0,12.0,5.0,864.0,352.0,876.0,357.0,0.0,86.0,86.0,0.0,0.0,0.0,30574.0,30574.0,0.0,10374584.0,14208.0,10388792.0,2009,APR,26946.0,False,2.0,2009-04-01
Stanislaus,7302.0,37.0,2.0,16654.0,120.0,9.0,23956.0,157.0,11.0,18938.0,39400.0,58338.0,97.0,41.0,365.0,128.0,462.0,169.0,2.0,10.0,12.0,0.0,0.0,0.0,26134.0,26134.0,0.0,8412923.0,19684.0,8432607.0,2009,APR,24124.0,False,2.0,2009-04-01
San Francisco,3012.0,157.0,3.0,18512.0,348.0,455.0,21524.0,505.0,458.0,6731.0,26481.0,33212.0,293.0,180.0,694.0,495.0,987.0,675.0,3.0,625.0,628.0,0.0,0.0,0.0,24110.0,24110.0,0.0,5294758.0,157769.0,5452527.0,2009,APR,22487.0,False,2.0,2009-04-01
Ventura,4394.0,47.0,0.0,15671.0,197.0,72.0,20065.0,244.0,72.0,10964.0,33335.0,44299.0,109.0,58.0,561.0,223.0,670.0,281.0,0.0,85.0,85.0,0.0,0.0,0.0,22435.0,22435.0,0.0,6512118.0,42133.0,6554251.0,2009,APR,20381.0,False,2.0,2009-04-01
