county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,264442.0,4937.0,177.0,1819732.0,21876.0,11647.0,2084174.0,26813.0,11824.0,667210.0,3633926.0,4301136.0,10687.0,6664.0,52091.0,26760.0,62778.0,33424.0,285.0,14972.0,15257.0,0.0,0.0,0.0,2333121.0,2333121.0,0.0,613831878.18,6244466.11,620076344.29,2016,FEB,2122811.0,False,1.0,2016-02-01
Los Angeles,73431.0,2121.0,72.0,485154.0,5968.0,3974.0,558585.0,8089.0,4046.0,168280.0,936177.0,1104457.0,4116.0,3007.0,13742.0,7564.0,17858.0,10571.0,134.0,5106.0,5240.0,0.0,0.0,0.0,648313.0,648313.0,0.0,165742515.0,2400351.0,168142866.0,2016,FEB,570720.0,True,1.0,2016-02-01
San Bernardino,26233.0,196.0,7.0,152234.0,948.0,360.0,178467.0,1144.0,367.0,69966.0,320722.0,390688.0,491.0,227.0,2518.0,1107.0,3009.0,1334.0,9.0,483.0,492.0,0.0,0.0,0.0,188217.0,188217.0,0.0,54284500.0,202402.0,54486902.0,2016,FEB,179978.0,True,1.0,2016-02-01
San Diego,14713.0,337.0,10.0,125193.0,1705.0,839.0,139906.0,2042.0,849.0,40136.0,240847.0,280983.0,719.0,437.0,4059.0,1951.0,4778.0,2388.0,21.0,1036.0,1057.0,0.0,0.0,0.0,167447.0,167447.0,0.0,38788780.0,394768.0,39183548.0,2016,FEB,142797.0,True,1.0,2016-02-01
Riverside,16289.0,123.0,10.0,111920.0,882.0,216.0,128209.0,1005.0,226.0,44256.0,242141.0,286397.0,310.0,145.0,2487.0,989.0,2797.0,1134.0,10.0,275.0,285.0,0.0,0.0,0.0,135645.0,135645.0,0.0,38842273.0,142438.0,38984711.0,2016,FEB,129440.0,True,1.0,2016-02-01
Orange,11628.0,225.0,7.0,108505.0,2125.0,1173.0,120133.0,2350.0,1180.0,29847.0,216580.0,246427.0,506.0,313.0,4550.0,2627.0,5056.0,2940.0,11.0,1574.0,1585.0,0.0,0.0,0.0,129465.0,129465.0,0.0,34260331.0,532328.0,34792659.0,2016,FEB,123663.0,True,1.0,2016-02-01
Sacramento,15242.0,499.0,9.0,86612.0,1084.0,602.0,101854.0,1583.0,611.0,39162.0,171266.0,210428.0,1114.0,787.0,2447.0,1533.0,3561.0,2320.0,14.0,809.0,823.0,0.0,0.0,0.0,119624.0,119624.0,0.0,30955955.0,379450.0,31335405.0,2016,FEB,104048.0,True,1.0,2016-02-01
Fresno,13951.0,211.0,16.0,82581.0,656.0,175.0,96532.0,867.0,191.0,38034.0,184918.0,222952.0,545.0,248.0,1744.0,755.0,2289.0,1003.0,27.0,211.0,238.0,0.0,0.0,0.0,108922.0,108922.0,0.0,32968477.0,162227.0,33130704.0,2016,FEB,97590.0,False,1.0,2016-02-01
Kern,10824.0,70.0,2.0,59062.0,508.0,251.0,69886.0,578.0,253.0,29245.0,133017.0,162262.0,176.0,76.0,1395.0,566.0,1571.0,642.0,2.0,377.0,379.0,0.0,0.0,0.0,74956.0,74956.0,0.0,22309120.0,135382.0,22444502.0,2016,FEB,70717.0,False,1.0,2016-02-01
Alameda,6818.0,229.0,6.0,52044.0,1320.0,639.0,58862.0,1549.0,645.0,15657.0,95598.0,111255.0,525.0,298.0,3000.0,1682.0,3525.0,1980.0,9.0,894.0,903.0,0.0,0.0,0.0,61056.0,61056.0,0.0,16609216.0,333587.0,16942803.0,2016,FEB,61056.0,False,1.0,2016-02-01
