county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,269163.0,4934.0,177.0,1820792.0,21768.0,11505.0,2089955.0,26702.0,11682.0,679625.0,3641234.0,4320859.0,10612.0,6630.0,51935.0,26651.0,62547.0,33281.0,270.0,14736.0,15006.0,0.0,0.0,0.0,2332154.0,2332154.0,0.0,614401356.48,6166516.16,620567872.64,2016,JAN,2128339.0,0,1.0,2016-01-01
Los Angeles,76404.0,2150.0,69.0,486324.0,5953.0,3874.0,562728.0,8103.0,3943.0,175714.0,939033.0,1114747.0,4165.0,3038.0,13743.0,7524.0,17908.0,10562.0,128.0,4957.0,5085.0,0.0,0.0,0.0,651312.0,651312.0,0.0,166431700.0,2351007.0,168782707.0,2016,JAN,574774.0,1,1.0,2016-01-01
San Bernardino,26450.0,194.0,7.0,152354.0,930.0,358.0,178804.0,1124.0,365.0,70459.0,321502.0,391961.0,484.0,218.0,2481.0,1094.0,2965.0,1312.0,9.0,483.0,492.0,0.0,0.0,0.0,187139.0,187139.0,0.0,54163051.0,198871.0,54361922.0,2016,JAN,180293.0,1,1.0,2016-01-01
San Diego,15053.0,339.0,5.0,125063.0,1728.0,838.0,140116.0,2067.0,843.0,41067.0,241656.0,282723.0,703.0,434.0,4175.0,1994.0,4878.0,2428.0,10.0,1049.0,1059.0,0.0,0.0,0.0,167544.0,167544.0,0.0,38954774.0,391148.0,39345922.0,2016,JAN,143026.0,1,1.0,2016-01-01
Riverside,16605.0,125.0,10.0,112408.0,910.0,218.0,129013.0,1035.0,228.0,45180.0,243793.0,288973.0,313.0,149.0,2529.0,1008.0,2842.0,1157.0,10.0,283.0,293.0,0.0,0.0,0.0,135815.0,135815.0,0.0,39005782.0,149614.0,39155396.0,2016,JAN,130276.0,1,1.0,2016-01-01
Orange,11887.0,214.0,7.0,108619.0,2167.0,1153.0,120506.0,2381.0,1160.0,30581.0,217234.0,247815.0,472.0,300.0,4695.0,2697.0,5167.0,2997.0,10.0,1562.0,1572.0,0.0,0.0,0.0,129709.0,129709.0,0.0,34360832.0,533889.0,34894721.0,2016,JAN,124047.0,1,1.0,2016-01-01
Sacramento,15565.0,489.0,8.0,86675.0,1071.0,622.0,102240.0,1560.0,630.0,39873.0,172132.0,212005.0,1091.0,778.0,2388.0,1504.0,3479.0,2282.0,11.0,827.0,838.0,0.0,0.0,0.0,119268.0,119268.0,0.0,30957955.0,377164.0,31335119.0,2016,JAN,104430.0,1,1.0,2016-01-01
Fresno,14114.0,219.0,15.0,82465.0,643.0,165.0,96579.0,862.0,180.0,38576.0,184786.0,223362.0,579.0,256.0,1701.0,745.0,2280.0,1001.0,24.0,203.0,227.0,0.0,0.0,0.0,108500.0,108500.0,0.0,32926967.0,160981.0,33087948.0,2016,JAN,97621.0,0,1.0,2016-01-01
Kern,10857.0,62.0,3.0,58411.0,481.0,258.0,69268.0,543.0,261.0,29329.0,131575.0,160904.0,155.0,67.0,1315.0,543.0,1470.0,610.0,3.0,384.0,387.0,0.0,0.0,0.0,74124.0,74124.0,0.0,22055677.0,133667.0,22189344.0,2016,JAN,70072.0,0,1.0,2016-01-01
Alameda,6954.0,230.0,5.0,52110.0,1306.0,616.0,59064.0,1536.0,621.0,16011.0,95925.0,111936.0,528.0,296.0,2956.0,1649.0,3484.0,1945.0,6.0,857.0,863.0,0.0,0.0,0.0,61221.0,61221.0,0.0,16926039.0,330148.0,17256187.0,2016,JAN,61221.0,0,1.0,2016-01-01
Santa Clara,4956.0,98.0,2.0,47450.0,852.0,743.0,52406.0,950.0,745.0,11897.0,90323.0,102220.0,211.0,124.0,1787.0,1102.0,1998.0,1226.0,2.0,1050.0,1052.0,0.0,0.0,0.0,56622.0,56622.0,0.0,14361193.0,274331.0,14635524.0,2016,JAN,54101.0,0,1.0,2016-01-01
