county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,289198.0,4833.0,168.0,1789568.0,21232.0,11050.0,2078766.0,26065.0,11218.0,726063.0,3623704.0,4349767.0,10301.0,6356.0,50845.0,25768.0,61146.0,32124.0,277.0,14198.0,14475.0,0.0,0.0,0.0,2342927.0,2342927.0,0.0,636139115.93,6292963.96,642432079.89,2015,MAR,2116049.0,0,1.0,2015-03-01
Los Angeles,78938.0,2021.0,66.0,495466.0,5961.0,3795.0,574404.0,7982.0,3861.0,178999.0,970509.0,1149508.0,3831.0,2830.0,13812.0,7489.0,17643.0,10319.0,135.0,4887.0,5022.0,0.0,0.0,0.0,674291.0,674291.0,0.0,176006884.0,2486435.0,178493319.0,2015,MAR,586247.0,1,1.0,2015-03-01
San Bernardino,28100.0,181.0,8.0,148011.0,1061.0,355.0,176111.0,1242.0,363.0,75425.0,317310.0,392735.0,446.0,204.0,2828.0,1235.0,3274.0,1439.0,10.0,456.0,466.0,0.0,0.0,0.0,187553.0,187553.0,0.0,55447918.0,211368.0,55659286.0,2015,MAR,177716.0,1,1.0,2015-03-01
San Diego,16790.0,327.0,10.0,121524.0,1698.0,687.0,138314.0,2025.0,697.0,45041.0,235742.0,280783.0,695.0,419.0,4150.0,1955.0,4845.0,2374.0,16.0,855.0,871.0,0.0,0.0,0.0,165673.0,165673.0,0.0,40202587.0,378098.0,40580685.0,2015,MAR,141036.0,1,1.0,2015-03-01
Riverside,18088.0,139.0,3.0,106873.0,933.0,243.0,124961.0,1072.0,246.0,48667.0,236279.0,284946.0,364.0,162.0,2626.0,1041.0,2990.0,1203.0,3.0,310.0,313.0,0.0,0.0,0.0,133136.0,133136.0,0.0,39509923.0,162692.0,39672615.0,2015,MAR,126279.0,1,1.0,2015-03-01
Orange,12774.0,232.0,6.0,104848.0,2135.0,1181.0,117622.0,2367.0,1187.0,32535.0,212389.0,244924.0,501.0,303.0,4525.0,2667.0,5026.0,2970.0,11.0,1603.0,1614.0,0.0,0.0,0.0,127955.0,127955.0,0.0,35070941.0,552158.0,35623099.0,2015,MAR,121176.0,1,1.0,2015-03-01
Sacramento,17124.0,432.0,11.0,84677.0,920.0,576.0,101801.0,1352.0,587.0,43726.0,169322.0,213048.0,978.0,654.0,2122.0,1190.0,3100.0,1844.0,16.0,754.0,770.0,0.0,0.0,0.0,119587.0,119587.0,0.0,32012493.0,362050.0,32374543.0,2015,MAR,103740.0,1,1.0,2015-03-01
Fresno,14854.0,179.0,6.0,81644.0,583.0,186.0,96498.0,762.0,192.0,40399.0,185293.0,225692.0,463.0,205.0,1591.0,685.0,2054.0,890.0,11.0,214.0,225.0,0.0,0.0,0.0,107799.0,107799.0,0.0,33763642.0,148419.0,33912061.0,2015,MAR,97452.0,0,1.0,2015-03-01
Kern,10969.0,66.0,9.0,53595.0,453.0,243.0,64564.0,519.0,252.0,29495.0,122962.0,152457.0,169.0,76.0,1271.0,505.0,1440.0,581.0,15.0,369.0,384.0,0.0,0.0,0.0,69183.0,69183.0,0.0,21385427.0,132201.0,21517628.0,2015,MAR,65335.0,0,1.0,2015-03-01
Alameda,8453.0,283.0,8.0,50618.0,1168.0,533.0,59071.0,1451.0,541.0,19647.0,94109.0,113756.0,642.0,345.0,2591.0,1454.0,3233.0,1799.0,9.0,712.0,721.0,0.0,0.0,0.0,61063.0,61063.0,0.0,17550932.0,309976.0,17860908.0,2015,MAR,61063.0,0,1.0,2015-03-01
