county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,308161.0,4748.0,148.0,1702973.0,20582.0,9769.0,2011134.0,25330.0,9917.0,773538.0,3514916.0,4288454.0,9964.0,6150.0,50785.0,25298.0,60749.0,31448.0,265.0,12896.0,13161.0,0.0,0.0,0.0,2164729.0,2164729.0,0.0,621137172.0,5413357.0,626550529.0,2014,APR,2.0,2014-04-01
Alameda,9748.0,278.0,6.0,52558.0,1141.0,477.0,62306.0,1419.0,483.0,22691.0,99097.0,121788.0,587.0,325.0,2699.0,1413.0,3286.0,1738.0,8.0,637.0,645.0,0.0,0.0,0.0,64208.0,64208.0,0.0,18360748.0,282780.0,18643528.0,2014,APR,2.0,2014-04-01
Alpine,4.0,0.0,0.0,107.0,0.0,0.0,111.0,0.0,0.0,9.0,171.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,0.0,24115.0,0.0,24115.0,2014,APR,2.0,2014-04-01
Amador,183.0,0.0,0.0,1584.0,4.0,0.0,1767.0,4.0,0.0,465.0,2935.0,3400.0,0.0,0.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.0,1869.0,0.0,476822.0,242.0,477064.0,2014,APR,2.0,2014-04-01
Butte,2085.0,7.0,0.0,13056.0,41.0,23.0,15141.0,48.0,23.0,5217.0,25132.0,30349.0,10.0,8.0,113.0,46.0,123.0,54.0,0.0,33.0,33.0,0.0,0.0,0.0,16312.0,16312.0,0.0,4295154.0,10452.0,4305606.0,2014,APR,2.0,2014-04-01
Calaveras,289.0,0.0,0.0,2389.0,3.0,4.0,2678.0,3.0,4.0,760.0,4317.0,5077.0,0.0,0.0,8.0,4.0,8.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,2818.0,2818.0,0.0,707216.0,1227.0,708443.0,2014,APR,2.0,2014-04-01
Colusa,115.0,0.0,0.0,632.0,4.0,1.0,747.0,4.0,1.0,306.0,1482.0,1788.0,0.0,0.0,15.0,5.0,15.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,824.0,824.0,0.0,239405.0,1163.0,240568.0,2014,APR,2.0,2014-04-01
Contra Costa,5642.0,75.0,3.0,28800.0,286.0,115.0,34442.0,361.0,118.0,13389.0,57010.0,70399.0,179.0,93.0,709.0,347.0,888.0,440.0,5.0,152.0,157.0,0.0,0.0,0.0,37502.0,37502.0,0.0,10419841.0,69519.0,10489360.0,2014,APR,2.0,2014-04-01
Del Norte,443.0,1.0,0.0,2059.0,5.0,3.0,2502.0,6.0,3.0,1172.0,3971.0,5143.0,2.0,1.0,18.0,6.0,20.0,7.0,0.0,5.0,5.0,0.0,0.0,0.0,2629.0,2629.0,0.0,708216.0,1290.0,709506.0,2014,APR,2.0,2014-04-01
El Dorado,608.0,1.0,0.0,6193.0,23.0,11.0,6801.0,24.0,11.0,1499.0,10824.0,12323.0,1.0,1.0,63.0,28.0,64.0,29.0,0.0,15.0,15.0,0.0,0.0,0.0,7267.0,7267.0,0.0,1754016.0,4883.0,1758899.0,2014,APR,2.0,2014-04-01
