county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Alameda,4963.0,195.0,8.0,50104.0,1412.0,700.0,11407.0,89635.0,463.0,271.0,3134.0,1848.0,14.0,922.0,55067.0,1607.0,708.0,101042.0,3597.0,2119.0,936.0,,,,57382.0,57382.0,0.0,14855580.0,345370.0,15200950.0,2017,AUG,3.0,2017-08-01
Alpine,3.0,0.0,0.0,75.0,0.0,0.0,3.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,137.0,0.0,0.0,0.0,,,,83.0,83.0,0.0,17084.0,0.0,17084.0,2017,AUG,3.0,2017-08-01
Amador,118.0,0.0,0.0,1547.0,1.0,0.0,298.0,2709.0,0.0,0.0,5.0,1.0,0.0,0.0,1665.0,1.0,0.0,3007.0,5.0,1.0,0.0,,,,1732.0,1732.0,0.0,396478.0,308.0,396786.0,2017,AUG,3.0,2017-08-01
Butte,1540.0,7.0,0.0,14934.0,38.0,25.0,3851.0,26812.0,19.0,8.0,99.0,39.0,0.0,30.0,16474.0,45.0,25.0,30663.0,118.0,47.0,30.0,,,,17603.0,17603.0,0.0,4176162.0,10355.0,4186517.0,2017,AUG,3.0,2017-08-01
Calaveras,205.0,0.0,0.0,2592.0,4.0,3.0,536.0,4473.0,0.0,0.0,7.0,5.0,0.0,4.0,2797.0,4.0,3.0,5009.0,7.0,5.0,4.0,,,,2937.0,2937.0,0.0,665330.0,1146.0,666476.0,2017,AUG,3.0,2017-08-01
Colusa,75.0,2.0,0.0,610.0,3.0,2.0,179.0,1331.0,5.0,2.0,12.0,4.0,0.0,2.0,685.0,5.0,2.0,1510.0,17.0,6.0,2.0,,,,749.0,749.0,0.0,186792.0,589.0,187381.0,2017,AUG,3.0,2017-08-01
Contra Costa,3532.0,109.0,2.0,27423.0,411.0,129.0,8259.0,52241.0,259.0,163.0,988.0,549.0,4.0,164.0,30955.0,520.0,131.0,60500.0,1247.0,712.0,168.0,,,,36841.0,36841.0,0.0,8742634.0,88318.0,8830952.0,2017,AUG,3.0,2017-08-01
Del Norte,356.0,0.0,0.0,2218.0,1.0,2.0,1001.0,4271.0,0.0,0.0,2.0,1.0,0.0,5.0,2574.0,1.0,2.0,5272.0,2.0,1.0,5.0,,,,2697.0,2697.0,0.0,692545.0,511.0,693056.0,2017,AUG,3.0,2017-08-01
El Dorado,495.0,2.0,0.0,6262.0,23.0,7.0,1170.0,10691.0,2.0,2.0,64.0,30.0,0.0,7.0,6757.0,25.0,7.0,11861.0,66.0,32.0,7.0,,,,7093.0,7093.0,0.0,1573888.0,3010.0,1576898.0,2017,AUG,3.0,2017-08-01
Fresno,11282.0,169.0,8.0,76327.0,639.0,240.0,30532.0,170997.0,426.0,211.0,1776.0,738.0,10.0,302.0,87609.0,808.0,248.0,201529.0,2202.0,949.0,312.0,,,,102153.0,102153.0,0.0,29662115.0,157508.0,29819623.0,2017,AUG,3.0,2017-08-01
Glenn,186.0,1.0,0.0,1313.0,8.0,0.0,473.0,2945.0,5.0,1.0,24.0,8.0,0.0,0.0,1499.0,9.0,0.0,3418.0,29.0,9.0,0.0,,,,1635.0,1635.0,0.0,414206.0,454.0,414660.0,2017,AUG,3.0,2017-08-01
Humboldt,824.0,1.0,0.0,11123.0,36.0,7.0,2049.0,18174.0,1.0,1.0,75.0,42.0,0.0,8.0,11947.0,37.0,7.0,20223.0,76.0,43.0,8.0,,,,12696.0,12696.0,0.0,2808312.0,5165.0,2813477.0,2017,AUG,3.0,2017-08-01
